Gene = ASZ1
Position 666: 1.5591778587309975e-07
Position 284: 4.6990308400580494e-08
Position 332: 4.698926714548121e-08
Position 800: 4.149427557756099e-08
Position 705: 2.8621527808963916e-08
Position 794: 1.2449068443478737e-08
Position 982: 5.214485219971578e-09
Position 830: 4.191893756590061e-09
Position 897: 5.619244519829002e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 587: 0.9463104543258734
Position 5163: 0.8030579434523067
Position 7248: 0.41259809757278987
Position 16795: 0.29396621301689657
Position 11809: 0.1767735318281121
Position 12286: 0.08260414056727046
Position 18397: 0.07473471289261263
Position 18967: 0.06286288230755507
Position 13221: 0.05877769024562621
Position 14197: 0.05035695221832606
Position 11820: 0.03758501401725702
Position 5545: 0.0356413168910762
Position 16914: 0.026825840480959096
Position 19582: 0.025363442096618352
Position 13256: 0.022902746583353655
Position 7293: 0.019511381054612136
Position 5189: 0.019308835826256445
Position 10895: 0.017545373975722176
Position 10870: 0.015980838871547175
Position 13350: 0.015388294415354236
Position 13471: 0.015129268784252258
Position 5221: 0.010806228817645187
Position 4579: 0.010619241667016777
Position 11840: 0.010589683989163306
Position 7782: 0.010427213191407715
Position 5526: 0.010122206025623356
Position 7100: 0.008929618630211102
Position 5713: 0.008857710099351882
Position 4857: 0.008564252398881696
Position 615: 0.007905264871548376
Position 14528: 0.006739069233577756
Position 15224: 0.006470209526134873
Position 14332: 0.00608644318439332
Position 5965: 0.006000915815036851
Position 14687: 0.005248200558189068
Position 11780: 0.005166065716082082
Position 12727: 0.004979933277849695
Position 5235: 0.004964294833065393
Position 6036: 0.004552779768220229
Position 4008: 0.0045193199567708075
Position 5130: 0.0040265267382967405
Position 13304: 0.003925618213288257
Position 10847: 0.0038070773868806636
Position 9838: 0.003587067617161561
Position 4353: 0.003489251600041931
Position 13931: 0.0033986896375933417
Position 5839: 0.0031619834061602466
Position 8569: 0.0031309614937708296
Position 3200: 0.002979563474595737
Position 13606: 0.0029657169801312034
Position 13518: 0.002959593702659327
Position 8142: 0.002885525667094094
Position 5030: 0.0028554524153637053
Position 11698: 0.002808177364106393
Position 5086: 0.002806423278184129
Position 11340: 0.0026590689546993123
Position 8280: 0.002615876213604786
Position 9747: 0.002609638561190839
Position 11049: 0.0022281434403339543
Position 4549: 0.0021428531497293523
Position 11046: 0.0020838201228358198
Position 8565: 0.0020706173837436764
Position 11364: 0.002051975080857604
Position 3664: 0.0019267674358449617
Position 4787: 0.0019129498096969251
Position 5144: 0.0016135782820827311
Position 3344: 0.0015265698518372704
Position 7821: 0.0014424282859375299
Position 1037: 0.0014117155790578054
Position 7507: 0.0013699580099393377
Position 472: 0.0013595370174451274
Position 6450: 0.0013391917153954545
Position 3291: 0.0013272480946194994
Position 10155: 0.0012705551962771595
Position 284: 0.001056255747868334
Position 4695: 0.0010110199915943049
Position 376: 0.0010019659071705625
Position 431: 0.0009260272638378571
Position 10112: 0.0009127109208218642
Position 5586: 0.00090301002384559
Position 598: 0.0007638971165542645
Position 9484: 0.0006591633163111627
Position 8062: 0.000651609988210925
Position 5170: 0.000638214126139869
Position 5175: 0.0006079868118672413
Position 6674: 0.0005558990876456388
Position 9034: 0.0005259829474310433
Position 5812: 0.0005128848893643591
Position 9308: 0.0004977441519943192
Position 4622: 0.0004924699998222042
Position 4914: 0.0004849166647797412
Position 8873: 0.00047649334105610077
Position 3843: 0.00047033301623633896
Position 8096: 0.00045684175310503253
Position 1376: 0.00044234605500727265
Position 7008: 0.000434884140879737
Position 620: 0.00042603763367554193
Position 6658: 0.0004236614346080062
Position 897: 0.00041581545486454944
Position 5716: 0.0003899138955320208
Position 671: 0.0003818952291171561
Position 3147: 0.00038164713320143945
Position 1551: 0.0003792707917942203
Position 1989: 0.00035603822293829004
Position 2336: 0.0003544464491228949
Position 7460: 0.000348161603496097
Position 7800: 0.00033239483431067834
Position 7360: 0.0002981099617901767
Position 3115: 0.0002946470015154317
Position 758: 0.00029333464690079825
Position 1210: 0.0002645626441070973
Position 1919: 0.00026262135096793564
Position 2845: 0.00025944461524604845
Position 3846: 0.0002463741107123601
Position 4829: 0.0002452103473329049
Position 5260: 0.00024047543127745196
Position 3132: 0.000239439376616927
Position 3359: 0.00021516536559332066
Position 2661: 0.0002069150993910166
Position 2992: 0.00018692223361614505
Position 1061: 0.0001829919467775822
Position 7878: 0.00017763441614801278
Position 4866: 0.00017730018532325056
Position 394: 0.00016131005389417595
Position 4641: 0.00016073358462027069
Position 5662: 0.00014467282537159996
Position 2611: 0.00014445820512962558
Position 6008: 0.000142434394829179
Position 3688: 0.00013911319104029337
Position 4658: 0.00013660216322799174
Position 916: 0.00013199260326752455
Position 2406: 0.00012631341910877407
Position 5934: 0.00012445775148946407
Position 3271: 0.00012114867137548486
Position 534: 0.00011126060487630585
Position 3301: 0.00010282999716215667
Position 7420: 9.14714324899292e-05
Position 1448: 8.84622694053692e-05
Position 3024: 8.217615998769947e-05
Position 4070: 7.943018793680923e-05
Position 4255: 7.741293631932349e-05
Position 1525: 7.360270418431445e-05
Position 6414: 6.12615903551835e-05
Position 1567: 5.143337721597462e-05
Position 4438: 3.843433328152071e-05
Position 5857: 3.4934168431245576e-05
Position 4017: 3.289133847329987e-05
Position 3256: 3.100467608483405e-05
Position 3937: 2.730970610309533e-05
Position 3469: 2.725904360997351e-05
Position 1476: 2.7233334146019175e-05
Position 1779: 2.1760985986714663e-05
Position 3491: 2.1623902007483238e-05
Position 639: 2.102232577037473e-05
Position 635: 2.0849591822111012e-05
Position 1287: 1.9342648093989996e-05
Position 654: 1.8493138002568785e-05
Position 835: 1.84514353415918e-05
Position 2785: 1.7878054915540737e-05
Position 2571: 1.669993367113744e-05
Position 7477: 1.5555361317395375e-05
Position 3670: 1.452813493551203e-05
Position 2451: 1.1098218872342284e-05
Position 7048: 1.0034494865380525e-05
Position 1360: 9.670957955220419e-06
Position 1341: 8.786935761955906e-06
Position 1700: 5.070169737169785e-06
Position 1697: 4.810333796426503e-06
Position 830: 4.591266895942923e-06
Position 310: 3.1802246728365486e-06
Position 226: 2.616676516826339e-06
Position 5651: 2.4214522781161e-06
Position 560: 1.015288607815767e-06
Position 231: 3.628591767603486e-07
Position 207: 1.3229581184152867e-07
Position 624: 1.1655737623824323e-07
Position 674: 7.775932528440971e-08
Position 3923: 5.513519063368605e-08
Position 4086: 5.489138442350981e-08
Position 298: 3.112406554915468e-08
Position 237: 2.3349489367553592e-08
Position 483: 1.0989622143416677e-08
Position 681: 6.837434119239051e-09
Position 5608: 1.7557721273632816e-09
Position 167: 1.680545847278294e-09
Position 488: 6.790961487909614e-10
Position 1117: 4.8794833273076e-10
Position 721: 1.7011402931282393e-10
Position 171: 4.9314991435338824e-11
