Gene = BCL2L15
Position 1640: 0.00017022840495280997
Position 3690: 0.00016870403301670272
Position 6706: 0.00016652972361634567
Position 1137: 0.00016414493758763716
Position 5430: 0.0001633545511305841
Position 5362: 0.0001621404311824967
Position 1338: 0.0001609555429011586
Position 3379: 0.00016060281505306557
Position 5440: 0.00014507370456883344
Position 6078: 0.00013940961931601883
Position 179: 0.00013872411242204705
Position 893: 0.0001291672764157399
Position 4634: 0.00012573872458477266
Position 2680: 0.00012190230748107124
Position 1666: 0.00011954660180853502
Position 3937: 0.00010861231608724382
Position 6064: 0.00010419460395904183
Position 3349: 0.00010218859054812287
Position 3128: 0.00010011247513666319
Position 1091: 9.94982925720106e-05
Position 283: 9.221296371870502e-05
Position 1740: 7.669050995032897e-05
Position 6655: 7.616760392938681e-05
Position 3518: 7.379639665917084e-05
Position 667: 7.180041532727253e-05
Position 4092: 7.045311472885872e-05
Position 4421: 6.591014043700223e-05
Position 5461: 6.313271081335676e-05
Position 803: 5.666259122492574e-05
Position 6236: 5.518704306348594e-05
Position 6744: 5.386547184884211e-05
Position 477: 5.194052587290706e-05
Position 1503: 4.916839054663659e-05
Position 6684: 4.343481235405329e-05
Position 1723: 4.110560607186265e-05
Position 993: 3.9904555809164274e-05
Position 6357: 3.4995271300601904e-05
Position 3710: 3.454217377493512e-05
Position 4444: 3.434112337157974e-05
Position 242: 3.3098801200275775e-05
Position 512: 3.2061833363522975e-05
Position 6246: 3.1061321045727024e-05
Position 6290: 2.5270134618185723e-05
Position 6199: 2.3787639979260586e-05
Position 6014: 2.3632072303042168e-05
Position 4510: 2.325144685535385e-05
Position 5939: 2.1998884480571075e-05
Position 3790: 2.1780927406493206e-05
Position 6829: 2.1753994116235843e-05
Position 4775: 1.3438869120146976e-05
Position 3029: 1.3404040972045491e-05
Position 6762: 1.2762165107231663e-05
Position 1205: 1.2140048481104096e-05
Position 6741: 1.1967543068258654e-05
Position 4616: 1.0769708255067733e-05
Position 4929: 1.0726182413855441e-05
Position 474: 1.030960883032341e-05
Position 316: 8.393778609251216e-06
Position 3584: 7.835369462250833e-06
Position 4230: 7.647028659339904e-06
Position 4979: 7.622208584828891e-06
Position 361: 7.235966443885482e-06
Position 263: 6.771412514170233e-06
Position 3632: 5.804035482656878e-06
Position 419: 4.559571775074764e-06
Position 1358: 4.432876342041592e-06
Position 5312: 3.9711106844255055e-06
Position 4233: 3.879700503521022e-06
Position 1248: 3.735387212126363e-06
Position 329: 3.7223158839084907e-06
Position 394: 3.015871358002536e-06
Position 2161: 2.711905326239351e-06
Position 98: 2.2685171690857137e-06
Position 2325: 2.223858026643346e-06
Position 432: 1.9829766976945323e-06
Position 2190: 1.9432707529570565e-06
Position 1141: 1.935311072034926e-06
Position 2043: 1.7793414163433947e-06
Position 567: 1.762292101274095e-06
Position 423: 1.642910293001345e-06
Position 603: 1.113381861668808e-06
Position 351: 1.112300218215091e-06
Position 289: 6.045782165176347e-07
Position 518: 4.7531177885260333e-07
Position 676: 2.5045692817963785e-07
Position 292: 2.3737373006143143e-07
Position 486: 1.62758365610157e-07
Position 728: 1.1957532034400462e-07
Position 969: 1.0322591002452198e-07
Position 561: 2.001632771842792e-09
Position 808: 1.6644297565660796e-09
Position 643: 1.243002103141717e-09
Position 767: 9.270014192542101e-10
Position 707: 2.1569978127856017e-10
Position 960: 1.9757264275883252e-10
Position 695: 3.809724336646488e-11
Position 490: 1.4707808553105955e-15
Position 535: 1.2831440352263775e-15
Position 298: 4.258305068725493e-16
