Gene = BTBD8
Position 4344: 0.00017622434733209584
Position 1027: 0.0001745499557157496
Position 4340: 0.00017095236921009998
Position 935: 0.00014854714316672182
Position 2132: 0.00012332174083262427
Position 4184: 9.703457425528256e-05
Position 327: 9.547780070769591e-05
Position 2455: 8.754809383905042e-05
Position 9242: 8.732818408246709e-05
Position 4137: 7.915612290097336e-05
Position 4855: 6.04581073125488e-05
Position 11133: 6.008277597524147e-05
Position 595: 4.2122739505523035e-05
Position 1739: 4.0712321209168434e-05
Position 4288: 3.8480228531137405e-05
Position 3616: 3.546917481630855e-05
Position 2200: 2.7062078188176378e-05
Position 2510: 2.613838639797201e-05
Position 2221: 2.6031516234078467e-05
Position 283: 2.5760411055895733e-05
Position 3564: 2.3635095370877635e-05
Position 2026: 2.361854079224514e-05
Position 33: 2.209230858550245e-05
Position 4693: 2.0999107451880682e-05
Position 4297: 1.6363098022729455e-05
Position 353: 1.0915988976919104e-05
Position 258: 7.66786891738482e-06
Position 148: 4.481826192400403e-06
Position 355: 3.3233301409356394e-06
Position 221: 2.670105685001408e-06
Position 17: 9.651257025177588e-07
Position 246: 8.686335012652285e-07
Position 104: 1.3737743362110812e-07
Position 293: 9.095535620555293e-08
Position 218: 5.3362259344678443e-08
Position 825: 2.889411373012815e-08
Position 416: 1.9023233852441305e-08
Position 837: 1.018116054582479e-08
Position 325: 9.455358245194187e-09
Position 307: 7.2675289876427295e-09
Position 83: 6.48080915453262e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 22136: 0.9995942628271128
Position 8361: 0.976767830715527
Position 27547: 0.9700087285879878
Position 8954: 0.675927343963659
Position 38974: 0.49985750344008917
Position 7187: 0.30655793285324956
Position 9172: 0.1758579474169493
Position 25282: 0.1389193331773142
Position 12131: 0.10453358090140924
Position 34125: 0.09869659335791608
Position 27770: 0.08185896736465155
Position 29751: 0.0812216831990611
Position 3964: 0.07860605833807141
Position 11219: 0.07594094328957451
Position 14004: 0.07124746527093967
Position 7145: 0.06437003431179229
Position 11533: 0.06122715100505225
Position 10903: 0.05991707494744317
Position 6872: 0.056461015594359384
Position 8911: 0.054997472351506704
Position 482: 0.042451682599131305
Position 22554: 0.036865498796987486
Position 30018: 0.03473054128052388
Position 9140: 0.032707507718113545
Position 11189: 0.025292935375829256
Position 4969: 0.024351863045916692
Position 14378: 0.023739118297683243
Position 9212: 0.02190875863692838
Position 28061: 0.020944505368129567
Position 4476: 0.01962893850518078
Position 31485: 0.018963445069674616
Position 8878: 0.018516901336175496
Position 14001: 0.017407147959463
Position 22751: 0.017393903057112744
Position 8984: 0.01685641374226605
Position 28227: 0.01643280846628773
Position 3000: 0.01469298259388932
Position 2502: 0.014686020182486789
Position 504: 0.011271794256531477
Position 29477: 0.010828352226299371
Position 29390: 0.009235093925814196
Position 13864: 0.008825124660197784
Position 4521: 0.008782673173515622
Position 11169: 0.008104572403184079
Position 8423: 0.008002122424971734
Position 9195: 0.007183036405804826
Position 1089: 0.007115235295227232
Position 3052: 0.007083883317270605
Position 30580: 0.006882730465029588
Position 29045: 0.006210486034926915
Position 28806: 0.005826678225892961
Position 28474: 0.00494969657791302
Position 7822: 0.004473845002449317
Position 11459: 0.004373645875472069
Position 28378: 0.004261412465390111
Position 3131: 0.004095919261156767
Position 7839: 0.0040081024089459495
Position 293: 0.003993469265216534
Position 300: 0.0038013648295917783
Position 25907: 0.003757721502938702
Position 1147: 0.0029731170522843426
Position 8270: 0.002711188976178233
Position 4248: 0.002561814766400426
Position 900: 0.0025026259122234895
Position 2461: 0.0023632653641622527
Position 27819: 0.0023196738150981326
Position 10973: 0.0021083226014954617
Position 214: 0.002103848844958627
Position 2298: 0.0020721617425972167
Position 6588: 0.0019048374362093448
Position 547: 0.001902825663585579
Position 4257: 0.001405025410418906
Position 24053: 0.000882937563043428
Position 8994: 0.0007988964854641512
Position 23329: 0.000785572884439945
Position 27737: 0.0007723091818036146
Position 2430: 0.0007241262351364491
Position 1093: 0.0007217124583128206
Position 24961: 0.0007032558563121234
Position 8963: 0.0006749042968264105
Position 858: 0.0006419617406027374
Position 23898: 0.0006320710147821608
Position 984: 0.0004988028391450941
Position 1021: 0.0004936446063052322
Position 258: 0.0004901099899980177
Position 22918: 0.0003773789471361174
Position 25870: 0.00034530985895497206
Position 254: 0.0003415101106205511
Position 8171: 0.0003288948433575074
Position 10694: 0.00028834286855220913
Position 23956: 0.00028086665554501845
Position 1681: 0.00025811669299455277
Position 364: 0.00023799721417948664
Position 11243: 0.00020221056131621994
Position 346: 0.00018698544368379345
Position 22994: 0.00017733057316897472
Position 3357: 0.00017431066183785734
Position 2089: 0.00014021632173782833
Position 1737: 0.00013308352428750543
Position 21386: 0.00010974613930121081
Position 3389: 9.201061192895326e-05
Position 22976: 8.668716990023836e-05
Position 18546: 7.784413154525437e-05
Position 12213: 6.559712016655253e-05
Position 4769: 6.045810731254888e-05
Position 1955: 3.2111138305921455e-05
Position 4270: 3.074387406603397e-05
Position 12634: 2.7001687451803258e-05
Position 12330: 2.17335154291094e-05
Position 2325: 1.9779515106290394e-05
Position 15431: 1.913522958728687e-05
Position 1960: 1.6728545764758466e-05
Position 2032: 1.4587654735881045e-05
Position 3200: 1.4281222633039987e-05
Position 836: 1.4270383048391861e-05
Position 3168: 1.2858728617507958e-05
Position 3543: 9.677183680588196e-06
Position 10771: 7.3266691165267095e-06
Position 1177: 7.221496139255985e-06
Position 304: 6.802605404430099e-06
Position 12875: 6.629623344841971e-06
Position 601: 6.501288498737496e-06
Position 14881: 5.543346033506449e-06
Position 1072: 5.15115634754811e-06
Position 4073: 5.147726748247734e-06
Position 16935: 4.378909000604051e-06
Position 2265: 4.272439200464174e-06
Position 2302: 3.5614968371509455e-06
Position 1809: 3.4051824624198837e-06
Position 798: 3.1656379603411356e-06
Position 9530: 3.126097423185277e-06
Position 315: 3.008300209682169e-06
Position 13756: 2.670099550652003e-06
Position 319: 2.07940561049388e-06
Position 233: 1.6759074926240335e-06
Position 12901: 1.669896897784122e-06
Position 10308: 7.516411470393006e-07
Position 9352: 7.076957981120728e-07
