Gene = MYCBP
Position 6202: 0.0005588131832393043
Position 400: 0.0004994744835856112
Position 6366: 0.0004507537762476645
Position 8330: 0.0004203620157736
Position 7840: 0.00040884532421232443
Position 503: 0.00035138702855809804
Position 703: 0.0002775352549168001
Position 1570: 0.0002619772088863299
Position 6224: 0.00023720718488655905
Position 6177: 0.00022540830959662416
Position 710: 0.00020078313466325766
Position 1433: 0.00019712977584300485
Position 5949: 0.00018576242171202366
Position 340: 0.00017991094491911784
Position 735: 0.0001538419772769392
Position 4592: 0.00014776774088707333
Position 1426: 0.0001350482019455492
Position 2557: 0.00012704999125159232
Position 195: 0.00012372849634574871
Position 4239: 0.0001167025241813614
Position 6065: 0.00010722007653597118
Position 3029: 0.00010147578155343882
Position 3332: 9.364606049578342e-05
Position 4751: 9.158580719868791e-05
Position 3083: 8.84659013059062e-05
Position 3938: 8.788499315325336e-05
Position 1465: 8.655838661240117e-05
Position 3173: 8.228365534609958e-05
Position 777: 7.536953480285528e-05
Position 586: 5.188947898199094e-05
Position 1816: 5.066966747488266e-05
Position 2426: 4.875496993063105e-05
Position 1891: 4.750666131690635e-05
Position 1628: 4.654957191288329e-05
Position 3649: 4.332007507220731e-05
Position 415: 3.907429112457964e-05
Position 1584: 3.0097544003009638e-05
Position 590: 2.988852348264624e-05
Position 1165: 2.7363549552710337e-05
Position 536: 2.2636508564465166e-05
Position 2061: 2.1010325437386556e-05
Position 1209: 1.8672822529107274e-05
Position 3032: 1.8419642790396632e-05
Position 608: 1.7765373515881724e-05
Position 1920: 1.701247635251074e-05
Position 644: 1.3649866394707804e-05
Position 508: 1.3413875677063778e-05
Position 1625: 1.3289581073969658e-05
Position 2147: 1.2451300459036852e-05
Position 368: 1.149435053505947e-05
Position 366: 9.890539556028728e-06
Position 1382: 8.845997115884746e-06
Position 244: 8.833292604546476e-06
Position 922: 8.13465925941144e-06
Position 1029: 5.296555448181155e-06
Position 2772: 3.142573737582587e-06
Position 256: 2.5322231049787043e-06
Position 565: 2.137267461520377e-06
Position 592: 1.6587935569748958e-06
Position 1086: 9.994235861774074e-07
Position 424: 9.912843394165435e-07
Position 563: 9.438304024507584e-07
Position 150: 9.232688849754684e-07
Position 1038: 7.768518332834056e-07
Position 408: 6.801073162099531e-07
Position 913: 5.50573854508933e-07
Position 1234: 5.129603354110072e-07
Position 1059: 5.114413917684314e-07
Position 272: 4.816563375617163e-07
Position 510: 4.809710849723519e-07
Position 220: 3.852496276291922e-07
Position 373: 2.4967954151215786e-07
Position 260: 2.0572119230309383e-07
Position 1445: 1.3870232622859957e-07
Position 1269: 1.0336985268231501e-07
Position 1449: 6.359400351318515e-08
Position 1301: 4.258915600703621e-08
Position 926: 1.1948228675472069e-08
Position 1035: 8.592210605565831e-09
Position 284: 8.280764119425276e-10
Position 210: 2.50445627379427e-10
Position 381: 1.9767764157042663e-10
Position 349: 6.64804249735394e-11
Position 376: 5.216174819597523e-11
Position 569: 3.12966472899949e-11
Position 291: 4.741238758577372e-12
Position 162: 1.1999011098975898e-12
Position 297: 2.275639076051935e-13
Position 275: 9.22085216266405e-14
