Gene = NSA2
Sorted 3' Splice Sites (High to Low Probability):
Position 2221: 0.9851844860607953
Position 1938: 0.9850162982105243
Position 6875: 0.8200592375726539
Position 10366: 0.649166236553867
Position 3638: 0.43939771937425376
Position 9611: 0.36266829187089444
Position 3476: 0.34481809625588883
Position 1705: 0.32053363683594366
Position 12808: 0.3008149639865079
Position 5320: 0.19826528915958455
Position 1708: 0.1794099176340397
Position 3711: 0.12608421802108874
Position 10612: 0.12095854256026556
Position 10871: 0.09874345961017446
Position 6001: 0.08963920491328124
Position 1634: 0.07898739583638881
Position 11465: 0.061633786458551956
Position 8292: 0.050482112742832985
Position 11760: 0.043807396200675155
Position 6775: 0.04012996227420952
Position 10899: 0.03870548684707925
Position 7923: 0.03532475203362534
Position 10615: 0.035041819471228544
Position 1022: 0.025481054553339235
Position 6745: 0.025423471518284446
Position 11135: 0.023362966183959246
Position 4456: 0.018745155359405734
Position 7328: 0.017704375763945634
Position 1190: 0.01704002883286592
Position 11695: 0.015169604035505125
Position 5177: 0.015079065152737752
Position 4484: 0.014485490610415265
Position 12700: 0.014173392111548465
Position 7002: 0.013054222205051763
Position 3666: 0.01270768071677889
Position 1772: 0.012389063299698612
Position 1944: 0.012327808382682867
Position 3687: 0.011219299345365337
Position 2937: 0.010538546243713653
Position 12539: 0.010129219866185285
Position 3768: 0.009842711173988215
Position 10626: 0.009531642200086949
Position 10546: 0.008805856005871063
Position 1663: 0.008413343388169866
Position 12647: 0.00836210078636412
Position 11640: 0.008149317866550855
Position 5322: 0.008127596911194903
Position 11313: 0.007518701037380639
Position 1739: 0.007336560163067364
Position 1649: 0.007150515559849709
Position 1522: 0.007006425957434928
Position 2228: 0.006654943325374842
Position 5942: 0.0066035972350236595
Position 3677: 0.00610222480648371
Position 3965: 0.0051540741816326965
Position 10688: 0.0046924044474998365
Position 5980: 0.00436523567137461
Position 8996: 0.003978068844771287
Position 12779: 0.003878873628188862
Position 717: 0.0038028221633871163
Position 8850: 0.0036111983962603834
Position 1731: 0.003544464960455816
Position 10663: 0.0034982955844811677
Position 11089: 0.0032679306630253395
Position 11003: 0.002853275607996716
Position 2190: 0.0027869182638950497
Position 2873: 0.002589810352123323
Position 6061: 0.0025595108437315313
Position 12565: 0.00230499948372843
Position 4487: 0.00229186780106146
Position 1321: 0.0022064765585196773
Position 5916: 0.0021586021094432964
Position 2543: 0.0021583511640657685
Position 8353: 0.0020633654269557795
Position 5966: 0.001983073165329884
Position 4404: 0.0019465429487586213
Position 3090: 0.001856620913451901
Position 10123: 0.0016021644990107358
Position 1276: 0.001579428392244833
Position 7754: 0.0015677478899479512
Position 1684: 0.0015364479840525508
Position 336: 0.0013337114451177914
Position 7948: 0.00132891457575121
Position 3922: 0.001279419338472939
Position 11275: 0.00127339322264575
Position 6890: 0.001261983743258416
Position 11158: 0.0012196493772608876
Position 4427: 0.0011332234559267545
Position 5342: 0.0011274260557084263
Position 1671: 0.0010552621086559219
Position 2493: 0.0010374428184084638
Position 11808: 0.0010284314973793465
Position 5380: 0.00101674762695279
Position 3265: 0.0010100677876656112
Position 8857: 0.0009008833843142228
Position 7265: 0.0008850989587780609
Position 11508: 0.0007809539838584439
Position 3219: 0.000776180115545745
Position 4607: 0.0007299958344447963
Position 2796: 0.0007093158572097513
Position 1570: 0.0006944649988433591
Position 11324: 0.000680922361361982
Position 5251: 0.0006564962960312411
Position 2279: 0.0006271587757373469
Position 5049: 0.0005518147002949287
Position 3045: 0.000536156489507981
Position 5159: 0.0005342607959149988
Position 2884: 0.0004950891937615636
Position 2049: 0.00046881212526513847
Position 2711: 0.00046620350580399
Position 1165: 0.00042923721918795897
Position 5544: 0.0003975639351435636
Position 3991: 0.00036443106596349744
Position 2656: 0.0003519123976069779
Position 2947: 0.00034341658684696136
Position 3690: 0.0003326883137580078
Position 2308: 0.00032539427292285864
Position 723: 0.00029604960570088956
Position 1177: 0.0002905227216336924
Position 7090: 0.00028948963481148146
Position 1144: 0.00028657879614251265
Position 2578: 0.00028274370778111856
Position 3023: 0.0002624117474441017
Position 252: 0.0002578590549569004
Position 6755: 0.00025251729107696896
Position 2001: 0.00025095972187382876
Position 757: 0.00024774551744993734
Position 1741: 0.00023514085220615742
Position 1852: 0.0002284069913495598
Position 1246: 0.00021152525740772508
Position 9259: 0.00019269047120890414
Position 8836: 0.00018892632118485485
Position 2007: 0.0001806843395678679
Position 4944: 0.0001672339243387278
Position 2558: 0.00016240483245790472
Position 5404: 0.00016229901172904414
Position 6025: 0.00015959951114247848
Position 1565: 0.00014422866324633303
Position 2898: 0.0001400266864295088
Position 8375: 0.0001345028196185134
Position 1110: 0.00013367260094541462
Position 1085: 0.00013158882293138328
Position 666: 0.0001306535055466596
Position 7332: 0.00012787122446960794
Position 3268: 0.00012485239817681577
Position 782: 0.00012132871342600867
Position 1039: 0.00011560418533079575
Position 2240: 0.00011243129341311132
Position 3225: 0.000111087464193909
Position 636: 0.00010766778948067749
Position 2073: 0.00010380862647962804
Position 7361: 9.76595564512027e-05
Position 2046: 9.544167393587505e-05
Position 2016: 8.949424841716129e-05
Position 7307: 7.743818609827591e-05
Position 2468: 6.999650035755538e-05
Position 2094: 6.237719056183435e-05
Position 3002: 6.187701283292594e-05
Position 4575: 5.614241095700702e-05
Position 1298: 5.044964885010648e-05
Position 2009: 4.81007735342359e-05
Position 2600: 4.598781580469166e-05
Position 2354: 4.568855954241403e-05
Position 185: 4.4649893824158065e-05
Position 3048: 4.0052802652682446e-05
Position 450: 3.697373915144759e-05
Position 467: 3.6811742960177914e-05
Position 3802: 3.4917595316251195e-05
Position 1897: 3.474434958064432e-05
Position 1257: 3.304305470562587e-05
Position 320: 3.227934905429156e-05
Position 304: 2.80575732466364e-05
Position 7653: 2.7916556788329298e-05
Position 1469: 2.7210003171199863e-05
Position 684: 2.6807116796999284e-05
Position 2843: 2.6558523861980358e-05
Position 1479: 2.5871932187084228e-05
Position 2734: 2.3568442831227954e-05
Position 569: 2.3518186658140253e-05
Position 2242: 2.109840865089877e-05
Position 678: 2.0385485030656445e-05
Position 2258: 2.003536422815579e-05
Position 555: 1.9341373730779204e-05
Position 1873: 1.8847931671142156e-05
Position 7719: 1.4324217399920994e-05
Position 4386: 1.4173899882724719e-05
Position 825: 1.4021505984585033e-05
Position 5053: 1.3974525016446022e-05
Position 3536: 1.2539944981055237e-05
Position 767: 1.1931169140639632e-05
Position 2286: 1.1519780642793454e-05
Position 787: 1.0958052718446302e-05
Position 730: 1.092407637633649e-05
Position 5029: 9.190516910147503e-06
Position 118: 7.937431369927053e-06
Position 524: 7.63608633469018e-06
Position 1877: 6.832122361294818e-06
Position 1306: 4.239748819272272e-06
Position 5781: 3.596037275145596e-06
Position 1885: 2.8772546811866994e-06
Position 6715: 2.1761402458312396e-06
Position 3811: 1.9337428439725877e-06
Position 2804: 1.887088182074808e-06
Position 2473: 1.8120544084883886e-06
Position 3968: 1.5345506325555267e-06
Position 6785: 1.2525564273690814e-06
Position 3493: 9.365908401664141e-07
Position 838: 5.27510588025342e-07
Position 1343: 4.78324413789589e-07
Position 549: 3.9460513915496564e-07
Position 924: 3.233460641730399e-07
Position 167: 2.0016862691548805e-07
Position 2312: 1.332686190697874e-07
Position 2408: 1.08716875703862e-07
Position 488: 9.56387592286681e-08
Position 2270: 8.217217621271505e-08
Position 495: 6.331876978129162e-08
Position 4948: 6.273779882585756e-08
Position 807: 5.225384032287411e-08
Position 406: 5.069388490962395e-08
Position 527: 4.887242133037437e-08
Position 589: 4.686215388700277e-08
Position 503: 4.622878162805197e-08
Position 939: 4.0095062388692344e-08
Position 3484: 3.2748555098397685e-08
Position 3399: 3.2390724639029277e-08
Position 478: 2.5578914150814818e-08
Position 2502: 2.4300496786423884e-08
Position 686: 2.3849447725371882e-08
Position 791: 1.2462861966918597e-08
Position 376: 1.161442651488991e-08
Position 490: 9.084924656201434e-09
Position 2731: 6.346078526178755e-09
Position 2310: 5.386508876836396e-09
Position 638: 4.163570692360652e-09
Position 936: 3.1672549658624217e-09
Position 318: 2.0184412804478846e-09
Position 2283: 7.622269091721215e-10
Position 2359: 5.562907080955029e-10
Position 2411: 3.687649939398035e-10
