Gene = RP4-608O15.3
Position 576: 1.1338738838415025e-05
Position 856: 9.180636902636735e-06
Position 2998: 9.150473062044829e-06
Position 65: 8.7894263817979e-06
Position 4140: 8.256957546830952e-06
Position 211: 7.164097822306236e-06
Position 2431: 6.807296163069733e-06
Position 217: 4.938253747696568e-06
Position 455: 2.285908573882691e-06
Position 162: 9.164025259908912e-07
Position 393: 6.854193589915203e-07
Position 102: 4.594830489894093e-07
Position 447: 4.194443724136646e-07
Position 733: 3.0526673527929683e-07
Position 716: 2.8416351922806344e-07
Position 24: 2.0837979836863062e-07
Position 145: 1.946597086797845e-07
Position 892: 1.6794562785529365e-07
Position 434: 9.838813696225967e-08
Position 883: 7.038624925074656e-08
Position 786: 5.5206760345836864e-08
Position 74: 5.241408604814126e-08
Position 272: 4.943848626450291e-08
Position 9: 3.5436312460602694e-08
Position 219: 2.838240771600916e-08
Position 1496: 2.2605223285674094e-09
Position 116: 2.2073206231393986e-09
Position 544: 1.77004195102638e-09
Position 1457: 1.2935750830952972e-09
Position 186: 9.740668259611518e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7083: 0.7512992850627161
Position 8324: 0.7304988748718576
Position 12051: 0.6662800871838579
Position 10754: 0.5742859382504018
Position 17008: 0.5247057530573783
Position 5731: 0.2922419530444338
Position 21981: 0.292112433546783
Position 18103: 0.29154976948082767
Position 19626: 0.2809468294648169
Position 10823: 0.2795610806403942
Position 18936: 0.24038537150939426
Position 7131: 0.21147784975266276
Position 8351: 0.12458200011281773
Position 9392: 0.11805450486530372
Position 19750: 0.1086244383243911
Position 20055: 0.09725282397282532
Position 7593: 0.0848879633796938
Position 9404: 0.060369816249374056
Position 9304: 0.04859305973785253
Position 6800: 0.047508973461006736
Position 25628: 0.04537453988215784
Position 19027: 0.04295459654373356
Position 5712: 0.033736359729430336
Position 8654: 0.03099904666422434
Position 9273: 0.026905438490629176
Position 8295: 0.025694874426893746
Position 8380: 0.021206986824432346
Position 360: 0.019838052826997507
Position 9370: 0.01932475996268968
Position 1871: 0.01917639103451429
Position 9829: 0.01700096098486776
Position 7384: 0.016255902268557384
Position 15921: 0.01624911418350337
Position 3943: 0.014578684848236604
Position 1746: 0.014282669449802344
Position 5815: 0.014150163708145076
Position 8804: 0.01347113395004524
Position 8689: 0.01266610204198346
Position 10622: 0.012540536891163188
Position 1139: 0.012118368276796705
Position 11443: 0.011902130365088963
Position 2801: 0.01083228930206029
Position 8267: 0.010792555120731772
Position 18812: 0.01067420120021775
Position 3885: 0.010656590301385844
Position 7179: 0.009896723624568877
Position 11100: 0.00981076594897814
Position 4557: 0.007884585203758994
Position 7783: 0.007785544243439204
Position 3558: 0.0075117171316412944
Position 12549: 0.007127620365784293
Position 11925: 0.007012557974082031
Position 3577: 0.006920648924950469
Position 8424: 0.006458361969953779
Position 8593: 0.005962929566271916
Position 6767: 0.005600403998133189
Position 3396: 0.005466047862863717
Position 5805: 0.005373485902117575
Position 7252: 0.005285361770001399
Position 8068: 0.004701367485151374
Position 3946: 0.004641987434651129
Position 2183: 0.004618202277414996
Position 323: 0.004375562618392878
Position 10415: 0.004139259701209502
Position 1556: 0.003914702734859969
Position 320: 0.003758638954054428
Position 9496: 0.003724226765382823
Position 10597: 0.0036634395456348993
Position 12537: 0.003646632648105218
Position 1812: 0.0033761888867745297
Position 9678: 0.0030937475972541476
Position 7746: 0.0025782374373366193
Position 10001: 0.0025478982267106076
Position 9998: 0.0025143171348085067
Position 2339: 0.002185993758806048
Position 2109: 0.002100233748660028
Position 11643: 0.0019769680289413415
Position 3479: 0.001964205192354638
Position 2031: 0.001940628865147633
Position 9902: 0.0018472080968227188
Position 17203: 0.0018108970429538567
Position 9797: 0.0017832410087506058
Position 12573: 0.0017516317935533034
Position 3510: 0.001649063968501201
Position 3572: 0.0015661744345443589
Position 2130: 0.0015439459111370334
Position 575: 0.0014463872881481648
Position 17641: 0.0014148066383388427
Position 3525: 0.0013077016077840643
Position 11720: 0.0012838494985405657
Position 12418: 0.0012444635360938097
Position 624: 0.001221563265598498
Position 3849: 0.0011397670094715955
Position 10563: 0.001043027625996942
Position 11134: 0.0010408082812395152
Position 3915: 0.0009812010434111192
Position 1483: 0.0009537537979509073
Position 3399: 0.0009399950054275168
Position 7893: 0.0009243690624686758
Position 2268: 0.0009060630193590527
Position 1507: 0.0008850279691188436
Position 3018: 0.000808670442761175
Position 4531: 0.0008030862237509049
Position 18688: 0.0007768238741213179
Position 4053: 0.0007682254783113536
Position 10641: 0.0007623822331958246
Position 1643: 0.0007113676845717637
Position 2311: 0.0007082824611640137
Position 3620: 0.0006443431248364696
Position 9729: 0.000612100388561143
Position 13068: 0.0005413163327273715
Position 2998: 0.000508069181750631
Position 13794: 0.0004475989099743468
Position 1833: 0.00044166394763462796
Position 13379: 0.00044101511943145827
Position 3161: 0.0004143062227553053
Position 3075: 0.0003781307589663264
Position 2052: 0.00035393631977601264
Position 12324: 0.00034437160930422963
Position 13349: 0.00032332796878365485
Position 1427: 0.00032139882008104845
Position 2889: 0.00032089276656559163
Position 198: 0.00029105255560502854
Position 14563: 0.0002746352970200326
Position 1830: 0.00023273913654316177
Position 15633: 0.0002237592250127165
Position 8764: 0.00022012534272447396
Position 2139: 0.00021168949364289141
Position 544: 0.00020763335292805842
Position 11228: 0.00020423485627807915
Position 15852: 0.00020098972661596225
Position 7332: 0.00018091755383236544
Position 1114: 0.00017680299307062258
Position 368: 0.00017603352099703927
Position 272: 0.00011926515797918697
Position 12457: 9.973047494047198e-05
Position 13738: 9.245070409633085e-05
Position 13400: 7.472327314526768e-05
Position 8827: 6.669252268862443e-05
Position 3102: 6.134932668034257e-05
Position 2835: 5.7117525589543264e-05
Position 2169: 4.1429145078013065e-05
Position 12096: 4.12366119794238e-05
Position 12138: 3.912106833610897e-05
Position 1696: 3.198334431087527e-05
Position 11071: 2.7748146675397823e-05
Position 9221: 2.3974704101210544e-05
Position 9105: 1.565122664266442e-05
Position 3776: 9.376521066381277e-06
Position 7689: 5.989745121307208e-06
Position 3482: 5.797166975224718e-06
Position 814: 2.261703131849927e-06
Position 1773: 1.1860147932456278e-06
Position 2080: 4.817949797318639e-07
Position 1849: 4.4524873179550343e-07
Position 652: 4.3992014463193764e-07
Position 490: 3.847904212779358e-07
Position 1925: 3.5076167089835803e-07
Position 1329: 3.126477473412376e-07
Position 1064: 2.9158654549806696e-07
Position 1876: 2.4582616456437544e-07
Position 342: 2.3859090120909893e-07
Position 331: 2.2708295485294197e-07
Position 677: 2.014073870254149e-07
Position 387: 1.9711078642626755e-07
Position 993: 1.9467219123074373e-07
Position 552: 1.680525035277041e-07
Position 6889: 2.8810117507376873e-08
Position 1357: 5.337124413403477e-10
Position 1649: 3.833313342326418e-10
Position 1603: 3.1908423865545624e-10
Position 969: 2.85356854550208e-10
Position 1196: 1.7013773014671e-10
Position 1567: 1.6569691400194054e-10
Position 626: 1.3708296209180875e-10
Position 186: 1.0469535057975948e-10
Position 829: 7.979971990983435e-11
Position 1446: 3.9236415903407196e-11
Position 441: 1.8197094247990423e-11
