Gene = CXCL14
Position 33: 4.149147004961466e-05
Position 3: 4.1039585583430844e-05
Position 426: 4.062419527939727e-05
Position 850: 3.255320613661048e-05
Position 3694: 2.771692364596053e-05
Position 1428: 2.4938883354990427e-05
Position 5090: 2.3813654548029412e-05
Position 1510: 1.9382759630631687e-05
Position 4787: 1.587213337600888e-05
Position 421: 1.4922298135328962e-05
Position 78: 1.3854214874621608e-05
Position 1416: 1.385185718680837e-05
Position 4681: 1.1901593801178526e-05
Position 84: 8.266762666013753e-06
Position 1147: 7.2019908763961075e-06
Position 587: 6.562706277691015e-06
Position 1707: 6.256888410008596e-06
Position 4948: 6.233913853023569e-06
Position 4958: 6.070338061667145e-06
Position 920: 5.932328711757668e-06
Position 1751: 5.534464143530243e-06
Position 2552: 5.4663524421777405e-06
Position 4626: 5.418518347389486e-06
Position 1481: 4.961077589260054e-06
Position 663: 4.789871452694469e-06
Position 2522: 3.8988940443599535e-06
Position 207: 3.312563425199268e-06
Position 593: 3.2040991091784974e-06
Position 2442: 2.9788769473644727e-06
Position 1037: 2.902684282924443e-06
Position 545: 2.884469744085404e-06
Position 2633: 2.6889600534177908e-06
Position 556: 2.471998822388843e-06
Position 48: 2.381688496795343e-06
Position 660: 1.8831769743736213e-06
Position 1098: 1.7340331623904225e-06
Position 210: 1.3202285658447555e-06
Position 1399: 1.3021705412529774e-06
Position 1766: 1.261896192794876e-06
Position 1386: 1.0814418696878434e-06
Position 1447: 9.57381556965988e-07
Position 603: 8.838751082808664e-07
Position 1110: 8.642572372715459e-07
Position 974: 8.502823535141126e-07
Position 1024: 7.304362627365852e-07
Position 558: 4.911057176926003e-07
Position 4678: 1.5648063964261282e-07
Position 608: 1.5420857775594027e-07
Position 681: 1.2357745375482706e-07
Position 51: 1.0030094621779287e-07
Position 25: 5.9422934060634266e-08
Position 14: 5.241959597652087e-08
Position 199: 2.5467124109942126e-08
Position 1490: 1.4413691250409353e-08
Position 790: 3.102467662949803e-13
Position 753: 2.2769531942678743e-13
Position 46: 2.2594827248954294e-13
Position 94: 3.827482409851407e-14
Position 741: 1.829928924174584e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 739: 0.9964661949207759
Position 4593: 0.9937349729844168
Position 7410: 0.39529258318949095
Position 5011: 0.2463496039153321
Position 6867: 0.1638722317149683
Position 1924: 0.12674068931702204
Position 4834: 0.12211922355310323
Position 7553: 0.11460288193728747
Position 5190: 0.07885699176875141
Position 8061: 0.060918693577699086
Position 7621: 0.057469616946696375
Position 3797: 0.05333388945209626
Position 5242: 0.05290117139585082
Position 6991: 0.04749319373594449
Position 3992: 0.032941614735044616
Position 4870: 0.026202106094704924
Position 3405: 0.02486302519173524
Position 4786: 0.020315620377810265
Position 7153: 0.018395223685811445
Position 7826: 0.01481515973300108
Position 499: 0.01437032890913357
Position 7294: 0.012049739571496413
Position 5488: 0.010914132985486314
Position 7843: 0.01079120986163626
Position 5632: 0.010546431611858366
Position 5592: 0.010064458207755794
Position 4795: 0.008221235300927119
Position 8324: 0.008191667056445431
Position 334: 0.00768939151884336
Position 6049: 0.006584289021077761
Position 1673: 0.00614099773170624
Position 5732: 0.006119381000650808
Position 7320: 0.006065719840315816
Position 5605: 0.006018614301256177
Position 3527: 0.005397209847546295
Position 5215: 0.004734804701993878
Position 6329: 0.004284760411497311
Position 4841: 0.0038304663158143385
Position 5424: 0.00373406956619618
Position 7585: 0.0035981290571650997
Position 5685: 0.003538669531757996
Position 5744: 0.0035239377389266234
Position 4556: 0.003356863971816813
Position 3426: 0.003271904688133623
Position 3615: 0.0031733612735210647
Position 5034: 0.0027699026135256694
Position 8385: 0.002392092247548079
Position 3571: 0.002152675145367575
Position 7605: 0.0018605715850844294
Position 5800: 0.0017790932072669922
Position 454: 0.0016721940015024844
Position 3907: 0.0015313382939526174
Position 2856: 0.0015193746730187
Position 5281: 0.0014791967183179042
Position 5373: 0.0013966608553622696
Position 8563: 0.001378873216756838
Position 1342: 0.0012605738684445943
Position 1882: 0.0011885789999925638
Position 5101: 0.0011479857312636716
Position 4651: 0.0011354034872277077
Position 5990: 0.0010753047133791845
Position 6398: 0.0010318390667490157
Position 6578: 0.0009871780736833903
Position 7885: 0.0009644153520064423
Position 5169: 0.0009624368037746421
Position 8176: 0.0009392898300114775
Position 956: 0.000820234276084077
Position 6542: 0.0008169983024455363
Position 5994: 0.0007804813992691149
Position 5898: 0.0007331622262225504
Position 4268: 0.0007298197150750459
Position 247: 0.0007055195351943049
Position 6871: 0.0006771362148686607
Position 7671: 0.0006755530084103465
Position 338: 0.0006331323036774969
Position 4376: 0.0006266838012197375
Position 765: 0.0006107487519185337
Position 1293: 0.0005428831305952751
Position 363: 0.0004805025422855356
Position 753: 0.00044496323235820715
Position 6438: 0.0004390003455105579
Position 6374: 0.00039242027512562095
Position 4528: 0.00038948488749906876
Position 1306: 0.00032229493177784427
Position 6209: 0.0003120483018886218
Position 6186: 0.000308339327939993
Position 2072: 0.0002955348761158866
Position 6620: 0.0002894421807578085
Position 1059: 0.0002833947019287798
Position 5973: 0.0002763646761342875
Position 2632: 0.00026615146448578513
Position 2934: 0.000265738552254542
Position 4020: 0.0002635143527731885
Position 1679: 0.0002593424207539571
Position 2673: 0.0002573008209302623
Position 6686: 0.00021083455356464637
Position 774: 0.00021046474413904305
Position 785: 0.00019869371078104795
Position 1310: 0.00019593951831161285
Position 5376: 0.00017908459445986706
Position 637: 0.00015095747694440407
Position 2990: 0.0001498115004263687
Position 4657: 0.00011807281282843325
Position 1250: 0.00011802560399025474
Position 1803: 0.00011591207395160149
Position 985: 0.00011212957584267206
Position 4511: 9.681287138543732e-05
Position 680: 9.382299329257059e-05
Position 6633: 9.193013454342624e-05
Position 1972: 8.971835525777598e-05
Position 4743: 8.678324376752201e-05
Position 1283: 7.93702844210185e-05
Position 2019: 7.130227442903905e-05
Position 4849: 5.768440559227274e-05
Position 400: 5.75077419925005e-05
Position 5523: 4.5276109341632053e-05
Position 269: 3.373377049301622e-05
Position 5058: 3.101630350020161e-05
Position 505: 2.88747493428822e-05
Position 242: 2.617450517223082e-05
Position 406: 2.455886589988727e-05
Position 373: 2.2450399244103337e-05
Position 4877: 2.2277534162147037e-05
Position 3146: 2.18986437279172e-05
Position 4927: 2.1073467121273065e-05
Position 314: 2.066552993877435e-05
Position 4897: 1.9965498711999617e-05
Position 376: 1.7612607821324322e-05
Position 1174: 1.541799945194555e-05
Position 304: 1.535445928915155e-05
Position 369: 1.4324911945027157e-05
Position 297: 1.4145932259967964e-05
Position 4762: 1.362559848056297e-05
Position 284: 1.2517352487973685e-05
Position 1697: 1.1845055051545288e-05
Position 3056: 1.0019058628368743e-05
Position 2413: 9.36985495826127e-06
Position 309: 8.40714271372782e-06
Position 1645: 6.747624068298024e-06
Position 3348: 6.313101312485748e-06
Position 4901: 6.25490113219274e-06
Position 402: 6.072080808939191e-06
Position 280: 4.897817337140991e-06
Position 4958: 4.015459002833828e-06
Position 264: 3.964700899325123e-06
Position 195: 3.7508433950338357e-06
Position 2342: 3.2816114556728146e-06
Position 2102: 2.898833369094894e-06
Position 3124: 2.834600912277144e-06
Position 227: 2.7518745908059648e-06
Position 2441: 2.3503268980810637e-06
Position 186: 2.324458273321359e-06
Position 262: 2.0713253024480678e-06
Position 321: 2.0353136492857657e-06
Position 1252: 2.0091021490683996e-06
Position 4225: 1.9903918110251294e-06
Position 1602: 1.924685572468581e-06
Position 1183: 1.6925578951218331e-06
Position 316: 1.6270416249031428e-06
Position 1135: 1.6195551389054202e-06
Position 295: 1.5860442506646142e-06
Position 1562: 1.4205011131651142e-06
Position 5146: 1.3155412378262393e-06
Position 698: 1.2793908518337724e-06
Position 4935: 1.2237660480921584e-06
Position 4270: 1.215343999336468e-06
Position 989: 1.0181724122959844e-06
Position 715: 9.67794895746345e-07
Position 250: 8.783750460796993e-07
Position 707: 8.176305716167045e-07
Position 987: 7.371738428443317e-07
Position 695: 7.044555264598799e-07
Position 2010: 6.77535751108661e-07
Position 1295: 6.281883865042913e-07
Position 1223: 5.205501909605558e-07
Position 1344: 4.13216499366857e-07
Position 378: 3.665106873563403e-07
Position 1083: 3.522959378865199e-07
Position 1357: 2.9963930673401967e-07
Position 996: 2.969212425725355e-07
Position 293: 2.9511236754386303e-07
Position 122: 2.1789658041823244e-07
Position 162: 7.818707241971336e-08
Position 5462: 6.203668355469848e-08
Position 5078: 6.166118635714885e-08
Position 569: 1.794385812324452e-08
Position 2040: 1.783094342736698e-08
Position 2218: 1.5205931994438245e-08
Position 199: 1.3850203011809823e-08
Position 1992: 1.3089671186110067e-08
Position 968: 4.692511278404491e-09
Position 5020: 4.026034416659214e-09
Position 1416: 3.6262279985970086e-09
Position 1413: 3.331339952019277e-09
Position 795: 2.612337625803554e-09
Position 837: 2.3560469552069926e-09
Position 798: 1.5318488923358495e-09
Position 689: 1.2495428634220281e-09
Position 624: 5.70350807387012e-10
Position 810: 5.125517083292531e-10
Position 831: 6.364428307052978e-11
Position 816: 2.820655586094843e-11
Position 870: 2.279127045852367e-11
Position 834: 1.179031788466742e-11
Position 901: 3.2227125594827157e-12
