Gene = CDCP1
Position 16809: 0.11485027318618157
Position 1198: 0.11286201165841342
Position 21389: 0.08524602043790067
Position 9404: 0.0811065633532893
Position 15756: 0.07612336540797018
Position 14190: 0.06269617013769631
Position 4689: 0.04857064657459202
Position 2377: 0.03793719117284329
Position 13895: 0.03322021502562135
Position 6001: 0.029756631718115715
Position 6060: 0.02486349327761014
Position 13465: 0.023228666607479166
Position 19693: 0.019170662372281527
Position 14024: 0.01785914282831126
Position 6557: 0.012290558651672383
Position 1131: 0.009997347763446652
Position 6457: 0.009670442827493476
Position 20133: 0.008879822733792475
Position 9883: 0.00885635858426348
Position 1178: 0.008624963982518063
Position 20029: 0.008397058404055364
Position 2229: 0.007357667713902946
Position 9252: 0.005108396596517212
Position 2313: 0.004005072106118632
Position 17189: 0.0023846264555759562
Position 13230: 0.0013364673737468733
Position 2343: 0.0010226117144874136
Position 1209: 0.0008769306375569625
Position 12707: 0.0008544426071727552
Position 2387: 0.000786922179182358
Position 8102: 0.0005842526036625783
Position 2601: 0.0004229067870264153
Position 8629: 0.0004222942299026026
Position 11091: 0.00041033361147530423
Position 3224: 0.0002960373165511213
Position 7578: 0.000177024324501741
Position 3907: 0.00017313399823099925
Position 10332: 0.00016377656334409481
Position 3882: 0.0001231432142400027
Position 821: 0.00011900599465997639
Position 730: 0.00010768844623070961
Position 3033: 9.44607925370745e-05
Position 5224: 6.673850711747626e-05
Position 1470: 5.8889148538354744e-05
Position 7425: 4.185361224148181e-05
Position 3843: 3.6900972755936656e-05
Position 4749: 2.1473524431350894e-05
Position 2990: 2.125905778181494e-05
Position 1978: 1.6903504020000202e-05
Position 654: 1.6448009767872728e-05
Position 1281: 1.631533398634417e-05
Position 1585: 1.5237407765537038e-05
Position 1753: 1.1283547099640836e-05
Position 2861: 9.161232553942363e-06
Position 216: 7.762775889831504e-06
Position 775: 7.002845123107834e-06
Position 900: 3.6321963041697444e-06
Position 115: 3.5223353816093416e-06
Position 174: 3.5116927945465185e-06
Position 3121: 2.639822847073196e-06
Position 862: 2.6196959947429616e-06
Position 684: 1.6503742433094757e-06
Position 971: 2.3438570282107088e-07
Position 2175: 2.072083761749859e-07
Position 988: 1.423051495618079e-07
Position 1215: 1.3417137644368285e-07
Position 463: 1.2432418576124252e-07
Position 121: 1.240342795174689e-07
Position 439: 8.491109876663934e-08
Position 831: 7.688208002453058e-08
Position 1001: 7.21125364344428e-08
Position 591: 3.4035694902228714e-08
Position 523: 2.927124242850037e-08
Position 1068: 1.7282836027892786e-08
Position 916: 1.6858642806582843e-08
Position 1133: 1.6499461561164323e-08
Position 1005: 1.2850054224916316e-08
Position 952: 1.1390673940311962e-08
Position 482: 9.033335661623353e-09
Position 236: 6.972229529914537e-09
Position 465: 5.946379810040888e-09
Position 498: 5.522013639598583e-09
Position 504: 5.277690005575612e-09
Position 520: 2.7194785014233034e-09
Position 132: 2.6707996278199685e-09
Position 622: 2.132024770046207e-09
Position 286: 1.1812803451515964e-09
Position 305: 7.076727380686952e-10
Position 1035: 4.731329393664937e-10
Position 221: 4.697017715848494e-10
Position 556: 9.1862438511909e-11
