Gene = APOD
Position 5735: 0.04057856214042148
Position 13589: 0.028386385727857705
Position 5405: 0.025477507476480664
Position 2630: 0.025424562656340136
Position 10144: 0.025052654212383955
Position 6429: 0.02390066086801405
Position 890: 0.023475880961603208
Position 7772: 0.020916394468843188
Position 7021: 0.019744121050090026
Position 2254: 0.019711803136726512
Position 919: 0.01738206238931094
Position 1047: 0.016552551219955948
Position 11652: 0.014600803258170918
Position 4667: 0.01410339805810711
Position 13085: 0.013645860701091757
Position 1010: 0.012789299344522463
Position 10644: 0.012521237467648537
Position 1465: 0.012225182941086179
Position 5619: 0.011166422984531611
Position 981: 0.010355310877991696
Position 15207: 0.01025705645394333
Position 854: 0.008398483702703049
Position 4728: 0.008135352919652759
Position 5145: 0.007502801100077577
Position 6722: 0.007237822733012566
Position 6195: 0.0069214321243067
Position 2290: 0.006631789379271081
Position 6495: 0.006338086481903875
Position 7985: 0.00631523997067049
Position 964: 0.006274856105541909
Position 15490: 0.005757427649259679
Position 4670: 0.005755137166853803
Position 5759: 0.004918099759182934
Position 5700: 0.0043646734704916625
Position 3212: 0.004166922342921368
Position 15379: 0.003348733920379511
Position 3435: 0.002866400826821605
Position 2895: 0.0025001883239346547
Position 1051: 0.0022275235395033087
Position 2992: 0.0022129842851838217
Position 5807: 0.0021698830464280156
Position 11517: 0.002168468790352357
Position 2483: 0.002132068967298975
Position 657: 0.0020404131897712955
Position 2038: 0.0019074041598845359
Position 14011: 0.0018402120260757541
Position 5942: 0.0017561346229867836
Position 873: 0.0016856163699582516
Position 12949: 0.001388498983288425
Position 4690: 0.0013785504241058946
Position 15451: 0.0013501441433107467
Position 11057: 0.0013436783735766725
Position 2013: 0.0012591372692219026
Position 5025: 0.0012003856768120907
Position 10712: 0.001180338423858026
Position 2229: 0.0011762100275381439
Position 13238: 0.0011437405121123515
Position 4736: 0.0011101232521286547
Position 4329: 0.001106666941775853
Position 10996: 0.0009601172661794827
Position 3166: 0.0009543729525950077
Position 15019: 0.0009541186933879494
Position 12637: 0.0009521788675795423
Position 1491: 0.0008828884943129527
Position 1275: 0.0008276638714827216
Position 4845: 0.0007974444961558716
Position 521: 0.0007728658998933786
Position 14929: 0.0007615789845025541
Position 12490: 0.0007494607451563694
Position 11158: 0.0007358302123554625
Position 12516: 0.0007318213834028378
Position 10597: 0.000638025513214287
Position 1049: 0.0006215564252716092
Position 6312: 0.0005941443686762539
Position 951: 0.0005235062456994107
Position 11358: 0.0005144903676581997
Position 2555: 0.0004899248486745141
Position 4798: 0.00048681209067403326
Position 9973: 0.00048438259207063796
Position 4975: 0.0004693336064580516
Position 578: 0.00046810459629442703
Position 2868: 0.0004493886370902081
Position 4149: 0.000448337353549092
Position 10682: 0.00039379841744549543
Position 1125: 0.0003881253252753445
Position 14090: 0.00036688217695287663
Position 10479: 0.0003261922984416255
Position 11030: 0.0003254845610353071
Position 11794: 0.00032304242683068506
Position 2203: 0.00032283270247197203
Position 10828: 0.0002619662897811011
Position 10476: 0.0002576902471393062
Position 1014: 0.0002526281673240493
Position 3385: 0.0002371950856823008
Position 3501: 0.00021201403498395647
Position 11439: 0.00018601416259213
Position 1495: 0.00018104314356082375
Position 594: 0.00017985994059644883
Position 11290: 0.0001785173259623252
Position 2334: 0.0001557746081823979
Position 10948: 0.00015136407628049456
Position 1060: 0.0001489587432783182
Position 562: 0.00014572510354391585
Position 2200: 0.0001376306748937814
Position 13673: 0.00013599452345664623
Position 493: 0.00011238925143640093
Position 529: 9.424422204971409e-05
Position 12868: 7.788658483682803e-05
Position 452: 6.417038680550404e-05
Position 458: 5.909660525574896e-05
Position 10657: 5.245694580781563e-05
Position 6206: 3.8427299640477534e-05
Position 549: 3.782112553125458e-05
Position 5220: 3.468341082802255e-05
Position 5720: 3.444296849639367e-05
Position 6612: 3.3856442056697416e-05
Position 439: 3.2440256134892255e-05
Position 694: 3.210144295261421e-05
Position 629: 2.9895107733673966e-05
Position 4570: 2.7792554675400013e-05
Position 10762: 2.698961512773264e-05
Position 775: 2.3916013162518875e-05
Position 669: 2.108232016868686e-05
Position 5172: 1.8130058373162164e-05
Position 5432: 1.5883169873006985e-05
Position 540: 1.3945258948337483e-05
Position 5072: 1.2274394957033974e-05
Position 809: 1.2183600305482718e-05
Position 497: 7.866471388508958e-06
Position 817: 6.453282611953329e-06
Position 507: 5.82114274515205e-06
Position 1057: 4.357210437321206e-06
Position 732: 4.3263678536650834e-06
Position 5595: 4.152671988254683e-06
Position 1073: 4.088920078490164e-06
Position 437: 4.013099457398888e-06
Position 1547: 3.957182654614116e-06
Position 1974: 3.0269299761763507e-06
Position 1299: 1.1780305832952355e-06
Position 1078: 9.90970192639877e-07
Position 1471: 6.111225797961949e-07
Position 390: 4.2497618947975663e-07
Position 2580: 2.6337861384737077e-07
Position 927: 2.1788378832218242e-07
Position 904: 2.1241353584443011e-07
Position 899: 1.5290427092437145e-07
Position 673: 9.845732671337914e-08
Position 379: 4.3785557579947346e-08
Position 534: 1.9747924363444535e-08
Position 509: 1.3615644574307957e-08
Position 1349: 5.657739875902131e-09
Position 385: 4.342061103978411e-09
Position 1143: 4.278614112071732e-09
Position 322: 1.7895961692154095e-09
Position 244: 1.115784733502299e-09
Position 219: 3.5083648675761e-10
Position 327: 1.4588797656990027e-10
Position 271: 1.0886408552688044e-10
Position 209: 5.279956581956629e-11
Position 232: 5.064670835616121e-11
Position 221: 2.3552860346785874e-11
Position 347: 1.8336149260458775e-11
Position 340: 1.6070577287308303e-11
Position 229: 8.677064223418182e-12
Position 259: 8.276789254837009e-12
Position 252: 2.0596193748979467e-12
Position 254: 1.9517058116435437e-12
Position 159: 3.5161244452887875e-13
Position 152: 1.0392201493637241e-13
Position 267: 3.2829675987348235e-14
