Gene = CGGBP1
Position 520: 5.548654799376593e-07
Position 961: 8.222678147009762e-08
Position 928: 2.2616537182785734e-08
Position 441: 5.305284940041119e-09
Position 200: 3.856667912478281e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 824: 0.4991023700988174
Position 4173: 0.3581479257401389
Position 2528: 0.34236873804694135
Position 3048: 0.2727956963426153
Position 4194: 0.23777160713893142
Position 3000: 0.20168811775624065
Position 7007: 0.15293455051393906
Position 2804: 0.15115317207569717
Position 6375: 0.13090442467135893
Position 1755: 0.1241642815397358
Position 2307: 0.08789811358899537
Position 2611: 0.08269959397880285
Position 851: 0.06929307660867545
Position 1736: 0.035798179335978716
Position 3064: 0.02669773636597526
Position 1955: 0.025756297154388888
Position 2899: 0.019545332223822875
Position 2752: 0.018286948387536594
Position 769: 0.015907751573223838
Position 2489: 0.01471394209202396
Position 4066: 0.012606199053283536
Position 4197: 0.012263423248736357
Position 916: 0.012015500737566851
Position 3344: 0.01124615253181394
Position 981: 0.010795032136348862
Position 5705: 0.00920949260279907
Position 5170: 0.009139357312681506
Position 2002: 0.008364779737788318
Position 2562: 0.007348938632324453
Position 398: 0.006893435463937716
Position 3119: 0.006570354713287315
Position 1435: 0.006534921823937975
Position 5631: 0.003724527283982391
Position 2159: 0.0033349980708849737
Position 2358: 0.0030511334425620236
Position 5780: 0.0029424110657502566
Position 1959: 0.002881915048186626
Position 1488: 0.0025532840564987066
Position 4432: 0.0023579147291853935
Position 1228: 0.0022275029033194445
Position 4900: 0.0017050723739051076
Position 1917: 0.0016932315508650059
Position 6124: 0.0016688520521912207
Position 540: 0.001570792135317775
Position 2131: 0.0015646128247973708
Position 829: 0.0014983138086215435
Position 493: 0.0014372540459954863
Position 3476: 0.001406386708355842
Position 461: 0.00125717074381436
Position 2629: 0.0011668094169155312
Position 5475: 0.0011356303717836914
Position 3758: 0.0011293838326552402
Position 7099: 0.0009219390033274575
Position 1077: 0.0008535535045752955
Position 2095: 0.0008445629704419778
Position 5090: 0.0008336485833290773
Position 1380: 0.0007779131110865849
Position 2638: 0.0007092303270311574
Position 2277: 0.0005990930488679466
Position 1517: 0.0005730662745438229
Position 5831: 0.0005637856765024112
Position 1858: 0.0005540812937135385
Position 944: 0.000551178302430889
Position 3070: 0.0005324351305653047
Position 3247: 0.0005320365246175332
Position 2260: 0.0005318667570741129
Position 4580: 0.0005210424272515989
Position 4011: 0.0005128048174600574
Position 2192: 0.0004794503529788319
Position 489: 0.0004705798280373955
Position 422: 0.0004508331501856268
Position 5289: 0.0004483328884836623
Position 2649: 0.000410790140114537
Position 1289: 0.00040113501348864304
Position 5226: 0.0003924321294442198
Position 3943: 0.0003605769829194321
Position 1817: 0.00035346843606014975
Position 5063: 0.00034992669397881416
Position 4897: 0.0003364028228385439
Position 4866: 0.0003271180050860599
Position 1464: 0.0002478507622481463
Position 3093: 0.00023822461607863146
Position 4461: 0.00023815998533572826
Position 1903: 0.0002285442298155201
Position 1829: 0.00022734965122608142
Position 543: 0.00020751791480732605
Position 3919: 0.00016341246867238604
Position 1847: 0.00012728278856041612
Position 547: 9.900752585146878e-05
Position 1360: 9.032198825678537e-05
Position 2944: 8.391489348342865e-05
Position 2039: 7.881742980531845e-05
Position 2136: 6.762655986920043e-05
Position 1320: 6.368223063077284e-05
Position 1833: 5.6468578901094855e-05
Position 873: 5.263095950857988e-05
Position 359: 5.167950432216864e-05
Position 1240: 4.367854313649946e-05
Position 1654: 4.319618202965966e-05
Position 308: 4.2718414355911704e-05
Position 950: 3.859700419516976e-05
Position 545: 3.0125339495437253e-05
Position 1586: 2.4825676689683756e-05
Position 700: 1.3430807604726346e-05
Position 741: 1.2622365560348572e-05
Position 311: 1.1353170217853823e-05
Position 357: 9.800269950030734e-06
Position 353: 9.765862549813445e-06
Position 340: 9.619520057116183e-06
Position 552: 7.881039430767738e-06
Position 2018: 7.347556616563021e-06
Position 997: 6.847777853936413e-06
Position 382: 6.3467764435424206e-06
Position 1195: 5.708865654310372e-06
Position 622: 4.422108863330585e-06
Position 1004: 3.1144578029844175e-06
Position 434: 2.87186568013843e-06
Position 721: 2.3036236887421044e-06
Position 868: 2.1701231835221205e-06
Position 366: 2.080206406470126e-06
Position 1275: 2.018506056267715e-06
Position 1270: 8.461825864125155e-07
Position 446: 6.543416116279551e-07
Position 363: 5.455844792288471e-07
Position 349: 4.5894711408494854e-07
Position 374: 4.360562114645999e-07
Position 652: 1.7617917029211825e-07
Position 616: 1.603812710545182e-07
Position 649: 7.152721605993888e-08
Position 625: 5.6900096870079824e-08
Position 712: 4.1746972359464683e-08
Position 674: 2.97355810535719e-08
Position 633: 1.115945008788576e-08
Position 662: 1.0452353208200283e-08
Position 668: 8.096652801562044e-09
