Gene = ATP5J2
Position 6897: 0.8118194843455984
Position 5029: 0.30398337777965323
Position 6413: 0.1749423911144927
Position 415: 0.17317225404673672
Position 7805: 0.16549308848231759
Position 7517: 0.14269230766618518
Position 5126: 0.10861375026044756
Position 2894: 0.09943799781889053
Position 7150: 0.04055826640873123
Position 6327: 0.039728672979856196
Position 2944: 0.037827879155756694
Position 7665: 0.03655678748531249
Position 5445: 0.035608758616446856
Position 7775: 0.02936522232739851
Position 2090: 0.0279446643175977
Position 5249: 0.02265683868065516
Position 4099: 0.021407871859052855
Position 7283: 0.020077287166543643
Position 2180: 0.01705320412623194
Position 1951: 0.014556257436561608
Position 1956: 0.010874405867573494
Position 388: 0.010280242624016833
Position 153: 0.010080403560549029
Position 7315: 0.009581043258833513
Position 4036: 0.009533049140499768
Position 6254: 0.009239666830374287
Position 2828: 0.009088949027042478
Position 5056: 0.009058887043478049
Position 2122: 0.007852083106492058
Position 2808: 0.006979194262412632
Position 4788: 0.006132396972664225
Position 2035: 0.005878734661515984
Position 2162: 0.005828404743193879
Position 4752: 0.0054018747781459245
Position 5491: 0.0044214250746494035
Position 2701: 0.004075705956094246
Position 7536: 0.004010392023503519
Position 5587: 0.003995836371814942
Position 3928: 0.00341650371391883
Position 1862: 0.0033754321388857872
Position 7468: 0.003308734783546145
Position 6761: 0.0031886751522957613
Position 2970: 0.003008047493812923
Position 6183: 0.0029920297789483843
Position 2387: 0.0029141335089453877
Position 7594: 0.0027812839321756135
Position 7318: 0.0026205511925679395
Position 333: 0.002597384286418427
Position 1270: 0.0024801283593722514
Position 2412: 0.0024321309233794374
Position 4010: 0.0022172714919401993
Position 7733: 0.0016635677956614778
Position 504: 0.0016229859744350183
Position 2094: 0.001554105042797538
Position 7080: 0.0014675294142582106
Position 7105: 0.001426285087837197
Position 1898: 0.0012700188136130477
Position 6163: 0.0012524761603805424
Position 7366: 0.001156302810555095
Position 2905: 0.0011228410357026933
Position 6421: 0.001076305269118055
Position 366: 0.0010636310176436357
Position 7598: 0.0010498653687664962
Position 5338: 0.0010480372648386776
Position 6275: 0.0010331407391032117
Position 228: 0.0009236243670529167
Position 6307: 0.0008812049631652204
Position 7169: 0.0008140616021783169
Position 1805: 0.0007709027935788249
Position 6373: 0.000750045892134599
Position 6180: 0.0006963750279377757
Position 929: 0.0006505704235717239
Position 207: 0.0006417222854759075
Position 1998: 0.0006391661676665169
Position 772: 0.0006167261670674542
Position 2184: 0.0005493542311922766
Position 479: 0.00047698093737039566
Position 3362: 0.0004673770859460045
Position 6126: 0.0003234023359476878
Position 5973: 0.0002919923550770939
Position 904: 0.0002703284773712773
Position 7454: 0.00020374222074347447
Position 7701: 0.0001272212563308263
Position 1911: 0.00011434054938185128
Position 1879: 0.00011125761083940995
Position 6329: 8.45429638319454e-05
Position 7127: 8.399914755523964e-05
Position 1365: 7.565023661844077e-05
Position 599: 6.312410622516191e-05
Position 6862: 5.214251916886148e-05
Position 1757: 4.0889081845607e-05
Position 1733: 4.0421182344232566e-05
Position 527: 2.3057955765017056e-05
Position 7086: 2.052159476926126e-05
Position 6218: 1.774091781919309e-05
Position 122: 1.0505547853762576e-05
Position 7121: 1.039824324303229e-05
Position 422: 9.464600998637983e-06
Position 1969: 7.952217286072576e-06
Position 703: 7.0046602685566306e-06
Position 1983: 6.199461294876569e-06
Position 178: 5.039123011343819e-06
Position 1663: 5.026408356433301e-06
Position 1368: 4.739565910123337e-06
Position 1318: 2.60621340141345e-06
Position 394: 2.125989505374993e-06
Position 6765: 1.3684205208668912e-06
Position 1223: 1.1547966312296894e-06
Position 187: 5.111266359936433e-07
Position 1065: 4.5433415221816206e-07
Position 1119: 4.023102842005744e-07
Position 1068: 3.0229973374874063e-07
Position 866: 1.3150377747737175e-07
Position 126: 1.2551864396193027e-07
Position 339: 1.0365605665719951e-07
Position 103: 8.310368154114622e-08
Position 986: 7.984620966354102e-08
Position 1094: 5.7496665619013575e-08
Position 96: 3.696299001180977e-08
Position 506: 3.492149942285267e-08
Position 619: 3.2473315594138344e-08
Position 755: 2.565677038994308e-08
Position 249: 1.880589951793649e-08
Position 117: 1.6169675546771557e-08
Position 119: 1.1525411902944834e-08
Position 427: 1.1482963616635037e-08
Position 105: 1.4968763515360194e-09
Position 450: 1.3218598122104396e-09
Position 439: 1.2276578042504343e-09
Position 456: 7.477179594947639e-10
Position 134: 2.6033480779314297e-10
Position 89: 5.216113957422574e-11
Position 433: 4.4945440290110634e-11
Position 264: 4.276044655837134e-11
Position 257: 3.199712817437891e-11
Position 445: 1.2014063244372699e-11
Position 442: 8.580110708427155e-12
