Gene = S100PBP
Position 8130: 0.005046723386844115
Position 8631: 0.003963242312075539
Position 12039: 0.0033834372766887314
Position 13068: 0.0031558284684869804
Position 13684: 0.002974994800288291
Position 14515: 0.0028716550833025353
Position 11772: 0.002825405915415027
Position 7145: 0.0027832021450995485
Position 1569: 0.0023262887124004005
Position 1274: 0.002315954952649336
Position 12045: 0.0018028244221253921
Position 16235: 0.0017395827231807821
Position 12691: 0.0017091304475220274
Position 11945: 0.001483336261724822
Position 1530: 0.0014573527479967135
Position 11277: 0.0013545781679957462
Position 15240: 0.0013414424865200861
Position 322: 0.001207485284828015
Position 11119: 0.0011372415550352309
Position 11310: 0.0011106401907915004
Position 3104: 0.001000222209856706
Position 1501: 0.0009688843501023545
Position 3629: 0.0009613291304760727
Position 4294: 0.0008878860790968618
Position 3019: 0.0008775841189647207
Position 12757: 0.0008699424262494241
Position 3610: 0.0006276408442861175
Position 12401: 0.0005280325094312185
Position 12910: 0.0005115859854022537
Position 3676: 0.0004980907612608532
Position 12786: 0.00048230874807680144
Position 5309: 0.00041840731211189084
Position 12772: 0.00040520918158392657
Position 11884: 0.00035706011965960853
Position 13131: 0.0003443710279600682
Position 12041: 0.00032666467177139475
Position 7705: 0.00029064955115374843
Position 2939: 0.0002768356510622888
Position 13201: 0.0002678128012473408
Position 1608: 0.00026380873118205173
Position 11983: 0.0002626608578430917
Position 5905: 0.00024081626458154415
Position 11980: 0.0002404116628800862
Position 12066: 0.00023641714319237454
Position 3703: 0.0002331751711752212
Position 1430: 0.00023019368681665643
Position 939: 0.0002072416789564207
Position 2725: 0.00017927313231434812
Position 11069: 0.00017551444857268178
Position 1315: 0.00011055141053291531
Position 4219: 9.899047921513413e-05
Position 6252: 7.330997376870358e-05
Position 2439: 7.055888444019142e-05
Position 6306: 6.619519665071008e-05
Position 1082: 6.176116776331427e-05
Position 3749: 4.0304506022122396e-05
Position 7141: 3.641946342775788e-05
Position 790: 2.5521861074315676e-05
Position 5374: 1.9555049733553733e-05
Position 1575: 1.891809193979724e-05
Position 1671: 1.6154938177868683e-05
Position 903: 1.5652673399079322e-05
Position 844: 1.226259566796535e-05
Position 4922: 1.2228713142010778e-05
Position 3259: 9.645734134581942e-06
Position 822: 8.872619030861043e-06
Position 970: 8.664422925584616e-06
Position 3312: 4.1600838152813314e-06
Position 2464: 2.7487432722062753e-06
Position 443: 2.301145838282758e-06
Position 1532: 1.3670913596328244e-08
