Gene = SRD5A1
Position 649: 0.005400980770915267
Position 2556: 0.004595281821558764
Position 2733: 0.004217016631065782
Position 293: 0.0035070349812793117
Position 2874: 0.0033452426738207488
Position 2508: 0.003158380076564389
Position 2585: 0.002546670157900311
Position 617: 0.0020876110389591784
Position 2988: 0.001971000916446014
Position 23801: 0.0019263917571432567
Position 838: 0.0019255422827642288
Position 2532: 0.0013068288498507595
Position 2505: 0.0012491242240737766
Position 2774: 0.0010609030610479067
Position 5000: 0.0010566864568762823
Position 5997: 0.0010133211453626175
Position 11783: 0.0008825735855090731
Position 1554: 0.0008743786920672909
Position 23001: 0.0008329706659108847
Position 2451: 0.0007545494390992373
Position 25127: 0.0007364846051921368
Position 2522: 0.000735739260712043
Position 1686: 0.0006327639697840618
Position 2416: 0.0005957933420434084
Position 870: 0.0005205547030182469
Position 1753: 0.0005143905103014276
Position 410: 0.0005134613638322752
Position 373: 0.0005103440617995966
Position 2378: 0.00047357381042711574
Position 24139: 0.00046173714365705423
Position 451: 0.00040769372175829635
Position 6081: 0.00033763649333922764
Position 23137: 0.00028700914506789706
Position 631: 0.0002502774710559009
Position 2391: 0.00019955552854527793
Position 823: 0.0001978133114985635
Position 2672: 0.0001830685146178503
Position 2339: 0.0001801108391019035
Position 5017: 0.00017510666838209724
Position 693: 0.00016516492320967833
Position 2191: 0.00011456379159188309
Position 1719: 8.686894570890963e-05
Position 332: 8.089838952288625e-05
Position 1874: 6.207690105927199e-05
Position 367: 4.842515252050989e-05
Position 722: 4.05993551315049e-05
Position 1498: 3.40098808494046e-05
Position 11464: 2.9982517420052573e-05
Position 225: 2.3627146032354638e-05
Position 11397: 2.279315935394906e-05
Position 1473: 1.738644429122079e-05
Position 1837: 1.720700530516732e-05
Position 8282: 1.6848969315986603e-05
Position 4267: 1.6683229324048408e-05
Position 1807: 1.0331120967756072e-05
Position 9212: 8.715748575823653e-06
Position 5332: 7.603402886924816e-06
Position 9047: 7.408753371324575e-06
Position 4204: 4.497535652188061e-06
Position 6403: 4.181064842439428e-06
Position 7887: 4.0747635595136e-06
Position 9326: 3.924049111102752e-06
Position 4270: 2.9780573061965293e-06
Position 4384: 2.627607111676065e-06
Position 8426: 2.0856168693988637e-06
Position 3930: 1.9952223342698383e-06
Position 6276: 1.3232770215969531e-06
Position 8490: 1.2644114876987158e-06
Position 6686: 1.1849205794892275e-06
Position 5853: 1.1307732329060294e-06
Position 11093: 1.005477729584702e-06
Position 7471: 9.69569488143493e-07
Position 4458: 8.642427168537255e-07
Position 10934: 8.298991072143812e-07
Position 9858: 5.085265639483103e-07
Position 1061: 4.5597599983686345e-07
Position 5437: 3.9835815393870997e-07
Position 3398: 3.529224419317339e-07
Position 5698: 3.3505089217133844e-07
Position 4747: 3.2373924974797794e-07
Position 6453: 2.6366150696256875e-07
Position 1394: 2.1104458082689284e-07
Position 6256: 1.9740390775324413e-07
Position 6168: 1.929759322327259e-07
Position 4092: 1.8166133034491272e-07
Position 3639: 1.7445943158776512e-07
Position 3193: 1.5502755938195317e-07
Position 3759: 1.5086969329558122e-07
Position 5300: 1.224716000000949e-07
Position 6655: 1.1147875659567776e-07
Position 4164: 1.1022513629906397e-07
Position 3246: 1.0179160363070598e-07
Position 4001: 9.968292431606444e-08
Position 4714: 9.846695632475715e-08
Position 3862: 9.30839133114161e-08
Position 3120: 8.731167805350889e-08
Position 1266: 4.358412248626439e-08
Position 2126: 4.1498860386867676e-08
Position 3672: 3.0757435716001376e-08
Position 3787: 2.899776417107588e-08
Position 1445: 1.241266297391786e-08
Position 1202: 1.0858396244430302e-08
Position 1127: 7.740271736116789e-09
Position 2750: 1.5448451709884822e-09
Position 3051: 4.4517051205008187e-10
Position 213: 2.769111219647144e-10
Position 1317: 2.1467977450249595e-10
Position 263: 2.139263451226337e-10
Position 1282: 1.5413840095309728e-10
Position 710: 1.4456345604592785e-10
Position 455: 2.911146033586361e-11
Position 413: 2.8900785665802725e-11
Position 260: 2.6105551163796464e-11
Position 342: 1.1485905336404691e-11
Position 741: 7.471994985389279e-12
Position 725: 6.271867993022635e-12
Position 107: 3.513942399438512e-12
Position 804: 3.090222026498036e-12
Position 381: 9.231708101511106e-13
Position 149: 8.44901408607695e-13
Position 82: 2.8803797784373673e-13
Position 134: 1.403403622814037e-13
Position 109: 5.408991001440539e-14
Position 118: 5.2611048960404525e-14
Position 79: 3.6279270479273323e-14
