Gene = PRRC1
Position 2839: 0.017015808860734345
Position 26664: 0.016936057341581094
Position 5048: 0.01681839437172713
Position 9126: 0.016802940786482232
Position 11416: 0.0164422538871757
Position 27309: 0.015851610122774792
Position 2177: 0.01548549171753252
Position 9725: 0.015041194357780318
Position 11860: 0.014167472332008824
Position 18558: 0.013765742723661382
Position 7985: 0.013571871209051145
Position 31333: 0.013511244681703047
Position 28292: 0.013175290736189225
Position 32560: 0.01235162962784491
Position 8325: 0.012175076072476346
Position 16094: 0.012000798970868497
Position 25895: 0.011030035147579543
Position 3518: 0.010347751978528308
Position 2956: 0.009459714590864572
Position 13070: 0.008858030252833831
Position 11980: 0.008292121247442247
Position 3903: 0.007964120437438873
Position 28650: 0.007769606128502641
Position 14806: 0.0077226381396820025
Position 27227: 0.0075041609581700565
Position 717: 0.007450584630023431
Position 179: 0.007018063757977281
Position 31946: 0.006633285743290949
Position 3053: 0.0059424427842073475
Position 19329: 0.005459511229503619
Position 8398: 0.004687248745035746
Position 27532: 0.004515504538113949
Position 28504: 0.00449212605058876
Position 33400: 0.004104957411276121
Position 6543: 0.003935280117621414
Position 33263: 0.0038764922731394195
Position 22500: 0.00356145437973782
Position 5736: 0.0033275618206200525
Position 8635: 0.003309258790846069
Position 10985: 0.0029006630227341535
Position 23394: 0.0027526952636478708
Position 68: 0.002599204099796744
Position 23380: 0.0025955159942339977
Position 32413: 0.0025031269459560635
Position 419: 0.002356070512324135
Position 12203: 0.002307816232226148
Position 705: 0.00217717711008535
Position 272: 0.002116942415031212
Position 2457: 0.0020950576606488026
Position 23314: 0.0016597667162404203
Position 7014: 0.0014692782297257702
Position 1326: 0.0013814888372542103
Position 2082: 0.0013770104485164461
Position 1673: 0.001291001682253141
Position 5062: 0.001232261234238001
Position 1775: 0.001230114882099036
Position 23302: 0.0012035184966659514
Position 22583: 0.001202247449359545
Position 22472: 0.0009162392027388717
Position 4186: 0.0008899305940779236
Position 31159: 0.0008489912234081697
Position 17483: 0.0008214324444273289
Position 8245: 0.0007783597668824725
Position 13039: 0.000692390718320168
Position 8355: 0.00023881458899816977
Position 16807: 0.0002365492503712861
Position 22318: 0.00023537759861199674
Position 196: 0.0002215256545621827
Position 22524: 0.00021345650131157412
Position 16916: 0.00013162028818994596
Position 32470: 0.00011963256080283553
Position 22418: 5.6881430978922844e-05
Position 1896: 4.945081027617295e-05
Position 160: 1.3760929956761902e-05
Position 10540: 1.2474041080627518e-05
Position 3184: 1.1942398696912296e-05
Position 428: 1.014260043910426e-05
Position 1533: 7.40126150834951e-06
Position 1306: 6.888505872701833e-06
Position 1651: 6.35506968371975e-06
Position 1619: 6.244261425763871e-06
Position 1251: 5.077233014709966e-06
Position 36: 4.465353206980081e-06
Position 1236: 3.447581018725964e-06
Position 1359: 3.2325033321797004e-06
Position 1285: 2.9141276301644907e-06
Position 362: 2.256618635905073e-06
Position 355: 1.780047201400481e-06
Position 95: 1.1035260019406575e-06
Position 1035: 8.792683414939089e-07
Position 16541: 6.999383667405687e-07
Position 436: 4.139086153156181e-07
Position 1039: 2.9323194063290173e-07
Position 259: 2.493390398036299e-07
Position 207: 1.2711587106791832e-07
Position 398: 1.2564135150441967e-07
Position 306: 1.0712006022660653e-07
Position 325: 7.698395286918087e-08
Position 333: 7.056968975379374e-08
Position 309: 2.3904800504562724e-08
Position 105: 2.3229938122625205e-08
Position 975: 1.6730972960441825e-08
Position 194: 8.888745912143681e-09
Position 81: 7.82253088110844e-09
Position 377: 6.069148301573444e-09
Position 98: 3.780441043776085e-09
Position 347: 2.9892676403254015e-09
Position 856: 8.40589519779449e-11
Position 25: 2.4095773807748e-11
Position 78: 1.4864207770041922e-11
Position 261: 1.180901222379135e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 21430: 0.9999999999999999
Position 16013: 0.991763526199508
Position 30209: 0.9830425449438787
Position 6921: 0.8103106859331644
Position 12684: 0.7622652938953971
Position 26871: 0.7527111216885015
Position 7212: 0.7243652554326742
Position 9008: 0.700060608143643
Position 34097: 0.5690509295795183
Position 30512: 0.5040580152263137
Position 27192: 0.4807938192903714
Position 5850: 0.4061633851164549
Position 26222: 0.3865944210076625
Position 32325: 0.30539518817143
Position 32641: 0.2770675923255777
Position 26502: 0.24837805156466697
Position 8498: 0.238355705213555
Position 14038: 0.21452820368318373
Position 30990: 0.19348004842736755
Position 22362: 0.1829589638205534
Position 18489: 0.17164600663534718
Position 9061: 0.16500641101843538
Position 22335: 0.15482603352241467
Position 21146: 0.14271473301886062
Position 36712: 0.1385677257477402
Position 23605: 0.13056171494131982
Position 32687: 0.1213136833084029
Position 26468: 0.1201712561339098
Position 30026: 0.11764744030753894
Position 17709: 0.1131295954600042
Position 271: 0.10668284055023147
Position 15613: 0.09821025558311727
Position 18509: 0.09525045456425736
Position 30426: 0.09519293945783638
Position 8684: 0.08576053485483982
Position 22312: 0.08504542273899783
Position 18062: 0.08360060569980543
Position 22293: 0.0823276200330045
Position 7056: 0.07632755725694462
Position 34452: 0.06864583661647038
Position 9034: 0.0680850226662926
Position 26045: 0.06749690244718554
Position 8956: 0.06441225385452502
Position 20275: 0.06320806381880527
Position 23825: 0.06313175527132596
Position 26483: 0.06292994153960574
Position 26556: 0.06031941393626645
Position 23281: 0.05784680066741801
Position 12081: 0.052064958734286265
Position 7884: 0.04511176749738033
Position 11192: 0.04452596291224025
Position 6090: 0.04103031411623897
Position 23868: 0.03602777089624258
Position 4358: 0.034372326614805555
Position 18017: 0.03249603867323625
Position 31805: 0.031971569986817105
Position 24339: 0.030808100556623187
Position 4826: 0.02994715591209273
Position 30720: 0.029736798452247606
Position 10455: 0.029411450779668353
Position 17263: 0.02936543369387692
Position 11330: 0.028779011034498883
Position 15503: 0.028386018534310643
Position 5649: 0.027831474537275202
Position 9287: 0.02645208275226513
Position 11121: 0.026370637446376133
Position 5676: 0.02448734573908706
Position 232: 0.023697775430143633
Position 30611: 0.021835067999507064
Position 22131: 0.02163906661843677
Position 2749: 0.020084792165030788
Position 17683: 0.01896954269707514
Position 26758: 0.018719049628797873
Position 13582: 0.017099314941282025
Position 23762: 0.01703402687161561
Position 12040: 0.01658697217543032
Position 26559: 0.016365161761203634
Position 11303: 0.015553131072527772
Position 2000: 0.015320220987816451
Position 8397: 0.014000657320201846
Position 9290: 0.013610042773448924
Position 28252: 0.013175290736189227
Position 28454: 0.013069559171945962
Position 8232: 0.012930469014832906
Position 9583: 0.012256929676652435
Position 30488: 0.011908439249042576
Position 25613: 0.01103003514757954
Position 8710: 0.010977551016189784
Position 11768: 0.01034601940834567
Position 3452: 0.010344918795250294
Position 34430: 0.010175703963047393
Position 8797: 0.009570468141438613
Position 5185: 0.009516504130223482
Position 34730: 0.009408157081520305
Position 613: 0.008144718657618882
Position 5206: 0.007971960503847006
Position 33562: 0.007830181230758038
Position 11333: 0.007801320112208073
Position 14521: 0.007722638139681998
Position 30401: 0.007671616126429868
Position 24360: 0.007454668632785412
Position 12973: 0.007094035064920825
Position 13965: 0.007091904899381284
Position 17310: 0.007043916264016778
Position 3701: 0.006790986170883117
Position 31183: 0.006747706383490278
Position 5973: 0.006582875218558476
Position 12650: 0.006573975057967049
Position 4249: 0.0064838663701350515
Position 22383: 0.006365014315608737
Position 14034: 0.006317015338835937
Position 2838: 0.005849541737207101
Position 9251: 0.005568119304038319
Position 19188: 0.005459511229503619
Position 32769: 0.005437561813045107
Position 18561: 0.00537118200873726
Position 10381: 0.005005957044595681
Position 2898: 0.00418010233880224
Position 11896: 0.004121101036965206
Position 35535: 0.003998021116603726
Position 31266: 0.003971465673243123
Position 6287: 0.003935280117621411
Position 33159: 0.0038764922731394195
Position 34238: 0.003857859333890323
Position 12831: 0.003654763592168
Position 11690: 0.0035308955702423603
Position 4116: 0.003511103915022109
Position 11943: 0.003478801727618207
Position 6039: 0.0034139263273456556
Position 7305: 0.0033502198919674346
Position 30441: 0.00301030616875932
Position 23592: 0.0027354621354681594
Position 4862: 0.002688569339704826
Position 4967: 0.002621914200500091
Position 33296: 0.002567586754729603
Position 167: 0.0024860617196679497
Position 11794: 0.002463057331962326
Position 9460: 0.002463022546498826
Position 8302: 0.0024384797390880147
Position 13002: 0.0023623437351536565
Position 5866: 0.002221530218777042
Position 11847: 0.002183103987897619
Position 4313: 0.002099999060054044
Position 2269: 0.0020598078400197893
Position 24405: 0.002026841632315011
Position 8870: 0.0019343798750875235
Position 32902: 0.0018959448776484826
Position 10503: 0.0018375649078068873
Position 11751: 0.0016966028682924802
Position 4177: 0.0016591677547026808
Position 1144: 0.0016421903137571576
Position 1919: 0.001537973659871409
Position 33240: 0.0015373706565465182
Position 503: 0.0014630183539099922
Position 11097: 0.0014253529549552826
Position 34118: 0.0013764390218413505
Position 21998: 0.0012430134565653665
Position 17653: 0.001163666554414624
Position 3594: 0.0011603442202783535
Position 10725: 0.0011446274015807084
Position 2835: 0.0010941343091688885
Position 17288: 0.0009995772352553015
Position 2867: 0.0009522542079241342
Position 10750: 0.0008798729237169868
Position 22209: 0.0008700706232060182
Position 1650: 0.0008664613128443765
Position 1672: 0.0008613499792046999
Position 7855: 0.0007846974467279697
Position 10889: 0.0007452492667574073
Position 8075: 0.0007178478315060312
Position 338: 0.0006875474525813118
Position 22317: 0.0006485472840284259
Position 325: 0.0005799746449765913
Position 239: 0.0005103252504624517
Position 22499: 0.0004641100406040645
Position 4802: 0.0004128903157786665
Position 22341: 0.0003717134142292924
Position 22386: 0.00036987132779871864
Position 16756: 0.00036816953856123213
Position 22388: 0.00034764733869478384
Position 1515: 0.00032235833760944156
Position 9648: 0.0003081270537750405
Position 2775: 0.0002526588856037572
Position 7712: 0.00024551755474563116
Position 1325: 0.00023873511116992145
Position 22476: 0.0001852864201641004
Position 22198: 0.0001319286221719787
Position 5931: 0.00012574068662210238
Position 10892: 0.00011123417031126727
Position 17045: 0.00010556819448953994
Position 12934: 9.404217107951834e-05
Position 22559: 6.561238498595644e-05
Position 245: 2.3191060048272024e-05
Position 22048: 2.299117104394144e-05
Position 9310: 2.1951176869123728e-05
Position 10643: 1.9679260367783034e-05
Position 571: 1.8828675275307646e-05
Position 2300: 1.8048633759430112e-05
Position 1721: 1.5532516800332343e-05
Position 1498: 1.5261329373163734e-05
Position 7929: 1.356716710247935e-05
Position 4698: 1.2827770531302682e-05
Position 3791: 1.2790046277398739e-05
Position 1479: 1.2231870598761319e-05
Position 1804: 1.2135916254395855e-05
Position 9300: 7.4718985411527904e-06
Position 3089: 6.678411928993832e-06
Position 2208: 6.253946497700109e-06
Position 2194: 5.368975074057884e-06
Position 137: 4.388760252176338e-06
Position 1748: 4.033045656921245e-06
Position 317: 3.825073066661047e-06
Position 2379: 3.751518143067407e-06
Position 2901: 3.5688158959214386e-06
Position 10292: 3.56663260043357e-06
Position 3052: 3.479088465202834e-06
Position 367: 3.2162756869365827e-06
Position 3270: 2.833183278012764e-06
Position 1892: 2.571199847141615e-06
Position 1234: 2.1259968949541386e-06
Position 2339: 1.8267471547589167e-06
Position 2121: 1.736318513960003e-06
Position 2674: 1.4168053801267453e-06
Position 2757: 1.2818690960329882e-06
Position 1633: 6.511545206144998e-07
Position 370: 5.552817659663176e-07
Position 1467: 5.498706841327666e-07
Position 468: 4.937428601438768e-07
Position 16310: 4.6661872165302084e-07
Position 253: 4.6519486297388635e-07
Position 148: 3.646562951123052e-07
Position 15988: 2.2626472503366443e-07
Position 241: 1.3198982083386758e-07
Position 16452: 1.2935859349617784e-07
Position 16307: 1.0396105159136983e-07
Position 344: 4.824306858989733e-08
Position 178: 5.001991857169715e-09
Position 172: 3.884320281459768e-09
Position 374: 1.9456060817130424e-09
Position 390: 1.8851649181976683e-09
Position 398: 5.491541243936001e-10
Position 98: 5.346972639953597e-10
Position 189: 2.734830533515628e-10
Position 202: 1.9516314548559337e-11
Position 377: 1.2766866426714855e-11
Position 395: 6.535930307014929e-12
