Gene = SOX30
Position 573: 4.079489571140933e-06
Position 7346: 3.218672428691311e-06
Position 1065: 2.931706606141106e-06
Position 6216: 2.7691374264700206e-06
Position 484: 2.521154182331816e-06
Position 521: 1.2496342516453912e-06
Position 458: 9.438465243793678e-07
Position 63: 6.013053970203641e-07
Position 503: 4.63209370172846e-07
Position 411: 3.4339981767913094e-07
Position 49: 6.212395480724159e-08
Position 6662: 1.8413926614022497e-09
Position 184: 1.5873608468007425e-09
Position 7112: 5.784610386854446e-10
Position 388: 4.168391732705845e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5603: 0.8946156525604273
Position 13399: 0.7762236646862516
Position 18471: 0.7445145338035827
Position 2953: 0.7123325370169585
Position 25698: 0.6088808611432932
Position 13931: 0.49417587446257466
Position 13697: 0.37094886799603144
Position 25957: 0.30160767161533864
Position 16803: 0.2872134822897524
Position 14111: 0.21833349002937671
Position 21821: 0.18330631905087652
Position 13403: 0.16894231427755563
Position 3523: 0.16261311886733384
Position 24901: 0.1598162081853421
Position 5683: 0.10113519641356972
Position 25991: 0.07972721906350713
Position 13225: 0.078076019836775
Position 16542: 0.06617258999099077
Position 26273: 0.06125045786247251
Position 14089: 0.05392514691458217
Position 16873: 0.05089181438851778
Position 3281: 0.04893897134749048
Position 6382: 0.0440972840731475
Position 3945: 0.043169596791251055
Position 26013: 0.03879598869568872
Position 16525: 0.03865965389561996
Position 8673: 0.03711164402317326
Position 8626: 0.031366805138462475
Position 632: 0.02629953275591423
Position 18359: 0.019993438637030504
Position 14007: 0.019498168752679193
Position 11724: 0.016142106612885503
Position 6429: 0.013909448396871636
Position 8593: 0.013833027823474555
Position 3209: 0.013029552047049914
Position 4220: 0.01299041618394917
Position 16799: 0.012870260964686221
Position 13868: 0.011351632804312783
Position 16391: 0.010832818670010439
Position 1302: 0.008855457342625727
Position 1362: 0.007643456688214336
Position 13768: 0.007052703042955945
Position 11697: 0.006951514967622674
Position 1730: 0.0068570448908630436
Position 4272: 0.006118391140230584
Position 22397: 0.005683982903073431
Position 3226: 0.005294924896444012
Position 6403: 0.005029955422241055
Position 14292: 0.0044851921251570295
Position 6353: 0.004089012032285922
Position 3545: 0.003972112867393759
Position 22182: 0.003918124550741975
Position 8409: 0.0037867913254682746
Position 2287: 0.0036787244977398207
Position 23382: 0.0036023454973601425
Position 4269: 0.0035144428655273538
Position 2179: 0.0034988268797849446
Position 4029: 0.0028506038248246714
Position 1427: 0.002549402885259941
Position 14315: 0.0022723191257084264
Position 2394: 0.001976260466968619
Position 20658: 0.0018433712502190277
Position 1821: 0.0018353664449786494
Position 14289: 0.0017882597586384285
Position 8650: 0.0017867379835875335
Position 6566: 0.001762094118672396
Position 823: 0.0017232495546253164
Position 18968: 0.0017202661487470297
Position 557: 0.0015618370726427216
Position 13720: 0.0015494451676596234
Position 5711: 0.0015360917455218691
Position 15680: 0.0015143511311979502
Position 19812: 0.001509988481183611
Position 3211: 0.0014981288945955316
Position 13829: 0.0014843331091234588
Position 3005: 0.001479010276700923
Position 533: 0.0014526423115185083
Position 647: 0.0014440101784963198
Position 3057: 0.0013301086410581787
Position 3044: 0.0013172694240264984
Position 6387: 0.0013125988359391843
Position 19278: 0.0012567698660400281
Position 18918: 0.0012522449964942083
Position 674: 0.0011812808762085537
Position 15703: 0.001174024754059404
Position 15792: 0.0011209455922471597
Position 2876: 0.0010225387100243246
Position 5559: 0.0010215344276881333
Position 1163: 0.0009754651017315672
Position 438: 0.0009642649167179825
Position 1377: 0.000863769891532697
Position 2960: 0.0008160233544555941
Position 3882: 0.0008135606107222594
Position 2794: 0.0008066685483245692
Position 2324: 0.000793072241988171
Position 5021: 0.0007902150607173333
Position 16214: 0.000728773876071808
Position 2224: 0.0007178447625258402
Position 1786: 0.0007099345601673235
Position 416: 0.0007015857160809473
Position 4436: 0.0006435501559837672
Position 1238: 0.0006334592615343846
Position 2147: 0.0005993823707319174
Position 4242: 0.0005892121074041031
Position 17205: 0.0005425979708457919
Position 1185: 0.000538757509411464
Position 6592: 0.0005296578358541139
Position 3602: 0.000522419663001159
Position 435: 0.000521964691242684
Position 1308: 0.0005190945840288031
Position 19083: 0.0004713655148473974
Position 5867: 0.00043890065872882636
Position 4728: 0.00043582203306597275
Position 1789: 0.0004343024385329614
Position 3310: 0.00043148283698758976
Position 1221: 0.0004077728716895086
Position 18754: 0.00040222550061917923
Position 6563: 0.0003961072248316081
Position 879: 0.00039260611794491814
Position 1679: 0.0003690983789082877
Position 2797: 0.000368781404714273
Position 374: 0.0003418260843203732
Position 15314: 0.0003206098315284098
Position 19837: 0.0003109818311178665
Position 4193: 0.00029480361858738114
Position 19723: 0.00028929274906683365
Position 1106: 0.00028659273110565194
Position 4540: 0.00028376987864811944
Position 7840: 0.00027463633860088434
Position 3813: 0.0002675181288571639
Position 3532: 0.00026674278457191215
Position 3549: 0.0002605580841235059
Position 13736: 0.00024938506122327946
Position 590: 0.00024331073662951859
Position 2396: 0.00017353469545561647
Position 15899: 0.00017053160711202978
Position 1751: 0.0001427994133417421
Position 5976: 0.00014234676778974783
Position 1275: 0.00013605018604892694
Position 14951: 0.00011961634119469672
Position 14875: 0.00011525676367607332
Position 15289: 0.00011100859983696344
Position 1647: 0.00010875629388909138
Position 15879: 0.00010491552562493635
Position 7226: 0.00010318568771162628
Position 1169: 0.00010189905339295371
Position 2150: 9.438797376217925e-05
Position 15459: 9.196816633985064e-05
Position 17296: 9.18232749180834e-05
Position 1432: 7.641073739636768e-05
Position 5874: 7.604034466466959e-05
Position 1057: 5.707389060659595e-05
Position 1374: 5.356537398198431e-05
Position 15995: 4.913510480731852e-05
Position 706: 4.6113399217408857e-05
Position 1590: 3.8896836921563846e-05
Position 2823: 3.621146057810734e-05
Position 5822: 3.5672340749402415e-05
Position 8814: 2.923010423069049e-05
Position 5896: 2.8396856083127494e-05
Position 1713: 2.7539847863034123e-05
Position 1015: 2.734889383543314e-05
Position 480: 2.5680967666115234e-05
Position 6007: 2.4247576088167188e-05
Position 349: 2.3298034327527016e-05
Position 749: 2.311539142699576e-05
Position 9840: 1.9579254137405676e-05
Position 832: 1.8342280536161933e-05
Position 5981: 1.8131325028551592e-05
Position 7783: 1.69397314705792e-05
Position 347: 1.4431831630296658e-05
Position 11198: 1.4197253305619606e-05
Position 7446: 1.3850791233805656e-05
Position 7873: 1.2588810971489556e-05
Position 3316: 1.2078376299199668e-05
Position 7846: 1.1583166941757304e-05
Position 12153: 1.0860741752959923e-05
Position 10131: 8.500284642946107e-06
Position 6761: 7.537487874655398e-06
Position 9534: 6.620504916967155e-06
Position 9468: 6.106483772227224e-06
Position 3570: 5.331593314990075e-06
Position 6765: 4.90431960633397e-06
Position 10814: 4.622949643470978e-06
Position 9974: 4.500283760398914e-06
Position 6617: 4.494970546464609e-06
Position 7442: 4.080315970891213e-06
Position 3501: 3.673457374270753e-06
Position 5952: 3.4296015137545234e-06
Position 6107: 2.7691374264700244e-06
Position 8764: 2.4712221777789192e-06
Position 2657: 2.291876433303644e-06
Position 8155: 2.02120502970834e-06
Position 5931: 1.91268423111305e-06
Position 4033: 1.5611586606026728e-06
Position 6950: 9.552051226679402e-07
Position 6202: 7.433922697264093e-07
Position 6311: 6.287305508746233e-07
Position 652: 2.518071690177286e-07
Position 684: 1.828694342769779e-07
Position 7467: 1.250297277799119e-07
Position 351: 1.2102422473589167e-07
Position 890: 1.0730110040176258e-07
Position 233: 9.82901826219658e-08
Position 1110: 7.923640636410473e-08
Position 5904: 7.665669150039154e-08
Position 596: 7.370624607235717e-08
Position 516: 6.824030049253372e-08
Position 1533: 6.689165566016362e-08
Position 472: 5.5321494436518775e-08
Position 275: 5.2788692474333234e-08
Position 355: 2.4472630233758185e-08
Position 484: 2.326673916990043e-08
Position 6484: 1.950578569488061e-08
Position 825: 1.9030208995151206e-08
Position 5404: 1.8653832227424507e-08
Position 602: 1.5077047647791824e-08
Position 728: 1.4001293725372447e-08
Position 842: 8.21684601916386e-09
Position 6409: 4.639539820172716e-09
