Gene = YARS
Position 19922: 0.016220038643027655
Position 11627: 0.014412096901718468
Position 38320: 0.013951495898199703
Position 5847: 0.013867407923388725
Position 3378: 0.013633139129184341
Position 14523: 0.010516386972243628
Position 20562: 0.00927814408328965
Position 9444: 0.009226749647683117
Position 10656: 0.008103862563655945
Position 4499: 0.007616334117247556
Position 1586: 0.006635132213289539
Position 8486: 0.006456601815946962
Position 6504: 0.006249086911046328
Position 275: 0.006174761046579424
Position 14237: 0.005910796673680987
Position 19815: 0.005178716658120031
Position 11230: 0.00494157793663764
Position 11791: 0.004809319290880375
Position 1112: 0.004561716078887904
Position 32186: 0.0044594282687563614
Position 3533: 0.004122547787354635
Position 9346: 0.004078767149730165
Position 11303: 0.0039268881593733
Position 8425: 0.0038722077091051287
Position 16006: 0.0037979931688810653
Position 898: 0.0034288829733969124
Position 3488: 0.0032800431468597707
Position 8266: 0.003257110990618599
Position 34299: 0.0031233364640725035
Position 871: 0.0028829749225989525
Position 33845: 0.0027879570562253262
Position 7236: 0.002765743829108144
Position 42141: 0.0026364593576375093
Position 5676: 0.002546694887766952
Position 11927: 0.00236546083979147
Position 10901: 0.002259194630509681
Position 9285: 0.0021226006992608
Position 8991: 0.0020170308855273996
Position 14018: 0.0019827425874537953
Position 9585: 0.0019779021530074055
Position 38928: 0.001972510391919204
Position 15824: 0.001904466771021347
Position 16789: 0.0017108865952507003
Position 20907: 0.0016244211667150112
Position 5778: 0.001510041280643245
Position 31891: 0.0015098588281191596
Position 10868: 0.0014764450616330336
Position 5942: 0.001444077964771108
Position 7238: 0.001398566509231534
Position 11400: 0.0013729902489195002
Position 11056: 0.0012599750929761487
Position 38073: 0.0011821390483887013
Position 9776: 0.001169659320243834
Position 38782: 0.001117547727808949
Position 7848: 0.000993395635972848
Position 37895: 0.000986360471573916
Position 33623: 0.0007707213695668177
Position 20625: 0.0007493281229332467
Position 7462: 0.0006598602023015818
Position 11615: 0.0005262416471943026
Position 1049: 0.0004648673807436842
Position 7340: 0.0004564428838515582
Position 38686: 0.0004198133048994205
Position 1014: 0.0002720491974491017
Position 10664: 0.00026147095665734815
Position 10852: 0.00026062675122238174
Position 9183: 0.00025983814735121063
Position 20738: 0.0002556442065747694
Position 7: 0.00024002078083727922
Position 20927: 0.000224005504867408
Position 377: 0.00019231149565332694
Position 21042: 0.00016371436876296992
Position 979: 0.00014765243758233402
Position 37958: 0.00014229180398043185
Position 559: 0.00011005513734991873
Position 7314: 9.470076163947992e-05
Position 1334: 6.254089869415218e-05
Position 20491: 5.9525102332778316e-05
Position 7387: 5.746150061341103e-05
Position 7508: 5.252191672587619e-05
Position 7599: 3.6978089753025356e-05
Position 1344: 3.452394980027227e-05
Position 7751: 2.254073319710742e-05
Position 7792: 1.9717094806995216e-05
Position 3228: 1.5165946511437856e-05
Position 57: 1.3256955394700818e-05
Position 12583: 9.902370496213757e-06
Position 39183: 9.644748050503295e-06
Position 343: 8.257883361519294e-06
Position 7567: 8.100834083840078e-06
Position 7741: 5.234301865394643e-06
Position 7992: 4.138018558805851e-06
Position 7480: 4.021530662337763e-06
Position 7721: 3.6631860759843356e-06
Position 7905: 3.4245101894713946e-06
Position 256: 2.595321614942241e-06
Position 597: 2.0163492351329482e-06
Position 631: 5.448789487324403e-07
Position 7972: 2.897555862998504e-07
Position 634: 5.671310418821779e-08
Position 7530: 2.0599167523649213e-08
Position 614: 1.9626395016841516e-08
Position 446: 4.816066727866562e-09
Position 764: 4.304447894278412e-09
Position 60: 1.7287064436856862e-11
Position 679: 1.507483460539476e-11
Position 32: 1.5855070139737734e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20309: 0.9990399941270068
Position 7095: 0.997163887753182
Position 31705: 0.976542269760028
Position 11541: 0.9707365279662119
Position 7386: 0.9478244855998602
Position 35613: 0.8754907376112451
Position 31077: 0.8493473781144458
Position 16575: 0.8341719031724137
Position 37007: 0.6982228470861311
Position 38629: 0.5585494057452306
Position 38910: 0.46604789962328
Position 38673: 0.4125238136222226
Position 26898: 0.4070100471012041
Position 19751: 0.31592440328591365
Position 37874: 0.2684676021318815
Position 38156: 0.17954436226180553
Position 42061: 0.17271096708594016
Position 26956: 0.15777543003612807
Position 1242: 0.14456617160182328
Position 11208: 0.10460087988536551
Position 31238: 0.10278829392748404
Position 1152: 0.09304867726798208
Position 9164: 0.08109194025285102
Position 42264: 0.08098868312548776
Position 1646: 0.07816414427125837
Position 5699: 0.07795157109187235
Position 16292: 0.0655034146402757
Position 42228: 0.06518212881366713
Position 11790: 0.0598058549890158
Position 339: 0.05615147400815995
Position 7821: 0.0552242688561574
Position 1216: 0.05448289674784574
Position 36969: 0.053236342933006546
Position 336: 0.049012241942933965
Position 24521: 0.04367918907381789
Position 7453: 0.042969001592455786
Position 11765: 0.04221440442640826
Position 16754: 0.03616110246664631
Position 1183: 0.03538424580433248
Position 42481: 0.033112035527499646
Position 7878: 0.027031391950347577
Position 35579: 0.026916262664112484
Position 2287: 0.02607189337220485
Position 42432: 0.025837297660813843
Position 965: 0.025128898295102262
Position 10429: 0.024469066037677623
Position 311: 0.023611296817941465
Position 33525: 0.023147337101142557
Position 14139: 0.0215617352234833
Position 36797: 0.017553856266131738
Position 42596: 0.017093390956289756
Position 13404: 0.01609205043985931
Position 11082: 0.015783459694146608
Position 40380: 0.014005992190097677
Position 38927: 0.013330219185715322
Position 20514: 0.01098364850681805
Position 14184: 0.010969150137690563
Position 769: 0.010677802611123508
Position 40142: 0.010574120158160453
Position 33576: 0.010469220168498074
Position 36601: 0.009942532797585264
Position 38977: 0.009667448685882828
Position 11727: 0.009305228024396104
Position 36553: 0.009145473714688187
Position 36670: 0.009140483094731956
Position 35594: 0.00908125272571531
Position 39031: 0.008317894056590149
Position 11052: 0.008264146112592193
Position 42363: 0.008094622961278605
Position 3271: 0.007711834428992013
Position 4204: 0.007616334117247563
Position 11813: 0.0072766653945157515
Position 13489: 0.007057776000312136
Position 37769: 0.00696773658467676
Position 11842: 0.0069241133799367765
Position 42304: 0.006880249245815477
Position 40016: 0.006781541022035337
Position 11543: 0.0066102142429057265
Position 3448: 0.006467731325024229
Position 6345: 0.00624908691104633
Position 38597: 0.006238972963191781
Position 8074: 0.006163076160851309
Position 37881: 0.006025600988837597
Position 365: 0.005964942184838327
Position 9115: 0.005958994347736633
Position 626: 0.0059262214747843
Position 1672: 0.005513809197234014
Position 41213: 0.005333390171854935
Position 1482: 0.005182932940147972
Position 36930: 0.0050791724086357935
Position 11279: 0.004983431093434215
Position 39067: 0.0048815207905386
Position 41263: 0.004738151533851949
Position 10440: 0.004712135976050011
Position 761: 0.004648172089135476
Position 646: 0.004407324753043491
Position 39147: 0.0043699097697151475
Position 32082: 0.004126606080115384
Position 40036: 0.004042937275074823
Position 38577: 0.003970826626427743
Position 1280: 0.00389647948680019
Position 8410: 0.0038548198324065094
Position 15940: 0.003797993168881064
Position 39916: 0.0036783820136348827
Position 11344: 0.003322126063954785
Position 11587: 0.003220624666279403
Position 1004: 0.0032116288087841887
Position 11247: 0.003121532714431942
Position 41352: 0.003069752978960015
Position 37810: 0.0029870141856606853
Position 36955: 0.0028919058314920607
Position 3161: 0.0028826446151804875
Position 35558: 0.002850600300661769
Position 3356: 0.0028480640359352305
Position 40358: 0.0027828767373090256
Position 10753: 0.002711879558290649
Position 8049: 0.0027072859259926847
Position 9268: 0.0026806914935502526
Position 40858: 0.0026353678663012937
Position 5553: 0.0025466948877669532
Position 42750: 0.002450223059031716
Position 39480: 0.002448967575682091
Position 41189: 0.002388574542569647
Position 11110: 0.0022602463174660266
Position 34162: 0.0022118646586915683
Position 33798: 0.0021268785496345063
Position 16623: 0.002072880197897739
Position 37009: 0.0020639539867708854
Position 1248: 0.002059872562657317
Position 8810: 0.0019710227004201557
Position 40619: 0.0018726865071559808
Position 39809: 0.0016079287237323466
Position 2209: 0.0015519173884678517
Position 40352: 0.0014613481616006113
Position 1433: 0.0014325255416820337
Position 13907: 0.0014253984892795017
Position 15662: 0.0011976158942207569
Position 10828: 0.0011855461187404203
Position 3248: 0.001137702213903676
Position 38401: 0.0011290803295865715
Position 38537: 0.001001703315375533
Position 40545: 0.0009666571024464864
Position 655: 0.0009520546317342251
Position 38953: 0.0009326405527699952
Position 34213: 0.0009114718053809351
Position 858: 0.0008776188184340916
Position 1081: 0.0008263510513089254
Position 8353: 0.0008251622104223197
Position 9311: 0.000776584214161262
Position 41656: 0.0007727048456640562
Position 41572: 0.0007213848033154864
Position 1199: 0.000711014787538744
Position 827: 0.0007076326313674477
Position 15599: 0.0007068508768005903
Position 1120: 0.0006934203892613636
Position 7736: 0.0006864364828302807
Position 1261: 0.0006749835091822889
Position 39572: 0.0006669595015831651
Position 33759: 0.0006610785065908195
Position 9652: 0.000653990654966126
Position 10803: 0.0006511469326746209
Position 41520: 0.0006496728668502418
Position 7650: 0.0006179318086270313
Position 424: 0.0005931370005035941
Position 42335: 0.00058327172157039
Position 20784: 0.0005766789452501546
Position 20808: 0.0005586688615117818
Position 36952: 0.0005540102919209975
Position 14415: 0.0005426001823303815
Position 40325: 0.000524832299087322
Position 7435: 0.0005187628572361693
Position 9686: 0.0005156686652777085
Position 13855: 0.0005154220730884368
Position 39965: 0.00045119650847498733
Position 40405: 0.00039999152365194666
Position 40570: 0.0003858226985789306
Position 9426: 0.00035317220092054063
Position 32058: 0.0003491648160947726
Position 42833: 0.0002968009328707874
Position 2303: 0.00028668945906622884
Position 38999: 0.00028457498051994096
Position 38473: 0.0002817259956410926
Position 9556: 0.0002769909418233027
Position 2212: 0.0002719890401015328
Position 7524: 0.00021212899794782302
Position 10270: 0.00019770258094918425
Position 7332: 0.00019303263965086062
Position 925: 0.00018933821217954544
Position 39782: 0.0001868143893275795
Position 20678: 0.00017686190840367742
Position 37446: 0.0001329509180283774
Position 1049: 8.806765659106564e-05
Position 607: 8.447935518801599e-05
Position 629: 7.800164350960597e-05
Position 37782: 7.16773570755858e-05
Position 11477: 6.810798968371769e-05
Position 1290: 4.743874201629593e-05
Position 13859: 4.192202508585675e-05
Position 970: 3.304513353014014e-05
Position 796: 2.645360831166059e-05
Position 883: 2.291041114018312e-05
Position 1303: 2.0206041106972595e-05
Position 8597: 1.6372585709881456e-05
Position 8211: 1.4574513895727927e-05
Position 8975: 1.3679082771640557e-05
Position 7806: 1.3424515674653375e-05
Position 7521: 1.3074305675184385e-05
Position 472: 1.3002295088160855e-05
Position 7830: 1.1635490339719753e-05
Position 8214: 1.0563213342460875e-05
Position 1161: 1.0548047309332014e-05
Position 559: 1.0489491590619466e-05
Position 563: 1.0212697664928607e-05
Position 8293: 1.0136336380193457e-05
Position 397: 1.0042137726910822e-05
Position 12437: 9.902370496213757e-06
Position 7860: 9.26433897452218e-06
Position 8984: 8.795326208279357e-06
Position 8668: 7.1611904174420195e-06
Position 7884: 5.780479137846003e-06
Position 779: 5.756171487756751e-06
Position 933: 5.701508382249936e-06
Position 1019: 5.05096035786571e-06
Position 7739: 4.556126303318323e-06
Position 318: 4.22769247860379e-06
Position 7328: 3.84844270774099e-06
Position 314: 3.724208171134918e-06
Position 892: 3.6923531261283937e-06
Position 7312: 3.538068558958795e-06
Position 862: 3.5112071417846925e-06
Position 895: 3.5067279334014634e-06
Position 1490: 3.1693459398128117e-06
Position 1774: 3.16319655781414e-06
Position 9205: 3.0028741047715133e-06
Position 3093: 2.9193908745583867e-06
Position 394: 2.791492319480388e-06
Position 7680: 2.3971150089554105e-06
Position 1129: 2.1612630188077622e-06
Position 578: 1.9113362792718195e-06
Position 1007: 1.7618752040226305e-06
Position 403: 1.5658503782401591e-06
Position 1311: 1.2229508833627256e-06
Position 2047: 1.185850103518826e-06
Position 2121: 1.0641564066274508e-06
Position 7655: 8.288767024098949e-07
Position 238: 8.082484499981156e-07
Position 7554: 6.497885155198536e-07
Position 1376: 3.583250730258608e-07
Position 7751: 2.5341391844276907e-07
Position 9032: 2.3060226797132485e-07
Position 274: 2.1754046941717798e-07
Position 9020: 1.8657934820841652e-07
Position 597: 7.670349669365503e-08
Position 121: 6.368259296496834e-08
Position 85: 5.072461816379489e-08
Position 594: 4.3748220961173e-08
Position 584: 3.571758549800225e-08
Position 8148: 3.2744024253268985e-08
Position 775: 3.249055704286237e-08
Position 127: 2.4471197008077976e-08
Position 483: 1.781514615600133e-08
Position 94: 9.706320225822716e-09
Position 178: 4.71992068916469e-09
Position 210: 3.5876149878289787e-09
Position 791: 2.40447502219421e-09
Position 280: 1.9908944511695007e-09
Position 8444: 9.471461487820419e-10
Position 152: 1.8061081231827417e-10
Position 286: 1.379571411775601e-10
Position 188: 1.208066637472394e-10
Position 247: 1.0947839759789918e-10
Position 139: 3.875004001790863e-11
Position 218: 3.525659516268913e-11
Position 154: 1.2528457680606162e-11
Position 784: 7.748330942329338e-12
Position 222: 2.318657674779788e-12
Position 99: 1.9622874891595156e-12
