Gene = SPDYE16
Position 1624: 3.5929350853502434e-05
Position 3688: 3.469391860813283e-05
Position 5933: 3.436852713139977e-05
Position 5797: 3.2946297856018624e-05
Position 3468: 2.7971391983723374e-05
Position 377: 2.7142699159234124e-05
Position 3558: 2.6856262682610278e-05
Position 4893: 1.7896747858862257e-05
Position 3285: 1.707870886371069e-05
Position 1804: 1.5037027808822609e-05
Position 1661: 1.39759592357347e-05
Position 1588: 1.3400080585213067e-05
Position 1697: 1.3249898838691824e-05
Position 345: 1.2175071220128268e-05
Position 470: 1.0862403770911808e-05
Position 611: 9.358129377506532e-06
Position 3394: 9.302585079975806e-06
Position 3206: 8.799679149785633e-06
Position 3203: 8.27061654206478e-06
Position 1375: 7.698881804530555e-06
Position 3532: 6.423183548765744e-06
Position 1649: 2.936478318784555e-06
Position 1043: 2.7393112363221434e-06
Position 632: 1.6749212456026791e-06
Position 492: 2.241730491805506e-07
Position 563: 2.1955595063415317e-07
Position 2484: 1.8104398464593251e-07
Position 514: 3.1452152002287616e-08
