Gene = SEC61B
Position 28: 1.3542698558309552e-05
Position 411: 1.3024440683244544e-05
Position 527: 1.299931882969737e-05
Position 476: 9.649460021888375e-06
Position 178: 2.970060926820047e-06
Position 129: 1.8791672193722436e-06
Position 190: 1.6844354678255921e-06
Position 459: 7.917832776221466e-07
Position 219: 7.310010002248632e-07
Position 231: 7.772609428399248e-08
Position 362: 2.2517756366431494e-08
Position 223: 4.903326780162932e-09
Position 1748: 3.930759676899289e-09
Position 261: 1.5176126790387153e-11
Position 305: 1.373461431172492e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5597: 0.9915551977747423
Position 8035: 0.7298988523860506
Position 244: 0.5595217901934948
Position 1590: 0.3875601275616569
Position 1768: 0.1813610510394606
Position 1790: 0.14904549034855835
Position 1687: 0.08785460512562732
Position 2575: 0.07794441393947907
Position 1648: 0.05655566509074481
Position 2865: 0.05496982567019691
Position 6318: 0.04778367203717631
Position 7962: 0.04358915621540067
Position 2732: 0.03716106898178201
Position 2071: 0.027612614165881892
Position 6076: 0.02716868293549876
Position 3983: 0.025716074403517735
Position 7720: 0.022385164667484126
Position 183: 0.021734936717671887
Position 261: 0.020182380964415964
Position 2358: 0.018655445739345883
Position 3949: 0.018467566500880595
Position 6332: 0.016878561464514143
Position 3633: 0.01636978285046499
Position 7042: 0.015977669422351164
Position 6296: 0.015824131357987995
Position 6474: 0.015813464472390605
Position 163: 0.015395188480010655
Position 145: 0.013718587561986262
Position 2643: 0.01263905846960691
Position 5173: 0.012150769429048908
Position 6820: 0.011659303839855247
Position 1556: 0.011475202659566811
Position 2551: 0.010707718863106756
Position 4275: 0.009420559467783453
Position 6524: 0.00930703208074007
Position 527: 0.009121733282526887
Position 5869: 0.00866525705603047
Position 4027: 0.008441813352975946
Position 6132: 0.008305485465482855
Position 6087: 0.007989427068715256
Position 1831: 0.007909479933888616
Position 7068: 0.007868060710171348
Position 7723: 0.007643827479854035
Position 6055: 0.007018632260382845
Position 5390: 0.006309467485653308
Position 2256: 0.006004071718682953
Position 5243: 0.005683211863097028
Position 6031: 0.0048804056625034635
Position 201: 0.0046808611273672735
Position 6806: 0.004671104399395129
Position 6037: 0.00456063359730485
Position 2515: 0.004550963274212673
Position 2813: 0.004380982118279763
Position 5778: 0.003842748123932292
Position 284: 0.003785896188137789
Position 6343: 0.003537335381205251
Position 8123: 0.0032361787527734466
Position 3131: 0.0031795867092613214
Position 1613: 0.0029456252924815857
Position 7840: 0.0027072080602402364
Position 2758: 0.0026399201112938648
Position 6787: 0.0025724821377768672
Position 5781: 0.0025683222210367788
Position 2761: 0.002548911038334574
Position 3459: 0.0021523692405681235
Position 1482: 0.0018224040158235765
Position 297: 0.0017406198213558248
Position 8049: 0.001666408067326293
Position 8242: 0.0016212079182571825
Position 5563: 0.0013304464092163792
Position 5878: 0.0013196121320828078
Position 7457: 0.0012744459693578552
Position 532: 0.0012726954874212725
Position 1354: 0.0010429973864479693
Position 7484: 0.001024326442604161
Position 4007: 0.0010179934089707013
Position 6768: 0.001017777015670826
Position 1426: 0.0009520910182501028
Position 7592: 0.0009386353445893316
Position 2919: 0.0009378733579412126
Position 1775: 0.0008933512920893684
Position 1701: 0.0007937736907552488
Position 7536: 0.0007823018216971106
Position 7417: 0.0007482229737147002
Position 1506: 0.0006350472393311545
Position 5830: 0.0006346404745276155
Position 6350: 0.0006240939056054673
Position 1658: 0.0005955598158192349
Position 1794: 0.0005198741214072855
Position 8155: 0.00045548944396228664
Position 6432: 0.00038067784857659154
Position 1395: 0.00036579882337311277
Position 551: 0.0003426852416393032
Position 7884: 0.0003402054792000966
Position 1553: 0.0002986934681438705
Position 302: 0.00025216344021937323
Position 1275: 0.00021881453219658786
Position 8152: 0.00020969574609545647
Position 1869: 0.00019412897983041947
Position 1137: 0.00018227864031712099
Position 7254: 0.00016877086871298032
Position 7000: 0.00014119886072239086
Position 1728: 0.00013865851661873932
Position 340: 0.00013336366772857814
Position 1368: 0.00012740626037900606
Position 1278: 0.00011822929158967066
Position 2313: 0.00011426961613281835
Position 1535: 0.00011165534012320636
Position 1559: 6.193262579726373e-05
Position 5815: 5.8484229483391245e-05
Position 940: 4.568040818694247e-05
Position 1918: 3.7128615302255925e-05
Position 5990: 3.177269810511753e-05
Position 501: 3.135659448741016e-05
Position 2282: 2.7193168637570097e-05
Position 3414: 1.949706356026638e-05
Position 956: 1.9274915366246084e-05
Position 479: 1.9217886950101156e-05
Position 2086: 1.9002141446622043e-05
Position 3456: 1.602345205166931e-05
Position 1173: 1.5443829977411683e-05
Position 1300: 1.5381897620141604e-05
Position 556: 1.4598107892221443e-05
Position 1186: 1.3507020819616572e-05
Position 305: 1.269233497886464e-05
Position 573: 1.2421056080912761e-05
Position 6145: 9.576301154096755e-06
Position 1618: 7.627632972944329e-06
Position 840: 7.236757638869041e-06
Position 681: 6.079096961032697e-06
Position 416: 6.046140219644909e-06
Position 1255: 5.9100183279313486e-06
Position 2577: 5.401373791236625e-06
Position 2437: 3.3397228056715485e-06
Position 373: 3.2811575197822898e-06
Position 2073: 2.880220304801562e-06
Position 575: 2.835728286975082e-06
Position 2162: 2.6452647921673107e-06
Position 717: 2.1273633121705167e-06
Position 342: 2.079449735282627e-06
Position 5960: 1.8875748590023978e-06
Position 1280: 1.6936870504783752e-06
Position 1672: 1.6131107259862425e-06
Position 423: 6.851909512365905e-07
Position 786: 5.683490287125275e-07
Position 666: 5.465759284503087e-07
Position 1976: 1.4884025660553703e-07
Position 101: 2.3163529306758144e-08
Position 485: 1.538989209135432e-08
Position 442: 1.2589174850675547e-08
Position 104: 1.0480713493204e-08
Position 358: 6.2275889798703945e-09
Position 1211: 6.216732089949693e-09
Position 459: 5.390465307518803e-10
Position 497: 5.132963076604684e-10
Position 347: 3.953708900236076e-10
Position 385: 8.03730223842158e-11
Position 722: 2.838269713945683e-11
Position 630: 1.507064896058338e-11
Position 432: 2.7655134606665925e-12
