Gene = DPT
Position 597: 2.484289835879682e-08
Position 405: 2.0812283289451793e-08
Position 258: 8.636325355889393e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10551: 0.9466535002538714
Position 14917: 0.9307649685964063
Position 28139: 0.9281840653431788
Position 9369: 0.8461562874186386
Position 20455: 0.8366342696526792
Position 22875: 0.6368395626662272
Position 32648: 0.4887250511878518
Position 9553: 0.4804164659734552
Position 18467: 0.39147808494619835
Position 32007: 0.23938130125801962
Position 8251: 0.23299557167204119
Position 20001: 0.17815536100404777
Position 11073: 0.17750416671407795
Position 28767: 0.15012954007072254
Position 8167: 0.14320068415948656
Position 8213: 0.12096875682123502
Position 13756: 0.11450296808159172
Position 25711: 0.09882718119348788
Position 25566: 0.09302723072093178
Position 13161: 0.09142299594883072
Position 32940: 0.08030684776571342
Position 18970: 0.07760566323434022
Position 14892: 0.06904818560210872
Position 9230: 0.06377564554008856
Position 8895: 0.05928192491150402
Position 14614: 0.05245618359503317
Position 30572: 0.04912854099628629
Position 28899: 0.04439264226610945
Position 10918: 0.042230471135250525
Position 32585: 0.04158253200703225
Position 16554: 0.04139013474084315
Position 27990: 0.03924024831846985
Position 9873: 0.03817852692398235
Position 25870: 0.03362092895713149
Position 17511: 0.032798726296664936
Position 28419: 0.03192364258062789
Position 8265: 0.030320031372282695
Position 13914: 0.028909096997884826
Position 13181: 0.02643676896284899
Position 15253: 0.02563723838357753
Position 9709: 0.02407859554256882
Position 9335: 0.02063668664089375
Position 17531: 0.01978214401713172
Position 638: 0.01915483642338885
Position 27924: 0.018579550552240764
Position 2135: 0.017119221977006847
Position 17722: 0.017023880120140975
Position 9315: 0.01560947922092585
Position 14456: 0.015519086085991613
Position 30936: 0.015414579864823533
Position 13356: 0.015398574573573005
Position 13064: 0.015330485287045231
Position 13770: 0.015067861279531252
Position 9582: 0.01479259273000743
Position 14544: 0.014741348365064178
Position 4793: 0.01463088162212143
Position 3143: 0.014361290522921347
Position 5924: 0.013946065006969042
Position 9895: 0.013416324860976686
Position 13256: 0.01264974667929452
Position 9532: 0.011185882947393548
Position 8026: 0.009953864376822729
Position 16284: 0.009923564234736
Position 21236: 0.009097783890534557
Position 18495: 0.008914198560139032
Position 32358: 0.00883274209320313
Position 17978: 0.008584418718658242
Position 9612: 0.008334662314945212
Position 11037: 0.008255379458567762
Position 30829: 0.00789654007251386
Position 31842: 0.007601014107957936
Position 16078: 0.00756508753341359
Position 22099: 0.007564739835300458
Position 19751: 0.00695711126916511
Position 2119: 0.006026719549926492
Position 251: 0.005385024749086555
Position 16848: 0.005285381819579158
Position 30551: 0.005138151066211418
Position 31314: 0.004692947301805869
Position 9637: 0.004555822778562946
Position 13128: 0.004547795766711769
Position 10865: 0.0044516887382672595
Position 32588: 0.004424731572942315
Position 9850: 0.0044195056150247835
Position 2249: 0.004179436530131243
Position 16446: 0.004061522022663084
Position 10019: 0.0035451365737316992
Position 2606: 0.003372112983310722
Position 11398: 0.003219117093922566
Position 19780: 0.003113002820342924
Position 13242: 0.003017704674931848
Position 13889: 0.003009149619786124
Position 9826: 0.002945430389236644
Position 2099: 0.0026572681480763844
Position 12150: 0.002654023131177026
Position 2588: 0.002622198902957738
Position 126: 0.0026167346097742353
Position 13321: 0.0026012443791945173
Position 30395: 0.0025849693017038124
Position 13598: 0.0022040665701783457
Position 335: 0.0021552792147473037
Position 10671: 0.002009101100213382
Position 25896: 0.0018450609068804617
Position 17039: 0.0018354958523287613
Position 5975: 0.0017720141728213923
Position 27504: 0.001707744598616559
Position 641: 0.0016044777648038843
Position 5937: 0.0014924072955587778
Position 7934: 0.001432775185455576
Position 5978: 0.0013986661793678188
Position 2064: 0.001369702384543
Position 15964: 0.0012475595810369766
Position 2552: 0.0011663522136578768
Position 10830: 0.0011261735495710218
Position 2538: 0.0010784846535422576
Position 29605: 0.0009617434335147569
Position 4821: 0.0009230890129980064
Position 245: 0.0008620689950211784
Position 2480: 0.0007794619124193759
Position 2029: 0.0007383276634579317
Position 660: 0.0007363002291454598
Position 9555: 0.000702681601204525
Position 12126: 0.0006277700573547438
Position 16828: 0.0006214283295927866
Position 2132: 0.0005976767976344719
Position 173: 0.0005816953973383092
Position 1963: 0.0005739642045304286
Position 18406: 0.0005450698429418533
Position 28450: 0.0005197009932094258
Position 3187: 0.0005115091001787874
Position 10602: 0.00039426615096318016
Position 16021: 0.000357263260281446
Position 10473: 0.0003509188250927002
Position 2425: 0.0003485134134184571
Position 3568: 0.000338784802817549
Position 176: 0.0003114813048943553
Position 11270: 0.00030616818040969353
Position 24589: 0.00026397274439399286
Position 3535: 0.000259373918819788
Position 25277: 0.00025476400673511734
Position 146: 0.00023546042729182803
Position 2183: 0.00021167170476801025
Position 6714: 0.0002060159570477698
Position 190: 0.00019246446582779736
Position 573: 0.00018845731356439204
Position 13106: 0.000186702277633399
Position 2314: 0.0001800858935049076
Position 20667: 0.00015417994532423117
Position 14924: 0.00015096705711522429
Position 17490: 0.00014731200293076894
Position 611: 0.00013970319546902665
Position 2045: 0.00013784246436470673
Position 16058: 0.00013628952359081496
Position 545: 0.00013610733599260833
Position 16569: 0.00012990116289480778
Position 222: 0.00012722664844651792
Position 280: 0.0001076831462050856
Position 6624: 0.00010458236950925369
Position 16061: 0.00010085268537652928
Position 16696: 8.713295318247107e-05
Position 16034: 7.654938502267043e-05
Position 301: 7.471547390510826e-05
Position 15828: 7.20023662270751e-05
Position 19561: 7.038904336328137e-05
Position 10934: 6.150721594497739e-05
Position 3520: 5.3055793997340985e-05
Position 10870: 5.0297583624672166e-05
Position 3596: 4.8451829367462674e-05
Position 19390: 4.812687939192944e-05
Position 19220: 2.0214937136985092e-05
Position 16122: 1.739425745762228e-05
Position 17317: 1.4690176140067135e-05
Position 19436: 1.4548266246128357e-05
Position 15358: 1.1074884580193038e-05
Position 15019: 9.191461179590472e-06
Position 16408: 7.59762055122349e-06
Position 4330: 5.659055307695835e-06
Position 15880: 5.438872175792106e-06
Position 2871: 5.0561511083040425e-06
Position 15722: 5.0099434625007155e-06
Position 16578: 4.744600203307161e-06
Position 15640: 3.623862662911298e-06
Position 287: 3.4729381610034056e-06
Position 15768: 2.50198243626199e-06
Position 4396: 2.4280930193170244e-06
Position 15896: 2.3550480634704526e-06
Position 15580: 2.147008012333886e-06
Position 15656: 2.0057372352752253e-06
Position 15220: 1.5476933250570558e-06
Position 11087: 1.5278272324427015e-06
Position 4202: 9.218028405435994e-07
Position 2350: 8.338799217396159e-07
Position 798: 6.936745874745722e-07
Position 15258: 5.830885341054101e-07
Position 15189: 5.76502127562196e-07
Position 2668: 5.662765822266894e-07
Position 15848: 5.313027792615801e-07
Position 2396: 4.556556076733077e-07
Position 2895: 2.723393270643549e-07
Position 2484: 2.4146230466744734e-07
Position 2722: 2.1616497816724285e-07
Position 284: 2.1452732079850412e-07
Position 229: 1.9941084297378425e-07
Position 877: 1.9459780373319067e-07
Position 906: 1.735586534014913e-07
Position 2304: 1.5452859333685299e-07
Position 466: 1.3963835014604655e-07
Position 2209: 1.1424814045257408e-07
Position 15166: 5.025059854586185e-11
