Gene = ADGRG7
Position 30885: 8.357116853335919e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20008: 0.9957487952696987
Position 40105: 0.9941029622814063
Position 50098: 0.9936379285325714
Position 33936: 0.950244051144403
Position 27712: 0.9459099386701385
Position 21115: 0.9269308688221878
Position 26087: 0.9216140726701615
Position 36355: 0.9085144385686361
Position 21985: 0.8801938435232329
Position 59359: 0.7023229008663443
Position 33676: 0.6805610466187063
Position 34949: 0.6286412024990812
Position 23675: 0.6275023748623557
Position 42194: 0.5791698327055234
Position 49386: 0.5781360765589285
Position 35977: 0.5649369786370348
Position 36979: 0.5188370883652497
Position 67980: 0.45090085369136024
Position 35899: 0.2865229148695299
Position 39677: 0.21737816126740134
Position 3175: 0.21704075241699228
Position 49411: 0.19620049365249687
Position 23312: 0.18726138646022678
Position 37037: 0.1802877393531799
Position 37648: 0.17657385028308795
Position 33812: 0.16693891797327357
Position 27056: 0.16638398327054138
Position 46309: 0.1452306567669988
Position 50740: 0.1303069124292483
Position 3118: 0.11346661397281599
Position 61910: 0.09746732509695387
Position 3141: 0.09132466601222204
Position 35294: 0.08299974585446994
Position 26490: 0.07671020322552694
Position 40910: 0.07585120005955757
Position 35312: 0.06450366267408926
Position 63897: 0.059646721245710965
Position 3203: 0.05511355042734473
Position 36896: 0.050638858696534256
Position 32550: 0.04810627065601562
Position 58476: 0.04703610157938089
Position 37322: 0.04198823341898488
Position 41572: 0.041529257015486015
Position 63455: 0.04128343590839609
Position 28087: 0.03928940289124244
Position 27695: 0.038374167850453805
Position 36318: 0.036835536995895285
Position 38450: 0.03488887320060104
Position 38040: 0.03114410933984513
Position 65013: 0.028602752257502737
Position 23456: 0.028538041094613643
Position 45245: 0.023859957796520212
Position 27153: 0.02263695937991021
Position 41545: 0.02118899841059832
Position 42267: 0.02054424200439715
Position 36938: 0.018172892628736195
Position 34652: 0.018170852233551433
Position 34119: 0.017876630253523308
Position 50760: 0.01691582924479279
Position 3044: 0.015541999493706488
Position 27614: 0.014551414725571352
Position 26931: 0.01433578722180378
Position 41553: 0.01412524499236442
Position 40950: 0.013983717345451263
Position 35902: 0.012825088008060596
Position 36424: 0.011805865991553963
Position 38096: 0.011795349100912995
Position 44469: 0.011791677789015055
Position 34970: 0.010778939860571131
Position 37939: 0.010195504891740542
Position 50736: 0.010156635734422353
Position 58503: 0.009988264330352839
Position 37976: 0.009909565917170784
Position 23391: 0.009527919429540198
Position 59836: 0.00951721185960663
Position 39568: 0.00932744199230361
Position 55597: 0.009096550277483424
Position 39768: 0.008976124577467928
Position 42321: 0.008319755492065178
Position 26566: 0.008064108397397319
Position 41031: 0.0070806498812763415
Position 53050: 0.006837466126077969
Position 35261: 0.006727076938216305
Position 36653: 0.005565059370463533
Position 40976: 0.0054164150764660175
Position 38202: 0.0052075408881775325
Position 36120: 0.005118463605760938
Position 35787: 0.00509463461347186
Position 41384: 0.005030672434949109
Position 37042: 0.004793183672224397
Position 61246: 0.0045961010244905225
Position 58539: 0.004372399646334086
Position 40917: 0.004323961180585935
Position 35385: 0.004105339697611718
Position 41415: 0.003884778232229987
Position 51467: 0.0037104701608416963
Position 34255: 0.0036243701905596787
Position 38020: 0.00313048498957373
Position 50445: 0.0024814868893218434
Position 50380: 0.0024023381608534304
Position 54974: 0.002372619406470866
Position 35844: 0.0023482155391877464
Position 50066: 0.002230204438502677
Position 32397: 0.0021754278985140238
Position 56597: 0.002167530008597866
Position 56208: 0.002102359502625408
Position 26486: 0.0020966162166796485
Position 36537: 0.002085877095623736
Position 50410: 0.001956234879376281
Position 52845: 0.0019491079085742302
Position 50331: 0.001914865606333088
Position 54048: 0.0018509895836810795
Position 36087: 0.0018172860813032558
Position 35319: 0.0018011982700061977
Position 56483: 0.0016701102143589046
Position 54536: 0.0016065269927363368
Position 52631: 0.0015572361324977507
Position 40737: 0.0014229747469521842
Position 35689: 0.0014039497274019096
Position 55970: 0.001387600025524743
Position 36685: 0.0012661865903071433
Position 32197: 0.001191300920766788
Position 55155: 0.0011246534010691958
Position 50902: 0.001119135423921814
Position 28155: 0.0011167757484739217
Position 34707: 0.0010735228674413806
Position 32297: 0.0009188775352846628
Position 41282: 0.0008728200358013718
Position 36382: 0.0008479919549962573
Position 52271: 0.0008144389378948096
Position 54346: 0.0006332123969710932
Position 51627: 0.0006018323227346599
Position 36582: 0.0005970386922567823
Position 53405: 0.0005843012163931761
Position 36670: 0.0005704598110144556
Position 35594: 0.00055968804060636
Position 50413: 0.0005593851627120412
Position 56866: 0.0005404185989279306
Position 53702: 0.0004922413784046635
Position 40207: 0.0004683646429058866
Position 51968: 0.0004579853539504102
Position 37236: 0.0004520536233369207
Position 51850: 0.00040227309600829715
Position 52951: 0.00037140596590063844
Position 27942: 0.0003338291387829859
Position 55706: 0.00032012097654868444
Position 36873: 0.00029874895442790964
Position 50641: 0.0002874291319501765
Position 36951: 0.00024127532365358288
Position 55352: 0.00022489265004827264
Position 40808: 0.00021688193468311174
Position 36945: 0.0002136333451742545
Position 52320: 0.00021093671808506559
Position 50337: 0.00018559176578605743
Position 51519: 0.00016690453818118207
Position 51086: 0.00015863744543843523
Position 36440: 0.00015311514380018462
Position 51115: 0.00015072974420241622
Position 53979: 0.00014623906194590505
Position 53789: 0.00013788131108550698
Position 53673: 0.00013556927955145245
Position 34865: 0.00011447014672626736
Position 37289: 7.849756805454686e-05
Position 27915: 6.405774485486857e-05
Position 49595: 6.375098286039605e-05
Position 49929: 6.329964741880875e-05
Position 52011: 5.7724611520328995e-05
Position 42219: 3.9843900886166574e-05
Position 27974: 3.719964200381032e-05
Position 37454: 2.3138383783220933e-05
Position 37249: 1.9053514611607595e-05
Position 27409: 1.7400747935599728e-05
Position 38234: 1.6478671035985354e-05
Position 43916: 1.203697242561375e-05
Position 41880: 1.0553572900355359e-05
Position 35672: 8.855457243085338e-06
Position 44182: 8.054750874234461e-06
Position 34795: 4.695532261335916e-06
Position 42575: 4.22747797696623e-06
Position 42600: 3.897592318497547e-06
Position 44062: 2.8047584108375944e-06
Position 42691: 6.316609285474837e-07
Position 31408: 2.430810560717647e-07
Position 36512: 2.0003387434820066e-07
Position 36268: 1.8017021140975756e-07
Position 30730: 5.0308056149870715e-09
Position 30751: 2.016833626007273e-09
Position 30773: 1.3094776123415744e-09
