Gene = WARS2
Position 8590: 0.00010923011383397203
Position 6463: 0.00010119714884204797
Position 5906: 9.760358430674991e-05
Position 4349: 9.716810226456974e-05
Position 4389: 9.558673825518907e-05
Position 6013: 8.09945152532946e-05
Position 5227: 8.033247279204209e-05
Position 573: 7.167402770369979e-05
Position 2825: 6.921988819437883e-05
Position 4461: 6.90265413011072e-05
Position 291: 6.806219017550521e-05
Position 7359: 6.153430755887644e-05
Position 4633: 4.5093465707648426e-05
Position 4329: 4.4777236202094256e-05
Position 6716: 4.408326203061851e-05
Position 5324: 3.528403631365358e-05
Position 7563: 2.972086970849844e-05
Position 5785: 2.487120804608625e-05
Position 968: 1.9365872214439774e-05
Position 1948: 1.5119188783600291e-05
Position 4846: 9.045189133659464e-06
Position 5230: 7.08912661666957e-06
Position 5001: 5.771533013588902e-06
Position 2346: 5.1606678736136375e-06
Position 5310: 4.664014074492255e-06
Position 1993: 4.6139277906380905e-06
Position 1881: 4.245727007436943e-06
Position 2863: 4.134108234811491e-06
Position 1528: 3.780142038817077e-06
Position 7911: 2.3459200141059768e-06
Position 691: 2.2566743284670654e-06
Position 2442: 1.9814699044101406e-06
Position 5117: 1.9379140366165487e-06
Position 2421: 1.9197267405257373e-06
Position 570: 1.7970757097805584e-06
Position 555: 1.5760603252121902e-06
Position 279: 1.5067646304079594e-06
Position 1972: 1.354574584001229e-06
Position 1013: 1.3231503787691147e-06
Position 7936: 9.30913048836262e-07
Position 2024: 6.02009535644752e-07
Position 1630: 5.687529850708342e-07
Position 939: 5.094073527904652e-07
Position 511: 4.2923215146151046e-07
Position 598: 4.1076544250374527e-07
Position 1172: 3.9567136125202243e-07
Position 2205: 1.1197206795690803e-07
Position 4763: 9.039948156203595e-08
Position 4737: 7.266841960913072e-08
Position 433: 6.366065773496886e-08
Position 682: 3.198651219380674e-08
Position 377: 1.636042717000146e-08
Position 161: 1.0745652246266332e-08
Position 921: 8.402333729582269e-09
Position 581: 6.591962576995331e-09
Position 1122: 5.793046975598891e-09
Position 750: 5.71184584349412e-09
Position 1063: 4.0820794202298966e-09
Position 435: 3.776653621778116e-09
Position 887: 3.6031643106527594e-09
Position 693: 2.891878523038976e-09
Position 544: 1.8262152930340694e-09
Position 604: 1.6247966318230842e-09
Position 372: 1.200542430229556e-09
Position 1176: 1.1623606669037804e-09
Position 820: 9.571967662442014e-10
Position 594: 8.191308541381152e-10
Position 670: 8.051766726937161e-10
Position 449: 6.422183186625289e-10
Position 530: 4.195763257806258e-10
Position 672: 1.930213797772996e-10
Position 894: 3.93204985326338e-11
Position 126: 2.586875335207303e-13
Position 408: 2.2144378293313814e-17
