Gene = NPDC1
Position 302: 4.32598012662701e-07
Position 843: 3.943505984444302e-07
Position 567: 2.9800256562597994e-07
Position 1001: 2.4294361890646763e-07
Position 680: 2.3605635191106439e-07
Position 392: 2.2256059049767037e-07
Position 5851: 2.1296437588978242e-07
Position 5835: 2.0158462455883113e-07
Position 672: 1.8009482324481864e-07
Position 771: 1.0261729749123677e-07
Position 658: 7.187987508939882e-08
Position 800: 6.795245874420208e-08
Position 5802: 4.421702186412424e-08
Position 603: 2.9229888405468612e-08
Position 6206: 1.2595115130221472e-08
Position 707: 1.0457517447287034e-08
Position 6214: 3.6309406758509386e-09
Position 58: 8.520170257327112e-10
Position 6237: 1.7930218536459353e-10
Position 6291: 6.467282222032632e-11
Position 678: 1.8698040922334488e-11
Position 283: 2.7530982106318096e-13
Position 414: 1.9666850810680096e-13
Position 113: 2.4023189131248707e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3129: 0.9730864881397541
Position 5766: 0.9724181577721753
Position 5604: 0.9551454536884604
Position 5015: 0.9257387778975563
Position 6135: 0.8744120971624584
Position 5465: 0.6014000352766523
Position 5278: 0.5454298107406719
Position 6338: 0.4780182961799407
Position 5218: 0.27414695800652933
Position 6318: 0.22672969984788785
Position 4238: 0.22275699638544283
Position 5941: 0.17715054384570966
Position 6409: 0.11190505210423639
Position 6047: 0.09839660695259617
Position 6602: 0.07362772144596778
Position 5393: 0.07195041841583649
Position 6577: 0.05244234006390888
Position 1922: 0.047974559845686805
Position 6642: 0.034013869319851245
Position 1042: 0.030741179849654982
Position 5068: 0.022703807573269928
Position 6557: 0.01684756872842823
Position 1662: 0.0167664085085967
Position 4800: 0.010194721469922199
Position 5498: 0.009063955654424336
Position 5247: 0.009049231606663882
Position 424: 0.008577272785259556
Position 1199: 0.0072258760562957025
Position 1326: 0.007100348462817249
Position 6077: 0.006536021708876334
Position 1821: 0.005793983757964765
Position 6302: 0.005166798833446045
Position 5513: 0.005017409718286687
Position 3221: 0.004002313355586635
Position 1291: 0.003564619670400902
Position 5116: 0.00356045013525383
Position 1998: 0.0035113700274637715
Position 4582: 0.003142355389475668
Position 562: 0.003087528105479699
Position 5611: 0.0030535962102953076
Position 6143: 0.0030413205504834905
Position 1754: 0.0030408359098707868
Position 2324: 0.0030336417865559832
Position 4242: 0.0026771618197803633
Position 5032: 0.0025646947224610035
Position 2717: 0.0025411603683273155
Position 4194: 0.001836146168900911
Position 2443: 0.0017602949767647814
Position 4295: 0.0017351285023737147
Position 432: 0.001697733280841041
Position 3135: 0.0015382050119013648
Position 1554: 0.001485625760639411
Position 5532: 0.001412809493176215
Position 5071: 0.001321728500552861
Position 5778: 0.0011546909654171036
Position 5083: 0.001145210157424404
Position 3259: 0.0010611424858890642
Position 6099: 0.0010235586947330668
Position 6117: 0.0010146965738983761
Position 1152: 0.0009841906202226556
Position 5435: 0.000891120655800242
Position 6472: 0.000888113807269761
Position 1356: 0.0008870720826494045
Position 5790: 0.0007308869032790127
Position 493: 0.0006750873830295703
Position 5037: 0.0006306197025362908
Position 5414: 0.0006015253883223548
Position 2831: 0.0005921690489172788
Position 4383: 0.0005422889136783817
Position 1887: 0.0005290769592325707
Position 6154: 0.0005061155821843717
Position 2031: 0.0005025524554449181
Position 4056: 0.0004829979460503365
Position 1864: 0.0004723157854755825
Position 1265: 0.00046981093129785803
Position 5675: 0.00044869939798097494
Position 6353: 0.00044378026853436175
Position 4684: 0.0004157110925574919
Position 1342: 0.0003844629837136034
Position 5632: 0.0003671117675459222
Position 4852: 0.00035219138870065924
Position 441: 0.0003382995815772647
Position 5829: 0.00033498559249826236
Position 5635: 0.0003333279751305617
Position 6703: 0.00033006979538357357
Position 1172: 0.0003256174158607521
Position 613: 0.00028546094867979555
Position 2111: 0.00028176508433359914
Position 3230: 0.0002561196200551147
Position 4681: 0.00024388918850540793
Position 5438: 0.00019340964512124694
Position 1376: 0.0001836090487465384
Position 4426: 0.0001829858353174525
Position 1415: 0.00017576455192699602
Position 1728: 0.00017003337187621037
Position 3076: 0.00016834896390121782
Position 1164: 0.00015648124808974345
Position 6581: 0.00014902955447522546
Position 529: 0.0001473226970032354
Position 2249: 0.00014636644775101908
Position 4524: 0.0001455929503322787
Position 2834: 0.00012488922300376995
Position 4837: 0.00012348827914200361
Position 6438: 0.0001193510947693953
Position 3981: 0.00011459212426805787
Position 5182: 0.00011041658038505896
Position 6490: 0.00010891383037320639
Position 3379: 0.00010854724565306355
Position 6442: 0.00010603009299877143
Position 983: 0.00010427366818482902
Position 5086: 0.00010231738107472424
Position 1909: 0.00010187032798860147
Position 2499: 0.00010037863775563535
Position 4079: 0.00010010975896626543
Position 2330: 9.558815084265662e-05
Position 4921: 9.54894942291129e-05
Position 5814: 9.097427450818653e-05
Position 3170: 8.9185360631124e-05
Position 1704: 8.053154723004892e-05
Position 3903: 7.485324179541938e-05
Position 1088: 7.36865274152901e-05
Position 1298: 7.032992017718576e-05
Position 5256: 6.798674438178106e-05
Position 5707: 6.371373732396869e-05
Position 1665: 6.330711300387306e-05
Position 1244: 6.226486878743232e-05
Position 5355: 6.131127039695158e-05
Position 771: 5.664458767998025e-05
Position 6157: 5.5183765902453143e-05
Position 5423: 5.495437910043711e-05
Position 1931: 5.0385258180042754e-05
Position 5588: 4.562021145061128e-05
Position 5656: 4.4630597717209005e-05
Position 2002: 4.369400573397198e-05
Position 1430: 4.202769755691516e-05
Position 3101: 4.199492008848875e-05
Position 885: 4.150366370328296e-05
Position 6110: 4.096882895700852e-05
Position 4914: 4.052207444826605e-05
Position 866: 4.038369130768348e-05
Position 5420: 4.031099060528127e-05
Position 1584: 3.8197958295854745e-05
Position 1668: 3.785106543193823e-05
Position 6184: 3.166809512415459e-05
Position 6145: 3.045845500751622e-05
Position 6054: 2.985831233358054e-05
Position 4205: 2.8251705469912523e-05
Position 3340: 2.456826489152518e-05
Position 6287: 2.0393595721858307e-05
Position 6181: 1.839415879060281e-05
Position 5579: 1.6861778547660534e-05
Position 5125: 1.6401120652072657e-05
Position 4024: 1.1799245124061641e-05
Position 5554: 1.0931479019330082e-05
Position 1741: 1.0721788891657533e-05
Position 6676: 1.000219546652345e-05
Position 5792: 9.879700165244593e-06
Position 3396: 9.73133771429003e-06
Position 3970: 8.772626530516809e-06
Position 3947: 8.45370790787598e-06
Position 3680: 8.4011967967274e-06
Position 1490: 7.689680649791741e-06
Position 1080: 7.163044592325974e-06
Position 1633: 6.775304100879742e-06
Position 3594: 4.960005000013493e-06
Position 3276: 4.2352081559823996e-06
Position 975: 4.065762398653608e-06
Position 3865: 3.672242278452155e-06
Position 3555: 3.488247501974154e-06
Position 512: 3.130840033873107e-06
Position 946: 3.0451442037542623e-06
Position 5187: 2.985004688822195e-06
Position 1061: 2.880225827160886e-06
Position 6190: 2.8715437713638545e-06
Position 1175: 2.5807715740686613e-06
Position 1459: 2.5792714542155907e-06
Position 1735: 2.501628320805457e-06
Position 5559: 2.404154263397218e-06
Position 599: 2.274943677861185e-06
Position 3233: 2.021583497774261e-06
Position 1534: 1.9304172545208404e-06
Position 1791: 1.809589734626149e-06
Position 564: 1.778696456800366e-06
Position 1561: 1.7470685323277058e-06
Position 2980: 1.6784454083047212e-06
Position 1622: 1.602868944943006e-06
Position 1204: 1.262699741809521e-06
Position 5799: 1.1635938389427242e-06
Position 1391: 1.0438583978447149e-06
Position 658: 8.379749901804669e-07
Position 1361: 7.94287492839892e-07
Position 1054: 6.649527317058881e-07
Position 1068: 6.542642984839599e-07
Position 4366: 6.014661691311029e-07
Position 4338: 5.537573086933847e-07
Position 723: 5.382035733796095e-07
Position 6197: 5.091151577757459e-07
Position 4445: 4.971264340461012e-07
Position 4429: 4.25233226772769e-07
Position 505: 3.611243771341303e-07
Position 1359: 2.556806425694047e-07
Position 1846: 2.4737606811789297e-07
Position 2387: 1.9805747042421898e-07
Position 149: 1.2926905643493367e-07
Position 4303: 1.2262340256955602e-07
Position 1177: 1.0534183904633094e-07
Position 212: 1.0239150332720928e-07
Position 999: 1.0139202044018122e-07
Position 1129: 9.312015295671874e-08
Position 894: 7.68459591213133e-08
Position 1097: 4.86207923995364e-08
Position 519: 2.3314491028609177e-08
Position 917: 1.7398250674316754e-08
Position 1224: 1.0311934547179923e-08
Position 843: 6.8789524078434346e-09
Position 911: 5.608175172688337e-09
Position 156: 3.4356756174153714e-09
Position 4208: 2.8835360549824034e-09
Position 167: 7.831147345258619e-10
