Gene = AJAP1
Position 855: 0.0003582384718044962
Position 7038: 0.0003320251834542236
Position 4996: 0.00032133518016142187
Position 2192: 0.0003167509889164231
Position 5250: 0.0002867570447519473
Position 5746: 0.00028249744076343203
Position 2958: 0.000259832515099261
Position 6344: 0.00023064532873351944
Position 6535: 0.00019618431918705734
Position 6167: 0.0001783830531464888
Position 4377: 0.0001222793719809934
Position 4956: 0.00010994104322157524
Position 4373: 0.00010872516880074083
Position 3766: 9.8494816510322e-05
Position 3920: 9.748306581348021e-05
Position 453: 9.501583363978589e-05
Position 2779: 8.808112075043684e-05
Position 6734: 8.278869375050058e-05
Position 3540: 7.168095829876996e-05
Position 1948: 6.10454413858721e-05
Position 752: 6.454708195341672e-07
Position 550: 6.213719887447782e-07
Position 688: 5.939070392865564e-07
Position 2040: 5.876589374958751e-07
Position 1282: 4.981183338131426e-07
Position 1454: 3.826878417557226e-07
Position 946: 3.004998766513673e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17247: 0.9839855880158702
Position 22777: 0.9825777418090829
Position 11090: 0.8652611626992719
Position 13983: 0.8152340284712819
Position 10763: 0.6898961751961168
Position 30880: 0.45976221332661543
Position 18309: 0.38515369847914444
Position 16776: 0.3387272012001178
Position 17468: 0.29206502391058026
Position 21063: 0.26627610706578286
Position 15674: 0.22479394033259387
Position 15385: 0.18168088862792492
Position 23077: 0.17085527793503913
Position 18103: 0.16894153885515328
Position 23833: 0.1315721505573053
Position 16734: 0.11870619881579898
Position 10731: 0.09625621920100534
Position 32408: 0.08286953431420721
Position 27251: 0.07631972580324152
Position 24907: 0.07579370558084036
Position 7420: 0.06541909412443674
Position 23818: 0.05686577594983008
Position 7508: 0.054398647401705254
Position 16307: 0.05370901401741854
Position 25122: 0.05230627704098558
Position 25815: 0.05068442134070044
Position 17502: 0.047809883789245854
Position 17533: 0.046911028155511125
Position 4567: 0.04319819632721504
Position 10708: 0.04131712436275052
Position 4621: 0.04010002799520362
Position 12401: 0.03927005838498412
Position 17739: 0.03193993739247925
Position 17578: 0.03058065413734897
Position 5206: 0.030429657523573645
Position 4184: 0.028503084289469575
Position 14120: 0.027589479132947996
Position 26037: 0.026827893992025998
Position 20384: 0.026615100425284734
Position 11201: 0.026127954906563805
Position 2557: 0.023953077287268722
Position 2530: 0.02365758964661215
Position 16341: 0.019039801125422532
Position 20463: 0.018846738370141995
Position 5296: 0.018397341209289562
Position 4477: 0.018241244053336887
Position 13004: 0.017826163194546857
Position 17997: 0.0176953542348999
Position 29007: 0.016990953423082978
Position 26476: 0.016929801956781464
Position 7530: 0.015358532418211186
Position 5328: 0.014318138690571632
Position 28451: 0.012401128783882557
Position 24049: 0.009912490796456716
Position 17831: 0.009588472875569095
Position 19770: 0.008924147540222612
Position 17421: 0.00830592921692328
Position 12697: 0.007452870238806358
Position 24598: 0.0073891944434642505
Position 4137: 0.0072516658938643515
Position 25244: 0.006409147055571348
Position 14646: 0.0060512990240048515
Position 4117: 0.005962303999030711
Position 24089: 0.005907823890493827
Position 20171: 0.005846124128644177
Position 12887: 0.005621027060237657
Position 5253: 0.005594479297841532
Position 4141: 0.005553196972840126
Position 6527: 0.00516025348472391
Position 28659: 0.0051493734286445795
Position 4497: 0.005099959894783742
Position 10024: 0.004887157529610388
Position 15437: 0.004863354612871788
Position 24323: 0.004339817423792303
Position 12616: 0.0042279240093761735
Position 2805: 0.004112600067206986
Position 11013: 0.0039057550119648518
Position 26494: 0.003816290081965249
Position 4661: 0.003717373298040231
Position 10388: 0.0037151431116366016
Position 15052: 0.003437512937014382
Position 2238: 0.0033706726676784333
Position 4718: 0.0032523089739207073
Position 14525: 0.0031410154871480277
Position 4666: 0.0029656539396888076
Position 2485: 0.002952155656130823
Position 25837: 0.002794385423504292
Position 20081: 0.00275313569617289
Position 4707: 0.0023444211848079872
Position 18128: 0.002324886857074655
Position 27008: 0.0023140646246148067
Position 17715: 0.00223267807334794
Position 24880: 0.0021856782748031745
Position 9632: 0.002143170958208705
Position 21236: 0.0021280750426535657
Position 5315: 0.0020724423092740485
Position 24951: 0.0018544819727392265
Position 4442: 0.001834881814920382
Position 2590: 0.0018212546622051115
Position 4162: 0.0017914226240992592
Position 2423: 0.0017909788559845254
Position 11059: 0.0016486569741239099
Position 9504: 0.001535882346113903
Position 2809: 0.001487024776726772
Position 17932: 0.001239400822888246
Position 11526: 0.0012137725631416155
Position 23220: 0.0009942532248657888
Position 5334: 0.000855786383136293
Position 11422: 0.0008383830217294141
Position 17791: 0.0007210795389482629
Position 2849: 0.0006452271628270138
Position 21320: 0.0005859161933127251
Position 2453: 0.0005310546818835305
Position 19089: 0.00047781490532745793
Position 4874: 0.00038057291772039856
Position 2690: 0.0003266666936727567
Position 18819: 0.0003032497501833382
Position 17769: 0.000286838264453435
Position 6890: 0.000272217401293818
Position 5560: 0.00024315211206325365
Position 6301: 0.0002182476087406191
Position 6043: 0.00017838305314648816
Position 5119: 0.0001659279082020134
Position 3204: 0.00013709571813688774
Position 19417: 0.00013540965363120623
Position 3171: 0.0001334804003178511
Position 4278: 0.0001243179548523115
Position 2039: 0.00011637300232065282
Position 2012: 9.87238688884465e-05
Position 2595: 9.615969921370923e-05
Position 6237: 9.513719139175799e-05
Position 3109: 8.58192735791915e-05
Position 18164: 8.352656237607321e-05
Position 19796: 7.765748427055785e-05
Position 3685: 7.261471045291138e-05
Position 3793: 6.881945082812962e-05
Position 18247: 6.507308190168302e-05
Position 6175: 6.291967905364158e-05
Position 6884: 5.980778216040494e-05
Position 4814: 4.77798963952718e-05
Position 11010: 4.5115375207436095e-05
Position 2112: 3.973961399271103e-05
Position 3597: 3.735274208823424e-05
Position 3413: 3.506972621233108e-05
Position 2367: 3.254570301112814e-05
Position 3026: 1.9860309822090017e-05
Position 3457: 1.9452794995823163e-05
Position 3648: 1.719097895452717e-05
Position 3381: 1.7158437090615394e-05
Position 1945: 1.5717231309730154e-05
Position 2622: 1.531148347414666e-05
Position 4339: 8.98591394647162e-06
Position 1997: 7.644991000237746e-06
Position 5133: 7.2507358531598675e-06
Position 2297: 4.956946303170082e-06
Position 2537: 4.530278459293814e-06
Position 2830: 4.036097846806734e-06
Position 2388: 3.846691533728093e-06
Position 4843: 2.923409267328228e-06
Position 4236: 1.8162615016030992e-06
Position 2506: 1.620975478519793e-06
Position 2496: 3.792845583909521e-07
Position 835: 4.3082038245626274e-08
Position 1600: 1.4163586299012263e-08
