Gene = DUSP12
Position 133: 0.00013264685836317683
Position 2272: 0.00010607905250902409
Position 2236: 0.00010533565058643162
Position 3711: 0.0001007991576001943
Position 538: 9.07989054097839e-05
Position 2364: 7.678645984290227e-05
Position 2747: 7.67714128101933e-05
Position 54: 7.467860984867759e-05
Position 3447: 6.8193707541212e-05
Position 3091: 6.370503153943925e-05
Position 2232: 5.55165863826561e-05
Position 3974: 5.282802827024548e-05
Position 368: 5.065479378674626e-05
Position 2962: 4.937958369365068e-05
Position 364: 4.402449513039459e-05
Position 2682: 4.307597703393733e-05
Position 1908: 4.101012754703538e-05
Position 396: 3.582700588827263e-05
Position 728: 3.3859610778431916e-05
Position 362: 2.7285083750005568e-05
Position 483: 2.5330899840624688e-05
Position 1885: 2.2204889479058455e-05
Position 1289: 1.871900343325997e-05
Position 99: 1.794481098585047e-05
Position 587: 1.6961266400674594e-05
Position 1107: 1.257078500827396e-05
Position 3684: 1.1969877454530999e-05
Position 245: 9.580884373939714e-06
Position 473: 8.470658034289993e-06
Position 518: 7.538962312885532e-06
Position 5701: 6.330063612756631e-06
Position 1918: 4.23580066444715e-06
Position 206: 1.0177333450784604e-06
Position 34: 7.785605210844706e-07
Position 2680: 6.233151692209131e-07
Position 16: 1.1654974181120746e-07
Position 197: 8.68580467479164e-08
Position 1838: 7.443923101591687e-08
Position 155: 3.5428944875161324e-08
Position 3084: 4.0610640899719535e-09
Position 380: 1.3875955386338256e-09
Position 401: 9.823653774788973e-10
Position 323: 2.5940762670899966e-10
Position 516: 1.7316236677621446e-11
Position 269: 3.167762331778828e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2095: 0.989890175910842
Position 1884: 0.9278269372358172
Position 2597: 0.9277948719349995
Position 3304: 0.866561590666191
Position 7015: 0.6221464013318998
Position 4105: 0.3494269626050097
Position 7193: 0.1149990771776123
Position 5584: 0.10146221148516038
Position 1361: 0.0937471427410972
Position 1535: 0.07945027355812787
Position 3408: 0.055720580238776726
Position 7251: 0.05203069470684253
Position 1381: 0.051743750996324805
Position 6107: 0.044633227476595864
Position 2605: 0.03761293573115966
Position 3822: 0.03678341222864366
Position 2293: 0.033565244614698356
Position 848: 0.02976256136758776
Position 2780: 0.0296676276189307
Position 1897: 0.02824670123993972
Position 5937: 0.027298357850703333
Position 3612: 0.02651409820867221
Position 3328: 0.018749615410429188
Position 1462: 0.018544528499843664
Position 4294: 0.018237822975811467
Position 4154: 0.01622862147166465
Position 3348: 0.014230041425665918
Position 7166: 0.014060681494912889
Position 1431: 0.013830815332651899
Position 1693: 0.013289156629680077
Position 2450: 0.012930375691873526
Position 3627: 0.012383066649118778
Position 5080: 0.011578882223804947
Position 275: 0.010421884556849123
Position 2378: 0.010309565696785893
Position 828: 0.009393887970560132
Position 6131: 0.008198903238542379
Position 1509: 0.008099217574926541
Position 2335: 0.007430705867041687
Position 4808: 0.007036809456103256
Position 3632: 0.006827097728315425
Position 1905: 0.005921346567778585
Position 7035: 0.005899428550662412
Position 3322: 0.005225588002240838
Position 5105: 0.0051911655740758105
Position 2554: 0.00496742093109245
Position 2501: 0.004821639026989354
Position 4624: 0.004662301901919625
Position 1417: 0.0044842107868345955
Position 6897: 0.004442865779334351
Position 206: 0.004003994397209715
Position 510: 0.0038824250230786437
Position 2618: 0.003870505578942243
Position 2808: 0.00316461195864821
Position 1949: 0.0031027689828805375
Position 603: 0.002938106711687347
Position 2971: 0.0027944296585558147
Position 3790: 0.002654608094691931
Position 2922: 0.0025306906954170503
Position 2397: 0.0023558100766141715
Position 5893: 0.0022397954318376886
Position 606: 0.002140090025594235
Position 5638: 0.0020388254416026574
Position 6808: 0.0019981599296460557
Position 587: 0.0019344795035310665
Position 3670: 0.001678908083644018
Position 2949: 0.0015772403933649092
Position 5955: 0.0014816327366091943
Position 7086: 0.0014388793686969474
Position 3271: 0.0012412848535389978
Position 6267: 0.0012020665695329199
Position 6582: 0.0011871706608779296
Position 2135: 0.001041472622943347
Position 3736: 0.0010150162922284475
Position 1587: 0.0008995076175277558
Position 3560: 0.0008569068007711179
Position 2654: 0.0008065275726247896
Position 2506: 0.0007765618818490432
Position 3377: 0.0007320176124722238
Position 714: 0.0007157383007182261
Position 1511: 0.0007086208568858028
Position 7212: 0.0006879546228685898
Position 6043: 0.000644228352461121
Position 3452: 0.0006125658076143103
Position 5687: 0.0006029563206134396
Position 4033: 0.0005743934996854644
Position 3363: 0.000549138623715172
Position 449: 0.000524921309986939
Position 1601: 0.00044656021210943183
Position 896: 0.00042985117634690954
Position 420: 0.0004020906825101658
Position 4896: 0.0003860989969376101
Position 1388: 0.00037743973996127447
Position 6321: 0.00037303402498169375
Position 3379: 0.00033801682191044716
Position 4836: 0.0003345024271875775
Position 2401: 0.00030471365671114496
Position 564: 0.00030346094329562577
Position 4192: 0.00029948664106706094
Position 3106: 0.00029495332484595204
Position 2384: 0.00026903500745739103
Position 2339: 0.0002452841097815493
Position 1765: 0.000228506988281474
Position 5818: 0.00022429341578499506
Position 1824: 0.00021006185531149716
Position 2813: 0.0002057240704689647
Position 2412: 0.00020178267279255863
Position 1234: 0.00019300170516383723
Position 5732: 0.00018891968925645753
Position 6980: 0.00018311457964770465
Position 413: 0.00017225943042414155
Position 2784: 0.00017188842006110613
Position 5295: 0.0001654631279968093
Position 804: 0.00016293040570356464
Position 669: 0.0001588164649265828
Position 4660: 0.00014916160999076176
Position 759: 0.00011974865421094833
Position 925: 0.00011952569799873506
Position 3191: 0.00010741748268279451
Position 4811: 0.00010321436975041498
Position 1715: 0.00010299311543465375
Position 865: 9.780097917185854e-05
Position 2825: 8.43107562260364e-05
Position 659: 8.286258876017892e-05
Position 4108: 8.063126140177538e-05
Position 753: 6.57527374031127e-05
Position 225: 5.5536625698353086e-05
Position 2062: 5.216644025642344e-05
Position 3909: 5.1984253027491675e-05
Position 1974: 4.707020433390699e-05
Position 3763: 4.705466270264659e-05
Position 2556: 4.359556440984137e-05
Position 220: 4.079745305337942e-05
Position 609: 4.0658583734480806e-05
Position 2164: 4.045476110723821e-05
Position 806: 3.745206619518395e-05
Position 3931: 3.175342481093039e-05
Position 292: 3.021989373590554e-05
Position 2829: 1.9995198622870823e-05
Position 306: 1.93214756860562e-05
Position 1247: 1.848958761818403e-05
Position 719: 1.824738437731197e-05
Position 3074: 1.6218301028485362e-05
Position 3352: 1.6062649441142147e-05
Position 852: 1.5689954952846988e-05
Position 2889: 1.5075282027513179e-05
Position 2988: 1.2595453291358278e-05
Position 3895: 1.2420936340133381e-05
Position 940: 1.1518670355011788e-05
Position 466: 1.1144400304506782e-05
Position 2420: 1.0364590384165244e-05
Position 392: 8.601137926763838e-06
Position 340: 8.096144495398655e-06
Position 167: 8.018808136093521e-06
Position 2030: 7.748476144556242e-06
Position 2195: 6.301074113416943e-06
Position 2663: 5.579845778027303e-06
Position 2251: 4.807579492976923e-06
Position 4578: 4.113433739620613e-06
Position 250: 3.306499704768299e-06
Position 217: 3.1054402566338427e-06
Position 2202: 2.525980895553205e-06
Position 513: 2.4873302014412958e-06
Position 683: 1.9770384396669106e-06
Position 460: 1.6883451953483696e-06
Position 855: 1.6161625025386003e-06
Position 232: 1.3824669185895974e-06
Position 1035: 6.607452983999987e-07
Position 3575: 6.060739045954778e-07
Position 870: 4.91945739336429e-07
Position 3230: 3.7978973830288383e-07
Position 1269: 2.967846474105457e-07
Position 3146: 2.5898512856457756e-07
Position 1304: 2.3435878085855335e-07
Position 2680: 1.2343053797089887e-07
Position 2685: 9.357321071455095e-08
Position 3155: 5.4249417489597e-08
Position 611: 5.0738694588137476e-08
Position 468: 2.9426395734991428e-08
Position 526: 2.1817148156358722e-08
Position 2848: 1.4103134200509926e-08
Position 3149: 8.062904443704185e-10
Position 163: 3.601931851392309e-10
Position 182: 3.557846839200592e-10
Position 352: 2.6151765829865565e-10
Position 536: 1.5777079910103708e-10
Position 530: 1.3585817515759134e-10
Position 380: 1.1728461915131877e-11
Position 177: 8.02795241191476e-12
Position 109: 2.895144817347346e-12
Position 128: 2.00244703577369e-12
Position 124: 1.2208634160853662e-12
Position 90: 3.395056799934866e-13
Position 119: 2.761118394260385e-13
Position 87: 5.3584491402488834e-14
Position 81: 4.4445703310984765e-14
