Gene = MROH9
Position 2040: 9.526165723934323e-05
Position 4101: 9.248260220754156e-05
Position 2681: 8.94005436189578e-05
Position 3701: 8.532170951684048e-05
Position 4714: 8.351974372619601e-05
Position 3261: 7.866799528039027e-05
Position 3557: 7.767998933148003e-05
Position 1034: 7.737685534011002e-05
Position 2711: 6.708050927607521e-05
Position 3810: 6.701283121076347e-05
Position 174: 6.487134882284827e-05
Position 3554: 6.254817409458055e-05
Position 3480: 6.211336620000837e-05
Position 2357: 5.8459129267757343e-05
Position 1951: 5.7022236814774175e-05
Position 2183: 5.0377531189584806e-05
Position 3173: 4.8768946656899135e-05
Position 352: 3.647513740699659e-05
Position 1821: 3.207477595597632e-05
Position 1975: 3.124381794665221e-05
Position 1463: 3.08550682140533e-05
Position 2342: 2.614650655418765e-05
Position 924: 2.5446462290819185e-05
Position 524: 2.3595057577980693e-05
Position 791: 1.846223116128839e-05
Position 2630: 1.6339486297300677e-05
Position 1062: 1.6036104553710555e-05
Position 2552: 5.318454788657719e-06
Position 2633: 4.895401586599807e-06
Position 2555: 4.5060057820216406e-06
Position 848: 1.624757609691547e-08
