Gene = PPOX
Position 2077: 0.00033692142173762427
Position 2214: 0.0003280189664086766
Position 3502: 0.00026865032174012765
Position 2517: 0.00023057231847705277
Position 908: 0.00019339974159721094
Position 2804: 0.00017362680028268097
Position 2534: 0.00015117796475183122
Position 56: 0.00015113830850651159
Position 836: 0.00012530293240741982
Position 2959: 0.00011726354774793335
Position 2190: 0.00010440033196618828
Position 4655: 7.111482949987493e-05
Position 2400: 5.475658761759396e-05
Position 1039: 3.438214293045213e-05
Position 267: 2.68833791941453e-05
Position 690: 2.673586524664477e-05
Position 2203: 2.1636420752635208e-05
Position 529: 1.766902396372806e-05
Position 885: 1.680949648280171e-05
Position 912: 1.4993875565252132e-05
Position 843: 1.4775733312881172e-05
Position 323: 1.4665113335853371e-05
Position 166: 1.3165469259913146e-05
Position 122: 6.8704526112992574e-06
Position 1282: 5.395565674121115e-06
Position 312: 4.621179071735561e-06
Position 490: 2.8545154332040133e-06
Position 961: 1.8093016963902908e-06
Position 387: 1.7237028156456024e-06
Position 342: 1.3720392909117435e-06
Position 430: 1.3474788788271525e-06
Position 1477: 9.342641177941102e-07
Position 14: 8.809219993311538e-07
Position 1106: 7.802821288851372e-07
Position 76: 5.334071847298448e-07
Position 295: 3.5371052960625697e-07
Position 540: 2.7802558145898234e-07
Position 397: 2.616221686896254e-07
Position 2022: 1.4961649836718657e-07
Position 92: 1.0474648038444529e-07
Position 453: 9.748513078394516e-08
Position 659: 1.5070541197498214e-08
Position 997: 9.843999019247353e-09
Position 450: 5.925191219850955e-09
Position 456: 5.788935626874536e-09
Position 1973: 3.619380700119195e-09
Position 4522: 2.2780247840552055e-09
Position 693: 8.485796199109435e-10
Position 738: 3.1869257101591957e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 429: 0.9879296663324127
Position 689: 0.9026524047478816
Position 4496: 0.7571646063335549
Position 2582: 0.7338882413586411
Position 2002: 0.6700197552144257
Position 3998: 0.5100397201458429
Position 4209: 0.4809213100089973
Position 944: 0.3966684484527584
Position 4269: 0.30730795607873146
Position 960: 0.20681870369584754
Position 1177: 0.19024040094205746
Position 4623: 0.18060859029604198
Position 3249: 0.08985989110807857
Position 3495: 0.07290739303597522
Position 2067: 0.05373944508130146
Position 1481: 0.05260768545588498
Position 928: 0.046726997156041124
Position 985: 0.044951554562866654
Position 4171: 0.04325850356812307
Position 2021: 0.038930126552675
Position 1584: 0.0385335232769368
Position 2268: 0.03593264453826669
Position 916: 0.029804682035058483
Position 3351: 0.02908288585170133
Position 1904: 0.026656194637901053
Position 4654: 0.02319327076576997
Position 655: 0.023048888389691883
Position 4284: 0.020910066346304677
Position 1430: 0.017690409729336422
Position 3032: 0.01580824787864751
Position 988: 0.014888579504707816
Position 2008: 0.012853714382635306
Position 1028: 0.011165924072253657
Position 2886: 0.009893715965012246
Position 1416: 0.007317883781418311
Position 2107: 0.0069274913956284025
Position 1957: 0.006641512161210396
Position 4752: 0.0044618563012754535
Position 1015: 0.0042573902935988195
Position 4236: 0.004218382239204185
Position 3386: 0.003900910235683899
Position 304: 0.003836280296351747
Position 4539: 0.0030441538206246403
Position 2118: 0.002959086633927797
Position 4439: 0.0028334128746244384
Position 4521: 0.002600923532531243
Position 2620: 0.0023920867080215505
Position 386: 0.002223382853580208
Position 2034: 0.0019377201062431946
Position 2438: 0.0018480165203203175
Position 699: 0.0015795433937292054
Position 1339: 0.0015651873658536627
Position 1365: 0.0015141815842043746
Position 2044: 0.0014687686215729577
Position 4511: 0.001452031886266888
Position 3614: 0.0014356814321848596
Position 3304: 0.0013912510445378437
Position 1006: 0.0011190483649956013
Position 4713: 0.0010789725495513728
Position 323: 0.0010627581247395193
Position 1490: 0.0009744356522693737
Position 4079: 0.0008812939712517956
Position 1336: 0.0008206429012497413
Position 1183: 0.0006842971273138725
Position 2292: 0.0006271197995166479
Position 2074: 0.0004826276687018348
Position 1762: 0.0004084086523658944
Position 1199: 0.0003947912136009319
Position 3132: 0.0003938440200988469
Position 2058: 0.0003395727038682559
Position 2596: 0.0003176560306426004
Position 590: 0.00030639721266185614
Position 335: 0.0002994963291185521
Position 338: 0.00023664927102705035
Position 1881: 0.00019130806745545431
Position 667: 0.0001781578060920577
Position 87: 0.0001481527971267332
Position 1023: 0.00014707685036323772
Position 787: 0.00013962253081899417
Position 4026: 0.00013322582875694407
Position 955: 0.0001309896947934232
Position 4625: 0.0001308626003587859
Position 189: 0.00012293459797528856
Position 3383: 0.00011783675207580329
Position 1341: 0.00010723182188816286
Position 1795: 9.537558238728601e-05
Position 1321: 8.981954056926024e-05
Position 186: 8.615988273814579e-05
Position 1496: 8.291498519649493e-05
Position 744: 8.236172342921191e-05
Position 1524: 5.5054451692303804e-05
Position 2889: 4.593302903801705e-05
Position 1256: 4.4560884104704316e-05
Position 957: 4.317013999656744e-05
Position 1689: 4.05116785789565e-05
Position 1699: 3.795194450679152e-05
Position 1273: 3.687583268119213e-05
Position 1076: 3.659275790719027e-05
Position 1768: 3.322875987789917e-05
Position 883: 3.141413837625433e-05
Position 490: 2.567758506997998e-05
Position 140: 2.4426135310951855e-05
Position 848: 2.2976656165274356e-05
Position 2274: 1.9121114461847605e-05
Position 1667: 1.4263971271373412e-05
Position 119: 8.986577852398928e-06
Position 213: 8.935969058701532e-06
Position 709: 8.792596599749575e-06
Position 586: 6.186843543827973e-06
Position 267: 5.016188798388757e-06
Position 767: 4.430811322477018e-06
Position 885: 2.685953729123875e-06
Position 2440: 2.001186688616906e-06
Position 890: 1.899752984032506e-06
Position 102: 1.8662764497310668e-06
Position 969: 1.7293269460268315e-06
Position 2415: 1.2190886086271308e-06
Position 899: 1.2118147629183508e-06
Position 342: 1.193772749907256e-06
Position 158: 1.1321247979059043e-06
Position 2531: 1.0714858626309402e-06
Position 381: 8.994487125606646e-07
Position 149: 8.860969488128017e-07
Position 804: 7.707212111175527e-07
Position 2600: 6.022303287900897e-07
Position 89: 5.267712913515314e-07
Position 354: 5.080657960646343e-07
Position 524: 4.940843548168853e-07
Position 112: 4.913488871220398e-07
Position 475: 4.7054278338608234e-07
Position 2347: 4.700589013793758e-07
Position 713: 4.028536310787527e-07
Position 468: 3.6151320460363426e-07
Position 191: 3.48896644446655e-07
Position 723: 1.7638728962043487e-07
Position 853: 1.569239488544339e-07
Position 851: 1.500727178553431e-07
Position 706: 1.1795411174385167e-07
Position 792: 1.1611958986786375e-07
Position 99: 1.0973250076958499e-07
Position 162: 9.829216464348482e-08
Position 704: 8.336958429805267e-08
Position 546: 5.901074305878509e-08
Position 104: 4.642306678335186e-08
Position 831: 4.223629351777231e-08
Position 502: 1.2955442782025578e-08
Position 1297: 3.37638517901979e-09
