Gene = HMGCR
Position 9168: 0.00261842517932331
Position 959: 0.00254293566490357
Position 10498: 0.002286167020863297
Position 15626: 0.0022024465043797466
Position 1228: 0.002082828931267531
Position 136: 0.0017978355972467649
Position 24282: 0.0017583896690266695
Position 984: 0.001727157538936857
Position 12257: 0.0014579334763207667
Position 24076: 0.0014444862065781767
Position 23489: 0.0014159835900162314
Position 14544: 0.0013856964334504622
Position 10254: 0.0013737396154796344
Position 6643: 0.0013468418932444885
Position 7744: 0.0012630089397443142
Position 944: 0.0011665463244125225
Position 62: 0.0010757763487042802
Position 5385: 0.001054878274164832
Position 6451: 0.0009273688957599382
Position 24260: 0.0009105926667294579
Position 23190: 0.0008760862045437435
Position 3988: 0.0008424112431052958
Position 7609: 0.0007169664170739863
Position 1145: 0.000675926121276089
Position 23235: 0.0006402673833472441
Position 5381: 0.000616584372976108
Position 13715: 0.0006141861355097186
Position 2926: 0.0006125973617187452
Position 14568: 0.0006020609713832235
Position 3072: 0.000583100377631952
Position 9608: 0.0005311695173720693
Position 80: 0.0005269949502917186
Position 15158: 0.0005185024920158543
Position 451: 0.0005061547948796655
Position 24174: 0.00047855169610633405
Position 13811: 0.00045449664359046096
Position 16041: 0.0004445058946789239
Position 24025: 0.0004139492913116238
Position 2524: 0.00040917706234131255
Position 12205: 0.00040471879331046743
Position 3406: 0.000397944213196256
Position 1369: 0.0003693552067118721
Position 12233: 0.0003292413577179983
Position 1337: 0.0003218839319380404
Position 11748: 0.0003157265735946684
Position 59: 0.00030056665706125983
Position 24167: 0.0002654812730533465
Position 336: 0.00026256553168699416
Position 3512: 0.00025673997491842704
Position 1574: 0.000246721061259798
Position 773: 0.0002382549001856518
Position 14923: 0.0002379531815930145
Position 40: 0.00023498904575938848
Position 108: 0.00021243842255468508
Position 2727: 0.0001655550268896441
Position 630: 0.00016518402240942379
Position 14625: 0.00012953462861049961
Position 531: 0.00011806484125518488
Position 23444: 0.00010269613083928828
Position 1269: 8.254928535090248e-05
Position 2265: 6.80379836203688e-05
Position 22841: 5.566719242479603e-05
Position 23734: 5.383063412656592e-05
Position 1917: 3.703751893424722e-05
Position 24355: 2.9575621945535648e-05
Position 14: 2.3435293059476804e-05
Position 23867: 2.307768778291394e-05
Position 10969: 2.2881683747143085e-05
Position 22388: 2.250368057702642e-05
Position 86: 1.949686352695302e-05
Position 595: 1.923079830923932e-05
Position 1677: 1.5251705577175652e-05
Position 263: 8.539494004742814e-06
Position 574: 4.71836312638946e-06
Position 2790: 2.71603995419485e-06
Position 22782: 2.3743755995735457e-06
Position 8092: 2.278240392964261e-06
Position 1810: 1.1608286659890038e-06
Position 22837: 1.11488738528855e-06
Position 723: 7.426098730751171e-07
Position 23722: 5.387094524548376e-07
Position 23726: 1.0104535457692776e-07
Position 116: 7.699462560551221e-08
Position 24123: 7.551712972848826e-08
Position 758: 5.002926652334856e-08
Position 23724: 3.520822476328515e-08
Position 353: 2.982460627770984e-08
Position 23891: 2.4650998489154876e-08
Position 157: 2.0688019240713612e-10
Position 1301: 4.600733638911793e-11
Position 373: 3.106962624197785e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 23958: 0.993137768586972
Position 23655: 0.9896460631805107
Position 23068: 0.9836713257685638
Position 10874: 0.9518121809119047
Position 7523: 0.947285375887345
Position 20013: 0.9352361104285598
Position 22840: 0.9299440187480756
Position 18173: 0.8742296973945856
Position 1645: 0.8670402700781491
Position 9244: 0.8397951633692988
Position 7915: 0.8384720393783399
Position 13712: 0.8361909423264482
Position 14738: 0.7942081429059962
Position 6253: 0.7863925602354969
Position 13928: 0.7794213919467573
Position 18726: 0.7237014251923705
Position 22327: 0.7204751292879846
Position 19069: 0.6561234668202315
Position 14459: 0.6339821792246307
Position 5229: 0.6208616471257276
Position 15094: 0.3407966355554349
Position 744: 0.3218087460693997
Position 4118: 0.28260864455023105
Position 14491: 0.24157003703134478
Position 16357: 0.21278059844172348
Position 22378: 0.19427992802279478
Position 19035: 0.1753157002704786
Position 16678: 0.17356480618754672
Position 15754: 0.1729601829186108
Position 15970: 0.14707767228553079
Position 1875: 0.12093967316193752
Position 2026: 0.11748673150920838
Position 14872: 0.09692857445767866
Position 21854: 0.0938983079983224
Position 19123: 0.09149691323824051
Position 21951: 0.08774641297945836
Position 3322: 0.0837881147588377
Position 13627: 0.077656881913406
Position 12379: 0.07610560645271355
Position 8893: 0.07240999452804738
Position 15187: 0.07123782884040933
Position 21892: 0.06492276726721584
Position 9123: 0.0589039738971476
Position 21363: 0.05256536644946098
Position 14524: 0.05062287950448694
Position 15224: 0.040742313518551516
Position 14226: 0.03897677767703154
Position 854: 0.038250480948784124
Position 20029: 0.03388149237333073
Position 8828: 0.03289964615308708
Position 13757: 0.03094802132974082
Position 15990: 0.029968795814942235
Position 4151: 0.026737528770761926
Position 14824: 0.026062890579847495
Position 9286: 0.025747776252848728
Position 2118: 0.024240208854318882
Position 15707: 0.02382724852938487
Position 1826: 0.02342696619819379
Position 21223: 0.022705726851210948
Position 13967: 0.022297061447211112
Position 18694: 0.019625961046259088
Position 5938: 0.019344276102592844
Position 15115: 0.018908765396893554
Position 22669: 0.01810748754406216
Position 3728: 0.018075601317123578
Position 1467: 0.018072440013039485
Position 9077: 0.01726670855874149
Position 23354: 0.017209671004067114
Position 14802: 0.01616019148707182
Position 10304: 0.015044182324087408
Position 15127: 0.014751069562961827
Position 1625: 0.014631525177972718
Position 1898: 0.014263225696533573
Position 4817: 0.014140723060380323
Position 4907: 0.013512888376610408
Position 15201: 0.013508605369702715
Position 24162: 0.013414067937205131
Position 15140: 0.011300409781793195
Position 2129: 0.01101177018215089
Position 643: 0.01081307630493509
Position 22761: 0.010497184749508792
Position 13942: 0.010322844396119244
Position 3290: 0.009858989600709196
Position 9249: 0.009825590174896915
Position 1857: 0.009809131125620135
Position 8805: 0.009478042208628206
Position 2615: 0.009378620829075195
Position 5870: 0.00897515938978606
Position 10099: 0.008172249229241575
Position 15320: 0.007904665058790032
Position 785: 0.007832718367672221
Position 10430: 0.0071327011830402
Position 14190: 0.006287303969018027
Position 13536: 0.0060932465397774
Position 18787: 0.0060084649074565
Position 7946: 0.005694046607204771
Position 18591: 0.005476706605391074
Position 1091: 0.005322419019355587
Position 1153: 0.005274618530151172
Position 22827: 0.0052733944404532935
Position 14712: 0.005148045007856069
Position 6738: 0.005052734876159425
Position 2818: 0.005031168676205903
Position 19242: 0.004996604017169782
Position 15366: 0.004901639128290112
Position 1555: 0.004887029871928678
Position 1596: 0.004634439765528788
Position 18802: 0.00455498323930764
Position 15966: 0.004526923643989704
Position 20376: 0.004492288889960678
Position 11111: 0.004419494876935629
Position 2048: 0.004244283032532996
Position 5653: 0.004114730006339357
Position 8293: 0.004105279412798476
Position 13796: 0.004031447120570734
Position 7872: 0.0040181152411505995
Position 22020: 0.003973517366102375
Position 22767: 0.003941322693331796
Position 5541: 0.003810597457486402
Position 1648: 0.0037276677651274536
Position 1346: 0.003684187503256045
Position 13658: 0.0034271755365745072
Position 4673: 0.0034142494543296176
Position 13340: 0.0033701198924315887
Position 14466: 0.0032980039034732414
Position 1342: 0.003003824979829467
Position 1823: 0.0029404333035883048
Position 22943: 0.002774875822151033
Position 14782: 0.0027649228013122244
Position 7370: 0.0026772666576454288
Position 2767: 0.0026426463773528636
Position 22624: 0.0026409550077296042
Position 6560: 0.002618195117493505
Position 1854: 0.002436233705182137
Position 1775: 0.00240945982179268
Position 10917: 0.0023740985919215316
Position 14208: 0.002330782382774434
Position 190: 0.0023041605414289637
Position 3940: 0.00229596611508625
Position 14906: 0.002284689792371764
Position 20077: 0.0022744448631984954
Position 15463: 0.002202446504379747
Position 13992: 0.0021660808308109234
Position 24393: 0.0021429554447462184
Position 21973: 0.0020929785295650733
Position 12031: 0.002089530234959943
Position 4459: 0.0020507741075538313
Position 9417: 0.0020267988561228716
Position 21396: 0.0020192033242478536
Position 23622: 0.0019798608204219356
Position 13372: 0.001964619828505167
Position 2088: 0.0018604968130780707
Position 766: 0.0018562703790712244
Position 13574: 0.0018494637406847882
Position 14263: 0.001827415395395622
Position 24423: 0.0017842065309370007
Position 24188: 0.0017676408502330238
Position 20266: 0.0015844846392358805
Position 15625: 0.0015607051548905042
Position 22592: 0.0015523463603026035
Position 14074: 0.0015346411820657642
Position 22717: 0.0015301693303615123
Position 23075: 0.0015249300227438056
Position 22922: 0.0014926291111560636
Position 20310: 0.0013943235722544503
Position 20222: 0.0013397983232156985
Position 19055: 0.0013244785784207644
Position 22722: 0.0013160673488211286
Position 15071: 0.001262442202982795
Position 15333: 0.0011459138877339531
Position 23117: 0.001144936552729177
Position 9534: 0.0011266782949781353
Position 5825: 0.0011156878222885025
Position 23709: 0.0011084103435960247
Position 23574: 0.0010895578524721034
Position 542: 0.0010891021065049546
Position 2201: 0.001085656112576718
Position 4123: 0.0010776864043233142
Position 21281: 0.0010205151976404945
Position 22609: 0.001018086014161077
Position 8318: 0.0010142286699367517
Position 23171: 0.000989800564213819
Position 13817: 0.0009850601803894276
Position 8858: 0.000978431097734104
Position 21197: 0.0009779618172842933
Position 13889: 0.0009751423314304859
Position 451: 0.0009675149470754031
Position 2449: 0.0009626390862860826
Position 22807: 0.0009541980339061884
Position 23151: 0.0008823561900169661
Position 7787: 0.0008696439969257593
Position 10058: 0.0008597054066378225
Position 14428: 0.0008197431469524953
Position 20357: 0.0007866349517552251
Position 924: 0.0007827285211098146
Position 7981: 0.0007711556356286477
Position 15255: 0.0007516699993694749
Position 2102: 0.0007312493685383506
Position 14355: 0.0007203419793759425
Position 822: 0.0006956402822268723
Position 616: 0.0006843468234391754
Position 8458: 0.0006814212597267089
Position 24240: 0.0006758461878596736
Position 23894: 0.0006713556380372166
Position 23399: 0.0006705143054822068
Position 5252: 0.0006403300024809756
Position 5690: 0.000634913598370013
Position 5182: 0.000632366334133196
Position 20082: 0.0006164940373866722
Position 14777: 0.0005885822348133113
Position 19300: 0.000575031792848277
Position 803: 0.0005641153654687913
Position 10830: 0.000559454915379641
Position 24270: 0.0005561351736203407
Position 7595: 0.0005533654820402995
Position 1440: 0.0005528853775393265
Position 14389: 0.0005475141218650317
Position 11153: 0.000528107573403497
Position 23505: 0.0004824020290465013
Position 3909: 0.00048239338666018587
Position 16304: 0.00047799546270320577
Position 14747: 0.0004657712378050289
Position 23378: 0.0004550822044768395
Position 10037: 0.0004430672138341327
Position 649: 0.0004377041542602197
Position 4282: 0.000415934307517664
Position 14286: 0.00041481020871570075
Position 10353: 0.00039604371323364527
Position 23138: 0.000392022446542058
Position 10253: 0.0003498639049372307
Position 1104: 0.000347749351466882
Position 7765: 0.0003261538621028943
Position 959: 0.0003242362252065875
Position 810: 0.00031827409181380006
Position 7958: 0.0003180863155051318
Position 14105: 0.0003131965196301136
Position 7537: 0.0003118927529480498
Position 2958: 0.0003103739791675366
Position 9484: 0.0002768745870881388
Position 9492: 0.00027476322395629657
Position 3006: 0.0002727263984644149
Position 1474: 0.00025498421823667573
Position 9575: 0.0002508597138613594
Position 7483: 0.0002433313954720473
Position 8764: 0.00022283149339611403
Position 2565: 0.00021873671779446864
Position 9582: 0.00019820314414669896
Position 794: 0.0001934880509520486
Position 23589: 0.00018904961348942373
Position 23764: 0.00017813899310326165
Position 14606: 0.0001737000756522966
Position 23671: 0.000161580281623133
Position 23121: 0.0001561391935370362
Position 2308: 0.0001446202322755492
Position 11650: 0.00014095699218333088
Position 23662: 0.00013775163759893838
Position 201: 0.00012890145686128378
Position 746: 0.00012752279566166213
Position 1912: 0.00010649681548255519
Position 12127: 0.00010236339238928973
Position 24348: 8.604233257004606e-05
Position 10782: 8.035838591679306e-05
Position 1974: 8.025343094838638e-05
Position 214: 7.95852973014534e-05
Position 239: 7.688517105976305e-05
Position 24197: 7.60322886289066e-05
Position 11622: 7.339141200735909e-05
Position 702: 6.509142919254479e-05
Position 1198: 6.214973987285789e-05
Position 15271: 6.110302278730882e-05
Position 23483: 5.288932809073494e-05
Position 23773: 4.501962409920404e-05
Position 800: 4.3523185668048715e-05
Position 23080: 3.459680708333345e-05
Position 11546: 3.242494416825565e-05
Position 196: 2.954169419986822e-05
Position 11531: 2.518892011980208e-05
Position 1220: 2.3475198355024424e-05
Position 658: 2.3211728998248843e-05
Position 23776: 2.2863708115062756e-05
Position 11156: 2.257604767333993e-05
Position 11691: 2.2209907978438784e-05
Position 11560: 2.1554397137481687e-05
Position 23388: 1.5423789114040504e-05
Position 620: 1.4996149043537911e-05
Position 217: 1.4844116032754515e-05
Position 1524: 1.2944638115862224e-05
Position 204: 8.83224631279401e-06
Position 168: 7.190493337974389e-06
Position 164: 6.5256510338776335e-06
Position 276: 5.781135071476616e-06
Position 274: 5.602743738861287e-06
Position 2356: 4.992112661607901e-06
Position 6109: 4.678266098516003e-06
Position 353: 4.674413871071895e-06
Position 23449: 3.4974628210852036e-06
Position 1805: 3.002405926951329e-06
Position 1810: 2.9721030066381876e-06
Position 223: 2.440082491569136e-06
Position 546: 2.3161508239462624e-06
Position 359: 2.2558066788032307e-06
Position 466: 2.144605380570063e-06
Position 2032: 1.5620145243522412e-06
Position 198: 1.005592151227791e-06
Position 7672: 8.340662513967625e-07
Position 19669: 7.722086923123451e-07
Position 250: 7.155013443410981e-07
Position 920: 4.380239158682428e-07
Position 15244: 3.757322002167798e-07
Position 330: 3.074918255666125e-07
Position 226: 2.6290615513499814e-07
Position 280: 2.359823991762152e-07
Position 1121: 1.3481365835979017e-07
Position 241: 1.0879258539009458e-07
Position 562: 9.831362786311457e-08
Position 1071: 9.213771259775311e-08
Position 282: 7.470848338032391e-08
Position 278: 6.166720944197004e-08
Position 228: 6.003327275523938e-08
Position 243: 5.766808202457913e-08
Position 179: 4.937981461109223e-08
Position 288: 7.968541644330134e-10
Position 366: 5.441707850952776e-10
Position 94: 2.0978207686158782e-10
