Gene = PLPPR1
Position 926: 2.266715982026201e-10
Position 74: 1.2240933748537445e-10
Position 493: 3.252927062734637e-11
Position 695: 1.4579152040506905e-13
Position 1033: 1.0688579372856437e-13
Position 919: 8.102005170348037e-14
Position 236: 1.0089960505846717e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13136: 0.9018143609813271
Position 1927: 0.6262746436185965
Position 911: 0.5755274235232435
Position 12558: 0.5091570432980453
Position 9353: 0.4872929342593847
Position 17232: 0.44483842253173456
Position 12929: 0.4212802169600246
Position 18922: 0.36490439156008503
Position 15614: 0.26705109672351895
Position 14228: 0.2333689656748633
Position 866: 0.21669180166431412
Position 8305: 0.120203086805043
Position 17515: 0.11147950442223802
Position 1910: 0.10888139409767625
Position 14100: 0.07857582627191714
Position 18554: 0.06526574535208379
Position 17611: 0.062068365464513726
Position 13732: 0.06041557634893709
Position 13690: 0.058273417725884666
Position 17755: 0.021466227578375557
Position 1933: 0.020664196299971804
Position 7448: 0.020224832232264414
Position 7496: 0.01235044726112331
Position 1865: 0.010752783843840982
Position 18529: 0.010699960833539052
Position 13481: 0.010521121854266116
Position 1341: 0.00902818191853947
Position 8176: 0.006846091593341984
Position 14415: 0.005168135535415016
Position 7471: 0.004577407561510151
Position 13524: 0.0045265273974553774
Position 13603: 0.0036683420811353864
Position 16284: 0.003620080362256102
Position 15907: 0.0031717159376412436
Position 15231: 0.0025654288585310082
Position 1688: 0.0023762845675422127
Position 490: 0.0015727128079443813
Position 1096: 0.0010454000284385247
Position 2703: 0.0009658581448214651
Position 836: 0.0007632353872858997
Position 2824: 0.0007314248482139821
Position 520: 0.0006786499020414122
Position 1805: 0.0005811879965440787
Position 1952: 0.0004815828053692145
Position 4266: 0.00043874561508243815
Position 10469: 0.0004122872856037281
Position 6764: 0.00034220865319780134
Position 597: 0.00033121942934598623
Position 610: 0.00028383154044184006
Position 976: 0.000254328133725719
Position 9574: 0.00022420983757494154
Position 1389: 0.00019864362132542446
Position 9474: 0.0001975082889337608
Position 1714: 0.0001961359918079426
Position 9595: 0.00019584445863037346
Position 526: 0.00018931063273446204
Position 7737: 0.00016923132298983973
Position 1502: 0.00015944809147760183
Position 2314: 0.00014801473106270825
Position 5052: 0.00013931056461880377
Position 668: 0.0001271250740853738
Position 1505: 0.00011876036746845402
Position 552: 0.0001029973510034314
Position 2955: 0.0001014263033878337
Position 4537: 9.825898498026747e-05
Position 919: 9.343281367474302e-05
Position 843: 9.231115905349104e-05
Position 8799: 8.778640820583856e-05
Position 1474: 7.003969513704516e-05
Position 2689: 5.540455406009671e-05
Position 2128: 5.0026476229209e-05
Position 4665: 3.847954346878761e-05
Position 6909: 3.8060870432886824e-05
Position 7245: 3.7093181562297266e-05
Position 1214: 3.6892728948554186e-05
Position 7824: 3.3463747691549565e-05
Position 6835: 3.2698081728221376e-05
Position 4318: 3.0693586487036154e-05
Position 764: 2.8217918243887347e-05
Position 2600: 2.819021720718259e-05
Position 781: 2.817695097085537e-05
Position 3011: 2.6965215295134612e-05
Position 6731: 2.4177200725243795e-05
Position 2361: 2.2087152263103815e-05
Position 2525: 2.1238309287144316e-05
Position 2432: 2.1019753232673753e-05
Position 1065: 1.9867668363048464e-05
Position 1101: 1.915638361800326e-05
Position 1318: 1.9134301586614863e-05
Position 1316: 1.7035333399434476e-05
Position 3970: 1.628880954067632e-05
Position 6162: 1.4159232492470547e-05
Position 3660: 1.2721389315674053e-05
Position 2735: 1.249945752610877e-05
Position 674: 1.1291402179490737e-05
Position 590: 9.083567369447074e-06
Position 990: 9.080127776434249e-06
Position 4765: 8.795316218425927e-06
Position 1352: 1.9300684537001826e-06
Position 1131: 1.4749345156225506e-06
Position 2643: 4.471924481335473e-07
Position 1797: 4.039462832961187e-07
Position 2059: 3.175447575556e-07
Position 1878: 2.6565036372147407e-07
Position 2742: 2.3778241060150304e-07
Position 1781: 1.6664214066727852e-07
Position 2052: 1.4526942589041147e-07
Position 1443: 1.3827531088290932e-07
Position 570: 8.755617104024065e-08
Position 738: 5.668249208700503e-08
Position 607: 4.0176602363995695e-08
Position 2674: 2.944693456314931e-08
Position 1811: 2.5162015628746348e-08
Position 950: 2.131497365917141e-08
Position 2138: 1.8595103122030017e-08
Position 2153: 1.722762548851797e-08
Position 532: 1.487123078980921e-08
Position 685: 1.369151982421725e-08
Position 554: 8.471900428491379e-09
Position 557: 7.49442184560347e-09
Position 574: 6.149906473064474e-09
Position 449: 5.669054631084374e-09
Position 281: 4.513094018350585e-09
Position 559: 4.324945134553972e-09
Position 465: 3.2407836982944268e-09
Position 821: 2.004325080514872e-09
Position 614: 1.814785247893901e-09
Position 770: 9.57174042752036e-10
Position 446: 6.846440417096676e-10
Position 785: 5.834127058890622e-10
Position 412: 1.1688814645723096e-10
Position 1172: 1.1605160844189692e-10
Position 291: 5.17696020038337e-11
Position 294: 3.859945610180001e-11
Position 1043: 3.643774401171931e-11
Position 429: 2.4177462528324283e-11
Position 363: 5.174441572488868e-12
Position 347: 6.82754172362397e-13
