Gene = ISCA1
Position 16718: 0.22388493949787405
Position 16788: 0.2064681117597343
Position 12371: 0.20581626888316795
Position 2708: 0.1738722147763992
Position 11253: 0.14952214106421338
Position 4659: 0.1418408719378045
Position 6522: 0.10742702975819486
Position 16511: 0.09369009499616875
Position 13820: 0.08378445863489384
Position 1009: 0.07720220825589319
Position 10884: 0.06117555485443273
Position 4477: 0.05620853338622414
Position 2621: 0.05349500341368144
Position 11185: 0.04796834615422828
Position 2515: 0.0475832711976267
Position 10058: 0.04134312656253798
Position 10907: 0.03688468996013637
Position 1034: 0.035105593029902585
Position 16494: 0.03466921965238513
Position 10863: 0.03311926342204413
Position 11025: 0.027819761282167038
Position 1109: 0.027236226074444453
Position 10006: 0.027053434924308513
Position 15311: 0.025400531435241187
Position 1337: 0.023861052329414205
Position 6377: 0.02213898986215156
Position 2719: 0.019546919997597292
Position 16987: 0.018972112369813412
Position 2270: 0.018299766713865552
Position 10474: 0.016111667057451463
Position 16695: 0.015624519951032518
Position 3228: 0.015330047342544638
Position 11279: 0.014491100299145052
Position 17146: 0.014425112691037087
Position 16834: 0.012358480415738726
Position 16250: 0.011479186739858427
Position 8583: 0.010290918390627622
Position 10844: 0.010171430642956253
Position 2550: 0.009254395168322034
Position 17494: 0.00777792429837234
Position 3179: 0.007461054577483979
Position 13897: 0.0072397376865688656
Position 2733: 0.0061445951050769785
Position 1608: 0.005830599756209605
Position 16551: 0.005692058617627501
Position 9019: 0.0056503633538111065
Position 16652: 0.005075619049546981
Position 2642: 0.00501664120785782
Position 10647: 0.004854661676871759
Position 16224: 0.004546497183380045
Position 4549: 0.004030536245829166
Position 617: 0.003530465161959781
Position 3064: 0.0035224048994414404
Position 1080: 0.0033563097998630036
Position 17758: 0.0033321202253534295
Position 3100: 0.003299788168235918
Position 16202: 0.003038075784140809
Position 16340: 0.002781680432742879
Position 17016: 0.0027127061973120977
Position 16961: 0.0026694475648289884
Position 387: 0.0026111759628564767
Position 12412: 0.002584065641903009
Position 2447: 0.00250953637362011
Position 949: 0.0021205653705207773
Position 9434: 0.0018894495118448134
Position 9404: 0.0018869796764653648
Position 961: 0.0018812199519866108
Position 10804: 0.001869297700712712
Position 12710: 0.0018681518513037883
Position 17251: 0.00181654446221686
Position 17694: 0.001807622896044256
Position 13643: 0.0017998321996812194
Position 12482: 0.0017533832659226442
Position 290: 0.0017482063428767057
Position 1170: 0.0017020945733063348
Position 12888: 0.0016008949395546247
Position 3128: 0.0015848795858554446
Position 10933: 0.0015704628282709246
Position 11047: 0.0014490858190790836
Position 2384: 0.0014435362852464634
Position 10737: 0.0014363913665275388
Position 3183: 0.0012755330575419585
Position 16818: 0.001182478558283109
Position 11697: 0.0008386095432738301
Position 2235: 0.0007782370314728316
Position 11455: 0.0007389834060335887
Position 1604: 0.0006819570605682096
Position 11089: 0.0006182188779966927
Position 243: 0.0004493356995999527
Position 1628: 0.0004232400038421863
Position 11449: 0.0003827973051359358
Position 982: 0.00037846605542817506
Position 2310: 0.00023956140497006663
Position 14237: 0.00021931564268463564
Position 584: 0.00018293821437981168
Position 748: 0.00016417533813615432
Position 1434: 0.00016218957878238503
Position 11593: 0.00016082353623399562
Position 13185: 0.00015215331908420294
Position 815: 0.00013828160842883786
Position 595: 0.00012799195098890035
Position 972: 0.00011815207117929899
Position 899: 0.00011706732485981362
Position 860: 0.00011257571039194947
Position 14302: 9.38378599921312e-05
Position 498: 8.922946990531482e-05
Position 12605: 6.48148529776907e-05
Position 501: 6.066754075738382e-05
Position 1083: 5.9767629615351594e-05
Position 1530: 5.378922179485404e-05
Position 938: 4.951432669501146e-05
Position 1111: 4.383977712526725e-05
Position 416: 4.0749419166900604e-05
Position 1183: 4.029667484310173e-05
Position 626: 3.838684655103156e-05
Position 11539: 3.389200142196394e-05
Position 547: 2.7722899167531644e-05
Position 12557: 2.533876404361293e-05
Position 338: 1.7747253349488613e-05
Position 1257: 1.4110314480898227e-05
Position 260: 1.3079083100413376e-05
Position 215: 1.2336066143812773e-05
Position 2565: 8.324608536181214e-06
Position 668: 7.998299217610985e-06
Position 553: 7.204951590405519e-06
Position 210: 7.136304942873341e-06
Position 503: 3.4616366986744203e-06
Position 2495: 3.1469277374644252e-06
Position 690: 2.7961503099683108e-06
Position 907: 2.7271106432686686e-06
Position 1198: 2.048372210289534e-06
Position 785: 1.6395159174659314e-06
Position 752: 1.3821941392948495e-06
Position 628: 1.202810978853256e-06
Position 1371: 5.733411280892538e-07
Position 639: 5.358822868109797e-07
Position 1295: 4.942016257067779e-07
Position 650: 4.5982927292320653e-07
Position 1340: 3.7596040177733676e-07
Position 862: 2.2159863289762404e-07
Position 828: 1.8061367836454856e-07
Position 838: 1.5208418451031713e-07
Position 720: 1.4267868624860195e-07
Position 577: 1.3530112065256145e-07
Position 798: 1.2086625299897425e-07
Position 1344: 8.319257506231831e-08
Position 1471: 1.0490809998826858e-08
Position 560: 3.400632429436768e-10
Position 634: 8.914834173743521e-11
Position 232: 4.877056725039533e-11
