Gene = KY
Position 9241: 0.0008609755144664224
Position 2797: 0.0008292463239242788
Position 2109: 0.000791817028992116
Position 1233: 0.0006632411488569713
Position 32002: 0.0002878946479399486
Position 37573: 0.00025294660192260344
Position 1031: 0.00023471122500737953
Position 749: 0.0002265886754942258
Position 965: 0.0002084979904547172
Position 299: 0.00020471760399449858
Position 2357: 0.0002003995930012928
Position 838: 0.00017895248636200407
Position 1033: 0.00016712779607923125
Position 437: 0.00014799127940872217
Position 32394: 0.00014521181621894165
Position 3772: 0.00014051779606853176
Position 89: 0.0001032332147593811
Position 42: 9.242387471276205e-05
Position 830: 9.168243452673453e-05
Position 2250: 9.112072964681287e-05
Position 1074: 5.059870483961498e-05
Position 1952: 4.603504870285231e-05
Position 23587: 4.4755224186876936e-05
Position 2407: 4.2832531086292944e-05
Position 552: 2.7403267923114374e-05
Position 1761: 2.5826375319620607e-05
Position 23490: 2.518750454597153e-05
Position 934: 1.655713317083304e-05
Position 32537: 1.5282085168591974e-05
Position 853: 1.4332421533917414e-05
Position 24094: 1.1724616751286447e-05
Position 32169: 1.0042614873539638e-05
Position 218: 7.487907085756222e-06
Position 226: 6.682712001037066e-06
Position 32094: 3.7689783114989583e-06
Position 1001: 3.537214107469433e-06
Position 32304: 3.269619242215125e-06
Position 32017: 2.93828651064064e-06
Position 399: 2.8740709910538375e-06
Position 943: 1.5761133474338027e-06
Position 31869: 1.5032245881049034e-06
Position 423: 1.4555424856590034e-06
Position 411: 1.1824568565754599e-06
Position 32482: 1.0593511971842249e-06
Position 488: 8.826524179493668e-07
Position 1018: 4.646325926962533e-07
Position 1063: 4.2200968714956504e-07
Position 376: 2.1910795473648472e-07
Position 23: 2.1427566354522434e-07
Position 490: 1.937083245181724e-07
Position 113: 9.923762144508274e-10
Position 358: 4.835745853165703e-14
Position 347: 1.7241222416993882e-18
Position 333: 1.5787634562710154e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 21326: 0.9999999999999983
Position 23025: 0.9595904456414597
Position 31756: 0.955846997004429
Position 40638: 0.8179147879633899
Position 7643: 0.8080572812863375
Position 46547: 0.7593701131286887
Position 23203: 0.7301963127620595
Position 30164: 0.6702102618942771
Position 25886: 0.6162514714191247
Position 42182: 0.6122615421926078
Position 38491: 0.49769121003819955
Position 37380: 0.4266248646138713
Position 3524: 0.42070829228807544
Position 29818: 0.3351087716762342
Position 22827: 0.30596827939450644
Position 11079: 0.2732748971474767
Position 8443: 0.24097258968330612
Position 12830: 0.23550763427958443
Position 21789: 0.21089730681977564
Position 3453: 0.18070463938483794
Position 22203: 0.17872045504978895
Position 30044: 0.17675339657054898
Position 30329: 0.16095780338029606
Position 3381: 0.14536866285685615
Position 22766: 0.14131124367098477
Position 2868: 0.13405294717785868
Position 37064: 0.11100848926077263
Position 2619: 0.10343982689325433
Position 8749: 0.08474673927441151
Position 1186: 0.08293200273217731
Position 30585: 0.06856341276135283
Position 2871: 0.06521307964304524
Position 25936: 0.05434014582625271
Position 10621: 0.05310979884097373
Position 4763: 0.047059488344439696
Position 43841: 0.04153109698199861
Position 23442: 0.03999663065473987
Position 31719: 0.038626405612214414
Position 37093: 0.03811481829365544
Position 7620: 0.03591866016555854
Position 25787: 0.029572326683436782
Position 40125: 0.028653309740479756
Position 39769: 0.027533465284712115
Position 4504: 0.02603287853503639
Position 3504: 0.025350138270342274
Position 37079: 0.024787800646710136
Position 30026: 0.022032845760080178
Position 3941: 0.02004228779267386
Position 578: 0.019676825684954973
Position 347: 0.018945209514643603
Position 3401: 0.016571951538108903
Position 25766: 0.015965338207038465
Position 30346: 0.014663761576679202
Position 2441: 0.012852303876878895
Position 2907: 0.012851280460035376
Position 2849: 0.012265618340315301
Position 3336: 0.012107947961846085
Position 46999: 0.011744683085631355
Position 3411: 0.011317852199306006
Position 671: 0.01086179553196571
Position 3491: 0.01082453619151034
Position 30738: 0.010718131688463538
Position 23865: 0.010662233404850296
Position 37618: 0.009307871707633223
Position 3237: 0.009122376776798927
Position 4534: 0.009046256271645391
Position 8809: 0.009033200903279347
Position 2936: 0.008893028555476993
Position 30058: 0.008860774104616932
Position 4706: 0.008591418154660958
Position 1129: 0.008412462785243808
Position 38602: 0.00835370682833151
Position 37825: 0.008189155859204095
Position 42094: 0.008037762611749237
Position 40465: 0.00778250923232966
Position 32162: 0.007713502255590186
Position 32634: 0.007031230906045083
Position 3669: 0.006804520620483115
Position 46307: 0.006483900848069594
Position 8323: 0.006411724402423904
Position 8125: 0.006291039139239503
Position 8095: 0.0062069768032229
Position 31771: 0.005486881934500439
Position 32930: 0.0052958478556172596
Position 298: 0.005081978186990424
Position 4606: 0.004873225059326974
Position 23909: 0.004859771090129095
Position 2411: 0.004829984521507896
Position 30363: 0.004599492431423312
Position 6551: 0.004516810489458262
Position 39740: 0.0044396195201761345
Position 2488: 0.004397097351445461
Position 693: 0.004392229553947528
Position 6529: 0.0042390938873818
Position 32514: 0.003511836626261882
Position 39597: 0.0033862405952230527
Position 42437: 0.0030726330457148295
Position 25635: 0.0030500626856746075
Position 23971: 0.00296750128483982
Position 43411: 0.0028685688346933545
Position 35363: 0.002597551002700567
Position 4487: 0.002366645776791721
Position 715: 0.002314571294794347
Position 2678: 0.0022621785024172945
Position 38718: 0.0021699026060550486
Position 23394: 0.0021648442763474805
Position 24524: 0.0021481719475167564
Position 33243: 0.001996527089453304
Position 3617: 0.001977053896164235
Position 3721: 0.0019523054882849725
Position 2884: 0.001934989974614984
Position 24397: 0.0019069923734785102
Position 4565: 0.0018798056971033037
Position 24732: 0.0018418356435668463
Position 3725: 0.0018027968254957856
Position 2984: 0.001788069080567558
Position 32555: 0.0015573850464797399
Position 705: 0.0014002012507131492
Position 6424: 0.001344679018219619
Position 493: 0.0013406315612247055
Position 35636: 0.0012444481686143321
Position 33021: 0.0011876259255027544
Position 21582: 0.001166774185971814
Position 33049: 0.001158990450816788
Position 1481: 0.001083535709613366
Position 3360: 0.0010070318022668042
Position 4161: 0.0009171500460742215
Position 23995: 0.0009041770945985851
Position 33505: 0.0008442054597717432
Position 23421: 0.0008365433264940432
Position 1517: 0.0008083787312614097
Position 9731: 0.0007765989513313748
Position 3674: 0.0007298711816310057
Position 918: 0.0006917760682364228
Position 8985: 0.0006760546681635496
Position 36010: 0.0006542103073207299
Position 34924: 0.000596883025358895
Position 2138: 0.0005586711768464791
Position 2446: 0.0005585725722088665
Position 3703: 0.0005258442076848522
Position 9626: 0.0005020199000248009
Position 626: 0.00048771681384827725
Position 24763: 0.00047440000944990075
Position 34883: 0.00045916458964675424
Position 588: 0.00043769716132466583
Position 21681: 0.0003772365902700634
Position 33449: 0.0003466266441827268
Position 1913: 0.000333236052774245
Position 34642: 0.0003218089608281892
Position 473: 0.00029057758995905696
Position 33091: 0.00023457518525307804
Position 1427: 0.00022820028006727757
Position 1399: 0.00021948056273580273
Position 2760: 0.00021171110318870452
Position 1881: 0.0002113234361305973
Position 38943: 0.00019393203907059237
Position 34812: 0.00018237533075102954
Position 2019: 0.00017785858994910143
Position 39223: 0.00017523903342817269
Position 36500: 0.0001739762053987763
Position 1549: 0.0001626410486123372
Position 24594: 0.00015841369200917112
Position 32042: 0.0001572441749926453
Position 1188: 0.00014746811250271322
Position 2108: 0.0001278191589316473
Position 257: 0.00012369856556392042
Position 31961: 0.00011674101852721142
Position 33485: 0.00010367340175808228
Position 303: 9.23922805606618e-05
Position 32367: 8.491562101318796e-05
Position 34990: 8.074821126135844e-05
Position 34778: 8.046666440284048e-05
Position 1959: 7.926126971684867e-05
Position 2234: 7.57802953591195e-05
Position 34065: 6.75942366418622e-05
Position 36755: 6.110991491787593e-05
Position 23212: 5.623988392663289e-05
Position 36581: 5.383406978620671e-05
Position 23234: 5.274903157546484e-05
Position 1470: 4.7454274225872245e-05
Position 876: 4.4456960883645433e-05
Position 1918: 3.617272912417582e-05
Position 34243: 3.603466578139072e-05
Position 33846: 2.991058222943873e-05
Position 23551: 2.2596167473255053e-05
Position 34351: 1.9918548682235576e-05
Position 1266: 1.4461438350560956e-05
Position 33387: 1.1180061156256093e-05
Position 31934: 1.110234062611309e-05
Position 33304: 1.1013213967695766e-05
Position 32729: 9.830190766929345e-06
Position 3771: 9.798949705656834e-06
Position 1233: 9.735815798840905e-06
Position 23344: 9.29694439542816e-06
Position 32299: 9.240145639748962e-06
Position 32308: 8.596122658176578e-06
Position 32256: 8.574990526957416e-06
Position 31518: 8.562994021921224e-06
Position 894: 6.742603386910055e-06
Position 32600: 6.222095657303152e-06
Position 3790: 5.876236048428746e-06
Position 848: 5.851114969558029e-06
Position 32245: 5.5952376857356045e-06
Position 1645: 5.5717544363898825e-06
Position 3734: 5.041966816764656e-06
Position 32760: 3.882964044247829e-06
Position 2822: 3.3061062340631983e-06
Position 1658: 2.856073362830905e-06
Position 1434: 2.7076891792096688e-06
Position 925: 2.4174638177498555e-06
Position 1568: 2.409535528666623e-06
Position 23831: 2.1687326644570823e-06
Position 32282: 2.0991094467447687e-06
Position 842: 1.6322874771262274e-06
Position 376: 1.1204713578681064e-06
Position 677: 9.862207049179723e-07
Position 428: 9.34747257826424e-07
Position 558: 9.324322970291839e-07
Position 142: 9.313129734883547e-07
Position 634: 9.271087733754877e-07
Position 555: 7.706079420406105e-07
Position 595: 6.513872691836323e-07
Position 495: 5.640451634639524e-07
Position 499: 5.625560230502834e-07
Position 411: 5.601227553251162e-07
Position 748: 4.043089144295895e-07
Position 863: 3.581879333565527e-07
Position 32002: 3.150414499706609e-07
Position 187: 3.1146752886135194e-07
Position 1452: 2.783235730569717e-07
Position 758: 2.3081216996769678e-07
Position 722: 1.5318607693004368e-07
Position 622: 1.0881425161771915e-07
Position 458: 1.0228261165292037e-07
Position 731: 9.890358867479746e-08
Position 522: 7.940562664269621e-08
Position 394: 7.497274015802099e-08
Position 127: 5.621504816833107e-08
Position 642: 5.1087186931353655e-09
Position 518: 4.937483264590185e-09
Position 560: 4.424131674316162e-09
Position 155: 2.9296699743935367e-09
