Gene = MMACHC
Position 469: 4.1219519436109514e-10
Position 233: 8.916879024331058e-11
Position 266: 4.569464534174208e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8158: 0.9417582575965175
Position 7302: 0.8466609904033005
Position 12046: 0.27327953191244175
Position 10588: 0.18001126564896233
Position 11727: 0.15396489126065482
Position 12070: 0.09343174905330061
Position 11771: 0.09042148011036558
Position 8742: 0.0799875334450809
Position 10924: 0.06505930419549379
Position 11139: 0.05086733603859983
Position 11910: 0.04394544425353734
Position 7333: 0.04183660903967247
Position 3652: 0.04136057273734427
Position 13179: 0.032938950636779624
Position 6176: 0.03271045009260748
Position 11251: 0.028201597062005195
Position 6005: 0.02497557890339397
Position 8224: 0.021767242252107282
Position 7354: 0.021260657182508077
Position 6300: 0.019756862772632926
Position 8587: 0.019712230065463854
Position 1621: 0.01699721649009459
Position 5108: 0.016296624174727676
Position 8896: 0.016006478785422166
Position 11735: 0.015849254635408285
Position 462: 0.013427510769529494
Position 3054: 0.013358432095359989
Position 7425: 0.01291572992652825
Position 255: 0.01284256761406709
Position 11689: 0.012735151610311935
Position 1113: 0.011728349131265317
Position 3038: 0.011160851623759646
Position 7382: 0.010991021785453182
Position 10815: 0.008395724131846721
Position 3199: 0.008316153645753
Position 12767: 0.008026220965737076
Position 10491: 0.007194520186576263
Position 12550: 0.007180049611702876
Position 11656: 0.006119235540524659
Position 11319: 0.006059972822872354
Position 12532: 0.005924181810040351
Position 12720: 0.00529890111523131
Position 1493: 0.005252003513676628
Position 8949: 0.005210320290847783
Position 11856: 0.005177756473144497
Position 907: 0.004986060558849303
Position 2887: 0.0048992587442551255
Position 3913: 0.004865862145189997
Position 5104: 0.004817109393729464
Position 3008: 0.004798463786661247
Position 7672: 0.004763996096557587
Position 2128: 0.004696068896427466
Position 8160: 0.004679845947912302
Position 8131: 0.004614674996125991
Position 3403: 0.003910695266407652
Position 11092: 0.0037315280968073542
Position 2671: 0.0036190410079749327
Position 6033: 0.0030226064748314547
Position 3604: 0.0030219777685168508
Position 8060: 0.003014960258715935
Position 6478: 0.002921935907190018
Position 8416: 0.002882390013949867
Position 2696: 0.0028524525692036284
Position 10848: 0.002848818202356165
Position 6057: 0.00272743308148423
Position 11340: 0.0026399721214662407
Position 8843: 0.002608368607504452
Position 8386: 0.0025354464662535785
Position 9622: 0.0025243636821396754
Position 6615: 0.0024403910456237366
Position 10282: 0.0022368532771773974
Position 3097: 0.0022228413979840326
Position 3720: 0.002216634478462583
Position 484: 0.0021917179985373944
Position 3655: 0.0021632471404940475
Position 8752: 0.00213233301398438
Position 6204: 0.0020249813643644105
Position 9268: 0.002024117015241396
Position 9204: 0.0019977951383900227
Position 10706: 0.001958253467768572
Position 9542: 0.001916854696383508
Position 9385: 0.0018195875048854099
Position 5602: 0.0017837318416964577
Position 241: 0.001746004845361879
Position 8797: 0.0017388406680723038
Position 7955: 0.0016541484351501102
Position 9780: 0.0016378074771630925
Position 7568: 0.0015854921624559638
Position 9709: 0.0015486551553678062
Position 921: 0.0014967266595547317
Position 2976: 0.0014433651970145516
Position 4522: 0.0014026141245291179
Position 13279: 0.0013942574196086196
Position 12641: 0.0013883679926022406
Position 8870: 0.0013876823418679158
Position 11108: 0.00138427507442788
Position 9405: 0.0013769382560429118
Position 4643: 0.001341685905294871
Position 10307: 0.0013403841401170178
Position 3818: 0.0012978074049864762
Position 1243: 0.0012157793630525144
Position 10675: 0.0011448986427665528
Position 563: 0.0011416851196871308
Position 12955: 0.0011302514527509863
Position 9545: 0.001119799490690421
Position 6188: 0.001057241266570099
Position 9087: 0.0010484056661058077
Position 8592: 0.0010148555305836545
Position 8176: 0.0009808835504300161
Position 3066: 0.0009549885881351285
Position 3799: 0.0009310009443378739
Position 1077: 0.0009256547149246874
Position 6453: 0.0008865754676130344
Position 3616: 0.0008752258580501174
Position 3815: 0.0008496787646044923
Position 9688: 0.0008164004967311359
Position 518: 0.0007715841198820072
Position 1571: 0.0007036367397660603
Position 9381: 0.0006768659636552907
Position 2235: 0.0006663808841536147
Position 8664: 0.0006603971548950421
Position 9685: 0.0006571311425362223
Position 10986: 0.0006557452622158916
Position 9226: 0.0006461787054175367
Position 2375: 0.000638929644699901
Position 10246: 0.0005884128589076345
Position 1187: 0.0005673130172378883
Position 1038: 0.0005239813568967473
Position 10554: 0.00051314730090664
Position 4071: 0.0005071982241402366
Position 9090: 0.0004998091288515477
Position 11584: 0.0004980705064873994
Position 7278: 0.0004950306447391724
Position 8090: 0.0004926168456524413
Position 8686: 0.0004895321068764686
Position 11816: 0.00047138444511359587
Position 4558: 0.00044106747116252665
Position 9636: 0.0004399565824131957
Position 4648: 0.00043201257142294456
Position 5451: 0.0004302468936083918
Position 2915: 0.00042252950557317273
Position 4120: 0.00041570497458058196
Position 8639: 0.00041539630652554936
Position 7860: 0.0004132924004642039
Position 3540: 0.0004106700951885437
Position 11067: 0.0004017566683826761
Position 10628: 0.0003988507897919004
Position 9271: 0.00039821810458577677
Position 10900: 0.00039280005518819853
Position 1598: 0.00037222443112189073
Position 113: 0.00037087483929138735
Position 11436: 0.00037064953212696426
Position 1642: 0.0003601202650844867
Position 8055: 0.0003599366409966303
Position 8370: 0.00034866667761645836
Position 1262: 0.00032975845509159715
Position 2335: 0.00032968646199404533
Position 4112: 0.0003282215753530757
Position 3843: 0.00032769562978850664
Position 2268: 0.0003174147048939457
Position 10314: 0.000309994250617264
Position 10625: 0.000305726370564982
Position 2835: 0.0003006499450760242
Position 3932: 0.0002677906039536338
Position 990: 0.0002638916785472951
Position 9571: 0.0002634710744091436
Position 3114: 0.0002517794760599983
Position 10687: 0.0002483303986191258
Position 259: 0.000243223844496761
Position 1546: 0.00024298923441094054
Position 10171: 0.0002411232859740686
Position 3857: 0.00023620431236793968
Position 3477: 0.00022126361724450155
Position 2442: 0.00021575385753704371
Position 10366: 0.0002142649359414417
Position 2838: 0.0002133857670587469
Position 8168: 0.00021170607146825992
Position 10289: 0.00019881781887247238
Position 285: 0.00019396803180420053
Position 2421: 0.00019052438514217084
Position 9462: 0.00018365095937012714
Position 10078: 0.0001680125203650098
Position 1420: 0.0001674871031818549
Position 740: 0.00013657612169723867
Position 8803: 0.00011547975876426519
Position 1454: 0.00011036492759729248
Position 8702: 0.00010848859101225352
Position 8821: 0.00010777235547784522
Position 116: 0.0001056560565178816
Position 8815: 9.861542664174854e-05
Position 467: 8.531234201485044e-05
Position 292: 7.467046462821686e-05
Position 8618: 7.048561276548199e-05
Position 7692: 5.257090600367758e-05
Position 8518: 3.112777158163033e-05
Position 3070: 2.73711382361726e-05
Position 8602: 2.225316424053711e-05
Position 7930: 1.9157040519465007e-05
Position 3589: 1.7433824744502453e-05
Position 2862: 1.5596261746113896e-05
Position 2100: 1.240342765223015e-05
Position 2466: 1.2143485299857695e-05
Position 1137: 1.1924333720745396e-05
Position 2595: 1.1611858719887178e-05
Position 2929: 1.1132053808103856e-05
Position 1116: 1.1046469088543598e-05
Position 1963: 1.0221971909550745e-05
Position 1190: 8.267509871732961e-06
Position 1540: 7.3167126192546265e-06
Position 1315: 6.3286023006837345e-06
Position 2237: 5.918472027613479e-06
Position 2012: 5.641567879940148e-06
Position 2273: 5.627929596184693e-06
Position 2568: 5.500759079030739e-06
Position 1654: 5.399148600787025e-06
Position 1944: 5.358055056134729e-06
Position 2615: 4.658417343451192e-06
Position 945: 4.243953910435709e-06
Position 138: 3.3572583723467344e-06
Position 264: 3.2242940269331346e-06
Position 387: 2.776488833441435e-06
Position 8426: 2.450255695253515e-06
Position 948: 1.9195262557401154e-06
Position 889: 1.8271904726456053e-06
Position 8525: 1.546804305966752e-06
Position 1450: 1.5226268487013374e-06
Position 1522: 1.5102176947803636e-06
Position 1499: 1.4383330297593692e-06
Position 2287: 1.222655535171588e-06
Position 8507: 1.1331301691809672e-06
Position 1346: 1.0835796809699341e-06
Position 1356: 1.0540279303762729e-06
Position 490: 1.0264006122474826e-06
Position 997: 8.638061098307836e-07
Position 1043: 8.321829316696412e-07
Position 697: 6.131432916567607e-07
Position 580: 3.912451606943541e-07
Position 153: 3.7624546346327324e-07
Position 746: 3.46208689562281e-07
Position 1144: 2.9296346037057575e-07
Position 1807: 2.495045699613462e-07
Position 1259: 2.430108806009052e-07
Position 522: 2.38678965757958e-07
Position 2151: 2.3680264507809407e-07
Position 777: 2.1307142868321726e-07
Position 298: 2.030888958582978e-07
Position 345: 1.904210735516079e-07
Position 498: 1.8745791241755268e-07
Position 1400: 1.588618909183449e-07
Position 952: 1.426483569817306e-07
Position 1359: 1.4089356635296078e-07
Position 1027: 8.663080023135698e-08
Position 1510: 7.581989091123836e-08
Position 665: 5.765993246768919e-08
Position 1052: 5.116536426458279e-08
Position 1289: 4.064537412842146e-08
Position 718: 2.4448541479082767e-08
Position 426: 2.3618300209066263e-08
Position 360: 2.2917529202632316e-08
Position 835: 1.3639232781015213e-08
Position 200: 1.3201658680034414e-08
Position 753: 1.2250261960917167e-08
Position 782: 1.1581086041138642e-08
Position 969: 1.06141521874806e-08
Position 574: 5.59114796564376e-09
Position 530: 2.2641123886598744e-09
Position 492: 2.1649984658684912e-09
Position 309: 1.5112677101833965e-09
