Gene = PEA15
Position 8352: 1.4998716580926859e-05
Position 810: 1.4423739366523152e-05
Position 4423: 1.1814191824568844e-05
Position 1431: 1.1715278436763e-05
Position 456: 9.674723649839105e-06
Position 1008: 9.590192440829483e-06
Position 1095: 9.56272981039017e-06
Position 740: 8.01204975398094e-06
Position 2042: 7.041737424669464e-06
Position 2056: 7.00773315596657e-06
Position 365: 6.398179867434021e-06
Position 8111: 5.85721622344085e-06
Position 490: 5.690560656172835e-06
Position 8143: 5.559499763982668e-06
Position 286: 5.455395601811988e-06
Position 1243: 2.57700932291895e-06
Position 1311: 1.6782390217618459e-06
Position 779: 1.6257403897469251e-06
Position 3699: 1.0199411210124515e-06
Position 241: 7.468322088757054e-07
Position 3313: 3.028664422399424e-07
Position 1892: 2.9945283159237995e-07
Position 6066: 2.5256430055293915e-07
Position 227: 3.5022059295901606e-08
Position 1091: 8.047103791382139e-09
Position 1180: 7.064022951063403e-09
Position 761: 6.492270823581945e-09
Position 2139: 4.696273434070334e-09
Position 249: 4.144571762580622e-09
Position 84: 2.6271312548329134e-09
Position 134: 1.7693800985216586e-09
Position 180: 1.4220002759238784e-09
Position 221: 6.08182763220172e-10
Position 770: 5.146531373926109e-10
Position 205: 1.7701228842596632e-10
Position 174: 8.953117194710021e-11
Position 105: 7.933852100490618e-11
Position 621: 7.02505734641596e-11
Position 81: 5.4034312648991977e-11
Position 149: 4.104734858992696e-11
Position 116: 3.4397637018118323e-11
Position 182: 1.4513333331638539e-11
Position 110: 1.000611819591734e-11
Position 113: 4.115032168364692e-12
Position 200: 1.8953621951576073e-12
Position 202: 1.851986162117158e-12
Position 190: 1.1657058034813523e-12
Position 167: 8.36092149819818e-13
Position 152: 7.06046519054696e-13
Position 192: 2.9359790963770344e-13
