Gene = NSUN2
Position 2910: 8.350132588849269e-05
Position 388: 7.690611462295352e-05
Position 278: 6.311203177959933e-05
Position 293: 6.139910456656076e-05
Position 1171: 5.932236826199661e-05
Position 956: 5.675084520252247e-05
Position 1520: 4.758650442730779e-05
Position 1393: 4.6836001723350734e-05
Position 579: 4.602935786853162e-05
Position 2323: 4.5150376071826715e-05
Position 29538: 3.898711168949221e-05
Position 756: 3.1339256286250224e-05
Position 857: 3.131602576492367e-05
Position 3148: 2.65081265315343e-05
Position 610: 1.6541044471515324e-05
Position 31044: 1.61029012507471e-05
Position 258: 1.4016280105559731e-05
Position 1648: 1.3142500773856761e-05
Position 14083: 1.2632968592413585e-05
Position 1431: 1.0614534996554599e-05
Position 221: 9.025932818686422e-06
Position 14029: 8.119003477087175e-06
Position 5: 6.442054108261824e-06
Position 65: 5.015257078645169e-06
Position 323: 2.586085248802695e-06
Position 511: 1.9512745266420586e-06
Position 17402: 1.8185887471884278e-06
Position 119: 2.729134522256356e-07
Position 110: 1.589661192919775e-07
Position 286: 1.1427491758651212e-07
Position 704: 9.553445986939799e-08
Position 17080: 7.509199315099957e-08
Position 1992: 5.6837046252690994e-08
Position 517: 6.122515818887849e-09
Position 772: 4.89017834596451e-09
Position 722: 1.2118488152988328e-09
Position 267: 1.1481577537979013e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 534: 0.9971652890851689
Position 1313: 0.9823993996075214
Position 13823: 0.9796538327892733
Position 11190: 0.9677187329838745
Position 21492: 0.9542391585561244
Position 28605: 0.8367517020587282
Position 33058: 0.7957440024716286
Position 16433: 0.7945738931247329
Position 7621: 0.7339998373049121
Position 15266: 0.6928328336302718
Position 28255: 0.628227812638371
Position 26378: 0.5966207472438481
Position 22205: 0.5913388125090835
Position 30697: 0.4982426519338595
Position 25577: 0.460965733573284
Position 12992: 0.3643996948023868
Position 23368: 0.3323427024750306
Position 30790: 0.31662537428729065
Position 32205: 0.2980824130251105
Position 29014: 0.29582989715783564
Position 23393: 0.2866443177808688
Position 22261: 0.2670907269617706
Position 17613: 0.2571943658076144
Position 10005: 0.25657329128435036
Position 772: 0.24121467009390596
Position 25853: 0.23811463365784766
Position 30586: 0.2199932547809599
Position 15233: 0.19533123497423222
Position 27882: 0.19035754174505612
Position 25906: 0.18581068241260143
Position 18010: 0.17024270710707629
Position 16412: 0.1647307039229159
Position 10814: 0.16386948732027526
Position 32798: 0.14503276922090846
Position 22258: 0.1334762387704131
Position 25856: 0.13264643488854108
Position 30956: 0.13197285854924704
Position 30523: 0.13128350762478594
Position 9524: 0.12825248092021244
Position 28169: 0.1269213921701352
Position 27915: 0.1149289221088826
Position 1842: 0.09080074656052343
Position 780: 0.08543299830097238
Position 19529: 0.08428891566736327
Position 1612: 0.08204038999124186
Position 19662: 0.07532632990324865
Position 12330: 0.07197405110200343
Position 33491: 0.07093437530496419
Position 13498: 0.06838147118967276
Position 23374: 0.06638257613033338
Position 23582: 0.06329512764306838
Position 23418: 0.06244644755026225
Position 4826: 0.059014571777404115
Position 32831: 0.054926839829130776
Position 5249: 0.04644871488682335
Position 28130: 0.045789656776192504
Position 1700: 0.045080720192575946
Position 18021: 0.044821899378616206
Position 24165: 0.04012285815957679
Position 874: 0.03826768772629307
Position 33448: 0.03319678074900838
Position 23517: 0.03291188904423365
Position 24783: 0.03140971193089748
Position 31127: 0.03065322802471286
Position 33639: 0.02755940139825839
Position 15189: 0.026917797770358513
Position 11546: 0.026790824046630086
Position 15214: 0.02596411990077812
Position 33755: 0.025648985040643956
Position 1549: 0.02441457370250618
Position 18068: 0.023911862990554065
Position 32565: 0.02376829428278627
Position 24767: 0.023474199500509683
Position 10743: 0.023169606758821352
Position 33566: 0.021783865573207203
Position 23579: 0.021085114364520097
Position 16440: 0.02103730705605791
Position 23313: 0.020992446609388808
Position 1817: 0.0206114004834523
Position 29049: 0.019198329562976995
Position 20267: 0.018722306060582634
Position 5289: 0.018533064532887653
Position 25409: 0.017915392217506047
Position 17734: 0.01774205288045315
Position 22013: 0.01738314980671985
Position 1864: 0.017264067623917488
Position 33608: 0.017263373454273465
Position 17490: 0.01704262742727015
Position 6181: 0.01644914898184969
Position 24146: 0.016406909315359663
Position 1998: 0.015181414689488252
Position 27941: 0.014945002544743097
Position 11374: 0.01452294861725103
Position 23336: 0.013844645786452933
Position 32281: 0.01383145240979845
Position 804: 0.013771836413294504
Position 1687: 0.013441350653186107
Position 15948: 0.012943128552774142
Position 29608: 0.01258573074206101
Position 28863: 0.01246566309579755
Position 32474: 0.011237950389342407
Position 15219: 0.010957269060402682
Position 13185: 0.010830636509220865
Position 15844: 0.010660031346069472
Position 818: 0.010262005395554202
Position 32471: 0.01017016018470328
Position 25449: 0.009459053079362349
Position 18737: 0.009063849601271025
Position 27666: 0.009040710097070042
Position 14128: 0.008907974562694819
Position 12351: 0.008855061058686782
Position 33893: 0.008447803313617013
Position 25802: 0.008396938123957465
Position 1046: 0.008370422563748783
Position 32982: 0.007889265090009456
Position 26329: 0.00787854734181797
Position 33042: 0.007816753991849772
Position 33469: 0.007501404256705991
Position 15271: 0.007280436361507272
Position 11275: 0.0071939584166652365
Position 25251: 0.007019045723956261
Position 33843: 0.0058277312674444096
Position 25545: 0.005817483339775384
Position 1344: 0.005727063463542771
Position 30998: 0.0054063368527868605
Position 25358: 0.005294963591951706
Position 17922: 0.005283126197822923
Position 10446: 0.005116110116644158
Position 9407: 0.005038167128141026
Position 18740: 0.0050013178357542435
Position 23654: 0.004915399814986822
Position 15432: 0.004887026973954832
Position 1512: 0.0048078912694362215
Position 17939: 0.00474210167959376
Position 15538: 0.004715278055581573
Position 12954: 0.004593537218446436
Position 17657: 0.004530631092415934
Position 28552: 0.00451783224200314
Position 18086: 0.004437469759503469
Position 21302: 0.004363003572243188
Position 21690: 0.004266515226475396
Position 33160: 0.004204439249047011
Position 30483: 0.0038554469776354355
Position 25591: 0.0034292631743195164
Position 11570: 0.0033774333482814393
Position 15707: 0.0032191714922295755
Position 14188: 0.003182648203862697
Position 23539: 0.0031562278287773876
Position 13826: 0.002879514622908954
Position 30650: 0.002846345938245598
Position 1587: 0.0028285610033479316
Position 1359: 0.002793336660365112
Position 33012: 0.002738617593001612
Position 16299: 0.0026842073681367213
Position 26346: 0.0025382793136959152
Position 16365: 0.0023422904066114423
Position 2034: 0.002251150426509739
Position 32130: 0.002245139952746409
Position 16054: 0.0021420058318138055
Position 941: 0.0020901126258813804
Position 1282: 0.002082902562034848
Position 14376: 0.00185878816458001
Position 22236: 0.0018221240300588238
Position 32088: 0.0017888813956538786
Position 22169: 0.0016399509030177778
Position 16098: 0.0015864225007704241
Position 5112: 0.0015709040859232355
Position 1821: 0.0015512943840303086
Position 15590: 0.0015242587851802538
Position 15893: 0.0014840478845724464
Position 1751: 0.0014760661580945774
Position 15094: 0.0014258518677800185
Position 1731: 0.0014098224660264076
Position 3997: 0.0013951642413734956
Position 31222: 0.0013733340843118352
Position 15068: 0.0013408204431617158
Position 22298: 0.0012623860663806847
Position 842: 0.0012074423081960774
Position 15485: 0.0011545131006060253
Position 21783: 0.0010699002362002837
Position 16341: 0.0009906766799514417
Position 32623: 0.0009442069703544356
Position 11391: 0.0009115858917357461
Position 14958: 0.0009092560293025209
Position 732: 0.0009036192562645999
Position 17588: 0.0008915667075053066
Position 31061: 0.0008903022808850654
Position 17458: 0.000634538496076355
Position 1634: 0.0005755183545824242
Position 4253: 0.0005737920260569387
Position 1274: 0.0005300957641571489
Position 786: 0.0005133651971226521
Position 30959: 0.0005047989189084807
Position 31092: 0.0005002387149233879
Position 17693: 0.00048695663024829515
Position 1239: 0.00044431109614360455
Position 3883: 0.0004337089885215687
Position 22050: 0.00041286663918498615
Position 26291: 0.0003929364875038335
Position 722: 0.0003645990451925141
Position 23626: 0.000332217798367
Position 23828: 0.00032738932302799837
Position 18162: 0.0003265587941031561
Position 15688: 0.00031641257730177395
Position 3753: 0.0003077436055801853
Position 23542: 0.000305966194427484
Position 2363: 0.0003056523780085715
Position 977: 0.00029331315151347886
Position 1127: 0.00029187940054024826
Position 344: 0.0002851804562694135
Position 31360: 0.0002826986876749934
Position 30934: 0.0002233671671089815
Position 3684: 0.00020676761668728154
Position 822: 0.00020090331864680856
Position 3190: 0.00019727743824326152
Position 18158: 0.0001949068881307458
Position 865: 0.00019339441933846562
Position 1287: 0.00018846368419997656
Position 17967: 0.000188361074284505
Position 16971: 0.0001765935556309357
Position 3687: 0.00017381720107920176
Position 4597: 0.00017330160333120867
Position 32032: 0.00016889954459738173
Position 2442: 0.00016859519997697433
Position 23641: 0.0001364643822468261
Position 2200: 0.00013560209220994052
Position 3087: 0.00013310255795025977
Position 17223: 0.00010195401471164371
Position 3418: 9.847774128593604e-05
Position 2388: 8.996285429876819e-05
Position 22948: 8.398931145954801e-05
Position 2658: 8.350132588849265e-05
Position 17518: 7.964169530314589e-05
Position 881: 7.315311118259817e-05
Position 1252: 6.0445481712583574e-05
Position 16322: 5.904595305330315e-05
Position 3476: 5.5044350592131244e-05
Position 16850: 5.3070915211730706e-05
Position 17254: 4.823244555262823e-05
Position 567: 4.7383587542930734e-05
Position 4116: 4.663702283347226e-05
Position 749: 4.638586346032274e-05
Position 15508: 4.6228473519848256e-05
Position 742: 4.527547932518226e-05
Position 1648: 4.2104652512341965e-05
Position 514: 3.9542343842661315e-05
Position 350: 3.621050812097541e-05
Position 23971: 3.36385265202812e-05
Position 29421: 3.107794802041443e-05
Position 597: 3.0120251788242958e-05
Position 916: 2.937327646180063e-05
Position 2456: 2.6591653115134844e-05
Position 692: 2.5389508404845604e-05
Position 16915: 2.3155406821856883e-05
Position 696: 1.676284837256165e-05
Position 905: 1.6498100903919647e-05
Position 182: 1.4232631845019074e-05
Position 1088: 1.4114296394337685e-05
Position 1324: 1.3523316811020274e-05
Position 1255: 1.2100704502547182e-05
Position 21283: 1.0998748072509352e-05
Position 2224: 9.004672273261433e-06
Position 139: 8.725354412859583e-06
Position 24074: 8.417161923047615e-06
Position 21982: 8.157938573553087e-06
Position 29363: 7.909163669077757e-06
Position 944: 7.823855762349041e-06
Position 23090: 7.4467120787911035e-06
Position 15018: 7.363684619398817e-06
Position 1065: 6.811237502712251e-06
Position 988: 6.463089659319639e-06
Position 1212: 5.761179309413652e-06
Position 1161: 5.697766264833927e-06
Position 889: 5.572973320605173e-06
Position 547: 5.544138172098082e-06
Position 544: 5.320795520051875e-06
Position 886: 5.229083690692676e-06
Position 1657: 4.92636379061341e-06
Position 570: 4.727469760252314e-06
Position 1638: 4.689852631595477e-06
Position 1222: 4.481184229630704e-06
Position 912: 4.389581635527051e-06
Position 829: 4.348229076640506e-06
Position 1514: 4.155498236954902e-06
Position 98: 3.46286821687982e-06
Position 14944: 2.977313851443371e-06
Position 353: 2.8001055676886755e-06
Position 235: 2.793124243263073e-06
Position 250: 2.603045642204231e-06
Position 21265: 1.790248844157968e-06
Position 1790: 6.887526046826969e-07
Position 362: 6.794937015914231e-07
Position 1958: 6.739336833699683e-07
Position 576: 6.405408011660671e-07
Position 1138: 5.657687329189677e-07
Position 674: 4.5228532874649996e-07
Position 558: 3.8657335883449755e-07
Position 193: 3.1802506012323617e-07
Position 1377: 2.859290530429938e-07
Position 371: 1.5811334251128918e-07
Position 650: 1.0031450157332464e-07
Position 2298: 9.651409508710647e-08
Position 199: 8.41711297358791e-08
Position 395: 7.489339723546594e-08
Position 600: 5.925052384452498e-08
Position 1389: 5.7193325187212985e-08
Position 256: 5.0933247446981834e-08
Position 467: 4.368221539120666e-08
Position 633: 4.326905227134428e-08
Position 2507: 4.2177087317270794e-08
Position 2523: 3.717405713015091e-08
Position 383: 3.680689271548574e-08
Position 2560: 2.8086249953342548e-08
Position 2004: 2.7742847187954685e-08
Position 606: 2.661474648386774e-08
Position 100: 1.3656215860362896e-08
Position 1099: 1.1030207625182369e-08
Position 244: 9.405229839941606e-09
Position 487: 7.069800811112612e-09
Position 476: 5.582427509572382e-09
Position 437: 4.620438139885908e-09
Position 585: 4.535243153177272e-09
Position 618: 2.3059075027577275e-09
Position 949: 1.7249059022901233e-09
Position 788: 9.814031375940874e-10
Position 258: 9.508891686008844e-10
Position 404: 5.76902438021368e-10
Position 704: 4.995038426505337e-10
Position 624: 4.932748538572663e-10
Position 837: 4.3894968653155015e-10
Position 81: 2.0157057360304382e-10
Position 700: 5.851353421183291e-12
