Gene = SUSD3
Position 1848: 6.347659893142542e-05
Position 830: 5.4545116201146484e-05
Position 2777: 5.1069665026017966e-05
Position 1339: 4.598805895705735e-05
Position 4207: 4.5298492150194064e-05
Position 945: 4.3390528988852826e-05
Position 921: 3.641139571940873e-05
Position 1983: 3.532578187149488e-05
Position 3668: 3.338967397583329e-05
Position 1212: 3.336246192528433e-05
Position 19734: 3.0037591069985373e-05
Position 19461: 2.682645980810765e-05
Position 1119: 2.577536375793119e-05
Position 2009: 2.5178070739721845e-05
Position 2299: 2.4069654686466785e-05
Position 3820: 2.355685543992754e-05
Position 1555: 2.1782358087719134e-05
Position 1030: 1.9655084211277228e-05
Position 3814: 1.8501979395710207e-05
Position 1374: 1.8482291798553497e-05
Position 1787: 1.842037673797275e-05
Position 1241: 1.831471000525625e-05
Position 1295: 1.8049610006330224e-05
Position 1010: 1.610530079593363e-05
Position 1298: 1.523376392730036e-05
Position 1036: 1.3160421844243416e-05
Position 17641: 1.1174124023688373e-05
Position 376: 1.1117324612923105e-05
Position 233: 1.0374688563838716e-05
Position 5197: 3.4302133146125734e-06
Position 11093: 3.1201372759037314e-06
Position 5048: 1.8231385477085665e-06
Position 8390: 1.62153007446624e-06
Position 9942: 8.050486828063396e-07
Position 6101: 6.404454050325111e-07
Position 6487: 6.007911126460915e-07
Position 7131: 2.5552785957303116e-07
Position 7458: 2.1375536633208215e-07
Position 8024: 1.275254408881121e-07
Position 7434: 9.602333184326468e-08
Position 6173: 5.065825278869462e-08
Position 1129: 3.63445227115254e-08
Position 1462: 3.562138423645161e-08
Position 577: 5.061507551637052e-09
Position 214: 4.263870893807223e-09
Position 582: 3.68017543298732e-09
