Gene = PSMA5
Position 15773: 0.002211938345937417
Position 15383: 0.0020613485608891743
Position 14901: 0.001948481784766472
Position 15041: 0.0018135502950759055
Position 16102: 0.0016654775647891341
Position 910: 0.0015533125498516003
Position 1882: 0.0014962126014835054
Position 1030: 0.00123122184702006
Position 2079: 0.0009857721043597173
Position 35: 0.0009320281105846189
Position 808: 0.0008656873449536699
Position 358: 0.0008280020460786691
Position 2016: 0.0005327949249544218
Position 4320: 0.0005111298115737544
Position 2561: 0.00048753404690250583
Position 3976: 0.0004385922685356074
Position 19779: 0.0003761336727081452
Position 2239: 0.0003697881207916257
Position 2776: 0.0003337527231626715
Position 21159: 0.00030296913106175806
Position 18929: 0.0003022006107066481
Position 121: 0.00012416246148376487
Position 741: 6.611859006140117e-05
Position 69: 5.791259878356309e-05
Position 14281: 4.1418652978096746e-05
Position 16388: 4.122398299249219e-05
Position 16698: 3.1736424873861844e-05
Position 54: 1.6000467746280015e-05
Position 15599: 4.125376301451123e-06
Position 14279: 3.956070938534717e-06
Position 737: 1.9718802889199136e-06
Position 15349: 1.563743234843291e-06
Position 422: 5.978685070838264e-07
Position 131: 5.099682485039739e-07
Position 462: 4.393806670811694e-07
Position 23: 3.3337509639325673e-07
Position 634: 3.016678777914436e-07
Position 373: 2.0013165597395205e-07
Position 129: 1.1512172181363849e-07
Position 176: 1.0258064442847953e-07
Position 477: 6.541708737221335e-08
Position 260: 5.430412637341601e-08
Position 479: 4.1639362188510514e-08
Position 570: 7.184769427694e-09
Position 236: 3.342175432014489e-10
Position 249: 3.5614031324780726e-11
Position 201: 1.8962670138211216e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14166: 0.9855882451134614
Position 10309: 0.9312327238439144
Position 16336: 0.8973227686675781
Position 15237: 0.8579185330695295
Position 11446: 0.6715108295683692
Position 24260: 0.557716011371093
Position 10987: 0.5288228856477342
Position 4424: 0.411104183578535
Position 14415: 0.34752988542572155
Position 20996: 0.3165661162736779
Position 25402: 0.31399810342193757
Position 13215: 0.30947431122300556
Position 14379: 0.27229613718478224
Position 11786: 0.2124753552592705
Position 10876: 0.1933443027092576
Position 10819: 0.18332460231495978
Position 23823: 0.1629008319871096
Position 11000: 0.08746816755782301
Position 24939: 0.06776314286453318
Position 16309: 0.06501388131924567
Position 21092: 0.06412482499259278
Position 25220: 0.0615064270437005
Position 3351: 0.061434455197603904
Position 11709: 0.05590574781397114
Position 16092: 0.05321396622079231
Position 147: 0.050693925775197386
Position 11738: 0.04838141614720561
Position 11768: 0.04811054286079858
Position 4450: 0.04489849626108914
Position 21061: 0.04443187376205258
Position 213: 0.04414132339938158
Position 11332: 0.04020761001645883
Position 904: 0.039745941360150076
Position 3968: 0.03601777606911488
Position 10606: 0.03505436383551242
Position 11893: 0.03492401516558195
Position 12864: 0.0338103200889983
Position 5981: 0.032020251726743366
Position 26825: 0.02825118474300078
Position 10843: 0.02807303226660388
Position 13137: 0.025646455179755376
Position 15124: 0.023511283257818354
Position 11036: 0.023424636814488704
Position 15085: 0.023284037184121933
Position 22724: 0.02066897497664279
Position 13313: 0.02051800360853744
Position 14810: 0.020332748466458588
Position 15736: 0.01809657450250901
Position 15143: 0.017054694472334573
Position 22406: 0.016190568139547206
Position 11608: 0.016028929310441583
Position 8732: 0.01411270415471827
Position 24408: 0.0139787348913543
Position 15662: 0.013233477185167174
Position 14434: 0.012633866297442122
Position 16257: 0.01261707301799247
Position 15271: 0.012462573872169222
Position 14135: 0.01144480269302218
Position 15981: 0.010427545041918729
Position 6790: 0.008943970841536539
Position 22748: 0.007903342731505898
Position 5785: 0.007874071690524332
Position 834: 0.007645351895826482
Position 19685: 0.0068695880128505195
Position 3948: 0.006582442116310896
Position 950: 0.006531806293737241
Position 870: 0.006156850290759311
Position 9771: 0.005996157081295673
Position 16803: 0.005494733116570029
Position 13468: 0.005490301053031157
Position 15169: 0.005095851969563459
Position 24555: 0.00508079011375478
Position 16282: 0.004851217421076035
Position 773: 0.004776174969121852
Position 191: 0.0044628693025294715
Position 15860: 0.00434881322765935
Position 21744: 0.0041829246496530295
Position 217: 0.004137098144667537
Position 907: 0.004095093463396312
Position 15642: 0.00407447385971196
Position 8943: 0.004000620878581615
Position 11790: 0.00399543857396755
Position 16740: 0.003764837229725386
Position 5959: 0.003698534648413224
Position 15060: 0.003633637766895157
Position 15799: 0.0035004721901571293
Position 5915: 0.0034288524709702875
Position 8144: 0.003287081012945407
Position 15214: 0.003283565113804555
Position 26048: 0.0031729159544475324
Position 15478: 0.0031476730904973615
Position 14815: 0.0031377831742530936
Position 23254: 0.003101717249270569
Position 980: 0.002707294508045213
Position 3310: 0.0026765730514289364
Position 17303: 0.002333169190064529
Position 16355: 0.0022383773522118415
Position 15769: 0.0021821613518792867
Position 14241: 0.00211737454811247
Position 20316: 0.00211319866482251
Position 15842: 0.0019468387089804577
Position 19650: 0.0017060448358144614
Position 14513: 0.0016943985004710487
Position 20171: 0.0016896051169943082
Position 20527: 0.0016286673702689337
Position 805: 0.0014902625902426182
Position 15190: 0.0013084897399940562
Position 22047: 0.0012640699455990323
Position 14856: 0.0012308769970133392
Position 725: 0.0011749582453960362
Position 18281: 0.0011707164340286629
Position 15302: 0.0011503809607397823
Position 16352: 0.001127434367640915
Position 20376: 0.0011130700703326228
Position 741: 0.0010807505872744941
Position 22569: 0.0010410115525165853
Position 4454: 0.0010322309968500377
Position 855: 0.0010155270879279009
Position 4334: 0.0009724148366866385
Position 14354: 0.0009704958852078732
Position 21463: 0.0008526015224425393
Position 1881: 0.0008392035628184888
Position 14876: 0.0008334164673536427
Position 3888: 0.0008208436307890149
Position 20440: 0.0007895823662609137
Position 777: 0.0007846244715076561
Position 11368: 0.0007074105911885984
Position 20457: 0.0006997595708528226
Position 1909: 0.0006793634664956519
Position 20215: 0.0006267065225152111
Position 20118: 0.000556936161417836
Position 19711: 0.0005401891506779229
Position 14138: 0.000530412342584006
Position 14933: 0.0005180297622352019
Position 4240: 0.0005111298115737544
Position 17948: 0.00046946323010439614
Position 15103: 0.0004621947921380129
Position 18900: 0.00046135547863477503
Position 16604: 0.00045717324514436857
Position 1768: 0.0004363567570123115
Position 19632: 0.00040526429082658624
Position 2107: 0.00036978812079162596
Position 19493: 0.0003463738181269903
Position 2634: 0.0003337527231626717
Position 2446: 0.00032639925932020697
Position 14983: 0.0003222132695236002
Position 551: 0.0003045607396724329
Position 14917: 0.0002249324900429215
Position 14891: 0.00021967071870260903
Position 18187: 0.00021457294645632776
Position 14760: 0.00021376517796641576
Position 1739: 0.00020909806963993402
Position 1742: 0.00019579939739999946
Position 16495: 0.00018264051348439495
Position 13992: 0.000176277215423821
Position 3130: 0.00017557105525167752
Position 11653: 0.0001715384864846295
Position 18829: 0.00016831135827845696
Position 14648: 0.0001668537549101847
Position 15560: 0.00016395564404296322
Position 2484: 0.00016113478758229913
Position 15091: 0.00015589579512534517
Position 15599: 0.00015382257085195313
Position 16655: 0.00012436897240802183
Position 1819: 0.0001200883139318556
Position 16630: 0.00011829242024561625
Position 709: 0.00011588075556583274
Position 19505: 0.0001134757901909694
Position 919: 5.977525864591166e-05
Position 634: 5.048702598407315e-05
Position 392: 4.0889793123810545e-05
Position 16928: 3.154834565469687e-05
Position 15501: 1.3059071412094847e-05
Position 15036: 1.1806271770704238e-05
Position 13732: 4.8700834153954634e-06
Position 15452: 4.782003795646362e-06
Position 462: 3.1259515236075562e-06
Position 442: 2.396723264449102e-06
Position 465: 2.394645205060084e-06
Position 249: 2.3007979492745693e-06
Position 16606: 1.95712831642472e-06
Position 14449: 1.74287653734344e-06
Position 16538: 1.5122756112666287e-06
Position 156: 1.0922046326102177e-06
Position 311: 9.032109839276334e-07
Position 14431: 8.651637131596969e-07
Position 484: 6.173615483621895e-07
Position 565: 5.573796831095879e-07
Position 308: 5.041354202354937e-07
Position 347: 5.01934521363862e-07
Position 15419: 3.7911189042869236e-07
Position 578: 3.62952567440248e-07
Position 350: 2.7307724139525057e-07
Position 279: 2.7015661740457665e-07
Position 496: 2.5000312904993276e-07
Position 15426: 1.5836606832201295e-07
Position 641: 4.958861535401303e-08
Position 493: 4.6385467622525066e-08
Position 538: 1.3428185086498105e-08
Position 448: 1.167939254466741e-08
Position 286: 4.290184916351141e-09
Position 283: 3.458631375232383e-09
