Gene = FKTN
Position 17406: 0.04551298480425969
Position 23866: 0.04011586542444533
Position 20600: 0.037809742274657665
Position 852: 0.036561853157520516
Position 22818: 0.03301421480769573
Position 5659: 0.03233493898506595
Position 12438: 0.031197636457927617
Position 16359: 0.03117416701987673
Position 23833: 0.027787274051379374
Position 773: 0.02381943066982436
Position 19046: 0.02071002109749513
Position 23256: 0.019982420834493534
Position 23034: 0.01992419947471638
Position 9645: 0.019694561007144777
Position 3924: 0.018329823100096322
Position 371: 0.017840703805238584
Position 12937: 0.016575238450117307
Position 25161: 0.016003488148182643
Position 20643: 0.01429675947129646
Position 23399: 0.013731512235666321
Position 20940: 0.013705773243715547
Position 3994: 0.01266189408692143
Position 17840: 0.011846219574991308
Position 16761: 0.011593686852829625
Position 843: 0.010503022400007566
Position 24498: 0.010028887893948398
Position 304: 0.009684073924107434
Position 3969: 0.009307523348915629
Position 281: 0.008933006594113746
Position 23441: 0.008696675103944205
Position 559: 0.006811882807428306
Position 20380: 0.00679522588992714
Position 18311: 0.006733189332637432
Position 886: 0.006541899934210037
Position 22347: 0.006265426364051587
Position 21892: 0.006134926403412154
Position 14548: 0.006006758759816912
Position 399: 0.00593687645459498
Position 795: 0.005818383017732333
Position 889: 0.0056700605782939225
Position 16243: 0.005580799458545193
Position 882: 0.005469250606089038
Position 3239: 0.005295899758575893
Position 22667: 0.0042057578861262185
Position 24587: 0.0039451280117103315
Position 17264: 0.003572059703662524
Position 210: 0.0034599817292286623
Position 678: 0.0033016209959705074
Position 19026: 0.003159571697906858
Position 20807: 0.002878559941511728
Position 17816: 0.0025408866264429158
Position 859: 0.0025232241104913605
Position 18090: 0.0025163591016883653
Position 21174: 0.0024203534122692466
Position 17355: 0.0020235653801214293
Position 20716: 0.001931453336219472
Position 3836: 0.0017634497712870284
Position 863: 0.001742099039165842
Position 133: 0.001520500137855731
Position 22088: 0.001389223053430757
Position 19171: 0.0013465702430681937
Position 17671: 0.0013351369381113445
Position 251: 0.0011912604198440879
Position 19721: 0.0010581143323280468
Position 21108: 0.000928665907638877
Position 19219: 0.0009252828225774189
Position 491: 0.0008662296849029026
Position 18068: 0.0008315076171760973
Position 868: 0.00079106034586357
Position 341: 0.0007571195584813883
Position 17441: 0.0007339013598049703
Position 19798: 0.0005635820802205075
Position 695: 0.0005521428321373307
Position 563: 0.000498786855826173
Position 17715: 0.00047620674194463335
Position 167: 0.0003894015075797081
Position 235: 0.00028257738669039195
Position 338: 0.0002749064589124516
Position 1120: 0.00016474535865269014
Position 3366: 0.0001429213069251862
Position 1986: 0.00011973628615873169
Position 3462: 5.079893798206766e-05
Position 2054: 3.282406275387854e-05
Position 1675: 2.7388913122280753e-05
Position 800: 2.4752687582883668e-05
Position 2039: 2.4236144034829856e-05
Position 178: 2.016921007258597e-05
Position 752: 1.677159913000078e-05
Position 1989: 1.5479139543020936e-05
Position 1934: 1.4547592577251013e-05
Position 1712: 1.2625639135032305e-05
Position 1954: 1.1857703351663714e-05
Position 1898: 1.1837526448442039e-05
Position 1172: 8.344893337151574e-06
Position 413: 7.016620061051865e-06
Position 3636: 3.3099265580894927e-06
Position 540: 1.3358004618866117e-06
Position 2255: 8.674129342165558e-07
Position 2348: 3.994362243161586e-07
Position 822: 5.295797303527599e-10
Position 574: 3.7404559328048986e-10
Position 528: 1.1537556042153374e-10
Position 164: 1.0343038383510288e-10
Position 214: 1.013324900631243e-10
Position 311: 9.073871828615973e-11
Position 350: 8.833100846664835e-11
Position 521: 7.779919912541608e-11
Position 589: 4.314825681764357e-11
Position 500: 4.18923717137859e-11
Position 608: 3.0678474346871626e-11
Position 642: 2.8268104605509974e-11
Position 355: 2.035004113397915e-11
Position 406: 1.28325913921829e-11
Position 184: 6.396604546190605e-13
Position 328: 5.163556439436987e-13
Position 318: 3.013114005113762e-13
Position 222: 2.7498032808672926e-13
