Gene = GRHPR
Position 2159: 0.0027720661240193613
Position 13537: 0.00262718773248881
Position 9375: 0.002605997161625049
Position 320: 0.002562331373291213
Position 1345: 0.0025608395775243604
Position 7930: 0.0024748446947937693
Position 2645: 0.0024178924845484513
Position 13628: 0.002367689907710328
Position 3087: 0.002335927314321412
Position 7942: 0.002250537004100705
Position 3159: 0.0021665399365965545
Position 6936: 0.0021294669420332704
Position 2224: 0.002051278645581912
Position 1274: 0.001958232028488406
Position 5454: 0.0018557788301416644
Position 2883: 0.001736575550980447
Position 9586: 0.0017287613198319837
Position 12345: 0.0017260780395530902
Position 10592: 0.0016439858588553054
Position 8631: 0.0015651514115885053
Position 2760: 0.0015390389876514792
Position 3226: 0.001513306687466466
Position 10803: 0.001497647637427253
Position 1756: 0.0014792043388369776
Position 6940: 0.0014609896413373938
Position 6544: 0.0014114547184369138
Position 1019: 0.0014038323114655754
Position 6336: 0.001403433811585427
Position 3270: 0.0013480612946198643
Position 4726: 0.0012638986014884305
Position 2582: 0.0012441475566164779
Position 524: 0.0011620230640358527
Position 4338: 0.0011255563129552943
Position 2856: 0.0011219488539945639
Position 10977: 0.001098317077924094
Position 6092: 0.001092985044916096
Position 994: 0.0010924175719059222
Position 3812: 0.001081238017184645
Position 8607: 0.001066396806556582
Position 13654: 0.0010513381719455617
Position 1457: 0.001020593834566019
Position 4392: 0.000989895557730874
Position 7573: 0.00094087010994999
Position 9692: 0.0009179435531988039
Position 262: 0.0008392384423191232
Position 7122: 0.0008224068598385341
Position 9641: 0.0008172700403151278
Position 8745: 0.0008028960778404123
Position 3221: 0.0007941111490518901
Position 9465: 0.0007750747487633674
Position 5406: 0.0007741594981657972
Position 2928: 0.000759753817806997
Position 14028: 0.0007441722393921816
Position 2185: 0.0007099117651590293
Position 2467: 0.0007088864378421155
Position 1151: 0.0006919114103754749
Position 14198: 0.0006790603858073591
Position 7509: 0.0006749363635190547
Position 6066: 0.0006717011601221938
Position 11303: 0.0006708965175962063
Position 9360: 0.0006281707792106437
Position 7106: 0.0006216226658586396
Position 10260: 0.0006144285764699616
Position 6598: 0.0005891117212992236
Position 1995: 0.0005685758563753284
Position 1185: 0.0005150402597484985
Position 11785: 0.0005142946847413242
Position 3694: 0.0004887105265267236
Position 2950: 0.0004776933627706502
Position 2819: 0.000451529602392123
Position 13371: 0.00043665762957708016
Position 7375: 0.0004203705851010086
Position 339: 0.0004048320807620464
Position 886: 0.000377768409641835
Position 1246: 0.0003768700299850314
Position 3212: 0.0003715994922670635
Position 6972: 0.00036340210049878397
Position 832: 0.0003609391361394735
Position 7545: 0.00035728946516424545
Position 11268: 0.0003565718660450995
Position 10845: 0.00035278832989466794
Position 4171: 0.0003469633567643191
Position 2414: 0.00034647250838890667
Position 11957: 0.0003338079107079892
Position 6266: 0.0003329259510218551
Position 520: 0.00033053717979085717
Position 1874: 0.00031509539884166314
Position 10383: 0.00031188531836598036
Position 10361: 0.00029932539981603317
Position 406: 0.00029924079663408025
Position 2434: 0.000296389587223828
Position 5700: 0.0002843697187798459
Position 2717: 0.00027278147827231004
Position 3117: 0.000268893681906378
Position 3768: 0.00023909043036790496
Position 2772: 0.00020312535813660942
Position 7378: 0.0001834201398929893
Position 1798: 0.0001591372906711102
Position 1085: 0.0001533295668090166
Position 11528: 0.00014558017539281342
Position 11347: 0.00014259650985408437
Position 1281: 0.0001347898680849147
Position 9727: 0.00013294216173945258
Position 3277: 0.00013114388181512923
Position 4261: 0.00012873618910555837
Position 4256: 0.00011277464348430762
Position 2964: 9.941745348880438e-05
Position 11108: 9.888199568372823e-05
Position 6024: 9.760486932906918e-05
Position 1369: 9.51862084958786e-05
Position 3750: 8.929046188323102e-05
Position 1973: 8.239161079820496e-05
Position 1044: 7.748538020958965e-05
Position 542: 7.662323529197234e-05
Position 850: 7.280551669494542e-05
Position 1061: 6.601484987712616e-05
Position 10192: 6.444469305117695e-05
Position 3062: 6.111526018448159e-05
Position 2989: 5.761244233540981e-05
Position 2556: 3.825596456177908e-05
Position 292: 3.577120625711531e-05
Position 9782: 8.465647645184509e-06
Position 4319: 8.096072442280974e-06
Position 5739: 4.652329246786634e-06
Position 2069: 3.278003777481032e-06
Position 4363: 3.1101106949649934e-06
Position 9562: 2.523069797354407e-06
Position 828: 2.410247325873551e-06
Position 7977: 1.458355438595428e-06
Position 2365: 1.4124249237647732e-06
Position 1516: 1.336581340806857e-06
Position 4296: 6.304195562238418e-07
Position 1071: 4.035905860478045e-07
Position 690: 2.959609556395976e-07
Position 1307: 2.910666821123111e-07
Position 1253: 2.2787817200051792e-07
Position 1621: 2.2504529052458776e-07
Position 1310: 1.6317605445211012e-07
Position 907: 1.5594382727430182e-07
Position 784: 1.255811443197777e-07
Position 606: 1.0974919539267663e-07
Position 288: 3.889117194793747e-08
Position 582: 3.3452820077783384e-08
Position 166: 2.6421606594028716e-08
Position 1475: 2.33726457528369e-08
