Gene = PLPPR5
Position 1158: 0.00013874669592014213
Position 2949: 0.00013222618689794446
Position 3983: 0.000125649058959156
Position 5735: 0.00011970841688369922
Position 3018: 0.00010602515742989326
Position 1417: 0.0001017228667016633
Position 4608: 9.61217837930164e-05
Position 566: 9.303203197094705e-05
Position 5144: 8.515030682032018e-05
Position 1915: 8.506575715765027e-05
Position 3856: 5.8211238523597706e-05
Position 1071: 5.029729557433136e-05
Position 344: 4.716881577425947e-05
Position 3451: 4.348590396910926e-05
Position 847: 4.2495848529620596e-05
Position 1970: 3.4630403674307216e-05
Position 600: 3.372742373365506e-05
Position 269: 2.8639256142008887e-05
Position 586: 2.4283002587803857e-05
Position 1574: 2.1848051230421528e-05
Position 395: 2.1085496710187757e-05
Position 1608: 1.8567443960649707e-05
Position 1656: 1.4359311613718545e-05
Position 1041: 1.4035684927274303e-05
Position 2355: 9.139981990107991e-06
Position 253: 8.956766761753744e-06
Position 633: 8.40833073750282e-06
Position 850: 2.788442042738913e-06
Position 576: 2.573949383929941e-06
Position 250: 2.3188247227640447e-06
Position 637: 1.8742927094029119e-06
Position 1117: 1.4967809069311831e-06
Position 400: 1.2732277217254954e-06
Position 730: 1.2267096254995111e-06
Position 644: 1.132612829627206e-06
Position 1050: 9.947240410347758e-07
Position 714: 8.258736393803193e-07
Position 535: 7.921455913695386e-07
Position 1018: 7.533893736933226e-07
Position 1056: 7.101616697762716e-07
Position 285: 3.0000394288668875e-07
Position 1043: 2.974635091414204e-07
Position 1095: 2.5876242540280777e-07
Position 761: 2.5411863677358813e-07
Position 551: 1.5376806087130649e-07
Position 524: 7.328393310305096e-08
Position 620: 7.1013843635566e-08
Position 548: 4.468214267981305e-08
Position 1144: 4.166834352626847e-08
Position 403: 2.465112954473703e-08
Position 80: 1.971883603054861e-08
Position 1168: 1.6995513433178276e-08
Position 719: 1.6784417598226773e-09
Position 764: 3.56274318897455e-10
Position 852: 3.0100678912387635e-10
Position 855: 2.934979951727867e-10
Position 906: 2.3017177654518038e-10
Position 924: 7.438279024185825e-11
