Gene = AMT
Position 259: 0.0003845961689626853
Position 5341: 0.00035257453223963564
Position 3641: 0.00034706920688809615
Position 571: 0.000344658457895978
Position 1884: 0.0003358806991411285
Position 296: 0.000332775236576884
Position 1916: 0.00032677853879252146
Position 471: 0.0003213818658368328
Position 211: 0.0002786950391054239
Position 2339: 0.00026805618907697594
Position 566: 0.0002379755896976529
Position 1858: 0.00020542294738134473
Position 3566: 0.0001931792499209222
Position 2821: 0.0001829869508186745
Position 955: 0.00016136925446740084
Position 2654: 0.00015866040700257292
Position 1782: 0.00015351624156665792
Position 392: 0.00013631180343273735
Position 746: 0.00013139264761764596
Position 2801: 0.00011905682564371234
Position 2482: 0.00010879108682687767
Position 1552: 0.00010278870517491796
Position 3943: 8.721021956871218e-05
Position 3626: 8.618144974311392e-05
Position 683: 7.85331535151379e-05
Position 558: 7.7659545441997e-05
Position 3876: 7.758980835698594e-05
Position 2017: 7.514136011528922e-05
Position 3982: 6.555720922106603e-05
Position 2010: 6.489327359607245e-05
Position 3105: 6.303884718452827e-05
Position 2804: 6.22322144270869e-05
Position 207: 5.749727910878472e-05
Position 159: 5.256655089165988e-05
Position 1898: 5.117104287583523e-05
Position 751: 4.341241500564621e-05
Position 434: 3.796958386142796e-05
Position 582: 3.738918803268092e-05
Position 350: 1.4602190909482111e-05
Position 1160: 1.4106961307936118e-05
Position 227: 1.1985388263171437e-05
Position 962: 1.1848505431501159e-05
Position 1197: 9.92109139134818e-06
Position 763: 9.781446612909063e-06
Position 1016: 7.599171004117548e-06
Position 1244: 7.252805759094234e-06
Position 808: 5.320470154493018e-06
Position 209: 4.656160094213707e-06
Position 2330: 3.694690117520482e-06
Position 419: 3.630646706861804e-06
Position 222: 5.426192351790438e-07
Position 401: 1.8978046440960566e-07
Position 760: 1.689654342074149e-07
Position 88: 1.1937546561254094e-07
Position 308: 7.067390813735597e-08
Position 403: 4.032687630424888e-08
Position 310: 3.371142976073302e-08
Position 77: 3.125689962257065e-08
Position 429: 1.8620808959974497e-08
Position 90: 2.565708707306464e-09
Position 94: 1.2137803046017433e-09
Position 319: 4.0724172024314834e-10
Position 109: 2.664816188931214e-10
Position 101: 1.5805053326941262e-11
Position 103: 7.498805243379277e-14
