Gene = PIK3R4
Position 103: 3.9330036562303835e-05
Position 154: 3.6780867637243034e-05
Position 1565: 3.2016149742555215e-05
Position 1656: 2.8669259800427e-05
Position 229: 2.6536741435195078e-05
Position 24167: 2.0638119564939483e-05
Position 12: 1.9477673150122263e-05
Position 1434: 1.777717706763662e-05
Position 27: 1.4382302206953422e-05
Position 524: 8.55235752264445e-06
Position 1459: 7.757856493370734e-06
Position 1360: 7.664876193747375e-06
Position 198: 7.012946884286416e-06
Position 538: 5.01381156070735e-06
Position 59: 4.264124030489412e-06
Position 916: 2.773946825367054e-06
Position 34: 1.3055726673712758e-06
Position 650: 9.66408546281918e-07
Position 725: 7.017843628941509e-07
Position 453: 3.309927437157728e-07
Position 248: 3.258733025158297e-07
Position 544: 2.809733946831921e-07
Position 579: 1.7137701721901214e-07
Position 66: 1.285606865260192e-07
Position 400: 1.21235146070371e-07
Position 327: 1.1824962141251093e-07
Position 550: 9.284049662613284e-08
Position 304: 6.278851365772284e-08
Position 468: 5.7465159470944535e-08
Position 64: 3.9409714759670864e-08
Position 518: 6.726749076549492e-10
Position 264: 2.3223749439628412e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23241: 0.9966838620752788
Position 28294: 0.9044605753384636
Position 22997: 0.903503580523017
Position 10001: 0.8359389105627448
Position 42940: 0.8127497458181963
Position 13108: 0.7836526105783902
Position 16386: 0.7553886214535989
Position 10248: 0.5508325209485037
Position 38336: 0.5479181719225467
Position 15094: 0.4596127093044341
Position 5525: 0.45084266481224394
Position 6106: 0.4213750154801602
Position 2280: 0.35564309457385557
Position 18144: 0.33173283129028613
Position 316: 0.32934442805797465
Position 2949: 0.31369991955821497
Position 41057: 0.3010472276183872
Position 17961: 0.2936421419233404
Position 368: 0.26461240631128236
Position 17464: 0.2430129387905148
Position 13126: 0.20460043390662655
Position 10826: 0.20339837850364473
Position 43201: 0.19973069061126383
Position 10804: 0.19952391660938315
Position 18396: 0.17744588041728926
Position 47088: 0.17639899643106566
Position 13428: 0.17150309232295782
Position 15113: 0.17014528887814231
Position 4510: 0.169178358522631
Position 2900: 0.14548376567247415
Position 44191: 0.12750592797475477
Position 2139: 0.12006020686790092
Position 44122: 0.11748918180296612
Position 3196: 0.11479202419195758
Position 30229: 0.10257947223926632
Position 2142: 0.09250729707665807
Position 2003: 0.08823836097415261
Position 8985: 0.08573343312255484
Position 2878: 0.08533866954446119
Position 15324: 0.07541001772253739
Position 45326: 0.06369761647901487
Position 24518: 0.050641624926699214
Position 388: 0.04363198926877039
Position 3920: 0.04014736267935421
Position 14422: 0.03446014494710526
Position 14585: 0.03226042730984725
Position 4556: 0.030861866055573058
Position 3028: 0.030518719029434378
Position 13519: 0.027220460434340284
Position 17937: 0.02577052712862103
Position 3202: 0.02536191134522183
Position 336: 0.02486749304581664
Position 28155: 0.0246265163371089
Position 24773: 0.023600855098749377
Position 2863: 0.023222718937998856
Position 1564: 0.02301644565928481
Position 2653: 0.021729450984843895
Position 13484: 0.018827301341815438
Position 4712: 0.016968386687744492
Position 2462: 0.015630489134842017
Position 3873: 0.014984725917526968
Position 17976: 0.014847457143832664
Position 2116: 0.01417267383202685
Position 24791: 0.010141307725999981
Position 17419: 0.009494940001234303
Position 30303: 0.009311810759630947
Position 24348: 0.009184392883560964
Position 6102: 0.009041122053078636
Position 25322: 0.00849129535359562
Position 27235: 0.008321783207802387
Position 10427: 0.007936622158930887
Position 27566: 0.007028502132635302
Position 23623: 0.006754835800516036
Position 808: 0.00618393785771959
Position 28354: 0.006105127907522772
Position 24564: 0.005620322392931628
Position 23597: 0.005531570555399399
Position 1874: 0.005458910442785097
Position 30106: 0.005172606264110239
Position 30129: 0.0048326231337841394
Position 4468: 0.004795377189482439
Position 285: 0.004309512731334639
Position 30349: 0.004188800389836991
Position 28249: 0.004126071166296889
Position 30265: 0.004119419828710931
Position 3262: 0.0035967740272130357
Position 605: 0.003565328294864977
Position 6126: 0.0033463495099057316
Position 23203: 0.003313865183312801
Position 450: 0.0032712787582696596
Position 392: 0.0032472457550130327
Position 30156: 0.0030827506226379334
Position 304: 0.003037073646256695
Position 2247: 0.0030063405978886988
Position 32664: 0.0023900965925601663
Position 28576: 0.0023742813302604074
Position 23473: 0.0023057957074851722
Position 34912: 0.0022235072904222943
Position 23938: 0.002077978621321333
Position 23440: 0.001968492688124646
Position 24367: 0.0019077629017621438
Position 403: 0.001778795603678184
Position 4410: 0.0014371345180371248
Position 25372: 0.0014343069842721416
Position 1126: 0.0013276261115989793
Position 36868: 0.0009719731896801074
Position 1784: 0.000945666123776457
Position 24490: 0.0008888220128939642
Position 24008: 0.0008865087577402937
Position 24314: 0.0008618755361568609
Position 1646: 0.0008323078879798456
Position 836: 0.0007992740682748278
Position 23941: 0.0007030223930758885
Position 970: 0.0006541631865434461
Position 35824: 0.0006043331580597487
Position 663: 0.0005870214699437874
Position 1918: 0.0005627587210219
Position 1183: 0.0005600896454847764
Position 28536: 0.0005506436371538033
Position 31934: 0.000528917597000386
Position 29232: 0.0005222223369085024
Position 12849: 0.000502613593724184
Position 1728: 0.000491724426613048
Position 29004: 0.0004858141390192044
Position 29305: 0.0004424505576304855
Position 973: 0.00041781850759512894
Position 29646: 0.0003948536440011425
Position 29701: 0.0003922551429353991
Position 1051: 0.0003550370878459639
Position 649: 0.00034628073264950066
Position 293: 0.0003277194206801788
Position 1659: 0.00032125294567194565
Position 29760: 0.00028370657773054336
Position 29482: 0.00027336145799590874
Position 453: 0.0002276288644796812
Position 1807: 0.00022242270845755733
Position 1000: 0.00022209354583110495
Position 30529: 0.00022207639376699024
Position 1856: 0.0002165944276176127
Position 25495: 0.00021161796344184157
Position 28555: 0.00019897384231547555
Position 2589: 0.00019490515117717055
Position 29270: 0.00019202375819938513
Position 31000: 0.00018272317929575644
Position 510: 0.00018257766528498103
Position 33247: 0.0001823949950272112
Position 25096: 0.00015247407419934978
Position 28834: 0.00014191200950228224
Position 28912: 0.00012650604436379212
Position 32068: 0.00010486351294635836
Position 504: 9.706045878809842e-05
Position 1301: 9.444354538533431e-05
Position 1065: 8.404348963309856e-05
Position 26898: 7.429574306452574e-05
Position 1622: 6.900658131598986e-05
Position 27693: 6.22181916777868e-05
Position 26343: 5.6039797159435463e-05
Position 23793: 5.312161319397319e-05
Position 1277: 5.135900429261473e-05
Position 690: 5.036543495857479e-05
Position 27688: 4.322627053074773e-05
Position 27067: 3.288858799227709e-05
Position 24445: 2.990542495168055e-05
Position 1413: 2.7455565349712056e-05
Position 609: 2.7172937846005408e-05
Position 25819: 2.4879221581784276e-05
Position 1878: 2.4844384851023345e-05
Position 26082: 2.3539577980410022e-05
Position 26303: 2.2527958878723845e-05
Position 23773: 2.2464928056866217e-05
Position 26137: 1.9953165248608346e-05
Position 24410: 1.5416193956485038e-05
Position 23967: 1.5238963146966294e-05
Position 24923: 1.4493058238207647e-05
Position 534: 1.4391690697931107e-05
Position 26149: 1.2651475306488807e-05
Position 27211: 9.332654206284231e-06
Position 1589: 7.175466139508606e-06
Position 1674: 6.999192580811416e-06
Position 1392: 4.560584392843216e-06
Position 2013: 3.7994455094275825e-06
Position 24032: 2.0811268041199412e-06
Position 295: 1.8921164941193338e-06
Position 130: 3.170714542180134e-07
Position 262: 1.4532260823442184e-07
Position 206: 1.3109273240104983e-07
Position 211: 1.296388844728387e-07
Position 668: 9.21190953771482e-08
Position 586: 6.63350601931413e-08
Position 475: 4.241224882508017e-08
Position 583: 3.80402854304198e-08
Position 1089: 1.0988935214884848e-08
Position 893: 1.0689996991904856e-08
Position 159: 1.0655149834015271e-08
Position 139: 3.634318307821026e-10
Position 142: 3.283092425517477e-10
Position 172: 6.431335918536895e-11
