Gene = FCMR
Position 2889: 1.1517565048942012e-06
Position 1153: 9.6092485623608e-07
Position 206: 8.406694104169104e-07
Position 1452: 8.395101824002817e-07
Position 1156: 6.873818390347772e-07
Position 510: 6.617072571180007e-07
Position 240: 4.929555241672288e-07
Position 1175: 3.8075503052940835e-07
Position 2755: 2.8013516968098057e-07
Position 316: 2.7922706827319465e-07
Position 436: 1.5438880764771943e-07
Position 333: 1.3073797596638826e-07
Position 1263: 1.2044642183434673e-07
Position 107: 6.638097279689438e-08
Position 643: 3.868450864929401e-08
Position 1552: 2.742931807048234e-08
Position 572: 1.6942741375532363e-08
Position 681: 1.3849462994134427e-08
Position 2263: 7.0444481928188454e-09
Position 696: 3.753846568180204e-09
Position 1736: 3.5203786689365608e-09
Position 677: 2.2387441162424765e-09
Position 135: 1.7190992103420476e-09
Position 237: 1.2018926852526374e-09
Position 219: 8.758181989684903e-10
Position 185: 5.973760674446874e-10
Position 756: 3.0798145962494855e-10
