Gene = DPH5
Position 14416: 0.005050005794853158
Position 6224: 0.0046704717587894885
Position 2247: 0.004062023594902888
Position 34374: 0.00397334616985724
Position 24661: 0.003829673863121365
Position 5728: 0.0035029011072832627
Position 6980: 0.0031035597716064737
Position 14447: 0.0030611416425366514
Position 6422: 0.002887387105246138
Position 14341: 0.002755244838562643
Position 27773: 0.002524769222424712
Position 25395: 0.0022646435667388765
Position 3183: 0.002131128973314565
Position 4010: 0.0021281432374567915
Position 4604: 0.0020757354329818175
Position 24460: 0.0020065726981480696
Position 6406: 0.0018649997210173292
Position 26349: 0.0018204056235175744
Position 9840: 0.0017936977512769785
Position 5301: 0.001621968816134741
Position 16535: 0.0015667243455645824
Position 24937: 0.0014986139042190213
Position 5375: 0.001433974204987617
Position 24379: 0.0014147182630410333
Position 2070: 0.0012819526890004518
Position 1266: 0.001252251956222968
Position 5819: 0.0011456193832331443
Position 9809: 0.0009449067048344061
Position 8023: 0.0009275337230572346
Position 11088: 0.0009184480317811664
Position 24759: 0.0008697240538320648
Position 29883: 0.0008035966690440898
Position 2823: 0.0007936141195018274
Position 24981: 0.0007771698012400762
Position 24594: 0.0007231031322100968
Position 26986: 0.0007094897701725996
Position 1961: 0.0006909130441573421
Position 2946: 0.0006704947126398384
Position 26323: 0.0006575394171626044
Position 11804: 0.000638416027429536
Position 161: 0.0006272157248430447
Position 2680: 0.0005944261670428796
Position 25960: 0.0005820472618920196
Position 25091: 0.0005440674024469083
Position 28013: 0.0005154159504824294
Position 4918: 0.0005096927328468314
Position 2916: 0.0005061727846958242
Position 1701: 0.0004747686194017918
Position 4274: 0.0004746312862445246
Position 4737: 0.00047355343335941436
Position 26881: 0.0004679152489893896
Position 2087: 0.00045497340639295673
Position 25632: 0.0004506340057524522
Position 258: 0.00043816345250506124
Position 4397: 0.0004045893094090758
Position 24899: 0.0004024012097618865
Position 1239: 0.0003770331476653339
Position 5834: 0.000372156528840765
Position 27267: 0.0003590968375246279
Position 5241: 0.00033059837261370046
Position 359: 0.00032853886759929847
Position 5336: 0.0003224451620747084
Position 1426: 0.0003197333602219836
Position 25226: 0.0003104157838399812
Position 28103: 0.0002871890209401375
Position 7994: 0.00028501153165318485
Position 25352: 0.0002797436604507104
Position 26740: 0.0002748594305809112
Position 26661: 0.0002682745970944898
Position 25935: 0.00026567290839298225
Position 7955: 0.0002545019640995333
Position 5137: 0.0002523554846006172
Position 5880: 0.00023929042422555157
Position 4710: 0.00021685104419312347
Position 5846: 0.00019926532221645166
Position 24552: 0.00017678628560756506
Position 24984: 0.00015283638573553097
Position 24614: 0.00014770803902542116
Position 5378: 0.00014347403724037814
Position 5208: 0.00012548141535551944
Position 6769: 0.00010227689454204692
Position 24549: 9.705356513484025e-05
Position 24395: 9.54243198996131e-05
Position 26010: 9.172988928446999e-05
Position 3718: 7.446433260831749e-05
Position 24435: 5.0829447706945536e-05
Position 3699: 3.7677976346825306e-05
Position 5084: 3.6695790436910885e-05
Position 4400: 2.8847435029022537e-05
Position 377: 2.171988730594252e-05
Position 1755: 2.0110713047330964e-05
Position 531: 1.686837203875122e-05
Position 4302: 1.500768346203909e-05
Position 1269: 1.3843742839165831e-05
Position 367: 1.3138288157949806e-05
Position 2663: 9.739543046600605e-06
Position 1530: 9.607086214659924e-06
Position 548: 8.874271475787635e-06
Position 14177: 4.815103035934949e-06
Position 449: 4.399367090989672e-06
Position 15055: 3.452153457993293e-06
Position 6500: 2.9537645591069225e-06
Position 2168: 2.8874105879815024e-06
Position 1224: 2.637962877575117e-06
Position 14650: 2.58594688731984e-06
Position 4297: 2.5238207587404813e-06
Position 1314: 2.194293139173802e-06
Position 17309: 2.1499389234510952e-06
Position 4254: 1.8370061292227697e-06
Position 12236: 1.274567353312023e-06
Position 4236: 1.2613197131213264e-06
Position 1246: 1.1938127877563987e-06
Position 13440: 1.1636596145255577e-06
Position 12619: 1.142423653738196e-06
Position 4448: 1.1139045418943413e-06
Position 12384: 8.308034062400545e-07
Position 6260: 6.949369893389204e-07
Position 4763: 6.905294955191377e-07
Position 3551: 5.941554693739607e-07
Position 399: 5.868920242537751e-07
Position 6257: 5.86064969043772e-07
Position 12753: 4.018604992285086e-07
Position 12182: 3.317114431382723e-07
Position 382: 3.2570828333916103e-07
Position 607: 3.177470684856887e-07
Position 180: 1.9837726839012725e-07
Position 601: 1.8141267994538296e-07
Position 425: 1.548538133416595e-07
Position 12637: 9.766207971341057e-08
Position 8585: 5.544849207821892e-08
Position 8639: 3.664872092590763e-08
Position 878: 3.602927914937916e-08
Position 7634: 3.549039050634463e-08
Position 6804: 3.5181435294038996e-08
Position 911: 1.8164455263479954e-08
Position 8283: 1.3835990503241733e-08
Position 867: 9.556056998019549e-09
Position 7092: 9.474223207963644e-09
Position 408: 8.918397453425756e-09
Position 6998: 8.009066083724955e-09
Position 675: 2.9404830144573295e-09
Position 437: 2.3605106107640032e-09
Position 169: 4.0232270014082166e-11
Position 392: 1.665181927398074e-11
Position 107: 2.669680550520418e-12
Position 454: 2.022695485038593e-12
Position 458: 1.0170791263758433e-12
Position 136: 1.5537676668159857e-13
Position 123: 5.797543031776728e-14
Position 413: 9.495234646312749e-15
Position 121: 8.118885248769227e-15
