Gene = SNX8
Position 6859: 0.004267835884062092
Position 4735: 0.004220761950374091
Position 11779: 0.004213721366480137
Position 2753: 0.004125050225191616
Position 4086: 0.003814684949685177
Position 6682: 0.0038115594785456154
Position 6198: 0.003766038731041565
Position 7393: 0.0035666183119765892
Position 4532: 0.003179804569538996
Position 10625: 0.003142953372012479
Position 3414: 0.002898750614775285
Position 4033: 0.0028859258638814674
Position 2487: 0.0025552329775410886
Position 7605: 0.0025187346620620748
Position 3720: 0.002372444870518147
Position 2554: 0.002127310158025196
Position 9923: 0.002043349913345052
Position 947: 0.002022075032933513
Position 6014: 0.0020158015769827483
Position 4950: 0.0020124956724106267
Position 4296: 0.0019290069369835678
Position 2165: 0.0018967595244735402
Position 1645: 0.0018568202950641096
Position 9427: 0.0017948042567169226
Position 2717: 0.0015766766213112305
Position 1996: 0.0014879417311986136
Position 9847: 0.0014739850723808718
Position 4580: 0.0014290558548779313
Position 6628: 0.0013566955066588306
Position 6585: 0.0013483752907539675
Position 8834: 0.0013248010205083299
Position 576: 0.0013213125687843654
Position 435: 0.001278688094815684
Position 9387: 0.0012622287883344567
Position 2786: 0.0011521477074466647
Position 4330: 0.0011379257757860427
Position 8055: 0.001070687586222272
Position 2628: 0.001060821173195016
Position 2355: 0.0010026791876960638
Position 2319: 0.0009323447487519904
Position 2140: 0.0008318856733902367
Position 6229: 0.0008266827627026394
Position 768: 0.0008047909018178357
Position 5102: 0.0007581158290888308
Position 5801: 0.0007529657369688541
Position 557: 0.0007214179187703231
Position 3359: 0.0007123165540169626
Position 657: 0.0006580449521430327
Position 2334: 0.0005814698499510816
Position 7672: 0.0005508810741577167
Position 3798: 0.0005390991760955901
Position 7077: 0.0005344714815831354
Position 1299: 0.0005236410675728722
Position 2295: 0.0005087188948887136
Position 1239: 0.00041258461037479483
Position 794: 0.0003935604047760274
Position 3382: 0.0003705280227627473
Position 3453: 0.0003393232266424082
Position 4342: 0.00033426087947385796
Position 6157: 0.00033327468926377723
Position 2212: 0.0003206016722190431
Position 4474: 0.0003160766005720651
Position 5875: 0.0002937731500511839
Position 3862: 0.00029111551115079296
Position 5105: 0.0002739841421201104
Position 5409: 0.000260465748458901
Position 2448: 0.0002451571968729791
Position 3636: 0.00021125533348766563
Position 5735: 0.00020419717194330802
Position 7396: 0.00017362697457580384
Position 605: 0.00015662115731106737
Position 943: 0.00015458568362500483
Position 398: 0.00015115842673147156
Position 3072: 0.0001302759968813101
Position 4659: 0.00012896969926561844
Position 3296: 0.0001272693637253657
Position 2536: 0.00010518374599454537
Position 2014: 0.00010346170188190061
Position 3865: 9.872896582965797e-05
Position 3458: 9.61371549306138e-05
Position 2060: 9.324016377244989e-05
Position 3158: 8.315457477887643e-05
Position 453: 7.851880730078202e-05
Position 2099: 7.248608501053355e-05
Position 1824: 7.096059699903347e-05
Position 1795: 5.701479745794289e-05
Position 3128: 5.08322412559561e-05
Position 2389: 4.741226348607437e-05
Position 1520: 4.739968972119643e-05
Position 1799: 4.5619819152203627e-05
Position 1747: 4.184386811808379e-05
Position 1102: 4.173467844290167e-05
Position 2043: 3.9919123810235036e-05
Position 1156: 3.737389430862842e-05
Position 1105: 3.5312983983353555e-05
Position 275: 3.530868981004798e-05
Position 965: 3.369036893105933e-05
Position 847: 3.340325402153176e-05
Position 703: 2.7856542297447205e-05
Position 2174: 2.4088792857443e-05
Position 770: 2.1000594213594076e-05
Position 4011: 9.450520762544589e-06
Position 2433: 3.0537585139892397e-06
Position 1916: 2.624787572951734e-06
Position 1964: 2.4872853900449284e-06
Position 2375: 2.042353596338596e-06
Position 1903: 9.495916077182407e-07
Position 1713: 9.299830793298291e-07
Position 1948: 8.926530315004405e-07
Position 1482: 6.561818143632976e-07
Position 414: 6.452182088116878e-07
Position 665: 6.407170545232742e-07
Position 1737: 4.916422174852194e-07
Position 1875: 4.884254754843477e-07
Position 2413: 4.7182038260280625e-07
Position 2214: 4.030708688038105e-07
Position 381: 2.7215609034838754e-07
Position 2218: 2.163630580062636e-07
Position 1131: 1.9780165155186422e-07
Position 1532: 1.9194605810443073e-07
Position 1484: 1.8720609726094777e-07
Position 1478: 1.6857129019259248e-07
Position 379: 1.6368068623021563e-07
Position 391: 1.4685149325918402e-07
Position 2026: 1.3210613642110372e-07
Position 1316: 1.2252145681151368e-07
Position 2146: 1.2017342223923765e-07
Position 437: 1.2014457497977853e-07
Position 1429: 9.780122255460439e-08
Position 1039: 6.444021297278089e-08
Position 713: 6.435355815594049e-08
Position 737: 1.9633077167608225e-08
Position 1022: 1.8292205648316826e-08
Position 820: 5.128184777958058e-09
Position 1774: 4.817987829378369e-09
Position 511: 2.0990519699417177e-09
Position 806: 1.46176656889599e-09
Position 285: 6.881038951293215e-10
Position 211: 5.538407036734902e-10
