Gene = LSM3
Position 14228: 0.0017843539100479925
Position 4502: 0.001620999417739815
Position 11725: 0.0016005223540538989
Position 1716: 0.0015921830502874828
Position 12909: 0.0015495455475593826
Position 13329: 0.0014446065271446454
Position 10305: 0.0014392518456573151
Position 12106: 0.0014062529411810914
Position 4562: 0.0013976098174269716
Position 1803: 0.0013930439618198929
Position 10182: 0.0013824981397539484
Position 707: 0.0013361602115972847
Position 10074: 0.0012531709014271778
Position 8787: 0.0012410699034575256
Position 3975: 0.001224372946975559
Position 11497: 0.0012004000751852217
Position 446: 0.0011911849605637033
Position 7376: 0.0011245195869387702
Position 3135: 0.0011002671268458342
Position 3625: 0.001087367743256214
Position 915: 0.0010381153064348975
Position 1296: 0.0009648326663869737
Position 387: 0.0009430147247971268
Position 2115: 0.0009079756636232419
Position 13366: 0.0008822305406989035
Position 4835: 0.0008149286062258985
Position 15212: 0.0007843008228270101
Position 9555: 0.000776315828451832
Position 11555: 0.0007749955194201963
Position 1021: 0.0007239098119184713
Position 10474: 0.0007095754257722307
Position 12515: 0.0007052520586505566
Position 4336: 0.0007005521636325594
Position 13191: 0.0006919293832173565
Position 1362: 0.0006757961565821285
Position 5942: 0.0006619166264863612
Position 12985: 0.0006536525967521085
Position 4261: 0.0006266191016157521
Position 13028: 0.0006160104997102772
Position 11064: 0.0005899241130515342
Position 4832: 0.0005621186554152074
Position 4177: 0.0005541298175783582
Position 921: 0.0005157644060772512
Position 6148: 0.0005040661950562267
Position 3228: 0.0005025027201897466
Position 10789: 0.00048058718168887676
Position 4530: 0.00046236060648875005
Position 5119: 0.0004594969211713851
Position 5116: 0.0004565711950123853
Position 4296: 0.0004443070221584873
Position 10595: 0.00043959465495167153
Position 4275: 0.00041574935259016787
Position 5143: 0.00040425361157545405
Position 773: 0.0003661554114347136
Position 10112: 0.0003638625362687789
Position 2985: 0.00035981749182653134
Position 4587: 0.0003488712813164862
Position 9246: 0.00033928164857175867
Position 11693: 0.0003325995947518242
Position 10282: 0.00032819561250553055
Position 2588: 0.0003159121437338098
Position 4906: 0.00029388871852975107
Position 4927: 0.0002934132532389975
Position 10502: 0.00026713317351532046
Position 1235: 0.00025762770406093934
Position 944: 0.0002471869246731727
Position 10515: 0.00022935057296331359
Position 6670: 0.00020857332182699985
Position 4479: 0.0002016614072401982
Position 10742: 0.00019284753497753702
Position 7235: 0.00018831305928656772
Position 988: 0.00018159824706922645
Position 3088: 0.0001797993496803194
Position 966: 0.00017580536973834922
Position 8364: 0.0001684828054994024
Position 1905: 0.00016845912692563036
Position 1975: 0.0001632959528087865
Position 9734: 0.00015123361643580468
Position 1734: 0.00013942050892600644
Position 7578: 0.0001355778777947783
Position 2538: 0.000130531329672281
Position 402: 0.0001300525399649657
Position 1042: 0.0001245346526892743
Position 589: 0.00012386031410274544
Position 384: 0.00012007486208668596
Position 3497: 0.00011719229137075684
Position 11194: 0.00011526714980657918
Position 2612: 0.0001133195721686459
Position 2678: 0.00011021292755061305
Position 5830: 9.053484043023807e-05
Position 476: 8.367636221264068e-05
Position 3036: 8.239858949142316e-05
Position 7506: 8.054452434109861e-05
Position 5843: 7.081505972630369e-05
Position 7972: 6.774258316703982e-05
Position 6762: 6.307198661788265e-05
Position 1957: 5.9746832360365264e-05
Position 7882: 5.814693381240972e-05
Position 1402: 5.6009398362720413e-05
Position 569: 5.5837991702382256e-05
Position 6864: 5.098732037352087e-05
Position 474: 4.822017798684048e-05
Position 5919: 4.675563438783271e-05
Position 1614: 4.641251102369558e-05
Position 5639: 4.24796542000044e-05
Position 583: 4.179979543774974e-05
Position 5612: 4.11965797187335e-05
Position 2797: 4.008672312650242e-05
Position 6711: 3.6746620086783695e-05
Position 7092: 3.323008982771054e-05
Position 4341: 3.1999234568551e-05
Position 6449: 3.046413995791574e-05
Position 6065: 2.5466327951224763e-05
Position 1171: 2.442305145912037e-05
Position 5518: 2.4134905931951597e-05
Position 4127: 1.7689411672840666e-05
Position 8790: 1.3255482587042987e-05
Position 6755: 1.2341777361007466e-05
Position 5791: 1.2317874637988641e-05
Position 1126: 1.2043623073022172e-05
Position 6634: 9.830943856005542e-06
Position 6929: 7.148527806665904e-06
Position 2049: 6.68969180698535e-06
Position 1557: 6.10098890598997e-06
Position 8948: 4.867561440325755e-06
Position 8828: 4.453510438499282e-06
Position 4594: 4.435156495511287e-06
Position 1192: 4.257864130301014e-06
Position 1064: 3.2778400337875374e-06
Position 5754: 2.655221452112706e-06
Position 5788: 2.247551878417153e-06
Position 6965: 2.194802373814849e-06
Position 7303: 1.8241794967784972e-06
Position 876: 1.713036054167979e-06
Position 6585: 1.707723800025777e-06
Position 1013: 1.4591001953211027e-06
Position 841: 1.4217715178208156e-06
Position 1050: 1.3451764709161526e-06
Position 793: 1.2883808683605985e-06
Position 983: 9.285449325107325e-07
Position 946: 6.962858943069863e-07
Position 689: 2.950333522112273e-07
Position 804: 2.5809243090309544e-07
Position 1072: 1.5593985178389812e-07
Position 518: 7.833583343223686e-08
Position 539: 7.497241863312309e-08
Position 980: 7.476542092715428e-08
Position 602: 2.0435045922760272e-08
Position 542: 7.412614912584221e-09
Position 485: 5.304008178672562e-09
Position 492: 4.436584317445036e-09
Position 165: 4.3549744199843826e-09
Position 394: 4.0089119064560294e-09
Position 523: 3.531706374588444e-09
Position 288: 3.23946150161303e-09
Position 340: 2.6366213655899503e-09
Position 553: 2.4621670635112325e-09
Position 320: 2.3978368246745316e-09
Position 392: 1.4930483048442294e-09
Position 786: 6.723654320287928e-10
Position 326: 6.170014822063546e-10
Position 268: 3.8587136286921905e-10
Position 344: 1.6737700258663373e-10
Position 5812: 3.19313319456889e-11
Position 5732: 9.161370803832473e-12
