Gene = AVL9
Position 10747: 0.0021445906828453146
Position 2576: 0.0017104473701611124
Position 4115: 0.0016979807565453853
Position 840: 0.0014742643819485165
Position 5041: 0.001359931677745538
Position 727: 0.0013024185602250225
Position 8214: 0.0011380274103636007
Position 6069: 0.0010029949774380854
Position 6598: 0.0008489198595442567
Position 5525: 0.0008133326897810328
Position 761: 0.0007992218217258206
Position 489: 0.0007809122354960006
Position 595: 0.0007727165615152146
Position 1618: 0.0007537096622392033
Position 5177: 0.0007524503583878107
Position 5534: 0.0007404667525520827
Position 7318: 0.0006289016679479618
Position 538: 0.0006195807119054178
Position 7276: 0.0005830410610927938
Position 7356: 0.0005347308713826835
Position 7709: 0.0004285324498355143
Position 4590: 0.0004027614403523536
Position 6549: 0.00038244854466301914
Position 4725: 0.00037455159026436103
Position 2211: 0.00036308545317634527
Position 7090: 0.00033758771847548075
Position 1029: 0.0003325734640861971
Position 7231: 0.0003222939399739099
Position 6248: 0.0003146162398453068
Position 6349: 0.00031332385773684114
Position 5354: 0.00027197533127443305
Position 2720: 0.0002511729874620973
Position 4017: 0.0002496716162366262
Position 3379: 0.00022566755518675817
Position 5731: 0.0002135847069795774
Position 2799: 0.00019692076906261598
Position 786: 0.00019219017548835157
Position 5298: 0.00018746504379013303
Position 6072: 0.00017064657672952635
Position 4758: 0.00016823203717415374
Position 570: 0.00016535721378638105
Position 5718: 0.00016337560319593664
Position 5110: 0.0001618279967504495
Position 5490: 0.00016130327374009842
Position 4405: 0.00015278614407031934
Position 5251: 0.0001509660966672802
Position 2945: 0.00013862621520162118
Position 4427: 0.0001362724949894573
Position 1007: 0.0001279391681585346
Position 1066: 0.00011347416047906696
Position 1941: 0.00011218342463635797
Position 4890: 0.0001032891932531951
Position 4499: 9.955897705255704e-05
Position 3404: 9.240476671806015e-05
Position 2589: 8.363363362760725e-05
Position 3765: 8.27967733986983e-05
Position 2592: 7.436043177399121e-05
Position 2544: 7.058791672925645e-05
Position 3443: 6.469060250517897e-05
Position 3996: 6.019380712332901e-05
Position 2740: 5.882626033761677e-05
Position 342: 5.2199213449138755e-05
Position 2345: 4.9775993208098465e-05
Position 819: 4.2569646889631555e-05
Position 3231: 4.190524007296582e-05
Position 2606: 3.265334316230499e-05
Position 1985: 3.113350544571863e-05
Position 993: 2.797524740501671e-05
Position 2161: 2.5620519696870186e-05
Position 135: 2.5589404623848324e-05
Position 1173: 2.454506161106146e-05
Position 1251: 2.217663361124549e-05
Position 1201: 1.5790980822202373e-05
Position 1004: 1.395250847811298e-05
Position 689: 1.3244312208990615e-05
Position 192: 1.045593185470663e-05
Position 777: 9.015353188274999e-06
Position 229: 7.987690585395265e-06
Position 168: 6.778096524452299e-06
Position 226: 4.788496333867933e-06
Position 768: 1.4305880098485478e-06
Position 494: 1.349045798433456e-06
Position 795: 9.983443719248386e-07
Position 301: 9.617021723001593e-07
Position 601: 9.186352587963631e-07
Position 234: 5.123677015645073e-07
Position 606: 3.7584042779531414e-07
Position 684: 3.056972849111929e-07
Position 535: 2.1512741511949095e-07
Position 304: 1.8979200772225232e-07
Position 699: 4.173017821381472e-08
Position 614: 5.6839532321183724e-09
Position 543: 4.485497429696425e-09
Position 313: 4.455637638579897e-09
Position 239: 2.055213797531126e-09
Position 72: 2.0367452171239627e-09
Position 237: 4.796787621632134e-10
Position 546: 5.91328506647203e-12
