Gene = PP2D1
Position 3061: 0.00010889076154243638
Position 486: 0.00010003631342570092
Position 953: 7.844635187166924e-05
Position 1229: 7.673894047562088e-05
Position 2683: 6.656854307676423e-05
Position 2609: 6.575888649325878e-05
Position 1454: 5.95955308709907e-05
Position 1102: 5.09880691978478e-05
Position 869: 4.867269293000388e-05
Position 1628: 3.255471184294004e-05
Position 1536: 3.069514932401637e-05
Position 411: 3.0118103888195442e-05
Position 318: 3.0100760197437382e-05
Position 695: 2.4198232715736412e-05
Position 1049: 1.8042631662274845e-05
Position 192: 1.3944858575969022e-05
Position 1245: 1.1025466586569677e-05
Position 1108: 7.29080173657704e-06
Position 1092: 4.53250173739921e-06
Position 1388: 3.441388284013209e-06
Position 97: 2.6911496750638763e-06
Position 1419: 1.2893329199583195e-06
Position 1283: 1.2106738325313313e-06
Position 698: 6.819031201002101e-07
Position 928: 4.64871221898311e-07
Position 890: 4.2496353910443963e-07
Position 724: 3.005711851910495e-07
Position 253: 8.22157547024332e-08
Position 1005: 6.254825714258207e-08
Position 615: 5.736483289032643e-08
Position 204: 4.834964541329039e-08
Position 226: 2.8008218878087205e-08
Position 198: 1.9699308474115696e-08
Position 1483: 1.9093982316404005e-08
Position 443: 1.8130155221370377e-08
Position 441: 1.0502380340952411e-08
Position 76: 8.711522565861555e-09
Position 241: 2.7718405979548662e-09
Position 206: 2.137159466404918e-09
Position 413: 1.5211168612780425e-09
Position 262: 1.476942098693224e-09
Position 280: 1.3960270549381993e-09
Position 237: 8.874569980294589e-10
Position 211: 7.276578489205266e-10
Position 230: 5.182865499533485e-10
Position 326: 3.995868938347892e-10
Position 217: 2.3192108329564417e-10
Position 777: 2.150877612818242e-10
Position 791: 1.8664421914949912e-10
Position 750: 1.5477277494768835e-10
Position 80: 2.4220656501575387e-11
