Gene = F3
Position 10138: 0.01723793522240909
Position 7373: 0.016443063716810608
Position 9253: 0.01589500120979184
Position 1015: 0.015712358049762933
Position 10867: 0.014487134518034642
Position 11342: 0.011038144989639505
Position 11608: 0.010875620381365948
Position 9712: 0.010414808784950175
Position 2628: 0.009846537291000216
Position 1649: 0.00935182977895049
Position 1452: 0.008683531470231542
Position 819: 0.007758364143537546
Position 11040: 0.007527979921872396
Position 9387: 0.007404329594358205
Position 1200: 0.006660894523525515
Position 1351: 0.0062845123714146455
Position 12543: 0.006060452710668654
Position 2450: 0.005848409401327911
Position 4788: 0.00584262109104447
Position 9589: 0.005816619335894225
Position 6779: 0.0053205581569417395
Position 8799: 0.0052748524438472
Position 2894: 0.0051952325284507295
Position 6070: 0.00508089158012319
Position 10782: 0.004834047379147798
Position 775: 0.00457456844406036
Position 9783: 0.0044628313712317645
Position 2604: 0.004261459477846572
Position 2851: 0.00372820394145272
Position 8916: 0.0036487366289348826
Position 8802: 0.003561729085499825
Position 11012: 0.003560771797499216
Position 11753: 0.0034102572210899934
Position 4334: 0.0033813960022818614
Position 11493: 0.0031938997926256405
Position 9219: 0.0030643283571261054
Position 10658: 0.0028287193399417813
Position 1104: 0.0027383734827443637
Position 5151: 0.00271529498984348
Position 8512: 0.0026911151760447257
Position 11513: 0.00243853974622465
Position 7429: 0.0023554460450751964
Position 11629: 0.0022795102876508187
Position 2897: 0.002237058730627847
Position 3320: 0.0019951085911923895
Position 6843: 0.001989089045516044
Position 2259: 0.001980453075227136
Position 5968: 0.001720331742590268
Position 6949: 0.0016541640048754298
Position 454: 0.001584110950596136
Position 9326: 0.0015804868703003096
Position 10039: 0.0015463669763650272
Position 8491: 0.001501352691610144
Position 1410: 0.0014957008652729347
Position 10917: 0.0014555606783621924
Position 11944: 0.0014029641814038445
Position 1255: 0.0011123642470722995
Position 7085: 0.0010411962561382932
Position 6059: 0.0009710503904053753
Position 9917: 0.0009066037180251054
Position 1524: 0.0008018539196230722
Position 2409: 0.0007788447394102214
Position 1487: 0.0007077756764698653
Position 10785: 0.000679057093377521
Position 2670: 0.0006637276927056621
Position 2153: 0.000600975347869027
Position 8407: 0.0005514915964768665
Position 1306: 0.0005279980618091558
Position 1109: 0.0005249042550198474
Position 407: 0.0004939605441017366
Position 8350: 0.0004352937027832265
Position 6634: 0.0004206861511619218
Position 10059: 0.00041147566717560644
Position 1905: 0.00040284397435710927
Position 1931: 0.0003948308265707798
Position 785: 0.00039361180935685127
Position 2430: 0.000386958288815351
Position 2817: 0.00037838535861451175
Position 8935: 0.00036120780284732063
Position 1228: 0.00033443185304419317
Position 9266: 0.00032446186142851365
Position 498: 0.0003030980326396391
Position 9862: 0.0002860149959262179
Position 613: 0.00028587949742593725
Position 8474: 0.000279643082115056
Position 1163: 0.00026421580368369787
Position 2834: 0.00024216744837643364
Position 2487: 0.00024074131874553264
Position 554: 0.0002388198458232295
Position 696: 0.0001890513051116593
Position 648: 0.0001825154974072128
Position 543: 0.0001645692859654812
Position 1246: 0.0001554840904540267
Position 578: 0.00015324802201909605
Position 953: 0.0001432459924230967
Position 869: 0.0001361013674891235
Position 902: 9.577145331213379e-05
Position 9205: 8.686694762857215e-05
Position 1974: 7.636320412894262e-05
Position 917: 7.4048633025739e-05
Position 1621: 6.601203620689614e-05
Position 2163: 6.533342624058931e-05
Position 866: 6.482615075292207e-05
Position 500: 6.331900102130993e-05
Position 837: 6.266723335197503e-05
Position 9230: 5.266396103588448e-05
Position 947: 4.949378621492911e-05
Position 743: 4.499229837381202e-05
Position 1977: 4.2363249693007136e-05
Position 1856: 4.191023863509657e-05
Position 1395: 4.027087875373587e-05
Position 969: 3.8920763716342154e-05
Position 9130: 3.4484144962092925e-05
Position 2720: 2.97382581331932e-05
Position 2490: 2.4807613527146552e-05
Position 2502: 2.272370296167786e-05
Position 745: 2.1481516908220955e-05
Position 6089: 1.978594370552841e-05
Position 2023: 1.7811596815723377e-05
Position 8870: 1.7637714847520683e-05
Position 335: 1.6436143675187433e-05
Position 588: 1.3591637254805942e-05
Position 427: 1.2012798081993663e-05
Position 1261: 9.92306134938896e-06
Position 1274: 9.226962955759588e-06
Position 474: 8.822969925928183e-06
Position 1330: 8.484457738901377e-06
Position 958: 7.610746890837601e-06
Position 757: 7.3076524737664575e-06
Position 839: 7.246698537175311e-06
Position 2076: 7.02767465757209e-06
Position 1359: 5.8729266356900865e-06
Position 2081: 5.45605186255356e-06
Position 1705: 4.432356697320689e-06
Position 1334: 2.8231492027141497e-06
Position 1608: 2.124355427276881e-06
Position 6306: 1.2370698929019247e-06
Position 3001: 5.85091509974833e-07
Position 1543: 4.060172370946938e-07
Position 247: 2.932000147067124e-07
Position 2871: 2.8230363655562194e-07
Position 782: 2.473422189349541e-07
Position 448: 1.8684565731776124e-07
Position 650: 1.8607498267889475e-07
Position 520: 8.727148274376141e-08
Position 592: 8.491452291477957e-08
Position 880: 6.449278266414174e-08
Position 308: 4.078609907682433e-08
Position 698: 1.3809616491307545e-08
Position 263: 5.399215611167782e-09
Position 458: 4.201978155222101e-09
Position 311: 3.0639972727432798e-09
Position 322: 1.6201679120945268e-09
Position 462: 1.3021006936731804e-09
Position 1827: 5.88958769478829e-10
Position 277: 1.550791761159655e-10
Position 315: 1.21821785921864e-10
