Gene = PRKRIP1
Position 13732: 0.0001959807232598796
Position 2849: 0.00019407042210389385
Position 12777: 0.00018545325678678373
Position 15185: 0.0001842734843802696
Position 15019: 0.00017821440574707938
Position 3126: 0.00017767773295684466
Position 13514: 0.00016376409850133401
Position 625: 0.000147112503464174
Position 13037: 0.0001437943345306625
Position 12826: 0.00014147020892258508
Position 3107: 0.00013519820656304258
Position 13398: 0.00013404813724077907
Position 15626: 0.00013325353649438376
Position 14068: 0.00012953002284898357
Position 584: 0.00011990628999758802
Position 13629: 0.00011251983952873746
Position 643: 0.00010650374775227001
Position 14837: 0.00010025079654110086
Position 13395: 9.697056034475795e-05
Position 2680: 9.375405128106369e-05
Position 15029: 9.008766787769287e-05
Position 458: 8.301079364711044e-05
Position 14448: 8.123446302631292e-05
Position 2776: 7.68455622254243e-05
Position 1785: 7.610857767225798e-05
Position 1882: 7.590603169090897e-05
Position 2302: 7.445662795756779e-05
Position 12702: 7.393706749097319e-05
Position 13576: 6.68450414967703e-05
Position 1207: 6.40307076197071e-05
Position 12517: 6.369300085489561e-05
Position 13196: 6.091572973895517e-05
Position 1210: 5.6829218825193243e-05
Position 1664: 5.481106494611142e-05
Position 2929: 5.422547462278954e-05
Position 13881: 5.1860117574282885e-05
Position 452: 4.858570957402893e-05
Position 2016: 4.3046347595953174e-05
Position 3081: 4.125714412822352e-05
Position 2705: 4.057112093583785e-05
Position 412: 3.589942785309709e-05
Position 2083: 3.411951593015091e-05
Position 3501: 3.3095798471350244e-05
Position 2723: 3.156178082214188e-05
Position 3460: 2.9909701764108556e-05
Position 2755: 2.8799304229710905e-05
Position 461: 2.851108061528078e-05
Position 3072: 2.6604478112170072e-05
Position 893: 2.6300185384018075e-05
Position 2494: 2.481288764724108e-05
Position 2440: 2.318926739041465e-05
Position 3038: 2.0693596131132017e-05
Position 3289: 1.9107969520350486e-05
Position 1003: 1.7526843716586997e-05
Position 320: 1.5517678395212866e-05
Position 1068: 1.5234676442968615e-05
Position 2512: 1.3733921122365993e-05
Position 3208: 1.1517431363257343e-05
Position 3283: 1.0795038792840856e-05
Position 2669: 9.661145226748012e-06
Position 3193: 8.933350048893418e-06
Position 1911: 8.11925850906417e-06
Position 2814: 7.77629134867289e-06
Position 345: 7.707679531583143e-06
Position 2652: 7.707233066473663e-06
Position 3389: 6.327043913476356e-06
Position 983: 4.216296444173746e-06
Position 966: 4.089750928379415e-06
Position 3586: 3.815123914542919e-06
Position 12648: 2.054166507403631e-06
Position 3612: 2.0511557894288515e-06
Position 482: 1.145388698061069e-06
Position 436: 1.0225840697450498e-06
Position 2129: 7.501874725484555e-07
Position 3211: 6.519134776208869e-07
Position 493: 4.727419975537824e-07
Position 510: 2.8432639814439145e-07
Position 2536: 2.8082080991779203e-07
Position 342: 1.1202793719220783e-07
Position 314: 9.291316046809449e-08
Position 495: 5.7572746136637254e-08
Position 623: 4.62261086787891e-08
Position 209: 4.1883057082227e-08
Position 102: 3.2072272965031305e-08
Position 133: 6.584266360642213e-09
Position 1401: 6.173745161398119e-09
Position 914: 5.978787520550378e-09
Position 943: 4.963564326054645e-09
Position 109: 4.213831334025941e-09
Position 225: 4.160037145224391e-09
Position 1735: 3.4339518246102084e-09
Position 1005: 3.0841466869490827e-09
Position 885: 2.392298424666717e-09
Position 190: 1.561955532121933e-09
Position 153: 1.192568374582781e-09
Position 243: 1.04490834100423e-09
Position 155: 7.56785426627992e-10
Position 211: 6.280677807507371e-10
Position 513: 5.873281525470231e-10
Position 237: 3.714397353880739e-10
Position 548: 1.7602306458496433e-10
Position 324: 8.352828639223502e-11
Position 602: 8.003850599534316e-11
Position 176: 4.827575559789906e-11
Position 541: 4.169354590989297e-11
Position 2284: 2.6293636655226012e-11
Position 2469: 1.7887721126182695e-11
Position 2614: 7.569322845298562e-12
Position 698: 2.130617034309678e-12
Position 598: 1.3321035673518745e-12
Position 716: 1.1922598037859502e-12
Position 162: 1.1360186320451787e-12
Position 596: 9.712155248877563e-13
Position 120: 2.829633730447304e-13
Position 504: 5.928546941839687e-14
