Gene = DISC1
Position 4573: 0.03339862518217294
Position 9997: 0.03130433463395817
Position 422: 0.030950794663524656
Position 6654: 0.0287428310251345
Position 3538: 0.02382750797533266
Position 5189: 0.01777778924485918
Position 3302: 0.016459754002936578
Position 4289: 0.01527617947615185
Position 4683: 0.011301472843615809
Position 3367: 0.011300874170831369
Position 7455: 0.010214079857827402
Position 2735: 0.009658706034832458
Position 2650: 0.009191855321756067
Position 4310: 0.008494826274818651
Position 9042: 0.006222611557176223
Position 706: 0.005252740727296403
Position 9289: 0.005129327309510038
Position 6821: 0.005072023035605551
Position 6007: 0.004699956156090148
Position 2473: 0.004562628859493435
Position 192: 0.004353766959843231
Position 3306: 0.0042012335373985766
Position 4651: 0.004063723757018923
Position 4357: 0.0040516278291853535
Position 2587: 0.0032012130996088915
Position 6915: 0.0031655725309486273
Position 5967: 0.003083800764401949
Position 4617: 0.002860511919298186
Position 10263: 0.00276588535277261
Position 3954: 0.0024507807442921796
Position 2185: 0.002312587830625598
Position 5878: 0.0022186409879406763
Position 2482: 0.0021347578654821336
Position 2685: 0.0021037883050985078
Position 3067: 0.0020821309273689617
Position 239: 0.0020489062915865935
Position 2310: 0.0015665934149218907
Position 3777: 0.0014472474474853737
Position 375: 0.001399534458821111
Position 3606: 0.0012905066693191967
Position 4016: 0.0012381253398700098
Position 3138: 0.001177165192782239
Position 3989: 0.0011287863444738434
Position 2132: 0.0010213427551076203
Position 1971: 0.0009867784996707614
Position 3391: 0.0009411021788290932
Position 3326: 0.0008797570595823933
Position 1002: 0.0008376199138931849
Position 676: 0.0008318862382154408
Position 2570: 0.0008194983251355973
Position 6010: 0.0007492070628923938
Position 2372: 0.0007479696822443534
Position 3901: 0.0007062154766200905
Position 1158: 0.0005957313303703447
Position 1406: 0.0005814109871668607
Position 306: 0.0005513142393778905
Position 1788: 0.0005416222045887326
Position 4330: 0.0004955958615757604
Position 3726: 0.0004943854484056762
Position 780: 0.0004888554665615424
Position 3161: 0.0004846907556577088
Position 816: 0.00047698173471540914
Position 1349: 0.00045968136223530374
Position 346: 0.0004553525769236154
Position 2106: 0.000453893945038386
Position 1944: 0.00044835511223871035
Position 567: 0.00042610648154912164
Position 3278: 0.0004241506955766422
Position 333: 0.00031534774238821807
Position 5975: 0.00031466461167082817
Position 390: 0.0002769144408810449
Position 317: 0.0002750366624572742
Position 1319: 0.00022231296025581996
Position 1754: 0.0001964003501294657
Position 1393: 0.00017092207681175227
Position 2400: 0.0001602168713354897
Position 2045: 0.000141025706850795
Position 1795: 0.00011926100861452826
Position 914: 0.00010574566462181972
Position 1644: 9.686253072607829e-05
Position 1131: 8.1355468047499e-05
Position 1487: 7.365942166952123e-05
Position 941: 7.330049353873422e-05
Position 539: 6.385927115124265e-05
Position 847: 5.937864224840032e-05
Position 244: 4.54968135138547e-05
Position 1951: 4.2561747834122164e-05
Position 1732: 2.5816325742657675e-05
Position 519: 1.5085555710746764e-05
Position 356: 1.4605313454208028e-05
Position 5943: 4.861211731363088e-06
Position 435: 3.5574603728869177e-07
Position 196: 3.4797936351348285e-07
Position 258: 1.5800750175737013e-07
Position 286: 1.3938189505041703e-07
Position 442: 4.8408980993595065e-08
Position 204: 4.074762915273796e-08
Position 324: 2.214286242864522e-08
Position 275: 1.4088826302902658e-08
Position 288: 1.208593656495263e-08
Position 266: 7.754372710023819e-09
Position 281: 6.330189252803374e-09
Position 209: 4.895203591497529e-09
Position 393: 3.922925692799263e-09
Position 254: 3.5687408704343072e-09
Position 283: 3.0748939079481385e-09
Position 292: 1.4259117566930761e-09
Position 444: 1.121727271778105e-09
Position 573: 3.520425943888408e-10
Position 609: 1.963571430219173e-10
