Gene = GSTK1
Position 1858: 3.1316865928996844e-07
Position 1628: 2.6712429066920645e-07
Position 4867: 7.275979247754383e-08
Position 1860: 5.279352119235014e-08
Position 1910: 1.6472256094161846e-09
Position 229: 4.161674441307952e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1548: 0.994475694100184
Position 4647: 0.9034082709566175
Position 642: 0.8844413793975869
Position 1817: 0.8388867021516204
Position 5344: 0.7795753457840932
Position 4173: 0.6426996114151411
Position 1767: 0.11868878207722887
Position 1104: 0.11768843148325521
Position 5548: 0.08966282872597958
Position 3882: 0.040297627628088695
Position 1723: 0.03488588696973469
Position 4000: 0.030708846047157776
Position 4201: 0.030680444903648303
Position 1993: 0.02663129030757705
Position 1137: 0.024058819450321064
Position 5143: 0.017896016934138725
Position 3654: 0.012958565162609376
Position 4455: 0.012646855161918881
Position 3904: 0.011268052145490771
Position 3243: 0.010903521320124425
Position 1205: 0.009236803425497086
Position 3556: 0.009070736001062545
Position 1081: 0.009065613699147032
Position 2208: 0.00882528584142619
Position 5239: 0.008342008628612924
Position 3263: 0.008146996999628326
Position 3803: 0.0077561299338543555
Position 3428: 0.007513458376330185
Position 3928: 0.007492906098454378
Position 807: 0.007089436013473555
Position 5498: 0.007052384644723335
Position 3564: 0.007032628074296031
Position 5213: 0.006985929103131324
Position 356: 0.005855431909336921
Position 5299: 0.0055332308597717825
Position 1358: 0.005471957466494732
Position 887: 0.004934854288714423
Position 5467: 0.00492782178395962
Position 1954: 0.0036763506833377194
Position 3401: 0.003634886670934288
Position 4141: 0.0033316679905846247
Position 5374: 0.0031076204877128594
Position 5093: 0.002837635063020538
Position 398: 0.002760873358386868
Position 1065: 0.002719402658698075
Position 4564: 0.002634749198841244
Position 4812: 0.00246317379829138
Position 5073: 0.0023323201982663666
Position 4180: 0.002219557538210437
Position 3573: 0.002122207850181495
Position 564: 0.002035668023301946
Position 2608: 0.001850431073198957
Position 1552: 0.00174610108038843
Position 3520: 0.001636970325384568
Position 1502: 0.0015855531036893663
Position 3239: 0.001492504625810397
Position 3087: 0.00114992560159003
Position 4408: 0.000940603665050336
Position 5003: 0.0008059939107916995
Position 2046: 0.0008056528389774958
Position 5347: 0.0007026344714124717
Position 5618: 0.0006931484506962545
Position 2632: 0.0006507207392905272
Position 4530: 0.0006370931147855207
Position 1233: 0.0006005841115442839
Position 3916: 0.000564377215469121
Position 3470: 0.0005302423518925532
Position 1163: 0.0004478701086386026
Position 428: 0.000427074896846645
Position 5259: 0.0004099853841163323
Position 5432: 0.00040879636338834915
Position 5176: 0.00040759314318236997
Position 4039: 0.0003938805788816361
Position 2102: 0.00038353936067381743
Position 315: 0.00031727986477921136
Position 3658: 0.0003124137122994748
Position 3692: 0.0003046079373859522
Position 5608: 0.00029681747842142314
Position 972: 0.0002848116571269747
Position 854: 0.0002813406098800146
Position 1824: 0.0002791245593048489
Position 1510: 0.00025757803457197046
Position 5664: 0.0002558585575059086
Position 5218: 0.00025200845069766996
Position 2282: 0.0002353191318797082
Position 1711: 0.00022403966355893877
Position 5435: 0.00021174868260540893
Position 1184: 0.00019433714534334027
Position 3001: 0.0001911820283325863
Position 4318: 0.0001896507267416494
Position 4207: 0.0001837964644745477
Position 2772: 0.0001703701823468675
Position 3047: 0.00016128812375832725
Position 1477: 0.0001588358768536601
Position 3299: 0.00015040524221486337
Position 5574: 0.00014625169856224241
Position 2798: 0.0001395559153030821
Position 2158: 0.000131797180052469
Position 936: 0.0001301220366751126
Position 4967: 0.00011970877569009241
Position 1303: 0.00011965700620952768
Position 3480: 0.00010953084903648507
Position 1474: 0.00010932711798533936
Position 3403: 0.00010673844455088882
Position 5500: 9.590003237927297e-05
Position 4902: 9.132080719758917e-05
Position 5244: 9.114031207577576e-05
Position 5556: 8.737988062081056e-05
Position 927: 8.634179719606194e-05
Position 660: 8.510077847021325e-05
Position 2109: 8.490604032177418e-05
Position 1042: 7.281060769059998e-05
Position 3454: 7.265754986727116e-05
Position 811: 6.605151262963629e-05
Position 1278: 6.601756677321029e-05
Position 5522: 6.587684630031417e-05
Position 336: 6.372896164178585e-05
Position 1257: 5.859612188374299e-05
Position 1841: 5.39847060538858e-05
Position 1281: 4.7797969291993427e-05
Position 2865: 4.513268399286453e-05
Position 464: 4.358740323542551e-05
Position 252: 4.337838191206373e-05
Position 867: 4.3074947145779885e-05
Position 2248: 4.300263649566838e-05
Position 2168: 3.968230162228664e-05
Position 1112: 3.347699643704962e-05
Position 930: 3.33739917276186e-05
Position 533: 3.328218291052401e-05
Position 2272: 3.256477278673017e-05
Position 376: 3.2106608511371365e-05
Position 1507: 2.921655451396635e-05
Position 442: 2.654603965409531e-05
Position 1119: 2.5312798738690593e-05
Position 1599: 2.1835401334698137e-05
Position 4396: 1.9354572193382863e-05
Position 2453: 1.3650374009243043e-05
Position 410: 1.1814842151608144e-05
Position 3720: 7.859383241162913e-06
Position 221: 6.704446489519535e-06
Position 317: 5.785278496144925e-06
Position 288: 5.644378932507139e-06
Position 2035: 4.983819428795238e-06
Position 2310: 4.399044168562229e-06
Position 1648: 3.446633897794136e-06
Position 260: 2.2194733622292175e-06
Position 684: 1.749195939580302e-06
Position 706: 1.4785875786228834e-06
Position 3052: 1.3552903931343989e-06
Position 1977: 1.205940341255867e-06
Position 2327: 1.1556059364870451e-06
Position 3026: 8.64106604466539e-07
Position 2023: 8.523247610751927e-07
Position 1973: 8.315621966731648e-07
Position 2150: 8.198171439035886e-07
Position 2210: 7.496922202051493e-07
Position 2237: 5.814358840215224e-07
Position 904: 5.36313084126053e-07
Position 2851: 5.305726861117957e-07
Position 2060: 4.863241062833292e-07
Position 402: 4.784135689319938e-07
Position 2235: 4.197424720115654e-07
Position 492: 3.8930493324474887e-07
Position 223: 3.212280309362144e-07
Position 759: 3.099516789376524e-07
Position 768: 2.5081474351662573e-07
Position 2012: 2.1752280941512127e-07
Position 378: 1.8258162979906387e-07
Position 815: 1.7863278584975848e-07
Position 1889: 1.6662574717506438e-07
Position 782: 1.6504196934571049e-07
Position 898: 1.597682192087936e-07
Position 472: 1.0503488946382403e-07
Position 1923: 9.115130088860324e-08
Position 1926: 8.146048125861003e-08
Position 268: 5.865762682039955e-08
Position 484: 4.8352856898545385e-08
Position 4383: 3.602330696224987e-08
Position 2054: 3.451287591873641e-08
Position 2119: 3.092594005721532e-08
Position 2256: 3.0336546651709786e-08
Position 265: 2.786288160129941e-08
Position 467: 2.76897185749171e-08
Position 495: 2.4075385394825366e-08
Position 1843: 2.3078089947094735e-08
Position 274: 2.2804016195680865e-08
Position 2216: 2.2481239120702643e-08
Position 2085: 2.1350557631583187e-08
Position 208: 2.0869131378160743e-08
Position 97: 7.417108753026304e-09
Position 1858: 5.473482190351408e-09
Position 1933: 4.902400749191328e-09
Position 695: 1.6060870880145846e-09
Position 1835: 1.2430342911774935e-09
