Gene = MSH3
Position 495: 3.031467625554291e-10
Position 341: 2.1828045657628823e-10
Position 388: 2.0244808411641498e-10
Position 708: 1.4783817851977755e-10
Position 444: 1.2768208721514566e-10
Position 166: 1.1255498479079854e-10
Position 320: 1.0448469426817037e-10
Position 783: 8.873540126408534e-11
Position 900: 8.411604529947558e-11
Position 378: 8.119132850702024e-11
Position 596: 7.159103495116978e-11
Position 748: 6.942610691657379e-11
Position 612: 6.927137514935751e-11
Position 245: 6.080195712861371e-11
Position 1060: 4.0144631648950656e-11
Position 529: 1.0247813600262332e-12
Position 563: 1.0054433589346265e-12
Position 1440: 5.892896199052106e-13
