Gene = POGK
Position 2932: 4.879027815027734e-05
Position 4302: 4.6752950078260885e-05
Position 1095: 3.943150930720865e-05
Position 2447: 3.7589211268803174e-05
Position 1789: 3.6592412456209254e-05
Position 1392: 3.583146205924052e-05
Position 4671: 3.258639447609927e-05
Position 2067: 3.096010260285301e-05
Position 1768: 2.6090777813831297e-05
Position 221: 2.434376693569056e-05
Position 666: 2.3701384431044702e-05
Position 4600: 2.2250211555249093e-05
Position 1710: 2.0916814040676986e-05
Position 1155: 2.058900707372031e-05
Position 5001: 1.9083160850192103e-05
Position 4527: 1.5842943154069192e-05
Position 705: 1.47266022628234e-05
Position 4163: 1.2180441371905575e-05
Position 754: 1.1858101490195505e-05
Position 749: 1.152856600860334e-05
Position 782: 1.1120222057315363e-05
Position 3706: 1.0648408251915916e-05
Position 235: 7.96566180976476e-06
Position 1539: 7.225400313507201e-06
Position 2954: 7.024927299172636e-06
Position 1714: 6.947461753198331e-06
Position 2327: 6.878510339555814e-06
Position 599: 6.728652524464711e-06
Position 1512: 3.841651700958899e-06
Position 2018: 3.2204490266102376e-06
Position 1593: 2.9109587457608036e-06
Position 2374: 2.5581060542255846e-06
Position 402: 2.465557214575822e-06
Position 1426: 2.270463258849007e-06
Position 2358: 2.209592846612614e-06
Position 1923: 2.1521264731698376e-06
Position 281: 1.6058862107807684e-06
Position 1821: 1.4434195884731203e-06
Position 1459: 1.3354842047386109e-06
Position 1837: 1.2587396349137259e-06
Position 809: 1.0481478431775821e-06
Position 1859: 9.162131389277309e-07
Position 2673: 8.229519904452574e-07
Position 1601: 6.630463300546616e-07
Position 1542: 6.047748937618724e-07
Position 398: 4.7302399873188473e-07
Position 554: 4.70510860212499e-07
Position 466: 3.950731318629322e-07
Position 368: 1.5778121844121501e-07
Position 566: 1.1477786021202756e-07
Position 1829: 8.729278807222209e-08
Position 594: 7.332339001096139e-08
Position 804: 6.850870911220439e-08
Position 338: 5.236321406130706e-08
Position 1544: 9.084288865870713e-09
Position 1407: 7.296726088751964e-09
Position 1865: 2.779987511240456e-09
Position 1622: 9.73894415935965e-10
Position 516: 8.098239720636544e-10
Position 361: 6.661569141392538e-10
Position 1761: 4.839954992503849e-10
Position 416: 6.892530400414433e-11
Position 475: 4.402291030298451e-11
Position 374: 2.9670270810135076e-11
Position 330: 1.6104149328639073e-11
Position 426: 3.5688373627063328e-12
Position 94: 1.1223804069672128e-12
Position 152: 4.238148705671059e-13
Position 346: 9.171970814753844e-19
Position 105: 2.0797641332001904e-19
