Gene = HRG
Position 70: 1.5271495532842342e-06
Position 10128: 1.338168736426858e-06
Position 121: 1.2478399046932635e-06
Position 30: 6.890756233684254e-07
Position 129: 2.7399616127057577e-07
Position 14: 2.6712445611659196e-07
Position 127: 2.2882767470937998e-07
Position 153: 1.5557436558396147e-07
Position 377: 2.853644611076798e-08
Position 138: 2.2955200234625615e-08
Position 370: 1.1201038391438956e-08
Position 404: 9.67635851143083e-09
Position 16: 8.456059716457085e-09
Position 431: 1.35602251696965e-09
Position 625: 6.772452116436403e-10
Position 438: 4.120448090944545e-10
Position 47: 2.79417437602222e-10
Position 496: 2.4629080639842974e-10
Position 595: 2.1635522601647435e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9136: 0.8323218368369126
Position 2982: 0.7278705298583934
Position 5670: 0.6786046479965071
Position 6834: 0.6709262947944366
Position 8204: 0.6537780474640917
Position 11094: 0.5641455029756699
Position 3985: 0.4595530445649786
Position 1517: 0.30796994130915795
Position 11711: 0.2772491568175204
Position 4180: 0.23473286300265983
Position 3047: 0.18431491698506833
Position 5715: 0.13244993451800544
Position 9153: 0.08726690629243514
Position 5806: 0.0814891749091207
Position 1747: 0.07915367823866297
Position 2693: 0.07885067303478861
Position 6250: 0.07570596503695105
Position 10541: 0.06024070868237768
Position 12043: 0.05460086328615261
Position 4252: 0.046585352105648944
Position 3007: 0.04298843225840885
Position 12015: 0.03480545738903429
Position 11430: 0.029011481700736242
Position 3887: 0.024055602415585076
Position 333: 0.021795551362114945
Position 2740: 0.020800807270247086
Position 6518: 0.016920862049671855
Position 11486: 0.01688924755717256
Position 8796: 0.016714499235347794
Position 11257: 0.016363602453456094
Position 8435: 0.015125879809280542
Position 8463: 0.015005324922170844
Position 5635: 0.01449847907623214
Position 7955: 0.012918076888984015
Position 3013: 0.012220920037549965
Position 5679: 0.011519562425443733
Position 3890: 0.010986253134130156
Position 9040: 0.010527354652796977
Position 3443: 0.008718199375967012
Position 3166: 0.008660774552269093
Position 2598: 0.008593279999126577
Position 3787: 0.008513471364401785
Position 3634: 0.008442069363125427
Position 10574: 0.007483907820302447
Position 9158: 0.00732463787908077
Position 1081: 0.006803064821554409
Position 438: 0.006296011557367134
Position 3506: 0.0059927155533958795
Position 9962: 0.005848216671250927
Position 9756: 0.005701480840811186
Position 2316: 0.005303579495725838
Position 11393: 0.005164626192019809
Position 8971: 0.00462444807670231
Position 7630: 0.004614259756652403
Position 11412: 0.004535700752221174
Position 1225: 0.004433274574486112
Position 3766: 0.004203729710622613
Position 3938: 0.003944178991029487
Position 9118: 0.003616843918508597
Position 554: 0.003517276410127189
Position 1688: 0.003329766183681512
Position 2940: 0.003302473190170405
Position 2480: 0.0030259309982810763
Position 11070: 0.0029052491733218967
Position 3450: 0.00288999876490472
Position 7922: 0.0027574455044121126
Position 6489: 0.0027483400504569647
Position 6222: 0.002655264574037225
Position 4619: 0.0023591304193781135
Position 9818: 0.002256525883546314
Position 3934: 0.0021057595240362922
Position 1699: 0.002104719465753618
Position 9069: 0.0020370140195243996
Position 6905: 0.001996211039404097
Position 2835: 0.0019158962461127218
Position 6042: 0.0018320991789815108
Position 11626: 0.001816140620259295
Position 6315: 0.001726934999815935
Position 6284: 0.0016936535747861202
Position 6430: 0.0016843129284707622
Position 10472: 0.0016589819684434978
Position 1524: 0.001656193399978398
Position 12049: 0.0015769935512046846
Position 9176: 0.001541073408592341
Position 1352: 0.0014959298088951505
Position 478: 0.0014388565194773874
Position 5616: 0.0013828511805626144
Position 7717: 0.0013294497164704577
Position 1901: 0.001324865165869495
Position 9615: 0.0012859400859839272
Position 4214: 0.0012532197456796886
Position 6890: 0.0011616867204078383
Position 8578: 0.001150204273691758
Position 2815: 0.0011430010993373483
Position 1235: 0.0010710332291317868
Position 11178: 0.0010456663250097845
Position 714: 0.0009382703281055569
Position 6949: 0.0008904809376839598
Position 9320: 0.000887517915624367
Position 11226: 0.0008797973047569654
Position 3805: 0.000865340384317652
Position 3683: 0.0008434174545452409
Position 2746: 0.0007972719488965393
Position 2703: 0.0007958758963982699
Position 3277: 0.0007707879813751735
Position 1009: 0.0007437135668832193
Position 9937: 0.000723979943993978
Position 6208: 0.0007180067296888805
Position 6271: 0.0006693129555724053
Position 2767: 0.0005863283905643778
Position 11296: 0.0005167188274846454
Position 10152: 0.0005085873358128415
Position 10127: 0.0004593366726656768
Position 7196: 0.0004592889431715173
Position 1448: 0.000451237728713054
Position 10223: 0.0004438272615146734
Position 6644: 0.0004324601030004049
Position 4476: 0.0004305232269194543
Position 4036: 0.0004130230848497915
Position 644: 0.0004014365875499581
Position 4640: 0.00039527552799886316
Position 3620: 0.00038416619870751374
Position 7171: 0.00037546025328937926
Position 1409: 0.00036933891745600665
Position 1835: 0.0003391254941148255
Position 1185: 0.0003344171900220324
Position 9529: 0.0003244213425000593
Position 1799: 0.00030416896858798267
Position 3217: 0.00029921949061070797
Position 3190: 0.0002987149521928653
Position 1451: 0.0002452934656965609
Position 368: 0.0002336106717273173
Position 1406: 0.0002322290168185172
Position 496: 0.00021461990985980267
Position 3187: 0.00020726745238027508
Position 1873: 0.00019428373244816173
Position 2460: 0.0001852906243805207
Position 8712: 0.000155139171344883
Position 581: 0.0001504223281658184
Position 10410: 0.00013703268498896137
Position 4135: 0.00010978365061488639
Position 3315: 8.700051883494818e-05
Position 1583: 8.092800952933051e-05
Position 1411: 7.999367794867935e-05
Position 1042: 7.662252742625622e-05
Position 1277: 7.123834060032836e-05
Position 2503: 6.19724709035697e-05
Position 3424: 5.891802305637142e-05
Position 508: 5.0102596336914395e-05
Position 121: 4.55420802200704e-05
Position 1377: 4.1953944068892136e-05
Position 2019: 3.6299908477311085e-05
Position 1148: 3.1103143118665455e-05
Position 201: 3.0656389173221785e-05
Position 847: 2.8520763866805493e-05
Position 1092: 2.6692274525956324e-05
Position 731: 2.6238134583117473e-05
Position 491: 2.431087868488349e-05
Position 7387: 2.283407269465245e-05
Position 1127: 2.052909835941063e-05
Position 1101: 2.006637036248692e-05
Position 1306: 1.9616126528258648e-05
Position 258: 1.8225571688426503e-05
Position 1108: 1.5612379070366407e-05
Position 676: 1.4451694203989706e-05
Position 1048: 1.2772082065690526e-05
Position 7859: 1.2622390480398504e-05
Position 1140: 1.076622237218194e-05
Position 98: 9.444209664439425e-06
Position 517: 8.588006590923087e-06
Position 1282: 3.994557957471552e-06
Position 370: 3.499164232398754e-06
Position 153: 3.247341893083268e-06
Position 1556: 2.8836171234596125e-06
Position 896: 2.507068929057264e-06
Position 3227: 2.172204196950467e-06
Position 528: 2.0912579324973583e-06
Position 1420: 2.0783633559343883e-06
Position 283: 2.0324312216016444e-06
Position 6671: 1.8932142623657645e-06
Position 1497: 1.8117945902326952e-06
Position 932: 1.2111836200443765e-06
Position 1170: 1.1618183167159967e-06
Position 815: 9.132115068162966e-07
Position 868: 7.886078997789149e-07
Position 747: 5.903237942400877e-07
Position 855: 5.378889279513039e-07
Position 3394: 4.177929350459633e-07
Position 5416: 1.2303076712240588e-07
Position 1027: 2.9635373498816345e-09
Position 976: 2.0984110401051997e-09
Position 752: 1.070898457057775e-09
Position 725: 1.0681387506666317e-09
Position 894: 1.4563653149109002e-10
Position 681: 1.3479136703761234e-10
Position 602: 1.0049907202098727e-10
Position 519: 8.563565874862702e-11
Position 612: 6.472505618573068e-11
Position 85: 4.021122296620539e-11
Position 761: 2.891900179603187e-11
Position 260: 2.3113183681022465e-11
Position 871: 2.112627751885141e-11
Position 138: 1.9472006045278923e-11
Position 686: 1.7463875601878454e-11
Position 169: 1.3593041884891488e-11
Position 163: 8.212430780453807e-12
Position 864: 2.2328543348210385e-12
