Gene = MEST
Position 8735: 0.0015153449961312954
Position 10386: 0.0014457547385959009
Position 3961: 0.00134721089100055
Position 9083: 0.0012727691293810445
Position 1170: 0.0012542324645912909
Position 2218: 0.0011934025146895719
Position 11141: 0.001165253124744125
Position 4965: 0.0011384936112281664
Position 8898: 0.0011305884373884576
Position 5126: 0.0010673591122269425
Position 518: 0.0010517500147145516
Position 2384: 0.001020995389256445
Position 1362: 0.0009657555804079085
Position 2838: 0.0009615499080318651
Position 3407: 0.0009127028290116215
Position 2195: 0.0008972547268668835
Position 3076: 0.000870588464722017
Position 763: 0.0008572970400138122
Position 6117: 0.0008139325426716566
Position 1005: 0.0007732173865994107
Position 963: 0.0007217044897035441
Position 3902: 0.0006893622728557352
Position 3296: 0.000687177189400645
Position 8218: 0.0006849862498879147
Position 442: 0.0006321199741190038
Position 2040: 0.0005729949499430574
Position 405: 0.0004070281777847309
Position 8521: 0.00039764696472447655
Position 4026: 0.0003523199659514086
Position 668: 0.0003462837544942973
Position 5624: 0.00033863814148535446
Position 6072: 0.0003047281638323949
Position 1307: 0.0002770687118716698
Position 1723: 0.0002669306424460213
Position 1143: 0.00026079674816711977
Position 4874: 0.0002553990826410389
Position 587: 0.00023173586158700734
Position 11884: 0.00022309626937639382
Position 2434: 0.0002143814691356805
Position 12077: 0.00020070438322303217
Position 845: 0.00019738589893686349
Position 800: 0.00017402317781306626
Position 2302: 0.00016359404191687162
Position 2255: 0.00014480325506962172
Position 772: 0.0001379851992899323
Position 809: 0.00013776531959828635
Position 920: 0.00012427983653051332
Position 8438: 0.00011589038503859345
Position 1041: 9.946707104445267e-05
Position 1718: 9.803638349016011e-05
Position 334: 9.53203767773146e-05
Position 4806: 8.609516409922387e-05
Position 3630: 8.581522789150302e-05
Position 9356: 7.785238293532448e-05
Position 6985: 7.431243664263309e-05
Position 6957: 6.675777807556941e-05
Position 6567: 5.4333554806762574e-05
Position 615: 3.87536026143248e-05
Position 698: 3.12408943843191e-05
Position 642: 2.5294831906543024e-05
Position 652: 2.1532119920649105e-05
Position 296: 1.6898699140278182e-05
Position 1031: 1.6172062945624015e-05
Position 958: 1.5307987000145226e-05
Position 6285: 1.406057404376253e-05
Position 630: 1.3967620073283059e-05
Position 936: 1.053351299565345e-05
Position 2047: 9.9185070106264e-06
Position 817: 9.527575329309339e-06
Position 852: 9.472923267597852e-06
Position 3820: 8.705475770936867e-06
Position 496: 7.421523142131683e-06
Position 735: 5.299706627907458e-06
Position 6483: 5.016286750488388e-06
Position 3885: 3.89736205894774e-06
Position 6836: 3.570575231361555e-06
Position 1021: 2.82791645738295e-06
Position 1258: 2.6651414293948774e-06
Position 784: 2.0592435283908884e-06
Position 978: 1.9745767601347546e-06
Position 6767: 1.5826035271627183e-06
Position 146: 1.3438993878255437e-06
Position 408: 1.0340162018324584e-06
Position 1390: 4.721560336386945e-07
Position 1230: 4.591299177564839e-07
Position 6294: 3.0777646273908225e-07
Position 303: 2.5853828564209964e-07
Position 1615: 2.505332869322665e-07
Position 2319: 2.3755802165007927e-07
Position 1181: 1.196658158918201e-07
Position 1012: 4.791152651328423e-08
Position 972: 4.616859738117678e-08
Position 6332: 8.834250372403045e-09
Position 313: 1.5955987513659605e-09
Position 246: 1.2415616090231488e-09
Position 1466: 7.27489961478061e-10
Position 1470: 6.021626815310583e-10
Position 6335: 1.9199653135220836e-10
Position 6384: 1.7543009717806123e-10
Position 6362: 2.1010505294033567e-11
Position 233: 4.172379824383723e-12
Position 268: 8.985008511761104e-15
Position 308: 7.010497579322123e-15
Position 251: 3.8274324552806723e-16
