Gene = SDHC
Position 14969: 0.000141530454323871
Position 14695: 0.0001282086100972453
Position 2017: 0.00012774144881956065
Position 1838: 0.0001116868886277462
Position 1087: 0.00010595671443395594
Position 880: 8.518437680603721e-05
Position 2074: 8.150844578594324e-05
Position 1348: 7.57248163195402e-05
Position 2029: 6.974271966127918e-05
Position 722: 6.973949569387227e-05
Position 16247: 6.698511744741288e-05
Position 15799: 6.549335931200668e-05
Position 1835: 5.684955446018803e-05
Position 502: 5.6172282260688845e-05
Position 1808: 3.834433173228276e-05
Position 1213: 3.294840019040455e-05
Position 539: 2.3128165272003978e-05
Position 528: 2.1529220493900522e-05
Position 1293: 2.121694358957237e-05
Position 1358: 1.6231579093555607e-05
Position 530: 1.5539903622760112e-05
Position 1319: 1.4569837471650514e-05
Position 1128: 1.1290827141009213e-05
Position 889: 1.1050402604633618e-05
Position 1118: 1.1039671705655297e-05
Position 10703: 1.0960231156102411e-05
Position 1072: 1.0824319334855522e-05
Position 291: 1.0662892973779594e-05
Position 808: 1.0147441075177038e-05
Position 606: 8.843325499236732e-06
Position 1884: 8.299371137317943e-06
Position 660: 7.370983531858717e-06
Position 981: 6.107723521840196e-06
Position 2782: 4.990572839696938e-06
Position 8766: 4.356856637756844e-06
Position 1963: 4.20309869521181e-06
Position 10375: 4.0694126212842764e-06
Position 10239: 4.0115711402470064e-06
Position 388: 3.793950376294795e-06
Position 747: 3.784944123547966e-06
Position 1650: 3.3441185325427336e-06
Position 3329: 3.2165749823033876e-06
Position 561: 2.6102713081097716e-06
Position 1564: 2.3225918652253633e-06
Position 1440: 2.280222201675487e-06
Position 5794: 1.212665053783035e-06
Position 297: 1.1397167602098e-06
Position 6591: 8.326421939786301e-07
Position 315: 2.936213851052894e-07
Position 483: 1.192970655218593e-07
Position 701: 8.029305637330377e-08
Position 688: 7.047927549829157e-08
Position 559: 4.416799157113279e-08
Position 829: 4.257655272536984e-08
Position 724: 3.1371010335228105e-08
Position 476: 2.7427843736350966e-08
Position 622: 2.177666647427958e-08
Position 1617: 1.2630914965588256e-08
Position 213: 7.814333217664692e-09
Position 767: 6.6586208012582585e-09
Position 178: 6.14099313508057e-09
Position 168: 5.054789283102465e-09
Position 771: 3.4545959287769244e-09
Position 694: 2.109678488012163e-09
Position 555: 2.082307619988739e-09
Position 135: 1.0045724660288706e-10
Position 190: 4.2709609407918666e-11
Position 148: 2.6172376408460834e-12
Position 557: 1.2062458900659487e-12
