Gene = DDOST
Position 503: 1.0070153136498676e-06
Position 287: 8.894629186872947e-07
Position 105: 8.106900644143973e-07
Position 732: 8.428151170537374e-08
Position 8876: 4.348628165000509e-08
Position 515: 4.0670217902653894e-08
Position 751: 3.5685768136979195e-08
Position 8908: 3.311188600135321e-08
Position 8831: 1.8853962127105452e-08
Position 8859: 1.791843880538767e-08
Position 537: 1.4163262443742527e-08
Position 9016: 1.3222956174780654e-08
Position 9022: 1.0497335304811598e-08
Position 8792: 7.069709875086039e-09
Position 670: 2.024764517481635e-09
Position 6865: 9.254844001612969e-10
Position 7934: 4.023472612993103e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6009: 0.9964886600054176
Position 8816: 0.9893107411708056
Position 9015: 0.9863024306665875
Position 5764: 0.9735534975731661
Position 6836: 0.9643091938646722
Position 5356: 0.9254557908645524
Position 7769: 0.874526826072947
Position 8572: 0.6991753888788586
Position 446: 0.46479321558883285
Position 7220: 0.4545723697751851
Position 7172: 0.361261940557084
Position 552: 0.261268038789477
Position 1376: 0.23638462596048862
Position 8516: 0.22079740961231295
Position 2723: 0.1462593060632165
Position 7249: 0.10197469086153037
Position 3964: 0.09805338912716893
Position 5132: 0.09425614246665877
Position 3251: 0.08829397029059846
Position 8014: 0.076664697901366
Position 3534: 0.07573087352750557
Position 5298: 0.05801087336553888
Position 3926: 0.0575321062388448
Position 7578: 0.05360137532395325
Position 3574: 0.05136723928651784
Position 5239: 0.049272437459470186
Position 6796: 0.029015825196267643
Position 443: 0.027224669768752208
Position 7555: 0.025714381688467746
Position 270: 0.025230887200968125
Position 3211: 0.02290346845345432
Position 497: 0.02246788807093638
Position 6201: 0.01946292583836214
Position 3968: 0.019460635339002413
Position 8641: 0.01913863399015117
Position 660: 0.016661620892042203
Position 4340: 0.01593426685354152
Position 287: 0.011426627505101646
Position 9413: 0.01068646089170582
Position 1423: 0.009499939894671709
Position 183: 0.009304142714925728
Position 1337: 0.009220690282534187
Position 3674: 0.008741107056813913
Position 1662: 0.008523460344917138
Position 3166: 0.007943224177308276
Position 6418: 0.00768082423116161
Position 7270: 0.007455200067706349
Position 7827: 0.007274591104564001
Position 3715: 0.0070871972518929596
Position 1642: 0.006836326032677643
Position 6234: 0.0067129602750189464
Position 7225: 0.006220416354200257
Position 9252: 0.005912102708243105
Position 4160: 0.005555759376809468
Position 8869: 0.005391019809432458
Position 500: 0.005209800758877873
Position 8580: 0.003940967900212009
Position 9036: 0.003778141686874463
Position 1930: 0.003537678036466936
Position 7714: 0.003517512849313382
Position 4032: 0.0031232630314649446
Position 4002: 0.0030222480318447833
Position 8575: 0.0029338049439348295
Position 7155: 0.0028958819069152884
Position 5578: 0.002559118744357363
Position 8103: 0.002534533587048016
Position 2605: 0.0024971770624675933
Position 3546: 0.0021468447829867798
Position 5623: 0.0019709588263418587
Position 6809: 0.001935126869690915
Position 8596: 0.0018998181720168768
Position 4008: 0.001852680128111901
Position 7507: 0.0018224003879769748
Position 3494: 0.0017469204518219842
Position 1511: 0.0016898103896787026
Position 3865: 0.001643245088472703
Position 7064: 0.0015889548428126335
Position 7643: 0.001385447930653212
Position 5583: 0.0013626674461066756
Position 3004: 0.0013414320806360925
Position 5603: 0.0013279363961383366
Position 2791: 0.001271414102233828
Position 8062: 0.0011728700905250886
Position 8448: 0.0008702486768040693
Position 827: 0.0008084936521202015
Position 1530: 0.0007838307369932386
Position 8766: 0.0007296506005892939
Position 6266: 0.0007259741403132763
Position 9389: 0.0007029001505455164
Position 9086: 0.0007022579871624043
Position 6547: 0.0006894089133292953
Position 7193: 0.0005784838709475196
Position 8499: 0.0005205329440715056
Position 6396: 0.0005200890148812396
Position 9122: 0.00048395775639602424
Position 595: 0.00043689614175529477
Position 611: 0.00038343377816272737
Position 7915: 0.00038150472090538835
Position 6593: 0.00034010295215869423
Position 8054: 0.00030305190729685227
Position 7290: 0.00030057845727017243
Position 663: 0.00028901701578064125
Position 687: 0.00028623280079552194
Position 3850: 0.0002656488793228794
Position 7113: 0.0002635314761865936
Position 3279: 0.00023886877767319962
Position 9453: 0.00021669485279165467
Position 6435: 0.00020778030826120768
Position 7051: 0.00019551812215345935
Position 5739: 0.0001934309739806301
Position 9045: 0.00016208256131468679
Position 189: 0.00015916505673429224
Position 1399: 0.0001564589930107951
Position 8423: 0.00014212477078090095
Position 6918: 0.00014052773067381666
Position 6638: 0.00013982265168522776
Position 6180: 0.00013684872853912027
Position 7441: 0.00012920317758291969
Position 1776: 0.00012908823861957722
Position 5732: 0.00012892246107811827
Position 1897: 0.0001271649372959792
Position 8689: 0.00012533530199141925
Position 8407: 0.00012361761090464937
Position 7779: 0.0001200970530534183
Position 8686: 0.00011884517244916712
Position 6210: 0.00011841621603201606
Position 7798: 0.00011749190129433481
Position 757: 0.00011648449009698248
Position 6284: 0.00010914236662972619
Position 2794: 0.0001088304014159935
Position 8183: 0.00010812308336563661
Position 8349: 0.00010177061151475352
Position 7293: 9.803639308212818e-05
Position 8292: 9.398876224395343e-05
Position 6760: 9.003619145665422e-05
Position 1823: 8.687041604156229e-05
Position 7122: 7.760175892588869e-05
Position 186: 7.567670798470545e-05
Position 578: 7.422411573458622e-05
Position 2957: 7.130759982987045e-05
Position 6278: 6.712303364196007e-05
Position 1638: 6.698742127547954e-05
Position 1246: 6.486023133766345e-05
Position 3081: 5.93886340005493e-05
Position 9144: 5.6302908920475184e-05
Position 1382: 5.4417090299128456e-05
Position 6245: 5.435072893251778e-05
Position 8829: 5.4184285491108776e-05
Position 2551: 4.924089118069532e-05
Position 6553: 4.5029622239647535e-05
Position 8231: 3.9984727187913816e-05
Position 6709: 3.783012497123762e-05
Position 7636: 3.7489663940957524e-05
Position 5546: 3.526036181631463e-05
Position 9189: 3.172053721310085e-05
Position 6596: 2.9718132111046026e-05
Position 5599: 2.9577082807768795e-05
Position 8756: 2.822006036243592e-05
Position 854: 2.5597861587698528e-05
Position 9368: 2.415292295576535e-05
Position 8989: 2.3335518960805098e-05
Position 2013: 2.273643633678473e-05
Position 7034: 2.1233594146146946e-05
Position 7461: 2.0845603633402697e-05
Position 848: 2.011059525718027e-05
Position 5680: 2.0018709764825625e-05
Position 5857: 1.9937563285296525e-05
Position 1966: 1.8468566683120425e-05
Position 1345: 1.7623276461636943e-05
Position 6602: 1.5269875501128262e-05
Position 9343: 1.390410592342139e-05
Position 398: 1.2424754619461355e-05
Position 8923: 1.202834507658138e-05
Position 6643: 9.485478503153389e-06
Position 6097: 8.078917852707792e-06
Position 193: 8.065684437648374e-06
Position 7037: 5.692084243928615e-06
Position 346: 5.686676865779743e-06
Position 339: 5.389826725043524e-06
Position 6736: 4.910686518751205e-06
Position 566: 4.136349940175253e-06
Position 830: 3.716957498316909e-06
Position 885: 3.406141653741222e-06
Position 6743: 2.7086329437161714e-06
Position 7068: 1.8768907047146365e-06
Position 1190: 1.682633510697061e-06
Position 204: 1.4228566297908739e-06
Position 1580: 1.38161652781293e-06
Position 7660: 1.3537785221550035e-06
Position 6930: 1.2883804459487416e-06
Position 1141: 1.2414838447150228e-06
Position 199: 1.2251788237995933e-06
Position 899: 1.1494093427607757e-06
Position 7451: 9.183777951444983e-07
Position 1208: 8.943872716658423e-07
Position 7000: 4.6265814872292986e-07
Position 5892: 4.606099430807841e-07
Position 316: 3.268241628635218e-07
Position 6048: 1.0456024285311666e-07
Position 6036: 5.901940188879149e-08
Position 8341: 1.2968783328860943e-08
Position 6443: 7.692356313968356e-09
Position 770: 5.854431304118006e-09
Position 405: 4.795136894246943e-09
Position 6429: 4.5981484446635446e-09
Position 6382: 3.875437129852799e-09
Position 6240: 3.5423181745245023e-09
Position 372: 1.9694741276527086e-09
Position 6521: 1.882534870552271e-09
Position 7319: 8.352460651788897e-10
Position 365: 8.064708495429406e-11
Position 352: 5.832254078849514e-11
Position 354: 6.225839104854713e-13
