Gene = SPDL1
Position 485: 1.1451189385751128e-05
Position 13018: 9.604302718345618e-06
Position 750: 9.118312199211397e-06
Position 83: 6.138846894794138e-06
Position 300: 5.35845184195203e-06
Position 174: 3.3730435585657265e-06
Position 648: 2.9756253242604295e-06
Position 659: 1.967225351772625e-06
Position 53: 1.4967879799973327e-06
Position 476: 6.677956797259726e-07
Position 9844: 3.215133774921312e-07
Position 666: 1.8331702219596388e-07
Position 407: 1.5689903505230003e-07
Position 418: 1.1430206967009826e-07
Position 393: 1.1325895279381835e-07
Position 309: 1.0943885000341963e-07
Position 287: 6.199367751898695e-08
Position 43: 3.798603330441475e-08
Position 185: 4.1681323514572696e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9719: 0.9840719919296954
Position 10936: 0.9821889834481534
Position 10759: 0.9816718611498
Position 4759: 0.9594949336297308
Position 14841: 0.8805481493336446
Position 453: 0.8429717564944775
Position 10510: 0.726711960747709
Position 7413: 0.6067819537644287
Position 15337: 0.6021795197225851
Position 891: 0.4647488942569456
Position 12950: 0.46017349997559076
Position 12926: 0.4388571026709296
Position 17235: 0.2729629415721599
Position 1475: 0.1824653960589305
Position 9316: 0.1821052692558325
Position 19891: 0.17763623260804245
Position 20425: 0.17472297300504847
Position 17645: 0.158627633390691
Position 17611: 0.13322648157377243
Position 1876: 0.11046459524128661
Position 15803: 0.10738939167039563
Position 9450: 0.09550169906357601
Position 5124: 0.09434567237430422
Position 3472: 0.09337553313274675
Position 15377: 0.08222981226677173
Position 15679: 0.07656926854749765
Position 14476: 0.07538718324163426
Position 12296: 0.07377391760154697
Position 17896: 0.06388101880826927
Position 10410: 0.06255578252797267
Position 14343: 0.06217308469925409
Position 1506: 0.05899870600130032
Position 15832: 0.05898746146088909
Position 14855: 0.058228093109838196
Position 8992: 0.05416464411273282
Position 18014: 0.05048374801497472
Position 10591: 0.04801281863960202
Position 10377: 0.04771531950797421
Position 12980: 0.04495668059965751
Position 10134: 0.028996318142753174
Position 7118: 0.02798287155073311
Position 6957: 0.027602958891
Position 3411: 0.02570918920061942
Position 7121: 0.025552451627539267
Position 14816: 0.024868051330312394
Position 734: 0.02132374871568164
Position 19709: 0.020693991598040293
Position 1751: 0.018650219078529727
Position 3564: 0.017870335177206525
Position 11552: 0.0166546847291004
Position 15039: 0.015756857115614368
Position 9370: 0.014291140233291814
Position 16696: 0.013709797345364615
Position 15851: 0.012994212316285697
Position 10069: 0.012372319313001957
Position 19551: 0.01203035642669391
Position 6824: 0.011900656523091357
Position 12903: 0.01150911745881186
Position 10763: 0.009565430824609032
Position 18144: 0.009489045113600329
Position 1726: 0.009466767556044715
Position 12277: 0.009463625927893871
Position 10548: 0.009438517735114232
Position 13141: 0.009375047498611
Position 12548: 0.009002878049664455
Position 15445: 0.008907281852773188
Position 10094: 0.008478631880506049
Position 17119: 0.008198485966078197
Position 15810: 0.008139209140647679
Position 12130: 0.008045702077610975
Position 14914: 0.007522320866361632
Position 16394: 0.0075046353720201195
Position 9819: 0.007208085050235254
Position 4817: 0.0065185771971507205
Position 1692: 0.006516690372625419
Position 12983: 0.0062821839049519625
Position 6916: 0.00626723681093054
Position 15848: 0.006257262451286579
Position 852: 0.006179837660869043
Position 16506: 0.005845129987456498
Position 16998: 0.00540139560508993
Position 5183: 0.004861340038069477
Position 5816: 0.00477738249723973
Position 10353: 0.00453145467741711
Position 5210: 0.004138878431894156
Position 14496: 0.0038267227974527894
Position 1483: 0.003616649654111724
Position 1577: 0.003490778386600163
Position 15228: 0.0033513941786329866
Position 782: 0.0033339618522512
Position 3374: 0.0032624580449415823
Position 12356: 0.003109387331333028
Position 14896: 0.0029785459959964103
Position 6936: 0.00274933098269896
Position 10182: 0.0026894422416120123
Position 14233: 0.0026892405912296996
Position 7450: 0.0026392722268749375
Position 19107: 0.00259120080734855
Position 3238: 0.0025721007326094474
Position 17274: 0.0023874169511704873
Position 362: 0.0021025239476794386
Position 10122: 0.0020056491273819743
Position 17991: 0.0019224911252574038
Position 12187: 0.001599005980218003
Position 15602: 0.0014977707348277042
Position 11491: 0.0014084934785819612
Position 5229: 0.001405011221849428
Position 18433: 0.0013471802898771164
Position 18314: 0.0013417228107051094
Position 13038: 0.0013271367333349566
Position 9997: 0.0013163454285962642
Position 18352: 0.0012895429830873239
Position 13010: 0.0012877503119124907
Position 14309: 0.0012482505994221341
Position 19156: 0.0011868707888243284
Position 12061: 0.0010924114215109222
Position 1533: 0.0010820971084038638
Position 11975: 0.0010780487667513975
Position 15414: 0.0010633602181028257
Position 15635: 0.0009632919268562853
Position 12155: 0.0009626166581984662
Position 414: 0.0009623506055521524
Position 17647: 0.0008857422999796096
Position 15002: 0.0008714783956439344
Position 15404: 0.0008027339609304044
Position 14540: 0.0007638384904915441
Position 16107: 0.0006737513828671373
Position 12220: 0.0006446629508697863
Position 14345: 0.0006362667701640594
Position 15249: 0.0006178025997808716
Position 12577: 0.0006145806675303804
Position 3069: 0.000602488897538147
Position 18276: 0.0005488955609152873
Position 10908: 0.0005360341998742534
Position 10658: 0.00047527546236860347
Position 15950: 0.0004582406207580256
Position 13664: 0.0004108501023069224
Position 13710: 0.0003875505239308917
Position 14925: 0.00035783188114538455
Position 13743: 0.0003158374624896359
Position 354: 0.0003050418725174196
Position 13661: 0.00029384892370072516
Position 11699: 0.0002639041405046762
Position 15141: 0.00025875489601878313
Position 14868: 0.0002445593203802722
Position 15008: 0.00023649709393137763
Position 11441: 0.0002287734646826234
Position 14698: 0.00022025840819919147
Position 132: 0.00020548241491583438
Position 10118: 0.00019303618080556
Position 10772: 0.0001675499227215303
Position 15183: 0.00014231101807599778
Position 1603: 0.00013071526268521817
Position 1150: 0.00012476692848556123
Position 10262: 0.00011935818622014517
Position 1439: 0.0001125430118091751
Position 15342: 0.0001010479709120487
Position 1030: 8.979940885493275e-05
Position 925: 8.03126976062199e-05
Position 1068: 7.977809478735355e-05
Position 11379: 7.839680282292752e-05
Position 10943: 7.044279361627826e-05
Position 1193: 6.606511759672e-05
Position 15462: 5.9810594705746486e-05
Position 804: 5.9146518743345885e-05
Position 1027: 5.897939197408438e-05
Position 983: 5.863654214716107e-05
Position 1262: 5.2938209548875e-05
Position 11374: 4.299181477834731e-05
Position 863: 4.0864077565853636e-05
Position 1033: 3.0246455769955886e-05
Position 1905: 2.796859787886853e-05
Position 15055: 2.068052813983078e-05
Position 1442: 1.968345012253363e-05
Position 10795: 1.8920381220438482e-05
Position 10856: 1.7345633906301624e-05
Position 904: 1.4401431822064063e-05
Position 15082: 1.3399326097159878e-05
Position 12791: 1.1977891865239436e-05
Position 11295: 1.1744319073412228e-05
Position 1582: 1.124457695504186e-05
Position 793: 7.76748422594267e-06
Position 10969: 7.141024644247928e-06
Position 1072: 6.723922770175924e-06
Position 334: 5.939761329656519e-06
Position 595: 5.095957824089594e-06
Position 934: 4.968635529381624e-06
Position 1053: 4.687781154225281e-06
Position 11325: 4.613919494243467e-06
Position 11399: 3.6562826845348186e-06
Position 330: 2.9090079408427737e-06
Position 1521: 2.2969450799148063e-06
Position 183: 2.066891645999109e-06
Position 326: 2.056888922553334e-06
Position 92: 1.543934331789579e-06
Position 11025: 1.3326227897564624e-06
Position 12072: 1.2298066581060763e-06
Position 1227: 7.865294036767679e-07
Position 217: 7.180180979426549e-07
Position 666: 6.596854765613597e-07
Position 10955: 5.550750370368759e-07
Position 541: 4.495038437743679e-07
Position 14320: 4.384358387682221e-07
Position 12661: 3.9021501284069335e-07
Position 147: 3.4608513230285125e-07
Position 10977: 3.2702772581388356e-07
Position 151: 2.737269284345985e-07
Position 12719: 1.7606624457847651e-07
Position 145: 1.397976283916771e-07
Position 317: 3.4353800166238865e-08
Position 179: 2.996954236535508e-08
Position 239: 2.4249172106239534e-08
Position 236: 1.1768822181213673e-08
Position 10950: 2.847061270035733e-09
Position 207: 2.09992557020601e-09
Position 220: 5.039018939331469e-10
Position 570: 3.40317290846704e-10
Position 300: 1.8966206759949722e-10
Position 247: 1.591898798966658e-10
Position 548: 1.4272455548015658e-10
Position 11032: 8.165809139940877e-11
Position 559: 5.371100871222678e-11
Position 156: 2.009608906008565e-11
Position 266: 1.8556017731985986e-12
Position 259: 9.939547702801966e-13
Position 253: 1.5618785289904245e-16
Position 255: 1.262990465189215e-16
Position 280: 8.816835377081146e-18
