Gene = UMPS
Position 592: 1.098105588086622e-06
Position 157: 6.11736716616066e-08
Position 448: 4.014818717063812e-08
Position 184: 3.986818230439817e-08
Position 337: 1.967064792981458e-08
Position 478: 1.7058427333079742e-08
Position 43: 2.0243674801709857e-09
Position 504: 1.753521007658561e-09
Position 119: 1.5044500434881686e-09
Position 445: 7.857710932888662e-13
Position 480: 3.6681865707287015e-13
Position 248: 7.112429071171302e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9657: 0.9807926166689886
Position 4726: 0.9034585049182798
Position 11785: 0.8505873057299582
Position 13548: 0.8334323240372286
Position 18340: 0.4885328004957373
Position 7548: 0.30542349065381524
Position 7201: 0.25236287688561865
Position 1139: 0.1949748418949492
Position 8077: 0.15540067200557517
Position 7779: 0.10922922131095175
Position 17578: 0.09647184530303725
Position 10343: 0.08535471483616479
Position 5078: 0.08437733923714877
Position 17343: 0.08227563570145452
Position 10928: 0.0647586980230144
Position 8044: 0.05788084629618023
Position 18170: 0.04973610321607263
Position 15239: 0.04554478100616884
Position 16665: 0.03848674621514266
Position 15770: 0.03374670157286068
Position 8440: 0.03249772340851941
Position 7969: 0.03092604319447057
Position 10307: 0.02548150500943084
Position 6380: 0.023987597893823893
Position 7825: 0.022660358259739433
Position 1164: 0.01746114985719084
Position 13830: 0.01608940516417251
Position 15024: 0.013372106599274106
Position 6123: 0.01317334750851928
Position 15253: 0.011882356497032075
Position 7585: 0.011462125755511822
Position 13727: 0.010287695593770498
Position 18700: 0.009937541053759767
Position 13383: 0.009626801206633393
Position 18889: 0.009362916005785886
Position 10266: 0.008850497934877733
Position 4763: 0.008459416315561801
Position 5048: 0.008205098708703906
Position 1883: 0.007939371116288677
Position 14919: 0.007843699753377883
Position 13337: 0.007840239145573281
Position 11475: 0.007108617395435814
Position 13740: 0.007044033420164393
Position 16495: 0.007006838240096694
Position 15631: 0.0060264090791305016
Position 14073: 0.005796509505576002
Position 11879: 0.005731499610752281
Position 3014: 0.005559580464326993
Position 13623: 0.005542935907658764
Position 3834: 0.005020108549878007
Position 3188: 0.0049453773564091695
Position 15715: 0.004106667356213647
Position 10885: 0.004034636918892698
Position 5142: 0.003915859113737502
Position 7958: 0.0035713229103666298
Position 14650: 0.003451996342218662
Position 5157: 0.002768917188120388
Position 2987: 0.0027533038494111615
Position 11489: 0.0021969246073765057
Position 566: 0.002190409501593492
Position 6147: 0.0021743291033563383
Position 4733: 0.002122264973550668
Position 2324: 0.002061117057395173
Position 3200: 0.0020401207785474924
Position 12078: 0.0019654025313303467
Position 6016: 0.0016942384731121476
Position 11995: 0.0016924722511886393
Position 14069: 0.0015736681019273425
Position 14093: 0.0015722714997087927
Position 6725: 0.0015635584539674353
Position 16844: 0.001526718639091691
Position 16686: 0.0014746075010387538
Position 1618: 0.0014166896407456562
Position 7552: 0.001344772064174832
Position 10704: 0.0012855107947510114
Position 473: 0.0012502726602728954
Position 3346: 0.001187974150135437
Position 12300: 0.0011653057649615576
Position 1190: 0.0011621930944956305
Position 10360: 0.0011474526627113476
Position 11193: 0.001098844976937395
Position 1869: 0.001079666077763076
Position 10321: 0.001004026411055476
Position 11847: 0.0009986553934645593
Position 710: 0.000981464714319747
Position 4820: 0.0009539581698422354
Position 15835: 0.0008112313877922428
Position 4038: 0.0007296553967689724
Position 3238: 0.0006221874914990707
Position 11701: 0.0006107176209511952
Position 124: 0.0005644595700869844
Position 261: 0.0005571174557605622
Position 11955: 0.0005514273727822877
Position 574: 0.0005376150870790133
Position 5362: 0.0004986071195854666
Position 5293: 0.0004731411899568323
Position 2965: 0.00043508195552892804
Position 10789: 0.00043049384654321156
Position 4802: 0.0004122635688636324
Position 997: 0.00037332696707273564
Position 2478: 0.00036369780903110574
Position 12060: 0.00033491945284913507
Position 3103: 0.0003111139187074682
Position 12319: 0.00030271903002699566
Position 811: 0.00030168436316492563
Position 12335: 0.000294860702649641
Position 4027: 0.0002875302932437762
Position 632: 0.0002770047924564753
Position 3396: 0.0002717732933668066
Position 3092: 0.0002593448665453423
Position 162: 0.00024341796900077941
Position 7261: 0.00022846517462067238
Position 4218: 0.00022160759093260406
Position 1037: 0.00019331230807905335
Position 5334: 0.00018945731089812807
Position 10109: 0.0001741934184820286
Position 5246: 0.00016690134045837135
Position 12719: 0.0001653498393364941
Position 2501: 0.0001509880513541763
Position 6615: 0.00013702946059993386
Position 2385: 0.00011277565116854353
Position 3136: 0.00010208548057787313
Position 6367: 9.497982505712416e-05
Position 1644: 8.944926475229064e-05
Position 961: 7.875843195472864e-05
Position 5008: 7.297371868691772e-05
Position 5263: 6.690027605981433e-05
Position 491: 6.499332565858166e-05
Position 9457: 4.917775886048704e-05
Position 7516: 4.839467344320714e-05
Position 15662: 4.828684962115502e-05
Position 257: 4.372592976776519e-05
Position 639: 2.212665254894805e-05
Position 655: 2.085715587746054e-05
Position 529: 1.715894963491822e-05
Position 614: 1.4925542417785021e-05
Position 775: 1.3499501716954126e-05
Position 743: 1.2885054684256172e-05
Position 6128: 1.2353104603236761e-05
Position 603: 6.122689160460813e-06
Position 4973: 6.042085060973184e-06
Position 13782: 5.957464650042743e-06
Position 5249: 5.880266014494795e-06
Position 856: 2.6905403844029656e-06
Position 5301: 2.231839608426725e-06
Position 875: 1.7941664505653487e-06
Position 171: 1.5782745080072687e-06
Position 605: 1.274613075123003e-06
Position 1018: 1.1243830506635958e-06
Position 1672: 1.0523585605026983e-06
Position 273: 1.022510290312736e-06
Position 824: 9.29392393689622e-07
Position 192: 8.93537767684521e-07
Position 1176: 8.197241673418242e-07
Position 658: 6.102411445003775e-07
Position 1702: 5.71476252100973e-07
Position 405: 4.159663489112173e-07
Position 334: 4.0158725892447197e-07
Position 305: 3.5730239882631237e-07
Position 769: 3.5357038986230415e-07
Position 2275: 2.684776612752479e-07
Position 308: 2.550921816229035e-07
Position 1776: 2.0911680918733563e-07
Position 10155: 2.0445273836438586e-07
Position 2206: 1.2776916032808382e-07
Position 283: 1.2245357369416942e-07
Position 1559: 1.1701507166892127e-07
Position 669: 1.1200219409873294e-07
Position 2440: 1.1166260273218837e-07
Position 1083: 6.447284268508805e-08
Position 915: 3.900090635148381e-09
Position 1095: 3.869015577671871e-09
Position 932: 2.915298212372344e-09
