Gene = PIGV
Position 1211: 0.005920541629405998
Position 3918: 0.005606741963558695
Position 3750: 0.004599825683159819
Position 2535: 0.004464057614612163
Position 183: 0.00408340275793955
Position 4346: 0.003750346557737305
Position 4181: 0.0033412096878577993
Position 4972: 0.0033171141651106933
Position 2819: 0.003290202519760624
Position 3881: 0.003212600779722576
Position 2555: 0.0029935100813878257
Position 1935: 0.0029560397632742916
Position 1249: 0.002868410861718798
Position 3933: 0.002124726255524293
Position 2580: 0.0021207526115736247
Position 2543: 0.0017061608525448134
Position 4202: 0.001662679231366033
Position 2898: 0.001597122199381066
Position 5567: 0.0015817338655168239
Position 6397: 0.0015630569906468607
Position 3283: 0.0013798614140067536
Position 6433: 0.0013338660774362973
Position 5057: 0.001129578901168543
Position 7369: 0.001093118197342035
Position 6738: 0.000874245824105178
Position 6142: 0.0005586923343358345
Position 1501: 0.0005507315330361302
Position 970: 0.000525604303371766
Position 5096: 0.00048449266625742553
Position 1062: 0.0003745581709000278
Position 6187: 0.0003280378839815486
Position 3019: 0.0002445192370536743
Position 747: 0.000219299560970073
Position 3586: 0.00018871088884419277
Position 840: 0.000176034601321214
Position 699: 0.0001715705151658335
Position 1123: 0.0001277972388048066
Position 755: 0.00012199079189492499
Position 3436: 0.0001089951113215043
Position 2082: 0.0001032514092418982
Position 806: 0.00010280241668057147
Position 153: 9.814361345013079e-05
Position 3808: 9.338046609009433e-05
Position 948: 9.057808000932107e-05
Position 1360: 7.653047854849646e-05
Position 1587: 7.338720377628204e-05
Position 6904: 6.42089729672959e-05
Position 3095: 4.009719559139113e-05
Position 674: 3.898683471745704e-05
Position 472: 2.9707128209742558e-05
Position 594: 1.6546879554813928e-05
Position 511: 7.935294203936354e-06
Position 864: 7.846179200501715e-06
Position 709: 4.63590046387588e-06
Position 1554: 4.395393733555312e-06
Position 520: 4.10268358625847e-06
Position 156: 3.6149939886828398e-06
Position 555: 3.5153094271979165e-06
Position 703: 3.1686558747624343e-06
Position 766: 2.5668744814685177e-06
Position 915: 1.8319370382679695e-06
Position 404: 1.4567654547370021e-06
Position 317: 1.4051464212873752e-06
Position 359: 1.4041569022783073e-06
Position 482: 1.0151278819808907e-06
Position 776: 9.987417150180823e-07
Position 817: 9.968511599267422e-07
Position 808: 9.828248626035158e-07
Position 646: 9.551046927956558e-07
Position 298: 9.524104830146578e-07
Position 1005: 9.21130871302798e-07
Position 490: 8.414244163025258e-07
Position 494: 8.234994652361887e-07
Position 233: 7.732981249759569e-07
Position 649: 6.863196545674902e-07
Position 1459: 6.800666643426843e-07
Position 427: 5.460844878306447e-07
Position 456: 5.175237479452459e-07
Position 529: 4.87131566202438e-07
Position 447: 4.453790057733806e-07
Position 524: 3.878772792809543e-07
Position 878: 3.086392621617988e-07
Position 391: 2.929047801270724e-07
Position 437: 2.1650749025093348e-07
Position 614: 1.5936339941092285e-07
Position 362: 1.289041038469298e-07
Position 882: 1.1907739775888031e-07
Position 983: 1.1874498476893364e-07
Position 544: 1.1667025484547014e-07
Position 894: 8.549313527281817e-08
Position 291: 7.930446195827992e-08
