Gene = PRPF38B
Position 4448: 6.103911456906257e-05
Position 999: 5.919778169825824e-05
Position 3899: 5.567140865672714e-05
Position 4390: 3.706779437095684e-05
Position 282: 2.9055841140057493e-05
Position 493: 2.7854045014193163e-05
Position 3215: 2.6416273595012977e-05
Position 397: 2.3264009586373822e-05
Position 1003: 2.2269599473493618e-05
Position 3871: 2.0559295902765938e-05
Position 4465: 1.9202377867199516e-05
Position 4644: 1.6379699936544105e-05
Position 3582: 1.5972692407707985e-05
Position 902: 1.2446284661125166e-05
Position 3101: 1.2223848997943011e-05
Position 633: 1.2129403977439117e-05
Position 4590: 1.1144273763007212e-05
Position 960: 1.105671318145477e-05
Position 684: 1.0751150293444906e-05
Position 4012: 8.730049412617792e-06
Position 394: 8.297300836530887e-06
Position 834: 7.5405495896854236e-06
Position 183: 7.473278642781198e-06
Position 329: 7.207230178341383e-06
Position 427: 6.308093497923171e-06
Position 3803: 5.210819553273723e-06
Position 206: 4.599885688021074e-06
Position 5496: 4.448178921654922e-06
Position 1285: 4.247997451874116e-06
Position 3673: 2.675226633821853e-06
Position 346: 2.4533263452057172e-06
Position 3540: 2.246090725853856e-06
Position 847: 1.971178141243213e-06
Position 3039: 1.5108642056979457e-06
Position 3574: 1.2319548780692825e-06
Position 349: 1.0771736437028125e-06
Position 651: 1.0169419458354768e-06
Position 544: 1.0155540093539749e-06
Position 340: 8.761988743008985e-07
Position 816: 8.152619371960783e-07
Position 1069: 6.346004044412513e-07
Position 807: 6.208214447165931e-07
Position 144: 6.078269088287455e-07
Position 818: 4.700004464325992e-07
Position 579: 3.342827292941484e-07
Position 376: 2.760934670132975e-07
Position 180: 2.6632501532827127e-07
Position 4165: 2.354879482315303e-07
Position 1386: 2.133018166526481e-07
Position 4014: 2.0509489849061697e-07
Position 2638: 2.0496312804455422e-07
Position 208: 1.4266897282460317e-07
Position 508: 1.2721635365616368e-07
Position 6880: 7.439674991931498e-08
Position 850: 6.901758713988574e-08
Position 352: 6.753683080709784e-08
Position 6934: 6.486155434797208e-08
Position 613: 6.069158417692505e-08
Position 212: 5.9574101072457485e-08
Position 839: 5.102460993042238e-08
Position 841: 4.870718871071162e-08
Position 1300: 3.682836758504605e-08
Position 552: 1.3703243632187983e-08
Position 191: 1.3451456057438946e-08
Position 148: 1.2389689633122887e-08
Position 520: 6.5264595651887004e-09
Position 600: 4.214600370462752e-09
Position 559: 1.5219583433922826e-09
Position 502: 1.5132782447390403e-09
