Gene = COMMD10
Position 444: 5.298628373968543e-07
Position 302: 3.435113485333549e-07
Position 429: 2.942189497594864e-07
Position 269: 2.412802898505866e-07
Position 354: 1.4860038162913057e-07
Position 356: 1.2130476775200299e-07
Position 395: 8.81053453502035e-08
Position 293: 5.441662111249716e-08
Position 256: 2.6336348216625037e-08
Position 409: 1.8969284764162232e-08
Position 171: 6.564243887807618e-09
Position 380: 1.809727083321138e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7553: 0.9960216807082494
Position 6087: 0.9216564148574282
Position 2505: 0.7205230214013516
Position 14100: 0.6234682627423104
Position 5340: 0.39108207117857025
Position 11579: 0.20350097916731383
Position 19649: 0.19808114123473747
Position 2706: 0.18420619224259144
Position 3494: 0.17090670939806574
Position 12695: 0.1644044097599212
Position 6405: 0.14544232389818262
Position 4066: 0.14379250005354968
Position 13825: 0.13738331879724364
Position 2393: 0.13655448359009228
Position 13687: 0.12325081391899077
Position 8197: 0.11158397793820427
Position 14884: 0.11020906039620354
Position 17119: 0.10609203155884252
Position 11523: 0.09501216336198617
Position 17016: 0.0927463069723655
Position 21842: 0.08502155596628554
Position 6922: 0.08375437403648521
Position 18616: 0.07091372922125334
Position 14640: 0.06677333727313281
Position 15549: 0.04911620003983939
Position 14518: 0.039420269382820915
Position 17950: 0.034053929721574866
Position 17528: 0.02823261433362944
Position 14544: 0.027103328116929996
Position 10608: 0.022367612057001846
Position 429: 0.019834542059017322
Position 12648: 0.01976014585497629
Position 13387: 0.018597303692680145
Position 6366: 0.016795550205068156
Position 14364: 0.01584690559189685
Position 6327: 0.015464865591527311
Position 922: 0.015188408374072886
Position 11317: 0.01494996876296023
Position 2173: 0.013969597348570574
Position 7248: 0.012960255536262002
Position 13390: 0.012740486886362068
Position 6401: 0.012378882782089573
Position 5990: 0.011357259847339297
Position 5529: 0.011356506386144315
Position 5318: 0.009607509182817555
Position 2808: 0.009551779456300074
Position 11680: 0.00922843914784758
Position 16036: 0.008207507141992285
Position 12050: 0.007278404866180767
Position 3474: 0.006799873157748305
Position 6968: 0.00663441290089634
Position 2708: 0.006559866373292652
Position 647: 0.005584601598236442
Position 11289: 0.00558298072286646
Position 8231: 0.005206914224560787
Position 10773: 0.005201990599874972
Position 3063: 0.0048308228402644485
Position 4231: 0.004766136147591264
Position 322: 0.004754227673761563
Position 12115: 0.004741710133610091
Position 12097: 0.004622281019519824
Position 2680: 0.00441559932853893
Position 14322: 0.0042497466533797535
Position 8281: 0.004123680368000935
Position 12861: 0.004091796575216537
Position 472: 0.004071343362958284
Position 11500: 0.003940058540795516
Position 7557: 0.003806262865781429
Position 6295: 0.0037639469530180414
Position 2238: 0.003719231896943458
Position 6468: 0.0034958382927296355
Position 7805: 0.003385547166890115
Position 2726: 0.0032042173172496476
Position 2406: 0.003098902325519598
Position 6068: 0.002956632822374514
Position 1309: 0.0028147761875019963
Position 10696: 0.002477416537122618
Position 8487: 0.002356327153223583
Position 1512: 0.0023174273321051883
Position 1216: 0.002184316601852468
Position 1291: 0.0020067101101156866
Position 2540: 0.0019019228208460531
Position 1246: 0.0019013704188465006
Position 6951: 0.0018948244113131405
Position 4687: 0.0017955874122025852
Position 5379: 0.001723998979154754
Position 406: 0.0016263654088781389
Position 2512: 0.001618602794132614
Position 4145: 0.0015706781494315572
Position 395: 0.0015668336220225588
Position 12006: 0.001542259635221129
Position 7014: 0.0014215941634124604
Position 5347: 0.001416295892487773
Position 7809: 0.0014044970020509987
Position 4462: 0.0013558207004982913
Position 2778: 0.0012371039353477975
Position 14157: 0.0012235755827392882
Position 675: 0.001183724283406572
Position 11273: 0.0011184699175348582
Position 8130: 0.001097008776418092
Position 11018: 0.0010045595681578195
Position 6500: 0.0009280846276255771
Position 3800: 0.000868231441243939
Position 5913: 0.0008526920144185765
Position 2651: 0.0008453061169213513
Position 8414: 0.0008441533009472209
Position 10620: 0.0007799681437897565
Position 8340: 0.0007726844710972703
Position 282: 0.0007410758835995882
Position 2685: 0.0007306777479758504
Position 2222: 0.0007210564682676424
Position 2437: 0.0007046739186141614
Position 8330: 0.0006813310883249128
Position 8241: 0.0006651874494675388
Position 10584: 0.0006133604660067108
Position 10367: 0.0006077283294883514
Position 1866: 0.0005974721443104296
Position 9493: 0.0005904136886533027
Position 2749: 0.0005734410019010955
Position 8125: 0.0005715460988361593
Position 8213: 0.0005522637185131967
Position 11858: 0.0005468281575104016
Position 2825: 0.0005102776691410345
Position 8278: 0.0004822274094090017
Position 293: 0.0004575759467818125
Position 1104: 0.00035871604408889516
Position 730: 0.0003416535641594447
Position 352: 0.00033919824791330265
Position 7811: 0.0003112577202711871
Position 2274: 0.0003087935651497028
Position 8965: 0.0002774949601737208
Position 8793: 0.00026840391786397434
Position 1650: 0.00025857231402949977
Position 334: 0.0002453192133745592
Position 2309: 0.0002293622027720106
Position 2110: 0.00022165433459120782
Position 1746: 0.0002105296319304029
Position 936: 0.00019306542864347797
Position 4594: 0.00018867128999039363
Position 10480: 0.00018198781922823597
Position 1732: 0.00017417170838150342
Position 11614: 0.0001553352194557128
Position 265: 0.00015192318053564092
Position 7985: 0.00014508398177186466
Position 562: 0.00013428155406546323
Position 7803: 0.00010964634314817612
Position 8139: 0.00010200074470193532
Position 409: 7.88138085366989e-05
Position 958: 7.031432002305789e-05
Position 1147: 6.896321209652654e-05
Position 2306: 6.824695516416495e-05
Position 595: 4.4761325573132046e-05
Position 2945: 4.264613219610421e-05
Position 2752: 4.057544829631858e-05
Position 3405: 3.3187876239938985e-05
Position 3533: 3.262928149067177e-05
Position 7615: 2.2777497823661813e-05
Position 7867: 1.9678356940775453e-05
Position 7896: 1.3441685794626556e-05
Position 2244: 1.3120863970575215e-05
Position 8142: 1.2292511019673961e-05
Position 7384: 1.8552341575222828e-06
Position 2596: 1.2888602227106208e-06
Position 367: 7.419304868016464e-07
Position 927: 5.157245160295183e-07
Position 698: 4.104012274005942e-07
Position 655: 3.0861925171614894e-07
Position 2810: 2.878704596200602e-07
Position 619: 2.2268840612821493e-07
Position 3365: 1.8141653893272622e-07
Position 3306: 1.7892555104159155e-07
Position 531: 1.2387732471636065e-07
Position 681: 1.1456346824347878e-07
Position 761: 1.0382855777378737e-07
Position 856: 9.744713742001608e-08
Position 598: 9.023157882905171e-08
Position 1034: 8.390432786349215e-08
Position 215: 6.620889283470945e-08
Position 339: 6.443354087972366e-08
Position 7360: 6.056440270491198e-08
Position 572: 4.0104117679260854e-08
Position 708: 2.5009290806072898e-08
Position 483: 1.6636613736306684e-08
Position 242: 1.4511292919543316e-08
