Gene = PGD
Position 4997: 0.0020992264555719322
Position 16165: 0.002084526588037646
Position 20246: 0.0019331109783789384
Position 20876: 0.001809844185569178
Position 20767: 0.0018090647172774857
Position 4779: 0.001705847162661766
Position 1039: 0.0016317081014253802
Position 12697: 0.0016029281026859596
Position 7630: 0.0015565132823947597
Position 5885: 0.001493975657915427
Position 3174: 0.001434477719869968
Position 1372: 0.001302653299643554
Position 20355: 0.0013009283288727344
Position 1456: 0.0011114613257935612
Position 20190: 0.0010502372121872195
Position 1217: 0.0010403050670187066
Position 250: 0.0009638640740140389
Position 20149: 0.0008866797147430089
Position 3011: 0.0008333947104099889
Position 4263: 0.0007808341118709935
Position 12906: 0.0007290863762256566
Position 1420: 0.0007009719316445661
Position 7127: 0.0006439110078509543
Position 20214: 0.00055744389122501
Position 20555: 0.0005433679524546754
Position 20966: 0.000534675524787765
Position 1059: 0.000530226115512244
Position 783: 0.00047516219196410987
Position 7983: 0.0004628284371705705
Position 20449: 0.00046235621800286666
Position 20606: 0.00045222425351295047
Position 991: 0.0004487389727744709
Position 2091: 0.00044064684370731614
Position 5464: 0.00041085849898948754
Position 14086: 0.0004083815132784209
Position 4672: 0.00040500041745944416
Position 1426: 0.00040108981810004917
Position 399: 0.0003534921444906083
Position 1576: 0.00035304555494220077
Position 1635: 0.00030996334179854234
Position 1761: 0.0003058013889533241
Position 20826: 0.000303956150604528
Position 919: 0.00028513547857246903
Position 20445: 0.00027895056709477455
Position 1237: 0.0002714021471298127
Position 6046: 0.00026234875163494924
Position 7461: 0.00024775196764157423
Position 13634: 0.00024563993064820663
Position 4958: 0.00023940920552801805
Position 4768: 0.0002355536067778616
Position 1728: 0.0002060471815657489
Position 7595: 0.0001972325453221734
Position 3309: 0.00019332918781581594
Position 2060: 0.00018623886391651908
Position 1555: 0.00018138551978833515
Position 3328: 0.00017692350533639003
Position 3267: 0.00016660807152589025
Position 588: 0.00016393021234925912
Position 810: 0.0001429321086458816
Position 14050: 0.00014201743561303255
Position 767: 0.00012365521663916732
Position 7148: 0.0001204630403287443
Position 1687: 0.00011651296613654705
Position 6892: 9.926509286618653e-05
Position 1408: 9.56208797524549e-05
Position 12991: 9.365741619054796e-05
Position 4046: 9.18103921713969e-05
Position 7199: 8.330188627138315e-05
Position 5015: 7.79567818672725e-05
Position 13825: 7.760545813186716e-05
Position 20459: 7.757115311128674e-05
Position 3784: 7.694130535065148e-05
Position 6956: 7.477603701692082e-05
Position 1774: 6.377290154831507e-05
Position 4895: 6.125168919008499e-05
Position 1429: 5.2452522796553036e-05
Position 1146: 5.219956257479801e-05
Position 1020: 5.114026188399731e-05
Position 13844: 4.720560453181514e-05
Position 5601: 4.543532294525008e-05
Position 673: 3.7217032378199934e-05
Position 14284: 3.6368213197021894e-05
Position 12826: 2.94188552674376e-05
Position 390: 2.8868332527942392e-05
Position 19955: 2.7954960629316924e-05
Position 20125: 2.6989316672849105e-05
Position 773: 2.6696077109281806e-05
Position 318: 2.641019627097173e-05
Position 13436: 2.5742811393455058e-05
Position 432: 2.298051658409442e-05
Position 770: 1.6209039574667572e-05
Position 629: 1.2671593911367082e-05
Position 204: 1.2634701235750454e-05
Position 1104: 1.2011082090967274e-05
Position 689: 1.1597425429014277e-05
Position 944: 8.785627777229653e-06
Position 342: 8.671593100614742e-06
Position 21050: 7.93766650328577e-06
Position 5180: 5.152350157496211e-06
Position 283: 5.017205731556716e-06
Position 1163: 4.896361604554375e-06
Position 19394: 4.06602106999505e-06
Position 12911: 3.7321845930628273e-06
Position 477: 2.6731159061544363e-06
Position 921: 1.9611191558347483e-06
Position 998: 1.596324636522704e-06
Position 19448: 1.3525045768250002e-06
Position 15315: 1.0752264796655078e-06
Position 445: 8.962543022089759e-07
Position 4030: 7.510533615885483e-07
Position 848: 5.102940092530821e-07
Position 840: 4.377033312064559e-07
Position 5033: 1.9387655651103055e-07
Position 277: 1.0733954501982991e-07
Position 300: 7.642561345759768e-08
Position 440: 7.234818242386376e-08
Position 450: 2.5994817367274843e-08
Position 866: 2.1463368623107615e-08
Position 458: 1.4302161205206443e-08
Position 1177: 1.3437480984112063e-08
Position 311: 1.2181326659357897e-08
Position 206: 1.0460366664813411e-08
Position 348: 5.6007081747909665e-09
Position 507: 4.552085899869231e-09
Position 359: 4.274311115659243e-09
Position 157: 2.3387719736445947e-09
Position 110: 2.202042564758055e-09
Position 287: 2.0104176480544156e-09
Position 290: 1.1471346897288253e-09
Position 83: 1.0352526365451574e-11
Position 678: 7.95732651113221e-13
