Gene = AIDA
Position 226: 4.844779838552833e-09
Position 250: 1.846351881098162e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 36305: 0.9998965612351813
Position 25487: 0.9917392669456168
Position 9306: 0.9840396848360367
Position 18260: 0.9517369489569163
Position 42534: 0.9340290368090471
Position 42273: 0.9215332375461194
Position 39088: 0.7661201890719549
Position 26743: 0.6453692297810666
Position 33569: 0.6365545532655975
Position 18680: 0.6135092259568827
Position 2708: 0.46190424234981814
Position 24865: 0.45512100981649056
Position 790: 0.34120386771086475
Position 2011: 0.30462105315340526
Position 9816: 0.2858602329039454
Position 674: 0.21545647950932437
Position 41677: 0.20199823895727104
Position 31832: 0.18858522858264898
Position 38227: 0.18696130516465925
Position 4723: 0.13244854204956436
Position 27496: 0.11292329027686221
Position 40465: 0.10834861778207727
Position 1032: 0.07646622718275248
Position 10132: 0.06704737752422105
Position 33984: 0.06632503841252219
Position 38179: 0.06337322601741362
Position 14377: 0.04583100600427305
Position 41973: 0.04475804822202258
Position 1023: 0.044616470562409416
Position 978: 0.04295911073977133
Position 30531: 0.0411893577440225
Position 29238: 0.036404166319135234
Position 9628: 0.032413091962823305
Position 7303: 0.03217691380703655
Position 35166: 0.0300147396247555
Position 18455: 0.029133007808423275
Position 18240: 0.02806044985432934
Position 30481: 0.027431366384120193
Position 30414: 0.023726161108140433
Position 26370: 0.023191443119668618
Position 1356: 0.023016510600313334
Position 29796: 0.022752836970488927
Position 14398: 0.021436628568986354
Position 2045: 0.01957382022855907
Position 42720: 0.01666072518798299
Position 542: 0.01588833078909961
Position 18119: 0.013824315890804835
Position 10174: 0.0123364420318008
Position 37430: 0.011935309701023527
Position 44157: 0.01154638620351959
Position 9286: 0.01131348549181623
Position 42023: 0.011028199654350618
Position 2662: 0.011001471029201288
Position 1726: 0.010920807586655742
Position 5481: 0.01070888824388833
Position 744: 0.009760091590847649
Position 38270: 0.007344717730243196
Position 236: 0.007010260901496911
Position 44248: 0.006121224723072323
Position 408: 0.005906398870012632
Position 2632: 0.005546475149293307
Position 30410: 0.005539118542343961
Position 1979: 0.0054937237081624
Position 17933: 0.005410272691225491
Position 10227: 0.005245403131044621
Position 437: 0.004588125469112654
Position 41303: 0.004519161070255919
Position 38114: 0.004482395136167004
Position 4915: 0.0042952916111303864
Position 874: 0.004259181893527801
Position 1924: 0.004019435200148359
Position 9768: 0.0037314786538504585
Position 1579: 0.0036649061372712433
Position 40367: 0.0036332526842698812
Position 36837: 0.0036185768143876685
Position 43548: 0.00354808145699475
Position 26116: 0.003472332086977532
Position 37258: 0.0034480508229079473
Position 2895: 0.003242613890714034
Position 1555: 0.0031650948886220885
Position 43146: 0.0031387315537390165
Position 42468: 0.003069091021639034
Position 1079: 0.002827506573659913
Position 43595: 0.0027992009840176507
Position 256: 0.0024360730595556408
Position 1989: 0.002218886349274562
Position 287: 0.0021803551062303207
Position 9655: 0.0021120136990515066
Position 1692: 0.002104906821089499
Position 5447: 0.0019291516355013638
Position 5559: 0.0018413335861385397
Position 44008: 0.0017870014428058275
Position 42561: 0.0017702016885120019
Position 1827: 0.0017307469612151136
Position 4553: 0.0016794789183244702
Position 7267: 0.0015667564298849329
Position 2136: 0.0015003667354677927
Position 466: 0.0013484943101930754
Position 26177: 0.0012584523396131444
Position 1046: 0.0012366519973143928
Position 250: 0.0012243474948797771
Position 9260: 0.0012018077699808127
Position 36858: 0.0010803726570407415
Position 43370: 0.000994664177012489
Position 17900: 0.0009680126067240938
Position 40217: 0.0009639773841173694
Position 43627: 0.0009223849641259454
Position 43272: 0.0008963419720820583
Position 472: 0.0008635577957370422
Position 9572: 0.0008158575380440318
Position 1751: 0.0007289730032270581
Position 877: 0.0007288471102204583
Position 586: 0.0007085601765564145
Position 27307: 0.0006127647066374389
Position 41209: 0.0005848266318023843
Position 4541: 0.0005355189822983567
Position 1538: 0.0005100080527117539
Position 2528: 0.0004933490002676018
Position 36780: 0.0004898370448144513
Position 1760: 0.0004884094874708423
Position 1742: 0.0004752155343181846
Position 42565: 0.0004646707932896813
Position 1404: 0.0004040201146842438
Position 486: 0.0004014065384061644
Position 1270: 0.0003296250744522143
Position 1206: 0.00032460040030475747
Position 1132: 0.0003068619814555705
Position 931: 0.0002899080619051183
Position 36548: 0.00023396482208820597
Position 43249: 0.00022781230288264578
Position 44188: 0.00021905097517500069
Position 817: 0.00021485838153175745
Position 42953: 0.00020166571422094548
Position 711: 0.00018845924954693138
Position 42586: 0.00017836780160408077
Position 422: 0.00017263413857945435
Position 646: 0.00016814269849397916
Position 795: 0.0001670418565697377
Position 176: 0.00016566186032076368
Position 40642: 0.0001654591295894979
Position 226: 0.00015713343744880442
Position 28997: 0.00012905062267040755
Position 39403: 0.0001177926546031703
Position 1360: 0.00011392745231155398
Position 413: 0.00011210607748711063
Position 40397: 0.00010767091950377147
Position 9601: 0.00010142828399630002
Position 36094: 0.000101385318843098
Position 43053: 9.729640710441082e-05
Position 9593: 9.204306290220254e-05
Position 41323: 8.675462066803515e-05
Position 2452: 7.553904450590783e-05
Position 38753: 7.166864623575568e-05
Position 39933: 6.694009383546355e-05
Position 836: 5.798247317955536e-05
Position 38443: 5.286091567121644e-05
Position 561: 4.810927066926378e-05
Position 39711: 4.293290054093689e-05
Position 215: 4.2700725585442574e-05
Position 39928: 3.768989761120253e-05
Position 36495: 3.5188694935310254e-05
Position 41299: 3.4662413820587146e-05
Position 39484: 3.326820790911774e-05
Position 1082: 2.8960179010060207e-05
Position 37077: 2.0159001680711737e-05
Position 1516: 1.74043249011101e-05
Position 548: 1.3605314366425394e-05
Position 1297: 1.1603725585041236e-05
Position 36731: 7.414078950135016e-06
Position 798: 6.285696585307285e-06
Position 340: 5.4848638492179605e-06
Position 476: 3.4967992416186714e-06
Position 259: 3.4176610326048984e-06
Position 451: 2.8157017283688226e-06
Position 853: 2.3483260075429918e-06
Position 650: 2.051350738302238e-06
Position 840: 2.007498639687202e-06
Position 155: 1.91800185584899e-06
Position 132: 1.749249852486097e-06
Position 919: 1.5483389276071387e-06
Position 609: 1.3727694776728268e-06
Position 1138: 1.3484235617611763e-06
Position 1048: 1.0647864249989899e-06
Position 750: 9.768738820357834e-07
Position 24983: 7.853123826052781e-07
Position 2394: 5.623194180385028e-07
Position 261: 5.285447592471374e-07
Position 25676: 3.2289469397211317e-07
Position 1372: 7.551789619600951e-08
Position 596: 7.19190170377036e-08
Position 303: 6.011537189152141e-08
Position 296: 1.656646518064572e-08
Position 185: 2.5815626489889834e-10
Position 314: 7.957807449021162e-11
Position 98: 4.319388137447852e-11
