Gene = PTRH1
Position 310: 3.4970434909651913e-09
Position 175: 2.5217077825468966e-09
Position 705: 1.4655819006700754e-09
Position 321: 1.1323565295789705e-09
Position 190: 1.1318839618059953e-09
Position 331: 8.925113887186603e-10
Position 180: 2.781700384349951e-10
Position 169: 9.876168893337725e-11
Position 317: 9.449698669628304e-11
Position 367: 3.681119270785174e-11
Position 141: 1.2973242501022135e-13
Position 121: 4.8249209391396795e-15
Position 94: 2.590018319488769e-15
Position 103: 1.4536480903855552e-15
Position 113: 1.4370493283288758e-15
Position 130: 6.76468045020544e-16
Position 89: 7.022232981522861e-17
Position 110: 3.908096082840302e-17
